[2024/8/17 11:0:10] 物品:金创药(中量)	怪物:309A1A60僵尸2	地图:D401	X:126	Y:145 
[2024/8/17 11:40:23] 物品:强效金创药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:强效金创药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:强效魔法药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:强效魔法药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:强效魔法药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:强效魔法药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:强效魔法药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:强效魔法药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:强效魔法药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:强效魔法药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:强效魔法药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:强效魔法药	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:23] 物品:道士头盔	怪物:27FB3130虹魔蝎卫8	地图:H204	X:25	Y:77 
[2024/8/17 11:40:43] 物品:太阳水	怪物:2821B800跳跳蜂	地图:D601	X:203	Y:165 
[2024/8/17 11:40:44] 物品:金创药(小量)	怪物:28743B70山洞蝙蝠	地图:D002	X:179	Y:207 
[2024/8/17 11:40:48] 物品:金创药(小量)	怪物:03811D10骷髅战士	地图:D011	X:258	Y:145 
[2024/8/17 11:40:48] 物品:魔法药(小量)	怪物:03811D10骷髅战士	地图:D011	X:258	Y:145 
[2024/8/17 11:40:51] 物品:大手镯	怪物:304AAFF0骷髅0	地图:D011	X:258	Y:146 
[2024/8/17 11:40:51] 物品:金创药(小量)	怪物:304AAFF0骷髅0	地图:D011	X:258	Y:146 
[2024/8/17 11:40:51] 物品:金创药(小量)	怪物:304AAFF0骷髅0	地图:D011	X:258	Y:146 
[2024/8/17 11:40:51] 物品:金创药(小量)	怪物:304AAFF0骷髅0	地图:D011	X:258	Y:146 
[2024/8/17 11:40:51] 物品:金创药(小量)	怪物:304AAFF0骷髅0	地图:D011	X:258	Y:146 
[2024/8/17 11:40:51] 物品:魔法药(小量)	怪物:304AAFF0骷髅0	地图:D011	X:258	Y:146 
[2024/8/17 11:40:51] 物品:魔法药(小量)	怪物:304AAFF0骷髅0	地图:D011	X:258	Y:146 
[2024/8/17 11:40:51] 物品:魔法药(小量)	怪物:304AAFF0骷髅0	地图:D011	X:258	Y:146 
[2024/8/17 11:40:51] 物品:魔法药(小量)	怪物:304AAFF0骷髅0	地图:D011	X:258	Y:146 
[2024/8/17 11:40:53] 物品:短剑	怪物:195CB4D0蜈蚣	地图:D601	X:200	Y:153 
[2024/8/17 11:40:59] 物品:轻型盔甲(女)	怪物:0F6F8050掷斧骷髅0	地图:D003	X:230	Y:97 
[2024/8/17 11:40:59] 物品:金创药(中量)	怪物:0F6F8050掷斧骷髅0	地图:D003	X:230	Y:97 
[2024/8/17 11:40:59] 物品:金创药(中量)	怪物:0F6F8050掷斧骷髅0	地图:D003	X:230	Y:97 
[2024/8/17 11:40:59] 物品:金创药(中量)	怪物:0F6F8050掷斧骷髅0	地图:D003	X:230	Y:97 
[2024/8/17 11:40:59] 物品:金创药(中量)	怪物:0F6F8050掷斧骷髅0	地图:D003	X:230	Y:97 
[2024/8/17 11:40:59] 物品:魔法药(中量)	怪物:0F6F8050掷斧骷髅0	地图:D003	X:230	Y:97 
[2024/8/17 11:40:59] 物品:魔法药(中量)	怪物:0F6F8050掷斧骷髅0	地图:D003	X:230	Y:97 
[2024/8/17 11:40:59] 物品:魔法药(中量)	怪物:0F6F8050掷斧骷髅0	地图:D003	X:230	Y:97 
[2024/8/17 11:40:59] 物品:魔法药(中量)	怪物:0F6F8050掷斧骷髅0	地图:D003	X:230	Y:97 
[2024/8/17 11:41:28] 物品:太阳水	怪物:17E55830黑色恶蛆8	地图:H004	X:26	Y:29 
[2024/8/17 11:41:34] 物品:铁剑	怪物:1EFB0C80黑色恶蛆	地图:D602	X:89	Y:111 
[2024/8/17 11:41:37] 物品:强效太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:太阳水	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:金创药(中量)	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:金创药(中量)	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:金创药(中量)	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效金创药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效金创药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效金创药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:魔法药(中量)	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:魔法药(中量)	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:魔法药(中量)	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效魔法药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效魔法药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效魔法药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效金创药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效金创药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效金创药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效金创药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效金创药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效金创药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效魔法药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效魔法药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效魔法药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效魔法药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效魔法药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:强效魔法药	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:龙之戒指	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:37] 物品:珊瑚戒指	怪物:27FD9CF0虹魔猪卫8	地图:H204	X:28	Y:72 
[2024/8/17 11:41:47] 物品:太阳水	怪物:1F167E50钳虫	地图:D602	X:89	Y:112 
[2024/8/17 11:41:49] 物品:太阳水	怪物:059100E0黑色恶蛆8	地图:H102	X:338	Y:85 
[2024/8/17 11:41:51] 物品:金创药(中量)	怪物:184E3130骷髅战将	地图:D003	X:237	Y:131 
[2024/8/17 11:41:53] 物品:魔法药(小量)	怪物:19E09FE0山洞蝙蝠	地图:D011	X:249	Y:99 
[2024/8/17 11:41:55] 物品:皮制手套	怪物:059B4E30掷斧骷髅	地图:D002	X:163	Y:176 
[2024/8/17 11:42:1] 物品:蓝色水晶戒指	怪物:052AB320祖玛雕像8	地图:H204	X:29	Y:70 
[2024/8/17 11:42:1] 物品:黑檀手镯	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:蛇眼戒指	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:斩马刀	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:偃月	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:骷髅戒指	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:海魂	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:蓝色水晶戒指	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:魔鬼项链	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:魔力手镯	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:太阳水	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:太阳水	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:太阳水	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:太阳水	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:金创药(中量)	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:金创药(中量)	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:金创药(中量)	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:金创药(中量)	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:魔法药(中量)	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:魔法药(中量)	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:魔法药(中量)	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:魔法药(中量)	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:1] 物品:魔法长袍(男)	怪物:28665C30黑色恶蛆0	地图:D601	X:175	Y:127 
[2024/8/17 11:42:5] 物品:金创药(小量)	怪物:30D764D0骷髅战士	地图:D003	X:250	Y:134 
[2024/8/17 11:42:16] 物品:蓝翡翠项链	怪物:29982940蝎蛇8	地图:H006	X:52	Y:26 
[2024/8/17 11:42:18] 物品:黑檀项链	怪物:0DBB3EF0骷髅战士	地图:D011	X:218	Y:105 
[2024/8/17 11:42:26] 物品:金创药(小量)	怪物:1CCAB460骷髅战士	地图:D011	X:211	Y:102 
[2024/8/17 11:42:27] 物品:青铜头盔	怪物:1F1DB2A0钳虫	地图:D602	X:84	Y:108 
[2024/8/17 11:42:30] 物品:生铁戒指	怪物:30AED1D0黑色恶蛆	地图:D601	X:211	Y:87 
[2024/8/17 11:42:32] 物品:魔法头盔	怪物:235D3A10骷髅战将	地图:D003	X:269	Y:134 
[2024/8/17 11:42:32] 物品:皮制手套	怪物:235D3A10骷髅战将	地图:D003	X:269	Y:134 
[2024/8/17 11:42:32] 物品:HP强化药水	怪物:235D3A10骷髅战将	地图:D003	X:269	Y:134 
[2024/8/17 11:42:46] 物品:金创药(小量)	怪物:235DEB90骷髅战士	地图:D003	X:286	Y:157 
[2024/8/17 11:42:52] 物品:金创药(小量)	怪物:061D7150骷髅0	地图:D011	X:195	Y:144 
[2024/8/17 11:42:52] 物品:金创药(小量)	怪物:061D7150骷髅0	地图:D011	X:195	Y:144 
[2024/8/17 11:42:52] 物品:金创药(小量)	怪物:061D7150骷髅0	地图:D011	X:195	Y:144 
[2024/8/17 11:42:52] 物品:金创药(小量)	怪物:061D7150骷髅0	地图:D011	X:195	Y:144 
[2024/8/17 11:42:52] 物品:魔法药(小量)	怪物:061D7150骷髅0	地图:D011	X:195	Y:144 
[2024/8/17 11:42:52] 物品:魔法药(小量)	怪物:061D7150骷髅0	地图:D011	X:195	Y:144 
[2024/8/17 11:42:52] 物品:魔法药(小量)	怪物:061D7150骷髅0	地图:D011	X:195	Y:144 
[2024/8/17 11:42:52] 物品:魔法药(小量)	怪物:061D7150骷髅0	地图:D011	X:195	Y:144 
[2024/8/17 11:42:58] 物品:金创药(小量)	怪物:0641EB70骷髅战士	地图:D011	X:197	Y:150 
[2024/8/17 11:42:58] 物品:攻击力药水	怪物:0641EB70骷髅战士	地图:D011	X:197	Y:150 
[2024/8/17 11:43:0] 物品:大手镯	怪物:27F6B0F0掷斧骷髅	地图:D003	X:287	Y:167 
[2024/8/17 11:43:4] 物品:金创药(中量)	怪物:1B8EDF80天狼蜘蛛	地图:11	X:214	Y:345 
[2024/8/17 11:43:4] 物品:魔法药(中量)	怪物:1B8EDF80天狼蜘蛛	地图:11	X:214	Y:345 
[2024/8/17 11:43:4] 物品:道士手镯	怪物:1B8EDF80天狼蜘蛛	地图:11	X:214	Y:345 
[2024/8/17 11:43:4] 物品:凤凰明珠	怪物:1B8EDF80天狼蜘蛛	地图:11	X:214	Y:345 
[2024/8/17 11:43:4] 物品:银手镯	怪物:29B6BD60骷髅战将	地图:D002	X:153	Y:189 
[2024/8/17 11:43:11] 物品:绿宝石矿	怪物:18312C70变异史莱姆8	地图:H004	X:42	Y:149 
[2024/8/17 11:43:16] 物品:布衣(男)	怪物:05857010蛤蟆	地图:0	X:472	Y:435 
[2024/8/17 11:43:23] 物品:魔法长袍(男)	怪物:1C0D3AF0黑野猪8	地图:H002	X:196	Y:108 
[2024/8/17 11:43:27] 物品:魔法长袍(男)	怪物:28385020红野猪8	地图:H002	X:124	Y:99 
[2024/8/17 11:43:36] 物品:蛇眼戒指	怪物:27F28970祖玛弓箭手8	地图:H204	X:27	Y:74 
[2024/8/17 11:43:48] 物品:金手镯	怪物:1F0F3D20巨型蠕虫	地图:D601	X:202	Y:32 
[2024/8/17 11:43:50] 物品:魔法药(小量)	怪物:1C8570B0僵尸4	地图:D421	X:349	Y:30 
[2024/8/17 11:43:52] 物品:金创药(中量)	怪物:0D67F320祖玛卫士8	地图:H204	X:30	Y:70 
[2024/8/17 11:43:52] 物品:灵魂战衣(男)	怪物:0D67F320祖玛卫士8	地图:H204	X:30	Y:70 
[2024/8/17 11:43:53] 物品:白色虎齿项链	怪物:28E39CF0黑野猪8	地图:H002	X:195	Y:97 
[2024/8/17 11:44:9] 物品:强效太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:太阳水	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效金创药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效金创药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效金创药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效金创药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效金创药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效金创药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效金创药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效金创药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效金创药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效金创药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效魔法药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效魔法药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效魔法药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效魔法药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效魔法药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效魔法药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效魔法药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效魔法药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效魔法药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:强效魔法药	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:9] 物品:珍珠戒指	怪物:28D42FD0邪恶毒蛇8	地图:H006	X:35	Y:33 
[2024/8/17 11:44:11] 物品:魔法药(中量)	怪物:0DCEBD60恶灵僵尸8	地图:H001	X:103	Y:17 
[2024/8/17 11:44:15] 物品:太阳水	怪物:2855CDF0钳虫	地图:D602	X:69	Y:96 
[2024/8/17 11:44:18] 物品:牛角戒指	怪物:0D64BFB0骷髅战士0	地图:D011	X:195	Y:201 
[2024/8/17 11:44:18] 物品:金创药(中量)	怪物:0D64BFB0骷髅战士0	地图:D011	X:195	Y:201 
[2024/8/17 11:44:18] 物品:金创药(中量)	怪物:0D64BFB0骷髅战士0	地图:D011	X:195	Y:201 
[2024/8/17 11:44:18] 物品:金创药(中量)	怪物:0D64BFB0骷髅战士0	地图:D011	X:195	Y:201 
[2024/8/17 11:44:18] 物品:金创药(中量)	怪物:0D64BFB0骷髅战士0	地图:D011	X:195	Y:201 
[2024/8/17 11:44:18] 物品:魔法药(中量)	怪物:0D64BFB0骷髅战士0	地图:D011	X:195	Y:201 
[2024/8/17 11:44:18] 物品:魔法药(中量)	怪物:0D64BFB0骷髅战士0	地图:D011	X:195	Y:201 
[2024/8/17 11:44:18] 物品:魔法药(中量)	怪物:0D64BFB0骷髅战士0	地图:D011	X:195	Y:201 
[2024/8/17 11:44:18] 物品:魔法药(中量)	怪物:0D64BFB0骷髅战士0	地图:D011	X:195	Y:201 
[2024/8/17 11:44:40] 物品:魔法药(小量)	怪物:19E48910骷髅战士	地图:D002	X:140	Y:211 
[2024/8/17 11:44:44] 物品:魔法药(小量)	怪物:18C18BC0山洞蝙蝠	地图:D011	X:214	Y:211 
[2024/8/17 11:44:44] 物品:轻型盔甲(男)	怪物:1EEDA1F0巨型蠕虫	地图:D601	X:184	Y:28 
[2024/8/17 11:44:48] 物品:道士手镯	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:黑色水晶戒指	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:蛇眼戒指	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:破魂	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:斩马刀	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:白金项链	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:骷髅戒指	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:八荒	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:半月	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:蓝色水晶戒指	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:魔力手镯	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:灯笼项链	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:太阳水	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:太阳水	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:太阳水	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:太阳水	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:金创药(中量)	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:金创药(中量)	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:金创药(中量)	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:金创药(中量)	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:魔法药(中量)	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:魔法药(中量)	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:魔法药(中量)	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:48] 物品:魔法药(中量)	怪物:29966940钳虫0	地图:D602	X:64	Y:72 
[2024/8/17 11:44:51] 物品:魔法长袍(男)	怪物:07D94090红野猪8	地图:H002	X:213	Y:106 
[2024/8/17 11:44:57] 物品:强效太阳水	怪物:28263840虹魔蝎卫8	地图:H204	X:31	Y:68 
[2024/8/17 11:44:57] 物品:强效太阳水	怪物:28263840虹魔蝎卫8	地图:H204	X:31	Y:68 
[2024/8/17 11:44:57] 物品:强效太阳水	怪物:28263840虹魔蝎卫8	地图:H204	X:31	Y:68 
[2024/8/17 11:44:57] 物品:强效太阳水	怪物:28263840虹魔蝎卫8	地图:H204	X:31	Y:68 
[2024/8/17 11:44:57] 物品:强效太阳水	怪物:28263840虹魔蝎卫8	地图:H204	X:31	Y:68 
