[2024/8/17 10:0:7] 物品:金创药(小量)	怪物:18664BA0僵尸5	地图:D422	X:244	Y:216 
[2024/8/17 10:31:28] 物品:金创药(中量)	怪物:184F2540骷髅战将	地图:D002	X:81	Y:233 
[2024/8/17 10:31:33] 物品:金创药(中量)	怪物:0DC2F6E0掷斧骷髅0	地图:D002	X:76	Y:239 
[2024/8/17 10:31:33] 物品:金创药(中量)	怪物:0DC2F6E0掷斧骷髅0	地图:D002	X:76	Y:239 
[2024/8/17 10:31:33] 物品:金创药(中量)	怪物:0DC2F6E0掷斧骷髅0	地图:D002	X:76	Y:239 
[2024/8/17 10:31:33] 物品:金创药(中量)	怪物:0DC2F6E0掷斧骷髅0	地图:D002	X:76	Y:239 
[2024/8/17 10:31:33] 物品:魔法药(中量)	怪物:0DC2F6E0掷斧骷髅0	地图:D002	X:76	Y:239 
[2024/8/17 10:31:33] 物品:魔法药(中量)	怪物:0DC2F6E0掷斧骷髅0	地图:D002	X:76	Y:239 
[2024/8/17 10:31:33] 物品:魔法药(中量)	怪物:0DC2F6E0掷斧骷髅0	地图:D002	X:76	Y:239 
[2024/8/17 10:31:33] 物品:魔法药(中量)	怪物:0DC2F6E0掷斧骷髅0	地图:D002	X:76	Y:239 
[2024/8/17 10:31:35] 物品:强效太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:太阳水	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效金创药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效金创药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效金创药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效金创药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效金创药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效金创药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效金创药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效金创药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效金创药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效金创药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效魔法药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效魔法药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效魔法药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效魔法药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效魔法药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效魔法药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效魔法药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效魔法药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效魔法药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:强效魔法药	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:裁决之杖	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:35] 物品:重盔甲(女)	怪物:182E7CA0虹魔蝎卫8	地图:H204	X:66	Y:24 
[2024/8/17 10:31:39] 物品:回城卷	怪物:17CE4B60山洞蝙蝠	地图:D002	X:75	Y:240 
[2024/8/17 10:31:49] 物品:蓝翡翠项链	怪物:27F29FA0祖玛弓箭手8	地图:H204	X:68	Y:30 
[2024/8/17 10:31:51] 物品:大手镯	怪物:0532A190掷斧骷髅0	地图:D002	X:73	Y:230 
[2024/8/17 10:31:51] 物品:金创药(中量)	怪物:0532A190掷斧骷髅0	地图:D002	X:73	Y:230 
[2024/8/17 10:31:51] 物品:金创药(中量)	怪物:0532A190掷斧骷髅0	地图:D002	X:73	Y:230 
[2024/8/17 10:31:51] 物品:金创药(中量)	怪物:0532A190掷斧骷髅0	地图:D002	X:73	Y:230 
[2024/8/17 10:31:51] 物品:金创药(中量)	怪物:0532A190掷斧骷髅0	地图:D002	X:73	Y:230 
[2024/8/17 10:31:51] 物品:魔法药(中量)	怪物:0532A190掷斧骷髅0	地图:D002	X:73	Y:230 
[2024/8/17 10:31:51] 物品:魔法药(中量)	怪物:0532A190掷斧骷髅0	地图:D002	X:73	Y:230 
[2024/8/17 10:31:51] 物品:魔法药(中量)	怪物:0532A190掷斧骷髅0	地图:D002	X:73	Y:230 
[2024/8/17 10:31:51] 物品:魔法药(中量)	怪物:0532A190掷斧骷髅0	地图:D002	X:73	Y:230 
[2024/8/17 10:31:53] 物品:金创药(小量)	怪物:1F099C70僵尸3	地图:D401	X:175	Y:22 
[2024/8/17 10:32:19] 物品:坚固手套	怪物:306CA0D0掷斧骷髅	地图:D002	X:70	Y:167 
[2024/8/17 10:32:19] 物品:钢手镯	怪物:306CA0D0掷斧骷髅	地图:D002	X:70	Y:167 
[2024/8/17 10:32:37] 物品:生铁戒指	怪物:1897AE60祖玛弓箭手	地图:H204	X:67	Y:33 
[2024/8/17 10:32:38] 物品:强效金创药	怪物:053F64A0祖玛弓箭手	地图:H204	X:69	Y:31 
[2024/8/17 10:32:38] 物品:魔力手镯	怪物:053F64A0祖玛弓箭手	地图:H204	X:69	Y:31 
[2024/8/17 10:32:38] 物品:HP强化药水	怪物:1BF719A0骷髅战将	地图:D002	X:107	Y:223 
[2024/8/17 10:32:40] 物品:六角戒指	怪物:2FB4B4C0骷髅战士	地图:D002	X:88	Y:172 
[2024/8/17 10:32:47] 物品:金创药(中量)	怪物:1C196650掷斧骷髅0	地图:D002	X:88	Y:161 
[2024/8/17 10:32:47] 物品:金创药(中量)	怪物:1C196650掷斧骷髅0	地图:D002	X:88	Y:161 
[2024/8/17 10:32:47] 物品:金创药(中量)	怪物:1C196650掷斧骷髅0	地图:D002	X:88	Y:161 
[2024/8/17 10:32:47] 物品:金创药(中量)	怪物:1C196650掷斧骷髅0	地图:D002	X:88	Y:161 
[2024/8/17 10:32:47] 物品:魔法药(中量)	怪物:1C196650掷斧骷髅0	地图:D002	X:88	Y:161 
[2024/8/17 10:32:47] 物品:魔法药(中量)	怪物:1C196650掷斧骷髅0	地图:D002	X:88	Y:161 
[2024/8/17 10:32:47] 物品:魔法药(中量)	怪物:1C196650掷斧骷髅0	地图:D002	X:88	Y:161 
[2024/8/17 10:32:47] 物品:魔法药(中量)	怪物:1C196650掷斧骷髅0	地图:D002	X:88	Y:161 
[2024/8/17 10:32:54] 物品:MP强化药水	怪物:2FB33B90骷髅	地图:D001	X:32	Y:81 
[2024/8/17 10:32:57] 物品:太阳水	怪物:18442230祖玛卫士	地图:H204	X:70	Y:32 
[2024/8/17 10:33:1] 物品:金创药(小量)	怪物:1DF26420山洞蝙蝠	地图:D001	X:30	Y:89 
[2024/8/17 10:33:3] 物品:金创药(小量)	怪物:181957F0山洞蝙蝠	地图:D001	X:29	Y:89 
[2024/8/17 10:33:13] 物品:瞬息移动	怪物:19F41F00僵尸2	地图:D401	X:54	Y:80 
[2024/8/17 10:33:22] 物品:魔法药(小量)	怪物:22277860骷髅战士	地图:D002	X:135	Y:218 
[2024/8/17 10:33:23] 物品:太阳水	怪物:0D89F6F0祖玛弓箭手	地图:H204	X:62	Y:22 
[2024/8/17 10:33:26] 物品:强效金创药	怪物:0DD8B2A0祖玛弓箭手	地图:H204	X:65	Y:23 
[2024/8/17 10:33:26] 物品:八荒	怪物:0DAB6670祖玛弓箭手	地图:H204	X:65	Y:23 
[2024/8/17 10:33:26] 物品:魅力戒指	怪物:0DAB6670祖玛弓箭手	地图:H204	X:65	Y:23 
[2024/8/17 10:33:26] 物品:凝霜	怪物:0DDD8BA0祖玛卫士	地图:H204	X:64	Y:22 
[2024/8/17 10:33:26] 物品:小手镯	怪物:0DDD8BA0祖玛卫士	地图:H204	X:64	Y:22 
[2024/8/17 10:33:27] 物品:太阳水	怪物:0D71A5D0黑色恶蛆	地图:D601	X:205	Y:225 
[2024/8/17 10:33:28] 物品:灯笼项链	怪物:23754B60祖玛卫士	地图:H204	X:64	Y:21 
[2024/8/17 10:33:28] 物品:强效金创药	怪物:22807D20祖玛卫士	地图:H204	X:65	Y:23 
[2024/8/17 10:33:29] 物品:生铁戒指	怪物:27903F70祖玛雕像	地图:H204	X:63	Y:21 
[2024/8/17 10:33:30] 物品:太阳水	怪物:0DCCEB70黑野猪8	地图:H002	X:82	Y:128 
[2024/8/17 10:34:1] 物品:强效金创药	怪物:1A0795A0祖玛卫士	地图:H204	X:66	Y:25 
[2024/8/17 10:34:6] 物品:太阳水	怪物:17C05F40跳跳蜂	地图:D601	X:210	Y:212 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效太阳水	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效金创药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效金创药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效金创药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效金创药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效金创药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效金创药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效金创药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效金创药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效金创药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效金创药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效魔法药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效魔法药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效魔法药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效魔法药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效魔法药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效魔法药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效魔法药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效魔法药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效魔法药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:强效魔法药	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:祖玛头像	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:恶魔铃铛	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:龙之戒指	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:偃月	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:破魂	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:降魔	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:斩马刀	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:修罗	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:凝霜	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:骷髅头盔	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:道士头盔	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:蓝翡翠项链	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:放大镜	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:竹笛	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:小手镯	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:魔法手镯	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:黑檀手镯	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:道士手镯	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:死神手套	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:金手镯	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:黑色水晶戒指	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:蛇眼戒指	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:珍珠戒指	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:金戒指	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:骷髅戒指	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:魅力戒指	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:道德戒指	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:珊瑚戒指	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:14] 物品:困魔咒	怪物:27FE3840祖玛教主	地图:H204	X:67	Y:24 
[2024/8/17 10:34:16] 物品:魔法手镯	怪物:0628CBA0祖玛卫士	地图:H204	X:64	Y:24 
[2024/8/17 10:34:16] 物品:生铁戒指	怪物:0628CBA0祖玛卫士	地图:H204	X:64	Y:24 
[2024/8/17 10:34:20] 物品:金手镯	怪物:28D8F2A0祖玛雕像	地图:H204	X:65	Y:23 
[2024/8/17 10:34:23] 物品:太阳水	怪物:190477C0跳跳蜂	地图:D601	X:217	Y:205 
[2024/8/17 10:34:23] 物品:白色虎齿项链	怪物:190477C0跳跳蜂	地图:D601	X:217	Y:205 
[2024/8/17 10:34:26] 物品:强效魔法药	怪物:19052940祖玛弓箭手	地图:H204	X:70	Y:27 
[2024/8/17 10:34:38] 物品:金创药(小量)	怪物:03A937A0骷髅战士	地图:D002	X:123	Y:236 
[2024/8/17 10:34:39] 物品:金创药(小量)	怪物:0DB773C0骷髅战士	地图:D001	X:173	Y:350 
[2024/8/17 10:34:52] 物品:钢手镯	怪物:1C888DF0掷斧骷髅	地图:D002	X:129	Y:240 
[2024/8/17 10:34:56] 物品:金创药(小量)	怪物:1877A8E0山洞蝙蝠	地图:D001	X:14	Y:98 
[2024/8/17 10:34:59] 物品:强效太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:强效太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:强效太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:强效太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:强效太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:太阳水	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:金创药(中量)	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:金创药(中量)	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:强效金创药	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:强效金创药	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:强效金创药	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:魔法药(中量)	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:魔法药(中量)	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:强效魔法药	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:强效魔法药	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:强效魔法药	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:34:59] 物品:破魂	怪物:27F98BA0沃玛卫士8	地图:H204	X:69	Y:31 
[2024/8/17 10:35:2] 物品:强效太阳水	怪物:27F0FA10祖玛弓箭手8	地图:H204	X:72	Y:29 
[2024/8/17 10:35:6] 物品:太阳水	怪物:1BE2D710骷髅战将	地图:D002	X:326	Y:94 
[2024/8/17 10:35:17] 物品:金创药(小量)	怪物:06347CA0骷髅战士	地图:D002	X:144	Y:251 
[2024/8/17 10:35:18] 物品:魔法药(小量)	怪物:0D620FE0骷髅战士	地图:D002	X:333	Y:102 
[2024/8/17 10:35:37] 物品:灯笼项链	怪物:28D53A10跳跳蜂	地图:D601	X:183	Y:215 
[2024/8/17 10:35:45] 物品:灯笼项链	怪物:039C6BD0蜈蚣	地图:D601	X:179	Y:214 
[2024/8/17 10:35:47] 物品:金创药(小量)	怪物:185AA420山洞蝙蝠	地图:D001	X:24	Y:110 
[2024/8/17 10:35:50] 物品:强效太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:太阳水	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效金创药	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效金创药	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效金创药	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效金创药	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效金创药	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效金创药	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
[2024/8/17 10:35:50] 物品:强效金创药	怪物:03B043B0虹魔蝎卫8	地图:H204	X:89	Y:52 
