[2024/8/18 15:0:2] 物品:金创药(中量)	怪物:208E38E0红野猪	地图:D714	X:377	Y:187 
[2024/8/18 15:23:12] 物品:强效太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:太阳水	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:金创药(中量)	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:金创药(中量)	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:金创药(中量)	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效金创药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效金创药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效金创药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:魔法药(中量)	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:魔法药(中量)	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:魔法药(中量)	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效魔法药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效魔法药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效魔法药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效金创药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效金创药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效金创药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效金创药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效金创药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效金创药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效魔法药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效魔法药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效魔法药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效魔法药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效魔法药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:强效魔法药	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:重盔甲(女)	怪物:05C53ED0白野猪8	地图:H204	X:47	Y:47 
[2024/8/18 15:23:12] 物品:金创药(小量)	怪物:1EBBAB30僵尸5	地图:H201	X:117	Y:188 
[2024/8/18 15:23:13] 物品:金创药(小量)	怪物:2DA7CAD0僵尸5	地图:H201	X:115	Y:188 
[2024/8/18 15:23:14] 物品:金创药(小量)	怪物:2A509350僵尸4	地图:H201	X:115	Y:188 
[2024/8/18 15:23:14] 物品:魔鬼项链	怪物:189FBF10祖玛雕像8	地图:H204	X:47	Y:46 
[2024/8/18 15:23:14] 物品:强效太阳水	怪物:1C661CB0白野猪0	地图:D2007	X:137	Y:118 
[2024/8/18 15:23:14] 物品:强效太阳水	怪物:1C661CB0白野猪0	地图:D2007	X:137	Y:118 
[2024/8/18 15:23:14] 物品:太阳水	怪物:1C661CB0白野猪0	地图:D2007	X:137	Y:118 
[2024/8/18 15:23:14] 物品:太阳水	怪物:1C661CB0白野猪0	地图:D2007	X:137	Y:118 
[2024/8/18 15:23:16] 物品:魔法药(小量)	怪物:29AB7380僵尸5	地图:H201	X:36	Y:131 
[2024/8/18 15:23:16] 物品:魔法药(小量)	怪物:27CD9080僵尸4	地图:H201	X:117	Y:186 
[2024/8/18 15:23:17] 物品:太阳水	怪物:1EFDFD60黑锷蜘蛛	地图:D10061	X:17	Y:26 
[2024/8/18 15:23:17] 物品:强效金创药	怪物:1EFDFD60黑锷蜘蛛	地图:D10061	X:17	Y:26 
[2024/8/18 15:23:17] 物品:强效魔法药	怪物:1EFDFD60黑锷蜘蛛	地图:D10061	X:17	Y:26 
[2024/8/18 15:23:17] 物品:海魂	怪物:1EFDFD60黑锷蜘蛛	地图:D10061	X:17	Y:26 
[2024/8/18 15:23:17] 物品:强效太阳水	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:强效太阳水	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:强效太阳水	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:强效太阳水	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:强效太阳水	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:强效金创药	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:强效金创药	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:强效魔法药	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:强效魔法药	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:骷髅戒指	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:生铁戒指	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:道德戒指	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:黑檀手镯	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:17] 物品:地狱雷光	怪物:2B45B610尸王8	地图:H201	X:36	Y:132 
[2024/8/18 15:23:21] 物品:太阳水	怪物:18B77A90钢牙蜘蛛	地图:D10061	X:18	Y:24 
[2024/8/18 15:23:21] 物品:强效金创药	怪物:18B77A90钢牙蜘蛛	地图:D10061	X:18	Y:24 
[2024/8/18 15:23:21] 物品:强效魔法药	怪物:18B77A90钢牙蜘蛛	地图:D10061	X:18	Y:24 
[2024/8/18 15:23:21] 物品:魔鬼项链	怪物:18B77A90钢牙蜘蛛	地图:D10061	X:18	Y:24 
[2024/8/18 15:23:21] 物品:凤凰明珠	怪物:18B77A90钢牙蜘蛛	地图:D10061	X:18	Y:24 
[2024/8/18 15:23:22] 物品:强效太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:太阳水	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:金创药(中量)	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:金创药(中量)	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:金创药(中量)	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效金创药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效金创药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效金创药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:魔法药(中量)	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:魔法药(中量)	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:魔法药(中量)	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效魔法药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效魔法药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效魔法药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效金创药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效金创药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效金创药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效金创药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效金创药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效金创药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效魔法药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效魔法药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效魔法药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效魔法药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效魔法药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:强效魔法药	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:思贝儿手镯	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:22] 物品:竹笛	怪物:0D9641C0白野猪8	地图:H204	X:43	Y:54 
[2024/8/18 15:23:23] 物品:强效太阳水	怪物:29D1FA50尸王8	地图:H201	X:115	Y:186 
[2024/8/18 15:23:23] 物品:强效太阳水	怪物:29D1FA50尸王8	地图:H201	X:115	Y:186 
[2024/8/18 15:23:23] 物品:强效太阳水	怪物:29D1FA50尸王8	地图:H201	X:115	Y:186 
[2024/8/18 15:23:23] 物品:强效太阳水	怪物:29D1FA50尸王8	地图:H201	X:115	Y:186 
[2024/8/18 15:23:23] 物品:强效太阳水	怪物:29D1FA50尸王8	地图:H201	X:115	Y:186 
[2024/8/18 15:23:23] 物品:强效金创药	怪物:29D1FA50尸王8	地图:H201	X:115	Y:186 
[2024/8/18 15:23:23] 物品:强效金创药	怪物:29D1FA50尸王8	地图:H201	X:115	Y:186 
[2024/8/18 15:23:23] 物品:强效魔法药	怪物:29D1FA50尸王8	地图:H201	X:115	Y:186 
[2024/8/18 15:23:23] 物品:强效魔法药	怪物:29D1FA50尸王8	地图:H201	X:115	Y:186 
[2024/8/18 15:23:23] 物品:魅力戒指	怪物:29D1FA50尸王8	地图:H201	X:115	Y:186 
[2024/8/18 15:23:25] 物品:金创药(小量)	怪物:1EBBAB30僵尸5	地图:H201	X:117	Y:188 
[2024/8/18 15:23:26] 物品:强效太阳水	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:强效太阳水	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:太阳水	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:太阳水	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:疗伤药	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:疗伤药	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:强效金创药	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:强效金创药	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:强效魔法药	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:强效魔法药	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:强效金创药	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:强效金创药	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:强效魔法药	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:强效魔法药	怪物:244D5F40血巨人0	地图:D10061	X:18	Y:22 
[2024/8/18 15:23:26] 物品:凌风	怪物:2B3C7AD0祖玛卫士8	地图:H204	X:44	Y:53 
[2024/8/18 15:23:26] 物品:强效太阳水	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:强效太阳水	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:强效太阳水	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:强效太阳水	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:强效太阳水	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:强效金创药	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:强效金创药	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:强效魔法药	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:强效魔法药	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:珍珠戒指	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:道德戒指	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:蓝翡翠项链	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:黑檀手镯	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:26] 物品:魔力手镯	怪物:17F26670尸王8	地图:H201	X:41	Y:137 
[2024/8/18 15:23:27] 物品:重盔甲(女)	怪物:2894E9C0红野猪8	地图:H002	X:164	Y:165 
[2024/8/18 15:23:29] 物品:生铁戒指	怪物:2DC82BD0祖玛雕像8	地图:H204	X:44	Y:54 
[2024/8/18 15:23:37] 物品:强效太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:太阳水	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:金创药(中量)	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:金创药(中量)	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:金创药(中量)	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效金创药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效金创药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效金创药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:魔法药(中量)	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:魔法药(中量)	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:魔法药(中量)	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效魔法药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效魔法药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效魔法药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效金创药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效金创药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效金创药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效金创药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效金创药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效金创药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效魔法药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效魔法药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效魔法药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效魔法药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效魔法药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:37] 物品:强效魔法药	怪物:0DBF6AB0白野猪8	地图:H204	X:52	Y:53 
[2024/8/18 15:23:46] 物品:道士头盔	怪物:18E5AA60祖玛雕像8	地图:H204	X:56	Y:55 
[2024/8/18 15:23:46] 物品:强效太阳水	怪物:23ABC260白野猪0	地图:D2007	X:135	Y:117 
[2024/8/18 15:23:46] 物品:强效太阳水	怪物:23ABC260白野猪0	地图:D2007	X:135	Y:117 
[2024/8/18 15:23:46] 物品:强效太阳水	怪物:23ABC260白野猪0	地图:D2007	X:135	Y:117 
[2024/8/18 15:23:46] 物品:太阳水	怪物:23ABC260白野猪0	地图:D2007	X:135	Y:117 
[2024/8/18 15:23:46] 物品:蓝翡翠项链	怪物:23ABC260白野猪0	地图:D2007	X:135	Y:117 
[2024/8/18 15:23:46] 物品:魔法手镯	怪物:23ABC260白野猪0	地图:D2007	X:135	Y:117 
[2024/8/18 15:23:48] 物品:金创药(小量)	怪物:29E27260僵尸4	地图:H201	X:31	Y:140 
[2024/8/18 15:23:54] 物品:地狱火	怪物:28DC68A0恶灵尸王	地图:H201	X:32	Y:140 
[2024/8/18 15:23:57] 物品:八荒	怪物:29FB6190祖玛弓箭手8	地图:H204	X:65	Y:61 
[2024/8/18 15:24:0] 物品:强效太阳水	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:0] 物品:强效太阳水	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:0] 物品:强效太阳水	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:0] 物品:强效太阳水	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:0] 物品:强效太阳水	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:0] 物品:强效金创药	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:0] 物品:强效金创药	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:0] 物品:强效魔法药	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:0] 物品:强效魔法药	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:0] 物品:蛇眼戒指	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:0] 物品:魔力手镯	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:0] 物品:地狱雷光	怪物:2A470970尸王8	地图:H201	X:31	Y:140 
[2024/8/18 15:24:2] 物品:金创药(小量)	怪物:17EF8A80僵尸4	地图:H201	X:32	Y:140 
[2024/8/18 15:24:7] 物品:强效太阳水	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:强效太阳水	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:强效太阳水	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:强效太阳水	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:强效太阳水	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:强效金创药	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:强效金创药	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:强效魔法药	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:强效魔法药	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:黑色水晶戒指	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:生铁戒指	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:凝霜	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:道德戒指	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:蓝翡翠项链	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:7] 物品:黑檀手镯	怪物:2A864120尸王8	地图:H201	X:32	Y:139 
[2024/8/18 15:24:8] 物品:心灵启示	怪物:26C97A50僵尸1	地图:H201	X:31	Y:140 
[2024/8/18 15:24:9] 物品:魔法力药水	怪物:0B8AA550僵尸4	地图:H201	X:30	Y:139 
