[2024/8/22 1:0:1] 物品:金创药(小量)	怪物:23698DD0僵尸4	地图:H201	X:176	Y:89 
[2024/8/22 1:32:55] 物品:强效金创药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效金创药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效金创药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效魔法药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效魔法药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效魔法药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效魔法药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效魔法药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效魔法药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效魔法药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效魔法药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效魔法药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:55] 物品:强效魔法药	怪物:2CD3A5A0触龙神8	地图:H004	X:46	Y:156 
[2024/8/22 1:32:57] 物品:太阳水	怪物:2442FCF0恶灵尸王	地图:H201	X:118	Y:144 
[2024/8/22 1:32:57] 物品:强效金创药	怪物:2442FCF0恶灵尸王	地图:H201	X:118	Y:144 
[2024/8/22 1:32:57] 物品:攻杀剑术	怪物:2442FCF0恶灵尸王	地图:H201	X:118	Y:144 
[2024/8/22 1:32:57] 物品:召唤骷髅	怪物:2442FCF0恶灵尸王	地图:H201	X:118	Y:144 
[2024/8/22 1:32:58] 物品:金创药(小量)	怪物:265BA8A0僵尸4	地图:H201	X:117	Y:147 
[2024/8/22 1:33:2] 物品:骨玉权杖	怪物:23CC36F0魔龙刀兵	地图:66	X:212	Y:185 
[2024/8/22 1:33:6] 物品:魔法药(小量)	怪物:2A9F2650僵尸3	地图:D401	X:64	Y:38 
[2024/8/22 1:33:6] 物品:抗拒火环	怪物:2A9F2650僵尸3	地图:D401	X:64	Y:38 
[2024/8/22 1:33:9] 物品:强效魔法药	怪物:1734FFE0魔龙射手	地图:66	X:217	Y:192 
[2024/8/22 1:33:9] 物品:太阳水	怪物:2345FF90黑色恶蛆8	地图:H004	X:53	Y:163 
[2024/8/22 1:33:12] 物品:太阳水	怪物:172C10C0魔龙破甲兵	地图:66	X:218	Y:192 
[2024/8/22 1:33:12] 物品:强效魔法药	怪物:172C10C0魔龙破甲兵	地图:66	X:218	Y:192 
[2024/8/22 1:33:12] 物品:蓝翡翠项链	怪物:172C10C0魔龙破甲兵	地图:66	X:218	Y:192 
[2024/8/22 1:33:12] 物品:魔法药(小量)	怪物:25D0F0B0僵尸4	地图:H201	X:124	Y:150 
[2024/8/22 1:33:21] 物品:雷电术	怪物:23987200僵尸5	地图:H201	X:112	Y:145 
[2024/8/22 1:33:21] 物品:魔法药(小量)	怪物:2587FE60森林雪人	地图:11	X:144	Y:363 
[2024/8/22 1:33:22] 物品:太阳水	怪物:185E58C0魔龙射手	地图:66	X:213	Y:186 
[2024/8/22 1:33:33] 物品:强效金创药	怪物:2B5A8540魔龙刀兵2	地图:66	X:226	Y:199 
[2024/8/22 1:33:33] 物品:金创药(小量)	怪物:25719100僵尸4	地图:H201	X:122	Y:152 
[2024/8/22 1:33:35] 物品:强效太阳水	怪物:25599FF0尸王8	地图:H201	X:120	Y:155 
[2024/8/22 1:33:35] 物品:强效太阳水	怪物:25599FF0尸王8	地图:H201	X:120	Y:155 
[2024/8/22 1:33:35] 物品:强效太阳水	怪物:25599FF0尸王8	地图:H201	X:120	Y:155 
[2024/8/22 1:33:35] 物品:强效太阳水	怪物:25599FF0尸王8	地图:H201	X:120	Y:155 
[2024/8/22 1:33:35] 物品:强效太阳水	怪物:25599FF0尸王8	地图:H201	X:120	Y:155 
[2024/8/22 1:33:35] 物品:强效金创药	怪物:25599FF0尸王8	地图:H201	X:120	Y:155 
[2024/8/22 1:33:35] 物品:强效金创药	怪物:25599FF0尸王8	地图:H201	X:120	Y:155 
[2024/8/22 1:33:35] 物品:强效魔法药	怪物:25599FF0尸王8	地图:H201	X:120	Y:155 
[2024/8/22 1:33:35] 物品:强效魔法药	怪物:25599FF0尸王8	地图:H201	X:120	Y:155 
[2024/8/22 1:33:35] 物品:魔力手镯	怪物:25599FF0尸王8	地图:H201	X:120	Y:155 
[2024/8/22 1:33:38] 物品:强效魔法药	怪物:289562B0魔龙射手	地图:66	X:219	Y:203 
[2024/8/22 1:33:38] 物品:强效金创药	怪物:2395DD40魔龙射手	地图:66	X:45	Y:150 
[2024/8/22 1:33:38] 物品:太阳水	怪物:2395DD40魔龙射手	地图:66	X:45	Y:150 
[2024/8/22 1:33:38] 物品:道士头盔	怪物:2395DD40魔龙射手	地图:66	X:45	Y:150 
[2024/8/22 1:33:48] 物品:强效太阳水	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:强效太阳水	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:强效太阳水	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:强效太阳水	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:强效太阳水	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:强效金创药	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:强效金创药	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:强效魔法药	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:强效魔法药	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:蛇眼戒指	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:珍珠戒指	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:死神手套	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:48] 物品:道德戒指	怪物:25A678A0尸王8	地图:H201	X:126	Y:157 
[2024/8/22 1:33:50] 物品:强效太阳水	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:强效太阳水	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:强效太阳水	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:强效太阳水	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:强效太阳水	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:强效金创药	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:强效金创药	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:强效魔法药	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:强效魔法药	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:骷髅戒指	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:蛇眼戒指	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:生铁戒指	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:凝霜	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:魅力戒指	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:50] 物品:黑檀手镯	怪物:23E75840尸王8	地图:H201	X:116	Y:154 
[2024/8/22 1:33:52] 物品:强效魔法药	怪物:245861D0魔龙射手	地图:66	X:233	Y:212 
[2024/8/22 1:33:52] 物品:蓝翡翠项链	怪物:245861D0魔龙射手	地图:66	X:233	Y:212 
[2024/8/22 1:33:52] 物品:强效魔法药	怪物:23D02B90魔龙刀兵2	地图:66	X:40	Y:157 
[2024/8/22 1:33:58] 物品:力量戒指	怪物:2B33EEA0魔龙射手	地图:66	X:38	Y:155 
[2024/8/22 1:33:59] 物品:魔法药(小量)	怪物:14BB7C80僵尸4	地图:H201	X:125	Y:160 
[2024/8/22 1:33:59] 物品:强效太阳水	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:强效太阳水	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:强效太阳水	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:强效太阳水	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:强效太阳水	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:强效金创药	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:强效金创药	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:强效魔法药	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:强效魔法药	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:珍珠戒指	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:死神手套	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:凝霜	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:33:59] 物品:魅力戒指	怪物:2CA70CF0尸王8	地图:H201	X:130	Y:160 
[2024/8/22 1:34:6] 物品:鹿皮靴	怪物:2CE0DB80魔龙射手	地图:66	X:204	Y:203 
[2024/8/22 1:34:7] 物品:金创药(小量)	怪物:23E48EA0僵尸5	地图:H201	X:134	Y:158 
[2024/8/22 1:34:9] 物品:魔法药(小量)	怪物:2536B190僵尸5	地图:H201	X:136	Y:158 
[2024/8/22 1:34:10] 物品:金创药(小量)	怪物:14BB7C80僵尸4	地图:H201	X:126	Y:159 
[2024/8/22 1:34:25] 物品:强效太阳水	怪物:22E7F840魔龙破甲兵	地图:66	X:188	Y:198 
[2024/8/22 1:34:25] 物品:强效魔法药	怪物:22E7F840魔龙破甲兵	地图:66	X:188	Y:198 
[2024/8/22 1:34:25] 物品:金创药(小量)	怪物:24A94B00僵尸5	地图:H201	X:145	Y:152 
[2024/8/22 1:34:26] 物品:金创药(小量)	怪物:2C9C2D40僵尸3	地图:D401	X:68	Y:38 
[2024/8/22 1:34:34] 物品:降妖除魔戒指	怪物:25A473B0魔龙破甲兵	地图:66	X:191	Y:206 
[2024/8/22 1:34:40] 物品:金创药(小量)	怪物:2906C020僵尸3	地图:D401	X:45	Y:49 
[2024/8/22 1:34:43] 物品:灵魂战衣(女)	怪物:28E39220魔龙血蛙	地图:66	X:25	Y:148 
[2024/8/22 1:34:43] 物品:金创药(小量)	怪物:2C9C2D40僵尸3	地图:D401	X:68	Y:38 
[2024/8/22 1:34:47] 物品:强效太阳水	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:强效太阳水	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:强效太阳水	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:强效太阳水	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:强效太阳水	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:强效金创药	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:强效金创药	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:强效魔法药	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:强效魔法药	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:死神手套	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:蓝翡翠项链	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:黑檀手镯	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:冰咆哮	怪物:13C2C9E0尸王8	地图:H201	X:156	Y:159 
[2024/8/22 1:34:47] 物品:魔法药(小量)	怪物:24A94B00僵尸5	地图:H201	X:146	Y:153 
[2024/8/22 1:34:53] 物品:降妖除魔戒指	怪物:2AEA0200魔龙破甲兵	地图:66	X:185	Y:214 
[2024/8/22 1:34:59] 物品:金创药(小量)	怪物:144A1BE0僵尸3	地图:D401	X:70	Y:36 
[2024/8/22 1:35:0] 物品:灵魂战衣(男)	怪物:17878500魔龙破甲兵	地图:66	X:184	Y:219 
[2024/8/22 1:35:0] 物品:强效魔法药	怪物:22FAC8D0魔龙射手	地图:66	X:28	Y:156 
[2024/8/22 1:35:3] 物品:魅力戒指	怪物:289EECC0魔龙破甲兵	地图:66	X:185	Y:219 
[2024/8/22 1:35:4] 物品:太阳水	怪物:136F9770魔龙破甲兵	地图:66	X:184	Y:219 
[2024/8/22 1:35:12] 物品:强效太阳水	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:强效太阳水	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:强效太阳水	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:强效太阳水	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:强效太阳水	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:强效金创药	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:强效金创药	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:强效魔法药	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:强效魔法药	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:死神手套	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:凝霜	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:黑檀手镯	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:12] 物品:圣言术	怪物:1262A020尸王8	地图:H201	X:172	Y:150 
[2024/8/22 1:35:18] 物品:强效太阳水	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:强效太阳水	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:强效太阳水	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:强效太阳水	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:强效太阳水	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:强效金创药	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:强效金创药	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:强效魔法药	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:强效魔法药	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:骷髅戒指	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:生铁戒指	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:蓝翡翠项链	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:18] 物品:魔力手镯	怪物:1E2565D0尸王8	地图:H201	X:174	Y:150 
[2024/8/22 1:35:21] 物品:金创药(小量)	怪物:24B26A60僵尸5	地图:H201	X:174	Y:147 
[2024/8/22 1:35:22] 物品:绿色项链	怪物:2AAA11A0魔龙射手	地图:66	X:204	Y:218 
[2024/8/22 1:35:22] 物品:强效金创药	怪物:1ACB7A10魔龙刀兵1	地图:66	X:29	Y:155 
[2024/8/22 1:35:26] 物品:强效金创药	怪物:22FFAF00魔龙射手	地图:66	X:204	Y:216 
[2024/8/22 1:35:26] 物品:骷髅头盔	怪物:22FFAF00魔龙射手	地图:66	X:204	Y:216 
[2024/8/22 1:35:30] 物品:强效太阳水	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:30] 物品:强效太阳水	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:30] 物品:强效太阳水	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:30] 物品:强效太阳水	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:30] 物品:强效太阳水	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:30] 物品:强效金创药	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:30] 物品:强效金创药	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:30] 物品:强效魔法药	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:30] 物品:强效魔法药	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:30] 物品:骷髅戒指	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:30] 物品:道德戒指	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:30] 物品:黑檀手镯	怪物:2C28E770尸王8	地图:H201	X:175	Y:155 
[2024/8/22 1:35:31] 物品:魔法药(小量)	怪物:184DBCD0僵尸4	地图:H201	X:176	Y:152 
[2024/8/22 1:35:39] 物品:太阳水	怪物:26B85750僵尸5	地图:H201	X:181	Y:147 
[2024/8/22 1:35:49] 物品:灵魂项链	怪物:2B2DAE40魔龙射手	地图:66	X:48	Y:145 
[2024/8/22 1:35:49] 物品:铁腰带	怪物:2B2DAE40魔龙射手	地图:66	X:48	Y:145 
[2024/8/22 1:35:50] 物品:金创药(小量)	怪物:184DBCD0僵尸4	地图:H201	X:177	Y:151 
[2024/8/22 1:36:2] 物品:金创药(小量)	怪物:2920E900僵尸4	地图:H201	X:175	Y:137 
[2024/8/22 1:36:2] 物品:道士手镯	怪物:25B24790魔龙射手	地图:66	X:185	Y:189 
[2024/8/22 1:36:4] 物品:强效金创药	怪物:24F89CF0魔龙破甲兵	地图:66	X:183	Y:186 
[2024/8/22 1:36:10] 物品:强效太阳水	怪物:2A8C9710尸王8	地图:H201	X:174	Y:136 
[2024/8/22 1:36:10] 物品:强效太阳水	怪物:2A8C9710尸王8	地图:H201	X:174	Y:136 
[2024/8/22 1:36:10] 物品:强效太阳水	怪物:2A8C9710尸王8	地图:H201	X:174	Y:136 
[2024/8/22 1:36:10] 物品:强效太阳水	怪物:2A8C9710尸王8	地图:H201	X:174	Y:136 
[2024/8/22 1:36:10] 物品:强效太阳水	怪物:2A8C9710尸王8	地图:H201	X:174	Y:136 
[2024/8/22 1:36:10] 物品:强效金创药	怪物:2A8C9710尸王8	地图:H201	X:174	Y:136 
[2024/8/22 1:36:10] 物品:强效金创药	怪物:2A8C9710尸王8	地图:H201	X:174	Y:136 
[2024/8/22 1:36:10] 物品:强效魔法药	怪物:2A8C9710尸王8	地图:H201	X:174	Y:136 
[2024/8/22 1:36:10] 物品:强效魔法药	怪物:2A8C9710尸王8	地图:H201	X:174	Y:136 
[2024/8/22 1:36:10] 物品:黑檀手镯	怪物:2A8C9710尸王8	地图:H201	X:174	Y:136 
[2024/8/22 1:36:16] 物品:强效魔法药	怪物:2551CF70魔龙射手1	地图:66	X:176	Y:185 
[2024/8/22 1:36:20] 物品:强效魔法药	怪物:23DD12D0魔龙破甲兵	地图:66	X:47	Y:140 
[2024/8/22 1:36:20] 物品:强效太阳水	怪物:23DD12D0魔龙破甲兵	地图:66	X:47	Y:140 
[2024/8/22 1:36:22] 物品:裁决之杖	怪物:230E5D10魔龙刀兵1	地图:66	X:176	Y:185 
[2024/8/22 1:36:25] 物品:太阳水	怪物:288EF1F0魔龙破甲兵1	地图:66	X:176	Y:186 
[2024/8/22 1:36:28] 物品:集体隐身术	怪物:28DF0DA0僵尸1	地图:H201	X:176	Y:125 
[2024/8/22 1:36:29] 物品:强效太阳水	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:29] 物品:强效太阳水	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:29] 物品:强效太阳水	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:29] 物品:强效太阳水	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:29] 物品:强效太阳水	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:29] 物品:强效金创药	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:29] 物品:强效金创药	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:29] 物品:强效魔法药	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:29] 物品:强效魔法药	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:29] 物品:骷髅戒指	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:29] 物品:黑色水晶戒指	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:29] 物品:凝霜	怪物:23B02DD0尸王8	地图:H201	X:177	Y:125 
[2024/8/22 1:36:30] 物品:强效金创药	怪物:1412F7C0魔龙刀兵1	地图:66	X:176	Y:184 
[2024/8/22 1:36:30] 物品:强效太阳水	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:30] 物品:强效太阳水	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:30] 物品:强效太阳水	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:30] 物品:强效太阳水	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:30] 物品:强效太阳水	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:30] 物品:强效金创药	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:30] 物品:强效金创药	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:30] 物品:强效魔法药	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:30] 物品:强效魔法药	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:30] 物品:死神手套	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:30] 物品:道德戒指	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:30] 物品:黑檀手镯	怪物:256B0890尸王8	地图:H201	X:179	Y:125 
[2024/8/22 1:36:35] 物品:强效太阳水	怪物:142F9430尸王8	地图:H201	X:181	Y:126 
[2024/8/22 1:36:35] 物品:强效太阳水	怪物:142F9430尸王8	地图:H201	X:181	Y:126 
[2024/8/22 1:36:35] 物品:强效太阳水	怪物:142F9430尸王8	地图:H201	X:181	Y:126 
[2024/8/22 1:36:35] 物品:强效太阳水	怪物:142F9430尸王8	地图:H201	X:181	Y:126 
[2024/8/22 1:36:35] 物品:强效太阳水	怪物:142F9430尸王8	地图:H201	X:181	Y:126 
[2024/8/22 1:36:35] 物品:强效金创药	怪物:142F9430尸王8	地图:H201	X:181	Y:126 
[2024/8/22 1:36:35] 物品:强效金创药	怪物:142F9430尸王8	地图:H201	X:181	Y:126 
[2024/8/22 1:36:35] 物品:强效魔法药	怪物:142F9430尸王8	地图:H201	X:181	Y:126 
[2024/8/22 1:36:35] 物品:强效魔法药	怪物:142F9430尸王8	地图:H201	X:181	Y:126 
[2024/8/22 1:36:35] 物品:黑檀手镯	怪物:142F9430尸王8	地图:H201	X:181	Y:126 
[2024/8/22 1:36:37] 物品:强效金创药	怪物:25B814A0魔龙破甲兵2	地图:66	X:177	Y:186 
[2024/8/22 1:36:37] 物品:布鞋	怪物:25B814A0魔龙破甲兵2	地图:66	X:177	Y:186 
[2024/8/22 1:36:40] 物品:强效魔法药	怪物:2C50BD90魔龙刺蛙	地图:66	X:45	Y:135 
[2024/8/22 1:36:41] 物品:强效太阳水	怪物:290A7F50魔龙破甲兵	地图:66	X:177	Y:184 
[2024/8/22 1:36:42] 物品:金手镯	怪物:16932940魔龙邪眼	地图:66	X:178	Y:185 
[2024/8/22 1:36:43] 物品:道德戒指	怪物:28925760跳跳蜂8	地图:H004	X:76	Y:94 
[2024/8/22 1:36:50] 物品:灵魂项链	怪物:2ACCE0C0魔龙射手2	地图:66	X:184	Y:178 
[2024/8/22 1:36:50] 物品:降妖除魔戒指	怪物:2ACCE0C0魔龙射手2	地图:66	X:184	Y:178 
[2024/8/22 1:36:50] 物品:死神手套	怪物:2ACCE0C0魔龙射手2	地图:66	X:184	Y:178 
[2024/8/22 1:36:51] 物品:强效金创药	怪物:246F6520魔龙刀兵	地图:66	X:42	Y:136 
[2024/8/22 1:36:54] 物品:道士头盔	怪物:23C83AF0魔龙破甲兵	地图:66	X:182	Y:179 
[2024/8/22 1:36:58] 物品:强效太阳水	怪物:25DAD300尸王8	地图:H201	X:175	Y:119 
[2024/8/22 1:36:58] 物品:强效太阳水	怪物:25DAD300尸王8	地图:H201	X:175	Y:119 
[2024/8/22 1:36:58] 物品:强效太阳水	怪物:25DAD300尸王8	地图:H201	X:175	Y:119 
[2024/8/22 1:36:58] 物品:强效太阳水	怪物:25DAD300尸王8	地图:H201	X:175	Y:119 
[2024/8/22 1:36:58] 物品:强效太阳水	怪物:25DAD300尸王8	地图:H201	X:175	Y:119 
[2024/8/22 1:36:58] 物品:强效金创药	怪物:25DAD300尸王8	地图:H201	X:175	Y:119 
[2024/8/22 1:36:58] 物品:强效金创药	怪物:25DAD300尸王8	地图:H201	X:175	Y:119 
[2024/8/22 1:36:58] 物品:强效魔法药	怪物:25DAD300尸王8	地图:H201	X:175	Y:119 
[2024/8/22 1:36:58] 物品:强效魔法药	怪物:25DAD300尸王8	地图:H201	X:175	Y:119 
[2024/8/22 1:36:58] 物品:骷髅戒指	怪物:25DAD300尸王8	地图:H201	X:175	Y:119 
[2024/8/22 1:36:58] 物品:黑檀手镯	怪物:25DAD300尸王8	地图:H201	X:175	Y:119 
