[2024/8/19 6:0:1] 物品:魔法药(小量)	怪物:190D3B70僵尸4	地图:H201	X:180	Y:58 
[2024/8/19 6:37:28] 物品:黑檀手镯	怪物:0D6FA900尸王8	地图:H201	X:57	Y:154 
[2024/8/19 6:37:33] 物品:太阳水	怪物:1EC0E130黑色恶蛆8	地图:H004	X:82	Y:63 
[2024/8/19 6:37:34] 物品:太阳水	怪物:2B4D1980僵尸5	地图:H201	X:60	Y:154 
[2024/8/19 6:37:34] 物品:道士头盔	怪物:2085F830祖玛雕像	地图:H204	X:26	Y:72 
[2024/8/19 6:37:34] 物品:强效太阳水	怪物:21F22BD0尸王8	地图:H201	X:90	Y:106 
[2024/8/19 6:37:34] 物品:强效太阳水	怪物:21F22BD0尸王8	地图:H201	X:90	Y:106 
[2024/8/19 6:37:34] 物品:强效太阳水	怪物:21F22BD0尸王8	地图:H201	X:90	Y:106 
[2024/8/19 6:37:34] 物品:强效太阳水	怪物:21F22BD0尸王8	地图:H201	X:90	Y:106 
[2024/8/19 6:37:34] 物品:强效太阳水	怪物:21F22BD0尸王8	地图:H201	X:90	Y:106 
[2024/8/19 6:37:34] 物品:强效金创药	怪物:21F22BD0尸王8	地图:H201	X:90	Y:106 
[2024/8/19 6:37:34] 物品:强效金创药	怪物:21F22BD0尸王8	地图:H201	X:90	Y:106 
[2024/8/19 6:37:34] 物品:强效魔法药	怪物:21F22BD0尸王8	地图:H201	X:90	Y:106 
[2024/8/19 6:37:34] 物品:强效魔法药	怪物:21F22BD0尸王8	地图:H201	X:90	Y:106 
[2024/8/19 6:37:34] 物品:魔力手镯	怪物:21F22BD0尸王8	地图:H201	X:90	Y:106 
[2024/8/19 6:37:38] 物品:金手镯	怪物:28F0AB30蜈蚣	地图:D601	X:77	Y:196 
[2024/8/19 6:37:38] 物品:太阳水	怪物:1C9B99E0僵尸5	地图:H201	X:92	Y:106 
[2024/8/19 6:37:38] 物品:精神力战法	怪物:181C64C0僵尸10	地图:H201	X:59	Y:151 
[2024/8/19 6:37:38] 物品:琥珀项链	怪物:181C64C0僵尸10	地图:H201	X:59	Y:151 
[2024/8/19 6:37:38] 物品:黑檀项链	怪物:181C64C0僵尸10	地图:H201	X:59	Y:151 
[2024/8/19 6:37:39] 物品:金创药(小量)	怪物:30A4C870僵尸5	地图:H201	X:91	Y:105 
[2024/8/19 6:37:40] 物品:金创药(小量)	怪物:29F69A80僵尸4	地图:H201	X:90	Y:106 
[2024/8/19 6:37:41] 物品:强效太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:太阳水	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效金创药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效金创药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效金创药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效金创药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效金创药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效金创药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效金创药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效金创药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效金创药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效金创药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效魔法药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效魔法药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效魔法药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效魔法药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效魔法药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效魔法药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效魔法药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效魔法药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效魔法药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:41] 物品:强效魔法药	怪物:20996080虹魔蝎卫8	地图:H204	X:19	Y:63 
[2024/8/19 6:37:45] 物品:金创药(小量)	怪物:184317F0僵尸4	地图:H201	X:91	Y:105 
[2024/8/19 6:37:45] 物品:魔法药(小量)	怪物:184317F0僵尸4	地图:H201	X:91	Y:105 
[2024/8/19 6:37:48] 物品:强效魔法药	怪物:2C84EB70魔龙刺蛙1	地图:66	X:138	Y:140 
[2024/8/19 6:37:48] 物品:强效太阳水	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:强效太阳水	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:强效太阳水	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:强效太阳水	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:强效太阳水	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:强效金创药	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:强效金创药	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:强效魔法药	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:强效魔法药	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:生铁戒指	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:凝霜	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:魅力戒指	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:48] 物品:魔力手镯	怪物:223A81B0尸王8	地图:H201	X:62	Y:157 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:2ECAA730尸王8	地图:H201	X:91	Y:106 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:2ECAA730尸王8	地图:H201	X:91	Y:106 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:2ECAA730尸王8	地图:H201	X:91	Y:106 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:2ECAA730尸王8	地图:H201	X:91	Y:106 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:2ECAA730尸王8	地图:H201	X:91	Y:106 
[2024/8/19 6:37:49] 物品:强效金创药	怪物:2ECAA730尸王8	地图:H201	X:91	Y:106 
[2024/8/19 6:37:49] 物品:强效金创药	怪物:2ECAA730尸王8	地图:H201	X:91	Y:106 
[2024/8/19 6:37:49] 物品:强效魔法药	怪物:2ECAA730尸王8	地图:H201	X:91	Y:106 
[2024/8/19 6:37:49] 物品:强效魔法药	怪物:2ECAA730尸王8	地图:H201	X:91	Y:106 
[2024/8/19 6:37:49] 物品:黑色水晶戒指	怪物:2ECAA730尸王8	地图:H201	X:91	Y:106 
[2024/8/19 6:37:49] 物品:黑檀手镯	怪物:2ECAA730尸王8	地图:H201	X:91	Y:106 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:太阳水	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:金创药(中量)	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:金创药(中量)	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:金创药(中量)	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效金创药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效金创药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效金创药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:魔法药(中量)	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:魔法药(中量)	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:魔法药(中量)	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效魔法药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效魔法药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效魔法药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效金创药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效金创药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效金创药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效金创药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效金创药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效金创药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效魔法药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效魔法药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效魔法药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效魔法药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效魔法药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:49] 物品:强效魔法药	怪物:1C182FB0白野猪8	地图:H204	X:14	Y:61 
[2024/8/19 6:37:50] 物品:金创药(小量)	怪物:30A4C870僵尸5	地图:H201	X:91	Y:105 
[2024/8/19 6:37:54] 物品:魔法药(中量)	怪物:1ED764A0祖玛卫士8	地图:H204	X:11	Y:55 
[2024/8/19 6:37:56] 物品:金创药(小量)	怪物:191E9220僵尸5	地图:H201	X:83	Y:104 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效太阳水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效金创药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效金创药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效金创药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效金创药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效金创药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效金创药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效金创药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效金创药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效金创药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效金创药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效魔法药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效魔法药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效魔法药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效魔法药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效魔法药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效魔法药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效魔法药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效魔法药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效魔法药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:强效魔法药	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:魔法力药水	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:祖玛头像	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:骑士手镯	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:夏普儿手镯	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:铂金戒指	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:重盔甲(女)	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:偃月	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:破魂	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:降魔	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:斩马刀	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:修罗	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:凝霜	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:骷髅头盔	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:道士头盔	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:蓝翡翠项链	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:放大镜	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:竹笛	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:小手镯	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:魔法手镯	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:黑檀手镯	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:道士手镯	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:死神手套	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:金手镯	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:黑色水晶戒指	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:蛇眼戒指	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:珍珠戒指	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:金戒指	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:骷髅戒指	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:魅力戒指	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:道德戒指	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:57] 物品:珊瑚戒指	怪物:29A2D390祖玛教主	地图:H204	X:25	Y:72 
[2024/8/19 6:37:58] 物品:精神力战法	怪物:249D5F40僵尸2	地图:D411	X:58	Y:50 
[2024/8/19 6:38:0] 物品:神圣战甲术	怪物:2A9DF610恶灵尸王	地图:H201	X:61	Y:162 
[2024/8/19 6:38:0] 物品:集体隐身术	怪物:2A9DF610恶灵尸王	地图:H201	X:61	Y:162 
[2024/8/19 6:38:0] 物品:隐身术	怪物:2A9DF610恶灵尸王	地图:H201	X:61	Y:162 
[2024/8/19 6:38:0] 物品:灵魂火符	怪物:2A9DF610恶灵尸王	地图:H201	X:61	Y:162 
[2024/8/19 6:38:0] 物品:大火球	怪物:2A9DF610恶灵尸王	地图:H201	X:61	Y:162 
[2024/8/19 6:38:0] 物品:瞬息移动	怪物:2A9DF610恶灵尸王	地图:H201	X:61	Y:162 
[2024/8/19 6:38:7] 物品:金创药(小量)	怪物:2B4D1980僵尸5	地图:H201	X:61	Y:156 
[2024/8/19 6:38:7] 物品:魔法药(小量)	怪物:2B4D1980僵尸5	地图:H201	X:61	Y:156 
[2024/8/19 6:38:8] 物品:蓝色水晶戒指	怪物:2DEEF530祖玛卫士8	地图:H204	X:36	Y:83 
[2024/8/19 6:38:11] 物品:强效魔法药	怪物:2AB58BA0魔龙刀兵	地图:66	X:144	Y:133 
[2024/8/19 6:38:14] 物品:强效太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:强效太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:强效太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:强效太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:强效太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:太阳水	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:金创药(中量)	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:金创药(中量)	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:强效金创药	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:强效金创药	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:强效金创药	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:魔法药(中量)	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:魔法药(中量)	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:强效魔法药	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:强效魔法药	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:强效魔法药	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
[2024/8/19 6:38:14] 物品:道德戒指	怪物:1818BCA0沃玛卫士8	地图:H204	X:38	Y:82 
