[2024/8/18 4:0:0] 物品:破魂	怪物:297F8BA0牛魔将军8	地图:H010	X:213	Y:133 
[2024/8/18 4:33:32] 物品:强效太阳水	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:32] 物品:强效太阳水	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:32] 物品:强效太阳水	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:32] 物品:强效太阳水	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:32] 物品:强效太阳水	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:32] 物品:强效金创药	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:32] 物品:强效金创药	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:32] 物品:强效魔法药	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:32] 物品:强效魔法药	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:32] 物品:生铁戒指	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:32] 物品:道德戒指	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:32] 物品:黑檀手镯	怪物:15AF8670尸王8	地图:H201	X:34	Y:80 
[2024/8/18 4:33:33] 物品:强效太阳水	怪物:29E27260牛魔祭司0	地图:H010	X:293	Y:164 
[2024/8/18 4:33:33] 物品:太阳水	怪物:29E27260牛魔祭司0	地图:H010	X:293	Y:164 
[2024/8/18 4:33:33] 物品:记忆头盔	怪物:29E27260牛魔祭司0	地图:H010	X:293	Y:164 
[2024/8/18 4:33:38] 物品:骷髅头盔	怪物:2F4092B0牛魔将军8	地图:H010	X:294	Y:164 
[2024/8/18 4:33:39] 物品:强效太阳水	怪物:186032E0尸王8	地图:H201	X:33	Y:78 
[2024/8/18 4:33:39] 物品:强效太阳水	怪物:186032E0尸王8	地图:H201	X:33	Y:78 
[2024/8/18 4:33:39] 物品:强效太阳水	怪物:186032E0尸王8	地图:H201	X:33	Y:78 
[2024/8/18 4:33:39] 物品:强效太阳水	怪物:186032E0尸王8	地图:H201	X:33	Y:78 
[2024/8/18 4:33:39] 物品:强效太阳水	怪物:186032E0尸王8	地图:H201	X:33	Y:78 
[2024/8/18 4:33:39] 物品:强效金创药	怪物:186032E0尸王8	地图:H201	X:33	Y:78 
[2024/8/18 4:33:39] 物品:强效金创药	怪物:186032E0尸王8	地图:H201	X:33	Y:78 
[2024/8/18 4:33:39] 物品:强效魔法药	怪物:186032E0尸王8	地图:H201	X:33	Y:78 
[2024/8/18 4:33:39] 物品:强效魔法药	怪物:186032E0尸王8	地图:H201	X:33	Y:78 
[2024/8/18 4:33:39] 物品:道德戒指	怪物:186032E0尸王8	地图:H201	X:33	Y:78 
[2024/8/18 4:33:39] 物品:魔力手镯	怪物:186032E0尸王8	地图:H201	X:33	Y:78 
[2024/8/18 4:33:44] 物品:强效太阳水	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:强效太阳水	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:强效太阳水	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:强效太阳水	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:强效太阳水	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:强效金创药	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:强效金创药	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:强效魔法药	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:强效魔法药	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:骷髅戒指	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:蛇眼戒指	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:凝霜	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:44] 物品:黑檀手镯	怪物:1C84D560尸王8	地图:H201	X:33	Y:79 
[2024/8/18 4:33:50] 物品:强效太阳水	怪物:2A079370牛魔祭司0	地图:H010	X:299	Y:168 
[2024/8/18 4:33:50] 物品:强效太阳水	怪物:2A079370牛魔祭司0	地图:H010	X:299	Y:168 
[2024/8/18 4:33:50] 物品:强效太阳水	怪物:2A079370牛魔祭司0	地图:H010	X:299	Y:168 
[2024/8/18 4:33:50] 物品:太阳水	怪物:2A079370牛魔祭司0	地图:H010	X:299	Y:168 
[2024/8/18 4:33:50] 物品:太阳水	怪物:2A079370牛魔祭司0	地图:H010	X:299	Y:168 
[2024/8/18 4:33:50] 物品:太阳水	怪物:2A079370牛魔祭司0	地图:H010	X:299	Y:168 
[2024/8/18 4:33:50] 物品:修罗	怪物:2A079370牛魔祭司0	地图:H010	X:299	Y:168 
[2024/8/18 4:33:50] 物品:骷髅头盔	怪物:2A079370牛魔祭司0	地图:H010	X:299	Y:168 
[2024/8/18 4:33:50] 物品:金戒指	怪物:2A079370牛魔祭司0	地图:H010	X:299	Y:168 
[2024/8/18 4:33:58] 物品:爆裂火焰	怪物:2A2DF5B0僵尸1	地图:H201	X:28	Y:73 
[2024/8/18 4:34:0] 物品:金创药(小量)	怪物:299CC3F0骷髅战士	地图:D002	X:207	Y:290 
[2024/8/18 4:34:2] 物品:强效太阳水	怪物:28A2D680牛魔祭司0	地图:H010	X:286	Y:159 
[2024/8/18 4:34:2] 物品:强效太阳水	怪物:28A2D680牛魔祭司0	地图:H010	X:286	Y:159 
[2024/8/18 4:34:2] 物品:强效太阳水	怪物:28A2D680牛魔祭司0	地图:H010	X:286	Y:159 
[2024/8/18 4:34:2] 物品:太阳水	怪物:28A2D680牛魔祭司0	地图:H010	X:286	Y:159 
[2024/8/18 4:34:2] 物品:太阳水	怪物:28A2D680牛魔祭司0	地图:H010	X:286	Y:159 
[2024/8/18 4:34:2] 物品:道士头盔	怪物:28A2D680牛魔祭司0	地图:H010	X:286	Y:159 
[2024/8/18 4:34:4] 物品:生铁戒指	怪物:19ED7590牛魔法师8	地图:H010	X:286	Y:158 
[2024/8/18 4:34:6] 物品:强效太阳水	怪物:286E2BD0尸王8	地图:H201	X:30	Y:73 
[2024/8/18 4:34:6] 物品:强效太阳水	怪物:286E2BD0尸王8	地图:H201	X:30	Y:73 
[2024/8/18 4:34:6] 物品:强效太阳水	怪物:286E2BD0尸王8	地图:H201	X:30	Y:73 
[2024/8/18 4:34:6] 物品:强效太阳水	怪物:286E2BD0尸王8	地图:H201	X:30	Y:73 
[2024/8/18 4:34:6] 物品:强效太阳水	怪物:286E2BD0尸王8	地图:H201	X:30	Y:73 
[2024/8/18 4:34:6] 物品:强效金创药	怪物:286E2BD0尸王8	地图:H201	X:30	Y:73 
[2024/8/18 4:34:6] 物品:强效金创药	怪物:286E2BD0尸王8	地图:H201	X:30	Y:73 
[2024/8/18 4:34:6] 物品:强效魔法药	怪物:286E2BD0尸王8	地图:H201	X:30	Y:73 
[2024/8/18 4:34:6] 物品:强效魔法药	怪物:286E2BD0尸王8	地图:H201	X:30	Y:73 
[2024/8/18 4:34:6] 物品:魔力手镯	怪物:286E2BD0尸王8	地图:H201	X:30	Y:73 
[2024/8/18 4:34:7] 物品:强效太阳水	怪物:2B462500牛魔将军0	地图:H010	X:286	Y:159 
[2024/8/18 4:34:7] 物品:强效太阳水	怪物:2B462500牛魔将军0	地图:H010	X:286	Y:159 
[2024/8/18 4:34:7] 物品:太阳水	怪物:2B462500牛魔将军0	地图:H010	X:286	Y:159 
[2024/8/18 4:34:7] 物品:辟邪手镯	怪物:2B462500牛魔将军0	地图:H010	X:286	Y:159 
[2024/8/18 4:34:7] 物品:降魔	怪物:2B462500牛魔将军0	地图:H010	X:286	Y:159 
[2024/8/18 4:34:10] 物品:金创药(小量)	怪物:17F52C70僵尸4	地图:H201	X:29	Y:72 
[2024/8/18 4:34:12] 物品:攻击力药水	怪物:2DBA9430僵尸5	地图:H201	X:28	Y:72 
[2024/8/18 4:34:14] 物品:强效太阳水	怪物:2FF54590牛魔将军0	地图:H010	X:280	Y:158 
[2024/8/18 4:34:14] 物品:太阳水	怪物:2FF54590牛魔将军0	地图:H010	X:280	Y:158 
[2024/8/18 4:34:16] 物品:隐身术	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:16] 物品:召唤骷髅	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:16] 物品:抗拒火环	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:16] 物品:精神力战法	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:16] 物品:火球术	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:16] 物品:治愈术	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:16] 物品:基本剑术	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:16] 物品:半月	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:19] 物品:太阳水	怪物:1E1517F0黑野猪8	地图:H002	X:348	Y:161 
[2024/8/18 4:34:19] 物品:强效太阳水	怪物:2B4135D0牛魔将军8	地图:H010	X:280	Y:157 
[2024/8/18 4:34:19] 物品:修罗	怪物:2B4135D0牛魔将军8	地图:H010	X:280	Y:157 
[2024/8/18 4:34:21] 物品:金创药(中量)	怪物:1C18F760掷斧骷髅0	地图:D002	X:208	Y:297 
[2024/8/18 4:34:21] 物品:金创药(中量)	怪物:1C18F760掷斧骷髅0	地图:D002	X:208	Y:297 
[2024/8/18 4:34:21] 物品:金创药(中量)	怪物:1C18F760掷斧骷髅0	地图:D002	X:208	Y:297 
[2024/8/18 4:34:21] 物品:金创药(中量)	怪物:1C18F760掷斧骷髅0	地图:D002	X:208	Y:297 
[2024/8/18 4:34:21] 物品:魔法药(中量)	怪物:1C18F760掷斧骷髅0	地图:D002	X:208	Y:297 
[2024/8/18 4:34:21] 物品:魔法药(中量)	怪物:1C18F760掷斧骷髅0	地图:D002	X:208	Y:297 
[2024/8/18 4:34:21] 物品:魔法药(中量)	怪物:1C18F760掷斧骷髅0	地图:D002	X:208	Y:297 
[2024/8/18 4:34:21] 物品:魔法药(中量)	怪物:1C18F760掷斧骷髅0	地图:D002	X:208	Y:297 
[2024/8/18 4:34:24] 物品:魔法药(小量)	怪物:180AD080僵尸4	地图:H201	X:34	Y:71 
[2024/8/18 4:34:30] 物品:火墙	怪物:188E6150恶灵尸王	地图:H201	X:122	Y:157 
[2024/8/18 4:34:30] 物品:爆裂火焰	怪物:188E6150恶灵尸王	地图:H201	X:122	Y:157 
[2024/8/18 4:34:30] 物品:施毒术	怪物:188E6150恶灵尸王	地图:H201	X:122	Y:157 
[2024/8/18 4:34:30] 物品:瞬息移动	怪物:188E6150恶灵尸王	地图:H201	X:122	Y:157 
[2024/8/18 4:34:32] 物品:生铁戒指	怪物:2F290240牛魔侍卫8	地图:H010	X:275	Y:153 
[2024/8/18 4:34:32] 物品:隐身术	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:32] 物品:大火球	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:32] 物品:召唤骷髅	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:32] 物品:地狱火	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:32] 物品:抗拒火环	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:32] 物品:精神力战法	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:32] 物品:火球术	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:32] 物品:治愈术	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:32] 物品:基本剑术	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:32] 物品:轻型盔甲(女)	怪物:0D6BA820僵尸40	地图:H201	X:124	Y:157 
[2024/8/18 4:34:36] 物品:金创药(小量)	怪物:1BFBC640僵尸5	地图:H201	X:35	Y:68 
[2024/8/18 4:34:38] 物品:金创药(小量)	怪物:2DAEC630僵尸5	地图:H201	X:36	Y:68 
[2024/8/18 4:34:39] 物品:魔法药(小量)	怪物:1CC50F70僵尸5	地图:H201	X:36	Y:69 
[2024/8/18 4:34:39] 物品:金创药(小量)	怪物:1EA31120僵尸5	地图:H201	X:123	Y:156 
[2024/8/18 4:34:40] 物品:强效太阳水	怪物:1D6DD1A0牛魔祭司8	地图:H010	X:275	Y:152 
[2024/8/18 4:34:40] 物品:强效太阳水	怪物:1D6DD1A0牛魔祭司8	地图:H010	X:275	Y:152 
[2024/8/18 4:34:40] 物品:斩马刀	怪物:1D6DD1A0牛魔祭司8	地图:H010	X:275	Y:152 
[2024/8/18 4:34:41] 物品:强效太阳水	怪物:1BF719A0牛魔祭司8	地图:H010	X:274	Y:150 
[2024/8/18 4:34:41] 物品:强效太阳水	怪物:1BF719A0牛魔祭司8	地图:H010	X:274	Y:150 
[2024/8/18 4:34:41] 物品:MP强化药水	怪物:1BF719A0牛魔祭司8	地图:H010	X:274	Y:150 
[2024/8/18 4:34:44] 物品:金创药(小量)	怪物:03B55F40僵尸5	地图:H201	X:36	Y:70 
[2024/8/18 4:34:44] 物品:精神力药水	怪物:03B55F40僵尸5	地图:H201	X:36	Y:70 
[2024/8/18 4:34:45] 物品:金创药(中量)	怪物:2854D9E0僵尸10	地图:H201	X:36	Y:68 
[2024/8/18 4:34:47] 物品:金创药(小量)	怪物:1815E9C0僵尸4	地图:H201	X:36	Y:69 
[2024/8/18 4:34:48] 物品:降魔	怪物:27DE8970牛魔法师8	地图:H010	X:274	Y:147 
[2024/8/18 4:34:48] 物品:金创药(小量)	怪物:1CF617D0僵尸5	地图:H201	X:35	Y:70 
[2024/8/18 4:34:51] 物品:金创药(小量)	怪物:2DAEC630僵尸5	地图:H201	X:35	Y:68 
[2024/8/18 4:34:53] 物品:集体隐身术	怪物:19084800恶灵尸王	地图:H201	X:124	Y:156 
[2024/8/18 4:34:53] 物品:攻杀剑术	怪物:19084800恶灵尸王	地图:H201	X:124	Y:156 
[2024/8/18 4:34:53] 物品:诱惑之光	怪物:19084800恶灵尸王	地图:H201	X:124	Y:156 
[2024/8/18 4:34:53] 物品:大火球	怪物:19084800恶灵尸王	地图:H201	X:124	Y:156 
[2024/8/18 4:34:57] 物品:强效太阳水	怪物:29CB3AB0牛魔祭司8	地图:H010	X:273	Y:148 
[2024/8/18 4:34:57] 物品:黑铁头盔	怪物:29CB3AB0牛魔祭司8	地图:H010	X:273	Y:148 
[2024/8/18 4:34:57] 物品:魅力戒指	怪物:29CB3AB0牛魔祭司8	地图:H010	X:273	Y:148 
[2024/8/18 4:34:59] 物品:重盔甲(男)	怪物:2DFE8B20牛魔法师8	地图:H010	X:274	Y:147 
[2024/8/18 4:34:59] 物品:重盔甲(女)	怪物:2DFE8B20牛魔法师8	地图:H010	X:274	Y:147 
[2024/8/18 4:34:59] 物品:道德戒指	怪物:2DFE8B20牛魔法师8	地图:H010	X:274	Y:147 
[2024/8/18 4:34:59] 物品:火球术	怪物:27FBF8E0僵尸1	地图:H201	X:123	Y:155 
[2024/8/18 4:35:2] 物品:强效金创药	怪物:3082F0A0牛魔将军8	地图:H010	X:273	Y:147 
[2024/8/18 4:35:2] 物品:魔法长袍(男)	怪物:3082F0A0牛魔将军8	地图:H010	X:273	Y:147 
[2024/8/18 4:35:2] 物品:太阳水	怪物:2A122790黑野猪8	地图:H002	X:353	Y:158 
[2024/8/18 4:35:8] 物品:施毒术	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:隐身术	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:抗拒火环	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:精神力战法	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:火球术	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:治愈术	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:基本剑术	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:八荒	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:海魂	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:蓝色水晶戒指	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:琥珀项链	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:凤凰明珠	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:魔力手镯	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:铁剑	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:短剑	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:轻型盔甲(男)	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:轻型盔甲(女)	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:青铜斧	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:黑檀项链	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:黄色水晶项链	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:黑色水晶项链	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:青铜头盔	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:金创药(小量)	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:金创药(小量)	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:金创药(小量)	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:金创药(小量)	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:魔法药(小量)	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:魔法药(小量)	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:魔法药(小量)	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:8] 物品:魔法药(小量)	怪物:1B812420僵尸50	地图:H201	X:42	Y:63 
[2024/8/18 4:35:9] 物品:魔法长袍(男)	怪物:29CB50E0牛魔法师8	地图:H010	X:266	Y:144 
[2024/8/18 4:35:9] 物品:魔法长袍(女)	怪物:29CB50E0牛魔法师8	地图:H010	X:266	Y:144 
[2024/8/18 4:35:13] 物品:金戒指	怪物:276482A0牛魔侍卫8	地图:H010	X:266	Y:143 
[2024/8/18 4:35:13] 物品:道士手镯	怪物:276482A0牛魔侍卫8	地图:H010	X:266	Y:143 
[2024/8/18 4:35:13] 物品:生铁戒指	怪物:276482A0牛魔侍卫8	地图:H010	X:266	Y:143 
[2024/8/18 4:35:19] 物品:太阳水	怪物:2A34DFA0恶灵尸王	地图:H201	X:42	Y:63 
[2024/8/18 4:35:19] 物品:集体隐身术	怪物:2A34DFA0恶灵尸王	地图:H201	X:42	Y:63 
[2024/8/18 4:35:19] 物品:隐身术	怪物:2A34DFA0恶灵尸王	地图:H201	X:42	Y:63 
[2024/8/18 4:35:22] 物品:金创药(小量)	怪物:190B26F0僵尸4	地图:H201	X:40	Y:62 
[2024/8/18 4:35:22] 物品:魔法药(小量)	怪物:190B26F0僵尸4	地图:H201	X:40	Y:62 
[2024/8/18 4:35:27] 物品:强效太阳水	怪物:29E86BD0尸王8	地图:H201	X:41	Y:62 
[2024/8/18 4:35:27] 物品:强效太阳水	怪物:29E86BD0尸王8	地图:H201	X:41	Y:62 
[2024/8/18 4:35:27] 物品:强效太阳水	怪物:29E86BD0尸王8	地图:H201	X:41	Y:62 
[2024/8/18 4:35:27] 物品:强效太阳水	怪物:29E86BD0尸王8	地图:H201	X:41	Y:62 
[2024/8/18 4:35:27] 物品:强效太阳水	怪物:29E86BD0尸王8	地图:H201	X:41	Y:62 
[2024/8/18 4:35:27] 物品:强效金创药	怪物:29E86BD0尸王8	地图:H201	X:41	Y:62 
[2024/8/18 4:35:27] 物品:强效金创药	怪物:29E86BD0尸王8	地图:H201	X:41	Y:62 
[2024/8/18 4:35:27] 物品:强效魔法药	怪物:29E86BD0尸王8	地图:H201	X:41	Y:62 
[2024/8/18 4:35:27] 物品:强效魔法药	怪物:29E86BD0尸王8	地图:H201	X:41	Y:62 
[2024/8/18 4:35:27] 物品:黑色水晶戒指	怪物:29E86BD0尸王8	地图:H201	X:41	Y:62 
[2024/8/18 4:35:27] 物品:珍珠戒指	怪物:29E86BD0尸王8	地图:H201	X:41	Y:62 
[2024/8/18 4:35:28] 物品:金创药(小量)	怪物:1815E9C0僵尸4	地图:H201	X:41	Y:64 
[2024/8/18 4:35:29] 物品:强效太阳水	怪物:17BF2500牛魔祭司0	地图:H010	X:269	Y:136 
[2024/8/18 4:35:29] 物品:太阳水	怪物:17BF2500牛魔祭司0	地图:H010	X:269	Y:136 
[2024/8/18 4:35:30] 物品:火墙	怪物:2F37A420恶灵尸王	地图:H201	X:121	Y:150 
[2024/8/18 4:35:30] 物品:施毒术	怪物:2F37A420恶灵尸王	地图:H201	X:121	Y:150 
[2024/8/18 4:35:30] 物品:地狱火	怪物:2F37A420恶灵尸王	地图:H201	X:121	Y:150 
[2024/8/18 4:35:30] 物品:幽灵盾	怪物:17F09600僵尸5	地图:H201	X:40	Y:62 
[2024/8/18 4:35:30] 物品:太阳水	怪物:2A580260黑色恶蛆8	地图:H104	X:167	Y:91 
[2024/8/18 4:35:30] 物品:强效太阳水	怪物:2F24A680牛魔祭司0	地图:H010	X:268	Y:138 
[2024/8/18 4:35:30] 物品:太阳水	怪物:2F24A680牛魔祭司0	地图:H010	X:268	Y:138 
[2024/8/18 4:35:30] 物品:太阳水	怪物:2F24A680牛魔祭司0	地图:H010	X:268	Y:138 
[2024/8/18 4:35:30] 物品:珍珠戒指	怪物:2F24A680牛魔祭司0	地图:H010	X:268	Y:138 
[2024/8/18 4:35:31] 物品:太阳水	怪物:03B54910黑野猪8	地图:H002	X:320	Y:44 
[2024/8/18 4:35:34] 物品:魔法长袍(女)	怪物:2B451AC0钳虫8	地图:H001	X:82	Y:136 
[2024/8/18 4:35:37] 物品:太阳水	怪物:2F3F04D0牛魔将军8	地图:H010	X:262	Y:135 
[2024/8/18 4:35:42] 物品:太阳水	怪物:304E4730黑野猪8	地图:H002	X:321	Y:44 
[2024/8/18 4:35:47] 物品:金创药(小量)	怪物:30EAF580僵尸5	地图:H201	X:34	Y:56 
[2024/8/18 4:35:47] 物品:强效太阳水	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:47] 物品:强效太阳水	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:47] 物品:强效太阳水	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:47] 物品:强效太阳水	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:47] 物品:强效太阳水	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:47] 物品:强效金创药	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:47] 物品:强效金创药	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:47] 物品:强效魔法药	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:47] 物品:强效魔法药	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:47] 物品:珍珠戒指	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:47] 物品:黑檀手镯	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:47] 物品:群体治疗术	怪物:2A8D5B00尸王8	地图:H201	X:34	Y:55 
[2024/8/18 4:35:48] 物品:精神力战法	怪物:18EEA750僵尸5	地图:H201	X:114	Y:158 
[2024/8/18 4:35:49] 物品:金创药(小量)	怪物:29CCB260僵尸4	地图:H201	X:35	Y:57 
[2024/8/18 4:35:49] 物品:火墙	怪物:29CCB260僵尸4	地图:H201	X:35	Y:57 
[2024/8/18 4:35:52] 物品:抗拒火环	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:精神力战法	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:火球术	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:治愈术	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:基本剑术	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:八荒	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:凌风	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:琥珀项链	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:魔力手镯	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:灯笼项链	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:铁剑	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:短剑	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:轻型盔甲(男)	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:轻型盔甲(女)	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:中型盔甲(女)	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:青铜斧	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:黑檀项链	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:黄色水晶项链	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:黑色水晶项链	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
[2024/8/18 4:35:52] 物品:青铜头盔	怪物:1C187240僵尸50	地图:H201	X:36	Y:55 
