[2024/8/22 18:0:5] 物品:太阳水	怪物:23A047C0黑色恶蛆8	地图:H004	X:80	Y:68 
[2024/8/22 18:30:7] 物品:短剑	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:轻型盔甲(男)	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:轻型盔甲(女)	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:青铜斧	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:黑檀项链	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:黄色水晶项链	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:黑色水晶项链	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:青铜头盔	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:金创药(小量)	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:金创药(小量)	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:金创药(小量)	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:金创药(小量)	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:魔法药(小量)	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:魔法药(小量)	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:魔法药(小量)	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:7] 物品:魔法药(小量)	怪物:2A404970僵尸50	地图:H201	X:42	Y:137 
[2024/8/22 18:30:11] 物品:金手镯	怪物:27123620魔龙破甲兵	地图:66	X:246	Y:56 
[2024/8/22 18:30:12] 物品:强效太阳水	怪物:234BAE40虹魔猪卫80	地图:H008	X:43	Y:36 
[2024/8/22 18:30:12] 物品:强效太阳水	怪物:234BAE40虹魔猪卫80	地图:H008	X:43	Y:36 
[2024/8/22 18:30:12] 物品:太阳水	怪物:234BAE40虹魔猪卫80	地图:H008	X:43	Y:36 
[2024/8/22 18:30:12] 物品:太阳水	怪物:234BAE40虹魔猪卫80	地图:H008	X:43	Y:36 
[2024/8/22 18:30:12] 物品:太阳水	怪物:234BAE40虹魔猪卫80	地图:H008	X:43	Y:36 
[2024/8/22 18:30:12] 物品:求婚戒指	怪物:234BAE40虹魔猪卫80	地图:H008	X:43	Y:36 
[2024/8/22 18:30:12] 物品:魅力戒指	怪物:234BAE40虹魔猪卫80	地图:H008	X:43	Y:36 
[2024/8/22 18:30:13] 物品:金创药(小量)	怪物:15457FB0僵尸5	地图:H201	X:41	Y:129 
[2024/8/22 18:30:14] 物品:强效太阳水	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:强效太阳水	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:强效太阳水	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:强效太阳水	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:强效太阳水	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:强效金创药	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:强效金创药	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:强效魔法药	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:强效魔法药	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:骷髅戒指	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:珍珠戒指	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:蓝翡翠项链	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:黑檀手镯	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:14] 物品:魔力手镯	怪物:137EEA50尸王8	地图:H201	X:44	Y:135 
[2024/8/22 18:30:15] 物品:金手镯	怪物:14440320魔龙破甲兵	地图:66	X:245	Y:57 
[2024/8/22 18:30:16] 物品:治愈术	怪物:19B0B920僵尸1	地图:H201	X:37	Y:137 
[2024/8/22 18:30:22] 物品:强效太阳水	怪物:2042EB20祖玛弓箭手83	地图:H008	X:38	Y:42 
[2024/8/22 18:30:22] 物品:阎罗手套	怪物:2042EB20祖玛弓箭手83	地图:H008	X:38	Y:42 
[2024/8/22 18:30:26] 物品:魔法药(小量)	怪物:2C6E0010僵尸4	地图:H201	X:41	Y:133 
[2024/8/22 18:30:31] 物品:魔法药(小量)	怪物:29335AE0僵尸5	地图:H201	X:44	Y:138 
[2024/8/22 18:30:31] 物品:太阳水	怪物:29335AE0僵尸5	地图:H201	X:44	Y:138 
[2024/8/22 18:30:33] 物品:灵魂火符	怪物:2A771410僵尸1	地图:H201	X:51	Y:132 
[2024/8/22 18:30:36] 物品:金创药(小量)	怪物:2C6E0010僵尸4	地图:H201	X:42	Y:134 
[2024/8/22 18:30:36] 物品:魔法药(小量)	怪物:2C6E0010僵尸4	地图:H201	X:42	Y:134 
[2024/8/22 18:30:39] 物品:红宝石戒指	怪物:258840F0祖玛弓箭手83	地图:H008	X:29	Y:56 
[2024/8/22 18:30:43] 物品:魔法药(小量)	怪物:15457FB0僵尸5	地图:H201	X:40	Y:130 
[2024/8/22 18:30:46] 物品:强效金创药	怪物:289C6950魔龙邪眼	地图:66	X:232	Y:52 
[2024/8/22 18:30:49] 物品:金创药(小量)	怪物:2A257250僵尸4	地图:H201	X:43	Y:139 
[2024/8/22 18:30:49] 物品:灵魂火符	怪物:2A257250僵尸4	地图:H201	X:43	Y:139 
[2024/8/22 18:30:49] 物品:强效太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:太阳水	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效金创药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效金创药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效金创药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效金创药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效金创药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效金创药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效金创药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效金创药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效金创药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效金创药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效魔法药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效魔法药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效魔法药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效魔法药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效魔法药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效魔法药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效魔法药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效魔法药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效魔法药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:强效魔法药	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:49] 物品:黑檀手镯	怪物:11F57650虹魔蝎卫8	地图:H008	X:26	Y:56 
[2024/8/22 18:30:55] 物品:金创药(小量)	怪物:2658F8D0僵尸5	地图:H201	X:47	Y:142 
[2024/8/22 18:30:55] 物品:放大镜	怪物:2B2DDAA0祖玛弓箭手83	地图:H008	X:29	Y:61 
[2024/8/22 18:30:58] 物品:瞬息移动	怪物:269B35D0僵尸5	地图:H201	X:47	Y:142 
[2024/8/22 18:30:59] 物品:强效魔法药	怪物:18170B60魔龙刀兵	地图:66	X:231	Y:50 
[2024/8/22 18:31:0] 物品:降妖除魔戒指	怪物:1BE01350祖玛弓箭手83	地图:H008	X:31	Y:61 
[2024/8/22 18:31:4] 物品:基本剑术	怪物:2C28BB10僵尸10	地图:H201	X:50	Y:140 
[2024/8/22 18:31:4] 物品:八荒	怪物:2C28BB10僵尸10	地图:H201	X:50	Y:140 
[2024/8/22 18:31:4] 物品:青铜斧	怪物:2C28BB10僵尸10	地图:H201	X:50	Y:140 
[2024/8/22 18:31:4] 物品:金创药(中量)	怪物:2C28BB10僵尸10	地图:H201	X:50	Y:140 
[2024/8/22 18:31:5] 物品:施毒术	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:隐身术	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:抗拒火环	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:精神力战法	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:火球术	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:治愈术	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:基本剑术	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:半月	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:凌风	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:蓝色水晶戒指	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:魔鬼项链	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:琥珀项链	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:凤凰明珠	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:坚固手套	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:魔力手镯	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:灯笼项链	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:铁剑	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:短剑	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:轻型盔甲(男)	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:轻型盔甲(女)	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:中型盔甲(男)	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:青铜斧	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:黑檀项链	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:黄色水晶项链	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:黑色水晶项链	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:青铜头盔	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:金创药(小量)	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:金创药(小量)	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:金创药(小量)	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:金创药(小量)	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:魔法药(小量)	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:魔法药(小量)	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:魔法药(小量)	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:5] 物品:魔法药(小量)	怪物:27E25820僵尸50	地图:H201	X:51	Y:138 
[2024/8/22 18:31:8] 物品:神圣战甲术	怪物:1780B140恶灵尸王	地图:H201	X:45	Y:144 
[2024/8/22 18:31:8] 物品:幽灵盾	怪物:1780B140恶灵尸王	地图:H201	X:45	Y:144 
[2024/8/22 18:31:8] 物品:隐身术	怪物:1780B140恶灵尸王	地图:H201	X:45	Y:144 
[2024/8/22 18:31:8] 物品:攻杀剑术	怪物:1780B140恶灵尸王	地图:H201	X:45	Y:144 
[2024/8/22 18:31:8] 物品:大火球	怪物:1780B140恶灵尸王	地图:H201	X:45	Y:144 
[2024/8/22 18:31:14] 物品:强效魔法药	怪物:1EFA9B10魔龙刀兵	地图:66	X:225	Y:55 
[2024/8/22 18:31:18] 物品:金创药(小量)	怪物:1533A3C0僵尸4	地图:H201	X:54	Y:138 
[2024/8/22 18:31:22] 物品:强效魔法药	怪物:111E12F0祖玛弓箭手83	地图:H008	X:25	Y:65 
[2024/8/22 18:31:25] 物品:魔法药(小量)	怪物:1EFD5720僵尸5	地图:H201	X:48	Y:141 
[2024/8/22 18:31:27] 物品:金创药(小量)	怪物:2C6916A0僵尸5	地图:H201	X:46	Y:145 
[2024/8/22 18:31:28] 物品:强效太阳水	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:28] 物品:强效太阳水	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:28] 物品:强效太阳水	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:28] 物品:强效太阳水	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:28] 物品:强效太阳水	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:28] 物品:强效金创药	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:28] 物品:强效金创药	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:28] 物品:强效魔法药	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:28] 物品:强效魔法药	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:28] 物品:黑色水晶戒指	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:28] 物品:凝霜	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:28] 物品:黑檀手镯	怪物:2CAF4D30尸王8	地图:H201	X:45	Y:148 
[2024/8/22 18:31:39] 物品:金创药(小量)	怪物:2C6916A0僵尸5	地图:H201	X:47	Y:145 
[2024/8/22 18:31:39] 物品:魔法药(小量)	怪物:13DA7720僵尸4	地图:H201	X:45	Y:147 
[2024/8/22 18:31:42] 物品:精神力战法	怪物:24E33910僵尸4	地图:H201	X:56	Y:150 
[2024/8/22 18:31:42] 物品:强效魔法药	怪物:293AE8D0魔龙射手	地图:66	X:226	Y:78 
[2024/8/22 18:31:42] 物品:强效金创药	怪物:293AE8D0魔龙射手	地图:66	X:226	Y:78 
[2024/8/22 18:31:42] 物品:魔法药(中量)	怪物:122306F0祖玛雕像83	地图:H008	X:25	Y:71 
[2024/8/22 18:31:43] 物品:强效太阳水	怪物:11F5C1E0虹魔猪卫80	地图:H008	X:26	Y:69 
[2024/8/22 18:31:43] 物品:强效太阳水	怪物:11F5C1E0虹魔猪卫80	地图:H008	X:26	Y:69 
[2024/8/22 18:31:43] 物品:太阳水	怪物:11F5C1E0虹魔猪卫80	地图:H008	X:26	Y:69 
[2024/8/22 18:31:43] 物品:求婚戒指	怪物:11F5C1E0虹魔猪卫80	地图:H008	X:26	Y:69 
[2024/8/22 18:31:43] 物品:生铁戒指	怪物:11F5C1E0虹魔猪卫80	地图:H008	X:26	Y:69 
[2024/8/22 18:31:43] 物品:蛇眼戒指	怪物:11F5C1E0虹魔猪卫80	地图:H008	X:26	Y:69 
[2024/8/22 18:31:43] 物品:金戒指	怪物:11F5C1E0虹魔猪卫80	地图:H008	X:26	Y:69 
[2024/8/22 18:31:51] 物品:金创药(小量)	怪物:2619D720僵尸5	地图:H201	X:53	Y:152 
[2024/8/22 18:31:52] 物品:祝福油	怪物:29066760跳跳蜂8	地图:H004	X:170	Y:128 
[2024/8/22 18:31:53] 物品:强效太阳水	怪物:22E77320尸王8	地图:H201	X:58	Y:147 
[2024/8/22 18:31:53] 物品:强效太阳水	怪物:22E77320尸王8	地图:H201	X:58	Y:147 
[2024/8/22 18:31:53] 物品:强效太阳水	怪物:22E77320尸王8	地图:H201	X:58	Y:147 
[2024/8/22 18:31:53] 物品:强效太阳水	怪物:22E77320尸王8	地图:H201	X:58	Y:147 
[2024/8/22 18:31:53] 物品:强效太阳水	怪物:22E77320尸王8	地图:H201	X:58	Y:147 
[2024/8/22 18:31:53] 物品:强效金创药	怪物:22E77320尸王8	地图:H201	X:58	Y:147 
[2024/8/22 18:31:53] 物品:强效金创药	怪物:22E77320尸王8	地图:H201	X:58	Y:147 
[2024/8/22 18:31:53] 物品:强效魔法药	怪物:22E77320尸王8	地图:H201	X:58	Y:147 
[2024/8/22 18:31:53] 物品:强效魔法药	怪物:22E77320尸王8	地图:H201	X:58	Y:147 
[2024/8/22 18:31:53] 物品:死神手套	怪物:22E77320尸王8	地图:H201	X:58	Y:147 
[2024/8/22 18:31:53] 物品:地狱雷光	怪物:22E77320尸王8	地图:H201	X:58	Y:147 
[2024/8/22 18:31:55] 物品:灵魂火符	怪物:1B0EA880僵尸40	地图:H201	X:57	Y:150 
[2024/8/22 18:31:55] 物品:地狱火	怪物:1B0EA880僵尸40	地图:H201	X:57	Y:150 
[2024/8/22 18:31:55] 物品:抗拒火环	怪物:1B0EA880僵尸40	地图:H201	X:57	Y:150 
[2024/8/22 18:31:55] 物品:精神力战法	怪物:1B0EA880僵尸40	地图:H201	X:57	Y:150 
[2024/8/22 18:31:55] 物品:火球术	怪物:1B0EA880僵尸40	地图:H201	X:57	Y:150 
[2024/8/22 18:31:55] 物品:治愈术	怪物:1B0EA880僵尸40	地图:H201	X:57	Y:150 
[2024/8/22 18:31:55] 物品:基本剑术	怪物:1B0EA880僵尸40	地图:H201	X:57	Y:150 
[2024/8/22 18:31:55] 物品:半月	怪物:1B0EA880僵尸40	地图:H201	X:57	Y:150 
[2024/8/22 18:31:55] 物品:青铜头盔	怪物:1B0EA880僵尸40	地图:H201	X:57	Y:150 
[2024/8/22 18:31:57] 物品:泰坦戒指	怪物:28D552D0祖玛卫士83	地图:H008	X:25	Y:64 
[2024/8/22 18:32:1] 物品:集体隐身术	怪物:144F27E0恶灵尸王	地图:H201	X:58	Y:151 
[2024/8/22 18:32:2] 物品:金创药(中量)	怪物:071FACF0祖玛雕像83	地图:H008	X:25	Y:64 
[2024/8/22 18:32:2] 物品:记忆项链	怪物:071FACF0祖玛雕像83	地图:H008	X:25	Y:64 
[2024/8/22 18:32:4] 物品:攻击力药水	怪物:24E33910僵尸4	地图:H201	X:55	Y:150 
[2024/8/22 18:32:4] 物品:强效太阳水	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:强效太阳水	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:强效太阳水	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:强效太阳水	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:强效太阳水	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:强效金创药	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:强效金创药	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:强效魔法药	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:强效魔法药	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:骷髅戒指	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:魅力戒指	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:黑檀手镯	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:魔力手镯	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:4] 物品:烈火剑法	怪物:23FC93F0尸王8	地图:H201	X:60	Y:147 
[2024/8/22 18:32:14] 物品:强效太阳水	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:强效太阳水	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:强效太阳水	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:强效太阳水	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:强效太阳水	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:强效金创药	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:强效金创药	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:强效魔法药	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:强效魔法药	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:骷髅戒指	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:黑色水晶戒指	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:死神手套	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:道德戒指	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:黑檀手镯	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:14] 物品:魔力手镯	怪物:1D1D0B20尸王8	地图:H201	X:59	Y:143 
[2024/8/22 18:32:15] 物品:道德戒指	怪物:1F068680祖玛弓箭手83	地图:H008	X:21	Y:60 
[2024/8/22 18:32:15] 物品:金戒指	怪物:13F98680祖玛卫士83	地图:H008	X:22	Y:66 
[2024/8/22 18:32:25] 物品:强效魔法药	怪物:28AF7130祖玛雕像83	地图:H008	X:22	Y:64 
[2024/8/22 18:32:25] 物品:太阳水	怪物:28AF7130祖玛雕像83	地图:H008	X:22	Y:64 
[2024/8/22 18:32:25] 物品:辟邪手镯	怪物:28AF7130祖玛雕像83	地图:H008	X:22	Y:64 
[2024/8/22 18:32:28] 物品:强效太阳水	怪物:1B398C50魔龙破甲兵	地图:66	X:217	Y:98 
[2024/8/22 18:32:28] 物品:金手镯	怪物:1B398C50魔龙破甲兵	地图:66	X:217	Y:98 
[2024/8/22 18:32:29] 物品:强效太阳水	怪物:18124450尸王8	地图:H201	X:47	Y:155 
[2024/8/22 18:32:29] 物品:强效太阳水	怪物:18124450尸王8	地图:H201	X:47	Y:155 
[2024/8/22 18:32:29] 物品:强效太阳水	怪物:18124450尸王8	地图:H201	X:47	Y:155 
[2024/8/22 18:32:29] 物品:强效太阳水	怪物:18124450尸王8	地图:H201	X:47	Y:155 
[2024/8/22 18:32:29] 物品:强效太阳水	怪物:18124450尸王8	地图:H201	X:47	Y:155 
[2024/8/22 18:32:29] 物品:强效金创药	怪物:18124450尸王8	地图:H201	X:47	Y:155 
[2024/8/22 18:32:29] 物品:强效金创药	怪物:18124450尸王8	地图:H201	X:47	Y:155 
[2024/8/22 18:32:29] 物品:强效魔法药	怪物:18124450尸王8	地图:H201	X:47	Y:155 
[2024/8/22 18:32:29] 物品:强效魔法药	怪物:18124450尸王8	地图:H201	X:47	Y:155 
