[2024/8/22 12:0:2] 物品:竹笛	怪物:17311640魔龙破甲兵	地图:66	X:230	Y:194 
[2024/8/22 12:27:12] 物品:金创药(中量)	怪物:2CCE2000沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/22 12:27:12] 物品:强效金创药	怪物:2CCE2000沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/22 12:27:12] 物品:强效金创药	怪物:2CCE2000沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/22 12:27:12] 物品:强效金创药	怪物:2CCE2000沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/22 12:27:12] 物品:魔法药(中量)	怪物:2CCE2000沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/22 12:27:12] 物品:魔法药(中量)	怪物:2CCE2000沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/22 12:27:12] 物品:强效魔法药	怪物:2CCE2000沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/22 12:27:12] 物品:强效魔法药	怪物:2CCE2000沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/22 12:27:12] 物品:强效魔法药	怪物:2CCE2000沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/22 12:27:12] 物品:蛇眼戒指	怪物:2CCE2000沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/22 12:27:12] 物品:群体治疗术	怪物:2CCE2000沃玛卫士8	地图:H204	X:74	Y:23 
[2024/8/22 12:27:14] 物品:攻击力药水	怪物:062155A0僵尸5	地图:H201	X:92	Y:101 
[2024/8/22 12:27:17] 物品:强效太阳水	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:强效太阳水	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:强效太阳水	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:强效太阳水	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:强效太阳水	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:强效金创药	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:强效金创药	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:强效魔法药	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:强效魔法药	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:蛇眼戒指	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:生铁戒指	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:凝霜	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:魔力手镯	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:17] 物品:冰咆哮	怪物:24DAC5C0尸王8	地图:H201	X:99	Y:109 
[2024/8/22 12:27:34] 物品:强效金创药	怪物:178389E0魔龙射手2	地图:66	X:53	Y:124 
[2024/8/22 12:27:34] 物品:强效金创药	怪物:178389E0魔龙射手2	地图:66	X:53	Y:124 
[2024/8/22 12:27:34] 物品:布鞋	怪物:178389E0魔龙射手2	地图:66	X:53	Y:124 
[2024/8/22 12:27:36] 物品:太阳水	怪物:25061C80钢牙蜘蛛	地图:D10052	X:116	Y:73 
[2024/8/22 12:27:36] 物品:强效金创药	怪物:25061C80钢牙蜘蛛	地图:D10052	X:116	Y:73 
[2024/8/22 12:27:36] 物品:强效魔法药	怪物:25061C80钢牙蜘蛛	地图:D10052	X:116	Y:73 
[2024/8/22 12:27:36] 物品:灵魂战衣(男)	怪物:25061C80钢牙蜘蛛	地图:D10052	X:116	Y:73 
[2024/8/22 12:27:36] 物品:生铁戒指	怪物:25061C80钢牙蜘蛛	地图:D10052	X:116	Y:73 
[2024/8/22 12:27:36] 物品:半月	怪物:25061C80钢牙蜘蛛	地图:D10052	X:116	Y:73 
[2024/8/22 12:27:36] 物品:太阳水	怪物:2696CA40花吻蜘蛛	地图:D10052	X:114	Y:73 
[2024/8/22 12:27:36] 物品:强效金创药	怪物:2696CA40花吻蜘蛛	地图:D10052	X:114	Y:73 
[2024/8/22 12:27:36] 物品:强效魔法药	怪物:2696CA40花吻蜘蛛	地图:D10052	X:114	Y:73 
[2024/8/22 12:27:36] 物品:金创药(小量)	怪物:15739690僵尸4	地图:H201	X:107	Y:102 
[2024/8/22 12:27:38] 物品:强效太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:强效太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:强效太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:强效太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:强效太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:太阳水	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:金创药(中量)	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:金创药(中量)	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:强效金创药	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:强效金创药	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:强效金创药	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:魔法药(中量)	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:魔法药(中量)	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:强效魔法药	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:强效魔法药	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:强效魔法药	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:狂风戒指	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:龙之戒指	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:珊瑚戒指	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:幽灵盾	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:攻杀剑术	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:38] 物品:地狱火	怪物:1E0BDDF0沃玛卫士8	地图:H204	X:79	Y:22 
[2024/8/22 12:27:43] 物品:太阳水	怪物:1709E4E0魔龙射手1	地图:66	X:53	Y:121 
[2024/8/22 12:27:43] 物品:强效魔法药	怪物:1709E4E0魔龙射手1	地图:66	X:53	Y:121 
[2024/8/22 12:27:45] 物品:太阳水	怪物:1F072430花吻蜘蛛	地图:D10052	X:117	Y:72 
[2024/8/22 12:27:45] 物品:强效金创药	怪物:1F072430花吻蜘蛛	地图:D10052	X:117	Y:72 
[2024/8/22 12:27:45] 物品:强效魔法药	怪物:1F072430花吻蜘蛛	地图:D10052	X:117	Y:72 
[2024/8/22 12:27:45] 物品:海魂	怪物:1F072430花吻蜘蛛	地图:D10052	X:117	Y:72 
[2024/8/22 12:27:46] 物品:强效太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:太阳水	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效金创药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效金创药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效金创药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效金创药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效金创药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效金创药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效金创药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效金创药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效金创药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效金创药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效魔法药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效魔法药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效魔法药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效魔法药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效魔法药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效魔法药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效魔法药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效魔法药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效魔法药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:强效魔法药	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:虹魔戒指	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:46] 物品:蛇眼戒指	怪物:1EE20B20虹魔蝎卫8	地图:H204	X:80	Y:22 
[2024/8/22 12:27:53] 物品:强效太阳水	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效太阳水	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效太阳水	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效太阳水	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:太阳水	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:太阳水	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:疗伤药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:疗伤药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效太阳水	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效太阳水	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效金创药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效金创药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效金创药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效金创药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效魔法药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效魔法药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效魔法药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效魔法药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效金创药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效金创药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效金创药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效金创药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效魔法药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效魔法药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效魔法药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:53] 物品:强效魔法药	怪物:1EFCFE60花吻蜘蛛0	地图:D10052	X:118	Y:71 
[2024/8/22 12:27:55] 物品:强效太阳水	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效太阳水	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效太阳水	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效太阳水	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:太阳水	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:太阳水	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:疗伤药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:疗伤药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效太阳水	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效太阳水	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效金创药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效金创药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效金创药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效金创药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效魔法药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效魔法药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效魔法药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效魔法药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效金创药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效金创药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效金创药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效金创药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效魔法药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效魔法药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效魔法药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:强效魔法药	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:金戒指	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:55] 物品:骷髅戒指	怪物:1EFCE830花吻蜘蛛0	地图:D10052	X:118	Y:70 
[2024/8/22 12:27:59] 物品:鹿皮靴	怪物:282F6DC0魔龙射手	地图:66	X:52	Y:115 
[2024/8/22 12:28:1] 物品:金创药(小量)	怪物:26727030僵尸4	地图:H201	X:96	Y:88 
[2024/8/22 12:28:5] 物品:强效金创药	怪物:29D9A700魔龙射手1	地图:66	X:53	Y:116 
[2024/8/22 12:28:5] 物品:强效金创药	怪物:2A13C5F0暴牙蜘蛛	地图:D10052	X:122	Y:67 
[2024/8/22 12:28:5] 物品:蛇眼戒指	怪物:2A13C5F0暴牙蜘蛛	地图:D10052	X:122	Y:67 
[2024/8/22 12:28:5] 物品:灯笼项链	怪物:2A13C5F0暴牙蜘蛛	地图:D10052	X:122	Y:67 
[2024/8/22 12:28:10] 物品:强效太阳水	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:10] 物品:强效太阳水	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:10] 物品:强效太阳水	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:10] 物品:强效太阳水	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:10] 物品:强效太阳水	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:10] 物品:强效金创药	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:10] 物品:强效金创药	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:10] 物品:强效魔法药	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:10] 物品:强效魔法药	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:10] 物品:魅力戒指	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:10] 物品:蓝翡翠项链	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:10] 物品:魔力手镯	怪物:126F2D80尸王8	地图:H201	X:94	Y:86 
[2024/8/22 12:28:12] 物品:太阳水	怪物:1EED7680钢牙蜘蛛	地图:D10052	X:128	Y:75 
[2024/8/22 12:28:12] 物品:强效金创药	怪物:1EED7680钢牙蜘蛛	地图:D10052	X:128	Y:75 
[2024/8/22 12:28:12] 物品:强效魔法药	怪物:1EED7680钢牙蜘蛛	地图:D10052	X:128	Y:75 
[2024/8/22 12:28:12] 物品:疗伤药	怪物:1EED7680钢牙蜘蛛	地图:D10052	X:128	Y:75 
[2024/8/22 12:28:13] 物品:魔法力药水	怪物:1733F5A0僵尸4	地图:H201	X:97	Y:87 
[2024/8/22 12:28:15] 物品:强效金创药	怪物:124E1B00魔龙射手1	地图:66	X:49	Y:110 
[2024/8/22 12:28:16] 物品:金创药(小量)	怪物:2D0C68C0僵尸4	地图:H201	X:96	Y:85 
[2024/8/22 12:28:17] 物品:太阳水	怪物:2A901D70钢牙蜘蛛	地图:D10052	X:129	Y:75 
[2024/8/22 12:28:17] 物品:强效金创药	怪物:2A901D70钢牙蜘蛛	地图:D10052	X:129	Y:75 
[2024/8/22 12:28:17] 物品:强效魔法药	怪物:2A901D70钢牙蜘蛛	地图:D10052	X:129	Y:75 
[2024/8/22 12:28:17] 物品:疗伤药	怪物:2A901D70钢牙蜘蛛	地图:D10052	X:129	Y:75 
[2024/8/22 12:28:17] 物品:海魂	怪物:2A901D70钢牙蜘蛛	地图:D10052	X:129	Y:75 
[2024/8/22 12:28:18] 物品:金创药(小量)	怪物:25F55190僵尸5	地图:H201	X:97	Y:89 
[2024/8/22 12:28:18] 物品:海魂	怪物:176941C0祖玛卫士8	地图:H204	X:28	Y:28 
[2024/8/22 12:28:18] 物品:灯笼项链	怪物:176941C0祖玛卫士8	地图:H204	X:28	Y:28 
[2024/8/22 12:28:18] 物品:强效金创药	怪物:2340DC50魔龙破甲兵	地图:66	X:49	Y:109 
[2024/8/22 12:28:19] 物品:金创药(中量)	怪物:26BDB640天狼蜘蛛	地图:D10052	X:128	Y:77 
[2024/8/22 12:28:19] 物品:魔法药(中量)	怪物:26BDB640天狼蜘蛛	地图:D10052	X:128	Y:77 
[2024/8/22 12:28:22] 物品:金创药(小量)	怪物:1733F5A0僵尸4	地图:H201	X:98	Y:86 
[2024/8/22 12:28:24] 物品:蓝翡翠项链	怪物:23B1D360祖玛弓箭手8	地图:H204	X:25	Y:24 
[2024/8/22 12:28:24] 物品:放大镜	怪物:23B1D360祖玛弓箭手8	地图:H204	X:25	Y:24 
[2024/8/22 12:28:24] 物品:小手镯	怪物:23B1D360祖玛弓箭手8	地图:H204	X:25	Y:24 
[2024/8/22 12:28:25] 物品:强效太阳水	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:强效太阳水	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:强效太阳水	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:强效太阳水	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:强效太阳水	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:强效金创药	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:强效金创药	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:强效魔法药	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:强效魔法药	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:骷髅戒指	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:蛇眼戒指	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:珍珠戒指	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:黑檀手镯	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:困魔咒	怪物:1EC93560尸王8	地图:H201	X:94	Y:88 
[2024/8/22 12:28:25] 物品:金创药(小量)	怪物:23465850僵尸4	地图:H201	X:94	Y:85 
[2024/8/22 12:28:25] 物品:魔法药(小量)	怪物:23465850僵尸4	地图:H201	X:94	Y:85 
[2024/8/22 12:28:28] 物品:强效太阳水	怪物:2CE57D70尸王8	地图:H201	X:96	Y:84 
[2024/8/22 12:28:28] 物品:强效太阳水	怪物:2CE57D70尸王8	地图:H201	X:96	Y:84 
[2024/8/22 12:28:28] 物品:强效太阳水	怪物:2CE57D70尸王8	地图:H201	X:96	Y:84 
