[2024/8/19 13:0:2] 物品:魔法药(小量)	怪物:03B19080僵尸4	地图:H201	X:149	Y:37 
[2024/8/19 13:43:51] 物品:太阳水	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:太阳水	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:太阳水	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:金创药(中量)	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:金创药(中量)	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:金创药(中量)	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效金创药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效金创药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效金创药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:魔法药(中量)	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:魔法药(中量)	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:魔法药(中量)	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效魔法药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效魔法药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效魔法药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效金创药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效金创药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效金创药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效金创药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效金创药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效金创药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效魔法药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效魔法药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效魔法药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效魔法药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效魔法药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:51] 物品:强效魔法药	怪物:24A6CF60白野猪8	地图:H204	X:71	Y:73 
[2024/8/19 13:43:54] 物品:召唤骷髅	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:瞬息移动	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:抗拒火环	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:精神力战法	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:火球术	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:治愈术	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:基本剑术	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:八荒	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:半月	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:凌风	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:凤凰明珠	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:坚固手套	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:铁剑	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:短剑	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:轻型盔甲(男)	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:轻型盔甲(女)	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:青铜斧	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:黑檀项链	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:黄色水晶项链	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:黑色水晶项链	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:青铜头盔	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:金创药(小量)	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:金创药(小量)	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:金创药(小量)	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:金创药(小量)	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:魔法药(小量)	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:魔法药(小量)	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:魔法药(小量)	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:魔法药(小量)	怪物:28B68160僵尸50	地图:H201	X:104	Y:175 
[2024/8/19 13:43:54] 物品:黑色水晶戒指	怪物:27B081C0奴隶	地图:F004	X:76	Y:35 
[2024/8/19 13:43:54] 物品:蛇眼戒指	怪物:27B081C0奴隶	地图:F004	X:76	Y:35 
[2024/8/19 13:43:54] 物品:生铁戒指	怪物:27B081C0奴隶	地图:F004	X:76	Y:35 
[2024/8/19 13:43:56] 物品:瞬息移动	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:抗拒火环	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:精神力战法	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:火球术	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:治愈术	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:基本剑术	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:八荒	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:半月	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:海魂	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:蓝色水晶戒指	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:魔鬼项链	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:琥珀项链	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:凤凰明珠	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:坚固手套	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:铁剑	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:短剑	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:轻型盔甲(男)	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:轻型盔甲(女)	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:青铜斧	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:黑檀项链	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:黄色水晶项链	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:黑色水晶项链	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:青铜头盔	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:金创药(小量)	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:金创药(小量)	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:金创药(小量)	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:金创药(小量)	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:魔法药(小量)	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:魔法药(小量)	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:魔法药(小量)	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:43:56] 物品:魔法药(小量)	怪物:2A5D1DF0僵尸50	地图:H201	X:103	Y:175 
[2024/8/19 13:44:1] 物品:玻璃戒指	怪物:28AD0970掷斧骷髅	地图:D002	X:106	Y:130 
[2024/8/19 13:44:2] 物品:强效金创药	怪物:2751FC70魔龙破甲兵	地图:66	X:158	Y:110 
[2024/8/19 13:44:2] 物品:珊瑚戒指	怪物:2751FC70魔龙破甲兵	地图:66	X:158	Y:110 
[2024/8/19 13:44:2] 物品:大手镯	怪物:2A402540骷髅战士	地图:D002	X:309	Y:342 
[2024/8/19 13:44:6] 物品:金创药(小量)	怪物:28FF7AF0骷髅战士	地图:D002	X:113	Y:131 
[2024/8/19 13:44:8] 物品:强效太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:太阳水	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效金创药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效金创药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效金创药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效金创药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效金创药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效金创药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效金创药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效金创药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效金创药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效金创药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效魔法药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效魔法药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效魔法药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效魔法药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效魔法药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效魔法药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效魔法药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效魔法药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效魔法药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:8] 物品:强效魔法药	怪物:2F071640虹魔蝎卫8	地图:H204	X:71	Y:70 
[2024/8/19 13:44:10] 物品:金创药(小量)	怪物:30C865B0骷髅战士	地图:D002	X:313	Y:333 
[2024/8/19 13:44:13] 物品:大火球	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:灵魂火符	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:抗拒火环	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:精神力战法	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:火球术	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:治愈术	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:基本剑术	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:八荒	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:半月	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:海魂	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:蓝色水晶戒指	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:凤凰明珠	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:铁剑	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:短剑	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:轻型盔甲(男)	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:轻型盔甲(女)	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:中型盔甲(女)	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:青铜斧	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:黑檀项链	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:黄色水晶项链	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:黑色水晶项链	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:青铜头盔	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:金创药(小量)	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:金创药(小量)	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:金创药(小量)	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:金创药(小量)	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:魔法药(小量)	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:魔法药(小量)	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:魔法药(小量)	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:13] 物品:魔法药(小量)	怪物:18D6D890僵尸50	地图:H201	X:96	Y:174 
[2024/8/19 13:44:21] 物品:黑色水晶项链	怪物:19103EF0骷髅战士	地图:D002	X:316	Y:326 
[2024/8/19 13:44:22] 物品:太阳水	怪物:1EC02FB0黑野猪8	地图:H002	X:193	Y:101 
[2024/8/19 13:44:25] 物品:魔法长袍(女)	怪物:05E8F8A0魔龙破甲兵	地图:66	X:149	Y:103 
[2024/8/19 13:44:30] 物品:强效太阳水	怪物:21946650尸王8	地图:H201	X:94	Y:175 
[2024/8/19 13:44:30] 物品:强效太阳水	怪物:21946650尸王8	地图:H201	X:94	Y:175 
[2024/8/19 13:44:30] 物品:强效太阳水	怪物:21946650尸王8	地图:H201	X:94	Y:175 
[2024/8/19 13:44:30] 物品:强效太阳水	怪物:21946650尸王8	地图:H201	X:94	Y:175 
[2024/8/19 13:44:30] 物品:强效太阳水	怪物:21946650尸王8	地图:H201	X:94	Y:175 
[2024/8/19 13:44:30] 物品:强效金创药	怪物:21946650尸王8	地图:H201	X:94	Y:175 
[2024/8/19 13:44:30] 物品:强效金创药	怪物:21946650尸王8	地图:H201	X:94	Y:175 
[2024/8/19 13:44:30] 物品:强效魔法药	怪物:21946650尸王8	地图:H201	X:94	Y:175 
[2024/8/19 13:44:30] 物品:强效魔法药	怪物:21946650尸王8	地图:H201	X:94	Y:175 
[2024/8/19 13:44:30] 物品:珍珠戒指	怪物:21946650尸王8	地图:H201	X:94	Y:175 
[2024/8/19 13:44:35] 物品:强效太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:太阳水	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:金创药(中量)	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:金创药(中量)	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:金创药(中量)	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效金创药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效金创药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效金创药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:魔法药(中量)	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:魔法药(中量)	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:魔法药(中量)	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效魔法药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效魔法药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效魔法药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效金创药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效金创药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效金创药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效金创药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效金创药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效金创药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效魔法药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效魔法药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效魔法药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效魔法药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效魔法药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:35] 物品:强效魔法药	怪物:1968D080白野猪8	地图:H204	X:41	Y:57 
[2024/8/19 13:44:36] 物品:刺杀剑术	怪物:19EB4E70恶灵尸王	地图:H201	X:94	Y:174 
[2024/8/19 13:44:36] 物品:攻杀剑术	怪物:19EB4E70恶灵尸王	地图:H201	X:94	Y:174 
[2024/8/19 13:44:36] 物品:地狱火	怪物:19EB4E70恶灵尸王	地图:H201	X:94	Y:174 
[2024/8/19 13:44:36] 物品:大火球	怪物:19EB4E70恶灵尸王	地图:H201	X:94	Y:174 
[2024/8/19 13:44:36] 物品:强效太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:强效太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:强效太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:强效太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:强效太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:强效太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:强效太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:强效太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:强效太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:强效太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
[2024/8/19 13:44:36] 物品:太阳水	怪物:0DCEE9C0虹魔蝎卫8	地图:H204	X:69	Y:79 
