[2024/8/19 7:0:2] 物品:金创药(中量)	怪物:28E5A3E0祖玛雕像8	地图:H204	X:88	Y:51 
[2024/8/19 7:40:17] 物品:强效魔法药	怪物:1C247940邪恶钳虫8	地图:H004	X:53	Y:124 
[2024/8/19 7:40:17] 物品:强效魔法药	怪物:1C247940邪恶钳虫8	地图:H004	X:53	Y:124 
[2024/8/19 7:40:17] 物品:躲避手链	怪物:1C247940邪恶钳虫8	地图:H004	X:53	Y:124 
[2024/8/19 7:40:17] 物品:冰咆哮	怪物:1C247940邪恶钳虫8	地图:H004	X:53	Y:124 
[2024/8/19 7:40:17] 物品:集体隐身术	怪物:1C247940邪恶钳虫8	地图:H004	X:53	Y:124 
[2024/8/19 7:40:29] 物品:金创药(小量)	怪物:0621DB60僵尸4	地图:H201	X:28	Y:144 
[2024/8/19 7:40:29] 物品:魔法药(小量)	怪物:0621DB60僵尸4	地图:H201	X:28	Y:144 
[2024/8/19 7:40:30] 物品:强效魔法药	怪物:05899790魔龙刀兵	地图:66	X:179	Y:165 
[2024/8/19 7:40:36] 物品:太阳水	怪物:0DAD6900僵尸5	地图:H201	X:33	Y:150 
[2024/8/19 7:41:3] 物品:强效太阳水	怪物:2DB78BA0尸王8	地图:H201	X:28	Y:155 
[2024/8/19 7:41:3] 物品:强效太阳水	怪物:2DB78BA0尸王8	地图:H201	X:28	Y:155 
[2024/8/19 7:41:3] 物品:强效太阳水	怪物:2DB78BA0尸王8	地图:H201	X:28	Y:155 
[2024/8/19 7:41:3] 物品:强效太阳水	怪物:2DB78BA0尸王8	地图:H201	X:28	Y:155 
[2024/8/19 7:41:3] 物品:强效太阳水	怪物:2DB78BA0尸王8	地图:H201	X:28	Y:155 
[2024/8/19 7:41:3] 物品:强效金创药	怪物:2DB78BA0尸王8	地图:H201	X:28	Y:155 
[2024/8/19 7:41:3] 物品:强效金创药	怪物:2DB78BA0尸王8	地图:H201	X:28	Y:155 
[2024/8/19 7:41:3] 物品:强效魔法药	怪物:2DB78BA0尸王8	地图:H201	X:28	Y:155 
[2024/8/19 7:41:3] 物品:强效魔法药	怪物:2DB78BA0尸王8	地图:H201	X:28	Y:155 
[2024/8/19 7:41:3] 物品:蛇眼戒指	怪物:2DB78BA0尸王8	地图:H201	X:28	Y:155 
[2024/8/19 7:41:3] 物品:道德戒指	怪物:2DB78BA0尸王8	地图:H201	X:28	Y:155 
[2024/8/19 7:41:10] 物品:金创药(小量)	怪物:1A24DCF0僵尸4	地图:H201	X:29	Y:156 
[2024/8/19 7:41:12] 物品:魔法长袍(男)	怪物:03BA2210魔龙射手	地图:66	X:163	Y:171 
[2024/8/19 7:41:15] 物品:金创药(小量)	怪物:1C4A1DF0僵尸4	地图:H201	X:28	Y:150 
[2024/8/19 7:41:24] 物品:强效太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:强效太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:强效太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:强效太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:强效太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:太阳水	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:金创药(中量)	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:金创药(中量)	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:金创药(中量)	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:强效金创药	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:强效金创药	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:魔法药(中量)	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:魔法药(中量)	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:魔法药(中量)	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:强效魔法药	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:强效魔法药	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:骷髅戒指	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:黑色水晶戒指	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:凝霜	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:蓝翡翠项链	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:蓝色水晶戒指	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:魔力手镯	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:刺杀剑术	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:诱惑之光	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:大火球	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:召唤骷髅	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:抗拒火环	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:精神力战法	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:治愈术	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:基本剑术	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:24] 物品:火球术	怪物:19946270尸王	地图:H201	X:26	Y:158 
[2024/8/19 7:41:25] 物品:强效太阳水	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:25] 物品:强效太阳水	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:25] 物品:强效太阳水	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:25] 物品:强效太阳水	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:25] 物品:强效太阳水	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:25] 物品:强效金创药	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:25] 物品:强效金创药	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:25] 物品:强效魔法药	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:25] 物品:强效魔法药	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:25] 物品:蛇眼戒指	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:25] 物品:黑檀手镯	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:25] 物品:魔法盾	怪物:05362F40尸王8	地图:H201	X:28	Y:158 
[2024/8/19 7:41:26] 物品:金创药(小量)	怪物:2DD29C30僵尸5	地图:H201	X:27	Y:158 
[2024/8/19 7:41:26] 物品:抗拒火环	怪物:2DD29C30僵尸5	地图:H201	X:27	Y:158 
[2024/8/19 7:41:28] 物品:金创药(小量)	怪物:1F1201A0僵尸5	地图:H201	X:27	Y:159 
[2024/8/19 7:41:32] 物品:魔法药(小量)	怪物:29F12E00僵尸5	地图:H201	X:30	Y:157 
[2024/8/19 7:41:43] 物品:强效金创药	怪物:3093C010魔龙射手1	地图:66	X:152	Y:173 
[2024/8/19 7:41:43] 物品:金戒指	怪物:3093C010魔龙射手1	地图:66	X:152	Y:173 
[2024/8/19 7:41:48] 物品:金创药(小量)	怪物:1C4A1DF0僵尸4	地图:H201	X:31	Y:152 
[2024/8/19 7:41:53] 物品:太阳水	怪物:2D588640跳跳蜂	地图:D601	X:39	Y:115 
[2024/8/19 7:42:3] 物品:火墙	怪物:2A5FE6B0僵尸5	地图:H201	X:41	Y:155 
[2024/8/19 7:42:3] 物品:诱惑之光	怪物:2A5FE6B0僵尸5	地图:H201	X:41	Y:155 
[2024/8/19 7:42:6] 物品:金创药(小量)	怪物:0586BCE0僵尸5	地图:H201	X:40	Y:155 
[2024/8/19 7:42:14] 物品:金创药(小量)	怪物:1F1201A0僵尸5	地图:H201	X:40	Y:154 
[2024/8/19 7:42:20] 物品:强效魔法药	怪物:2A3B8A90魔龙射手	地图:66	X:164	Y:190 
[2024/8/19 7:42:34] 物品:狂风项链	怪物:2844DF00魔龙射手2	地图:66	X:165	Y:189 
[2024/8/19 7:42:39] 物品:神圣战甲术	怪物:1E816B30恶灵尸王	地图:H201	X:36	Y:162 
[2024/8/19 7:42:39] 物品:攻杀剑术	怪物:1E816B30恶灵尸王	地图:H201	X:36	Y:162 
[2024/8/19 7:42:39] 物品:地狱火	怪物:1E816B30恶灵尸王	地图:H201	X:36	Y:162 
[2024/8/19 7:42:50] 物品:太阳水	怪物:29C80D90恶灵尸王	地图:H201	X:41	Y:160 
[2024/8/19 7:42:50] 物品:疾光电影	怪物:29C80D90恶灵尸王	地图:H201	X:41	Y:160 
[2024/8/19 7:42:50] 物品:火墙	怪物:29C80D90恶灵尸王	地图:H201	X:41	Y:160 
[2024/8/19 7:42:50] 物品:雷电术	怪物:29C80D90恶灵尸王	地图:H201	X:41	Y:160 
[2024/8/19 7:42:50] 物品:瞬息移动	怪物:29C80D90恶灵尸王	地图:H201	X:41	Y:160 
[2024/8/19 7:42:55] 物品:金创药(小量)	怪物:1B6FEF00僵尸5	地图:H201	X:49	Y:159 
[2024/8/19 7:43:0] 物品:疾风药水	怪物:2D028010僵尸1	地图:H201	X:39	Y:158 
[2024/8/19 7:43:7] 物品:魔法药(小量)	怪物:1886CBA0僵尸5	地图:H201	X:43	Y:158 
[2024/8/19 7:43:16] 物品:魔法药(小量)	怪物:18CE1E30僵尸4	地图:H201	X:40	Y:157 
[2024/8/19 7:43:20] 物品:太阳水	怪物:0DC21900僵尸5	地图:H201	X:48	Y:158 
[2024/8/19 7:43:21] 物品:恶魔铃铛	怪物:290177C0魔龙刀兵1	地图:66	X:141	Y:172 
[2024/8/19 7:43:28] 物品:降妖除魔戒指	怪物:1E9726F0魔龙破甲兵	地图:66	X:140	Y:172 
[2024/8/19 7:43:34] 物品:魔法药(小量)	怪物:1B57B4F0僵尸4	地图:H201	X:51	Y:156 
[2024/8/19 7:43:35] 物品:幽灵盾	怪物:28635520恶灵尸王	地图:H201	X:50	Y:156 
[2024/8/19 7:43:35] 物品:隐身术	怪物:28635520恶灵尸王	地图:H201	X:50	Y:156 
[2024/8/19 7:43:35] 物品:地狱火	怪物:28635520恶灵尸王	地图:H201	X:50	Y:156 
[2024/8/19 7:43:40] 物品:魔法药(小量)	怪物:0DC21900僵尸5	地图:H201	X:50	Y:159 
[2024/8/19 7:43:48] 物品:强效太阳水	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:强效太阳水	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:强效太阳水	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:强效太阳水	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:强效太阳水	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:强效金创药	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:强效金创药	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:强效魔法药	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:强效魔法药	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:黑色水晶戒指	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:蓝翡翠项链	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:魔力手镯	怪物:30A4C870尸王8	地图:H201	X:51	Y:154 
[2024/8/19 7:43:48] 物品:魔法药(小量)	怪物:17FFAA60僵尸5	地图:H201	X:50	Y:155 
[2024/8/19 7:43:49] 物品:强效金创药	怪物:1C9B83B0魔龙刀兵2	地图:66	X:135	Y:176 
[2024/8/19 7:43:59] 物品:太阳水	怪物:18D58BC0蜈蚣	地图:D601	X:24	Y:141 
[2024/8/19 7:43:59] 物品:蓝色水晶戒指	怪物:18D58BC0蜈蚣	地图:D601	X:24	Y:141 
[2024/8/19 7:44:1] 物品:强效太阳水	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:强效太阳水	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:强效太阳水	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:强效太阳水	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:强效太阳水	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:强效金创药	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:强效金创药	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:强效魔法药	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:强效魔法药	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:凝霜	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:道德戒指	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:蓝翡翠项链	怪物:1A5ACED0尸王8	地图:H201	X:46	Y:153 
[2024/8/19 7:44:1] 物品:骷髅头盔	怪物:2DF6A8E0魔龙破甲兵	地图:66	X:144	Y:167 
[2024/8/19 7:44:7] 物品:魔法力药水	怪物:17FFAA60僵尸5	地图:H201	X:50	Y:155 
[2024/8/19 7:44:7] 物品:强效太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:太阳水	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:金创药(中量)	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:金创药(中量)	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:金创药(中量)	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效金创药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效金创药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效金创药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:魔法药(中量)	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:魔法药(中量)	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:魔法药(中量)	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效魔法药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效魔法药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效魔法药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效金创药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效金创药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效金创药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效金创药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效金创药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效金创药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效魔法药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效魔法药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效魔法药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效魔法药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效魔法药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:强效魔法药	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:7] 物品:白金项链	怪物:286E4200虹魔猪卫8	地图:H204	X:56	Y:41 
[2024/8/19 7:44:9] 物品:强效太阳水	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:9] 物品:强效太阳水	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:9] 物品:强效太阳水	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:9] 物品:强效太阳水	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:9] 物品:强效太阳水	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:9] 物品:强效金创药	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:9] 物品:强效金创药	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:9] 物品:强效魔法药	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:9] 物品:强效魔法药	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:9] 物品:珍珠戒指	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:9] 物品:黑檀手镯	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:9] 物品:魔力手镯	怪物:2B329830尸王8	地图:H201	X:46	Y:148 
[2024/8/19 7:44:11] 物品:强效太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:太阳水	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:金创药(中量)	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:金创药(中量)	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:金创药(中量)	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效金创药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效金创药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效金创药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:魔法药(中量)	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:魔法药(中量)	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:魔法药(中量)	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效魔法药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效魔法药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效魔法药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效金创药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效金创药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效金创药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效金创药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效金创药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效金创药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效魔法药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效魔法药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效魔法药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效魔法药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效魔法药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:强效魔法药	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:天珠项链	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:魔法长袍(男)	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:11] 物品:黑色水晶戒指	怪物:286F78A0白野猪8	地图:H204	X:57	Y:41 
[2024/8/19 7:44:12] 物品:幽灵盾	怪物:30F069E0僵尸1	地图:H201	X:49	Y:147 
[2024/8/19 7:44:13] 物品:道士头盔	怪物:2EC08300祖玛卫士8	地图:H204	X:53	Y:54 
[2024/8/19 7:44:13] 物品:强效太阳水	怪物:184CCE30白野猪8	地图:H204	X:58	Y:41 
[2024/8/19 7:44:13] 物品:强效太阳水	怪物:184CCE30白野猪8	地图:H204	X:58	Y:41 
[2024/8/19 7:44:13] 物品:强效太阳水	怪物:184CCE30白野猪8	地图:H204	X:58	Y:41 
[2024/8/19 7:44:13] 物品:强效太阳水	怪物:184CCE30白野猪8	地图:H204	X:58	Y:41 
