[2024/8/19 14:0:0] 物品:金创药(小量)	怪物:28C42270僵尸4	地图:H201	X:29	Y:70 
[2024/8/19 14:36:58] 物品:火球术	怪物:2A65B3C0尸王	地图:H201	X:64	Y:159 
[2024/8/19 14:37:0] 物品:太阳水	怪物:2149CF30蝙蝠	地图:D501	X:269	Y:168 
[2024/8/19 14:37:4] 物品:太阳水	怪物:1E961CB0魔龙射手	地图:66	X:126	Y:177 
[2024/8/19 14:37:10] 物品:魔法药(小量)	怪物:30833330僵尸5	地图:H201	X:39	Y:50 
[2024/8/19 14:37:11] 物品:太阳水	怪物:17D964A0黑野猪8	地图:H002	X:306	Y:73 
[2024/8/19 14:37:11] 物品:强效金创药	怪物:2952C0F0魔龙射手	地图:66	X:129	Y:173 
[2024/8/19 14:37:15] 物品:金创药(小量)	怪物:1898F9B0僵尸4	地图:H201	X:112	Y:180 
[2024/8/19 14:37:16] 物品:金创药(小量)	怪物:2A2F28C0僵尸5	地图:H201	X:112	Y:184 
[2024/8/19 14:37:16] 物品:魔法药(小量)	怪物:2A2F28C0僵尸5	地图:H201	X:112	Y:184 
[2024/8/19 14:37:16] 物品:精神力药水	怪物:2A2F28C0僵尸5	地图:H201	X:112	Y:184 
[2024/8/19 14:37:17] 物品:金创药(小量)	怪物:28AB4DB0僵尸5	地图:H201	X:33	Y:50 
[2024/8/19 14:37:18] 物品:施毒术	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:攻杀剑术	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:瞬息移动	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:诱惑之光	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:抗拒火环	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:精神力战法	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:火球术	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:治愈术	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:基本剑术	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:八荒	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:半月	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:海魂	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:琥珀项链	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:灯笼项链	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:铁剑	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:短剑	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:轻型盔甲(男)	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:轻型盔甲(女)	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:青铜斧	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:黑檀项链	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:黄色水晶项链	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:黑色水晶项链	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:青铜头盔	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:金创药(小量)	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:金创药(小量)	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:金创药(小量)	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:金创药(小量)	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:魔法药(小量)	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:魔法药(小量)	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:魔法药(小量)	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:18] 物品:魔法药(小量)	怪物:03C2DB60僵尸50	地图:H201	X:111	Y:181 
[2024/8/19 14:37:20] 物品:抗拒火环	怪物:17E54200僵尸1	地图:H201	X:113	Y:186 
[2024/8/19 14:37:20] 物品:金创药(小量)	怪物:17D6E130僵尸5	地图:H201	X:34	Y:51 
[2024/8/19 14:37:20] 物品:魔法药(小量)	怪物:17D6E130僵尸5	地图:H201	X:34	Y:51 
[2024/8/19 14:37:24] 物品:强效太阳水	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:强效太阳水	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:强效太阳水	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:强效太阳水	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:强效太阳水	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:强效金创药	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:强效金创药	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:强效魔法药	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:强效魔法药	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:骷髅戒指	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:道德戒指	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:魔力手镯	怪物:197C8DF0尸王8	地图:H001	X:17	Y:134 
[2024/8/19 14:37:24] 物品:魔法长袍(男)	怪物:18976BD0奴隶	地图:F004	X:85	Y:71 
[2024/8/19 14:37:24] 物品:太阳水	怪物:18976BD0奴隶	地图:F004	X:85	Y:71 
[2024/8/19 14:37:24] 物品:强效金创药	怪物:18976BD0奴隶	地图:F004	X:85	Y:71 
[2024/8/19 14:37:25] 物品:强效金创药	怪物:2B502210魔龙破甲兵	地图:66	X:127	Y:175 
[2024/8/19 14:37:25] 物品:强效太阳水	怪物:2B502210魔龙破甲兵	地图:66	X:127	Y:175 
[2024/8/19 14:37:25] 物品:道德戒指	怪物:2B502210魔龙破甲兵	地图:66	X:127	Y:175 
[2024/8/19 14:37:28] 物品:攻杀剑术	怪物:03C771D0恶灵尸王	地图:H201	X:33	Y:51 
[2024/8/19 14:37:28] 物品:地狱火	怪物:03C771D0恶灵尸王	地图:H201	X:33	Y:51 
[2024/8/19 14:37:31] 物品:金创药(小量)	怪物:28AB4DB0僵尸5	地图:H201	X:33	Y:50 
[2024/8/19 14:37:31] 物品:魔法药(小量)	怪物:28AB4DB0僵尸5	地图:H201	X:33	Y:50 
[2024/8/19 14:37:31] 物品:召唤骷髅	怪物:28AB4DB0僵尸5	地图:H201	X:33	Y:50 
[2024/8/19 14:37:31] 物品:金创药(小量)	怪物:2DF87AD0僵尸4	地图:H201	X:113	Y:184 
[2024/8/19 14:37:33] 物品:金创药(小量)	怪物:2A2F28C0僵尸5	地图:H201	X:112	Y:184 
[2024/8/19 14:37:33] 物品:强效太阳水	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:33] 物品:强效太阳水	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:33] 物品:强效太阳水	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:33] 物品:强效太阳水	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:33] 物品:强效太阳水	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:33] 物品:强效金创药	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:33] 物品:强效金创药	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:33] 物品:强效魔法药	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:33] 物品:强效魔法药	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:33] 物品:骷髅戒指	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:33] 物品:魅力戒指	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:33] 物品:魔力手镯	怪物:1E0D6650尸王8	地图:H201	X:112	Y:182 
[2024/8/19 14:37:35] 物品:金创药(小量)	怪物:27EC4930僵尸5	地图:H201	X:113	Y:185 
[2024/8/19 14:37:35] 物品:魔法药(小量)	怪物:27EC4930僵尸5	地图:H201	X:113	Y:185 
[2024/8/19 14:37:36] 物品:强效金创药	怪物:295EE480魔龙射手	地图:66	X:122	Y:170 
[2024/8/19 14:37:40] 物品:金创药(小量)	怪物:05B8E7F0僵尸4	地图:H201	X:113	Y:182 
[2024/8/19 14:37:41] 物品:金创药(小量)	怪物:1E34ACF0僵尸5	地图:H201	X:113	Y:184 
[2024/8/19 14:37:41] 物品:魔法力药水	怪物:1E34ACF0僵尸5	地图:H201	X:113	Y:184 
[2024/8/19 14:37:44] 物品:强效太阳水	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:强效太阳水	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:强效太阳水	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:强效太阳水	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:强效太阳水	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:强效金创药	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:强效金创药	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:强效魔法药	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:强效魔法药	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:珊瑚戒指	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:凝霜	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:黑檀手镯	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:魔力手镯	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:44] 物品:地狱雷光	怪物:058559E0尸王8	地图:H201	X:39	Y:61 
[2024/8/19 14:37:48] 物品:强效金创药	怪物:296E2540魔龙刀兵1	地图:66	X:118	Y:168 
[2024/8/19 14:37:48] 物品:强效太阳水	怪物:246586C0尸王8	地图:H201	X:114	Y:182 
[2024/8/19 14:37:48] 物品:强效太阳水	怪物:246586C0尸王8	地图:H201	X:114	Y:182 
[2024/8/19 14:37:48] 物品:强效太阳水	怪物:246586C0尸王8	地图:H201	X:114	Y:182 
[2024/8/19 14:37:48] 物品:强效太阳水	怪物:246586C0尸王8	地图:H201	X:114	Y:182 
[2024/8/19 14:37:48] 物品:强效太阳水	怪物:246586C0尸王8	地图:H201	X:114	Y:182 
[2024/8/19 14:37:48] 物品:强效金创药	怪物:246586C0尸王8	地图:H201	X:114	Y:182 
[2024/8/19 14:37:48] 物品:强效金创药	怪物:246586C0尸王8	地图:H201	X:114	Y:182 
[2024/8/19 14:37:48] 物品:强效魔法药	怪物:246586C0尸王8	地图:H201	X:114	Y:182 
[2024/8/19 14:37:48] 物品:强效魔法药	怪物:246586C0尸王8	地图:H201	X:114	Y:182 
[2024/8/19 14:37:48] 物品:黑色水晶戒指	怪物:246586C0尸王8	地图:H201	X:114	Y:182 
[2024/8/19 14:37:48] 物品:冰咆哮	怪物:246586C0尸王8	地图:H201	X:114	Y:182 
[2024/8/19 14:37:53] 物品:金创药(小量)	怪物:1C967A10僵尸4	地图:H201	X:114	Y:184 
[2024/8/19 14:38:3] 物品:金创药(小量)	怪物:30D3DDF0僵尸4	地图:H201	X:37	Y:81 
[2024/8/19 14:38:4] 物品:强效魔法药	怪物:1BA13B70魔龙射手1	地图:66	X:115	Y:176 
[2024/8/19 14:38:4] 物品:灵魂战衣(女)	怪物:1BA13B70魔龙射手1	地图:66	X:115	Y:176 
[2024/8/19 14:38:6] 物品:强效太阳水	怪物:055217D0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:6] 物品:强效太阳水	怪物:055217D0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:6] 物品:强效太阳水	怪物:055217D0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:6] 物品:强效太阳水	怪物:055217D0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:6] 物品:强效太阳水	怪物:055217D0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:6] 物品:强效金创药	怪物:055217D0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:6] 物品:强效金创药	怪物:055217D0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:6] 物品:强效魔法药	怪物:055217D0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:6] 物品:强效魔法药	怪物:055217D0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:6] 物品:蛇眼戒指	怪物:055217D0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:6] 物品:蓝翡翠项链	怪物:055217D0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:8] 物品:魔法药(小量)	怪物:1F270BE0僵尸4	地图:H201	X:112	Y:182 
[2024/8/19 14:38:10] 物品:强效太阳水	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:10] 物品:强效太阳水	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:10] 物品:强效太阳水	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:10] 物品:强效太阳水	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:10] 物品:强效太阳水	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:10] 物品:强效金创药	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:10] 物品:强效金创药	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:10] 物品:强效魔法药	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:10] 物品:强效魔法药	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:10] 物品:黑色水晶戒指	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:10] 物品:死神手套	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:10] 物品:黑檀手镯	怪物:28B92FB0尸王8	地图:H201	X:111	Y:181 
[2024/8/19 14:38:12] 物品:金创药(小量)	怪物:17D0FDF0僵尸4	地图:H201	X:111	Y:182 
[2024/8/19 14:38:16] 物品:魔法药(小量)	怪物:2B5E52E0僵尸5	地图:H201	X:113	Y:184 
[2024/8/19 14:38:18] 物品:金创药(小量)	怪物:20706980僵尸5	地图:H201	X:114	Y:184 
[2024/8/19 14:38:18] 物品:金手镯	怪物:1C07E9C0黑野猪8	地图:H002	X:316	Y:50 
[2024/8/19 14:38:19] 物品:神圣战甲术	怪物:29F6B0B0恶灵尸王	地图:H201	X:37	Y:83 
[2024/8/19 14:38:19] 物品:集体隐身术	怪物:29F6B0B0恶灵尸王	地图:H201	X:37	Y:83 
[2024/8/19 14:38:19] 物品:施毒术	怪物:29F6B0B0恶灵尸王	地图:H201	X:37	Y:83 
[2024/8/19 14:38:19] 物品:大火球	怪物:29F6B0B0恶灵尸王	地图:H201	X:37	Y:83 
[2024/8/19 14:38:19] 物品:金创药(小量)	怪物:29F42D40僵尸5	地图:H201	X:38	Y:83 
[2024/8/19 14:38:22] 物品:火球术	怪物:27759480僵尸4	地图:H201	X:115	Y:184 
[2024/8/19 14:38:22] 物品:抗拒火环	怪物:1F216B30僵尸2	地图:D402	X:82	Y:167 
[2024/8/19 14:38:24] 物品:强效魔法药	怪物:2A6450C0魔龙巨蛾	地图:66	X:115	Y:178 
[2024/8/19 14:38:24] 物品:寒冰掌	怪物:2A6450C0魔龙巨蛾	地图:66	X:115	Y:178 
[2024/8/19 14:38:24] 物品:逐日剑法	怪物:2A6450C0魔龙巨蛾	地图:66	X:115	Y:178 
[2024/8/19 14:38:25] 物品:抗拒火环	怪物:28AAF4F0僵尸4	地图:H201	X:37	Y:83 
[2024/8/19 14:38:28] 物品:强效太阳水	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:强效太阳水	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:强效太阳水	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:强效太阳水	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:强效太阳水	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:强效金创药	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:强效金创药	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:强效魔法药	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:强效魔法药	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:道德戒指	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:蓝翡翠项链	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:黑檀手镯	怪物:039D7610尸王8	地图:H201	X:114	Y:184 
[2024/8/19 14:38:28] 物品:恶魔铃铛	怪物:245ED790魔龙刀兵	地图:66	X:113	Y:176 
[2024/8/19 14:38:28] 物品:金创药(小量)	怪物:194FF780僵尸5	地图:H201	X:112	Y:185 
[2024/8/19 14:38:36] 物品:强效太阳水	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:强效太阳水	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:强效太阳水	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:强效太阳水	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:强效太阳水	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:强效金创药	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:强效金创药	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:强效魔法药	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:强效魔法药	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:骷髅戒指	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:生铁戒指	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:凝霜	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:36] 物品:黑檀手镯	怪物:2A134680尸王8	地图:H201	X:44	Y:82 
[2024/8/19 14:38:37] 物品:强效金创药	怪物:2A361640魔龙刀兵	地图:66	X:121	Y:178 
[2024/8/19 14:38:46] 物品:金创药(小量)	怪物:17D0FDF0僵尸4	地图:H201	X:112	Y:181 
[2024/8/19 14:38:47] 物品:强效太阳水	怪物:061EBCA0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:47] 物品:强效太阳水	怪物:061EBCA0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:47] 物品:强效太阳水	怪物:061EBCA0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:47] 物品:强效太阳水	怪物:061EBCA0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:47] 物品:强效太阳水	怪物:061EBCA0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:47] 物品:强效金创药	怪物:061EBCA0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:47] 物品:强效金创药	怪物:061EBCA0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:47] 物品:强效魔法药	怪物:061EBCA0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:47] 物品:强效魔法药	怪物:061EBCA0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:47] 物品:蛇眼戒指	怪物:061EBCA0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:47] 物品:道德戒指	怪物:061EBCA0尸王8	地图:H201	X:113	Y:182 
[2024/8/19 14:38:48] 物品:魔法药(小量)	怪物:1F270BE0僵尸4	地图:H201	X:112	Y:182 
[2024/8/19 14:38:51] 物品:魔法长袍(男)	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:太阳水	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:太阳水	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:太阳水	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:太阳水	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:强效金创药	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:强效金创药	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:强效金创药	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:强效金创药	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:强效魔法药	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:强效魔法药	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:强效魔法药	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:51] 物品:强效魔法药	怪物:17C36650大老鼠0	地图:D501	X:243	Y:201 
[2024/8/19 14:38:54] 物品:金创药(小量)	怪物:2B5E52E0僵尸5	地图:H201	X:112	Y:184 
[2024/8/19 14:39:1] 物品:金创药(小量)	怪物:1F270BE0僵尸4	地图:H201	X:112	Y:182 
[2024/8/19 14:39:7] 物品:强效太阳水	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:强效太阳水	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:强效太阳水	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:强效太阳水	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:强效太阳水	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:强效金创药	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:强效金创药	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:强效魔法药	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:强效魔法药	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:珍珠戒指	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:凝霜	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:魅力戒指	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:魔力手镯	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:7] 物品:召唤神兽	怪物:056F9E20尸王8	地图:H201	X:112	Y:185 
[2024/8/19 14:39:9] 物品:太阳水	怪物:17E2A9E0黑野猪8	地图:H002	X:321	Y:42 
[2024/8/19 14:39:13] 物品:魔法药(小量)	怪物:28DDE1D0僵尸4	地图:H201	X:113	Y:184 
[2024/8/19 14:39:22] 物品:强效太阳水	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:强效太阳水	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:强效太阳水	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:强效太阳水	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:强效太阳水	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:强效金创药	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:强效金创药	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:强效魔法药	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:强效魔法药	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:珍珠戒指	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:凝霜	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:魔力手镯	怪物:0D9BEAF0尸王8	地图:H201	X:111	Y:184 
[2024/8/19 14:39:22] 物品:魔法药(小量)	怪物:309E8400僵尸4	地图:H201	X:112	Y:186 
[2024/8/19 14:39:25] 物品:金创药(小量)	怪物:1A0F7730僵尸5	地图:H201	X:114	Y:184 
[2024/8/19 14:39:25] 物品:魔法药(小量)	怪物:29CD63E0稻草人	地图:0	X:278	Y:668 
[2024/8/19 14:39:25] 物品:金创药(小量)	怪物:2B5E52E0僵尸5	地图:H201	X:113	Y:183 
[2024/8/19 14:39:25] 物品:灵魂火符	怪物:2B5E52E0僵尸5	地图:H201	X:113	Y:183 
[2024/8/19 14:39:28] 物品:金创药(中量)	怪物:29DE0BE0僵尸10	地图:H201	X:111	Y:185 
