[2024/8/20 5:0:0] 物品:重盔甲(女)	怪物:1C32EEC0魔龙破甲兵	地图:66	X:68	Y:238 
[2024/8/20 5:34:27] 物品:强效太阳水	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:强效太阳水	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:强效太阳水	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:强效太阳水	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:强效金创药	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:强效金创药	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:强效魔法药	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:强效魔法药	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:蛇眼戒指	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:生铁戒指	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:凝霜	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:黑檀手镯	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:27] 物品:魔力手镯	怪物:285ED2B0尸王8	地图:H201	X:161	Y:70 
[2024/8/20 5:34:36] 物品:强效太阳水	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:强效太阳水	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:强效太阳水	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:强效太阳水	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:强效太阳水	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:强效金创药	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:强效金创药	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:强效魔法药	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:强效魔法药	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:骷髅戒指	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:生铁戒指	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:魔力手镯	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:36] 物品:烈火剑法	怪物:1BDAB3C0尸王8	地图:H201	X:154	Y:73 
[2024/8/20 5:34:37] 物品:金创药(小量)	怪物:18B7BD20僵尸4	地图:H201	X:159	Y:75 
[2024/8/20 5:34:49] 物品:强效太阳水	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:49] 物品:强效太阳水	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:49] 物品:强效太阳水	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:49] 物品:强效太阳水	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:49] 物品:强效太阳水	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:49] 物品:强效金创药	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:49] 物品:强效金创药	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:49] 物品:强效魔法药	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:49] 物品:强效魔法药	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:49] 物品:珍珠戒指	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:49] 物品:魔力手镯	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:49] 物品:群体治疗术	怪物:1ED86590尸王8	地图:H201	X:165	Y:87 
[2024/8/20 5:34:53] 物品:强效金创药	怪物:29B2D870魔龙巨蛾	地图:66	X:131	Y:206 
[2024/8/20 5:34:53] 物品:强效魔法药	怪物:29B2D870魔龙巨蛾	地图:66	X:131	Y:206 
[2024/8/20 5:34:55] 物品:太阳水	怪物:18DAD3B0僵尸5	地图:H201	X:169	Y:81 
[2024/8/20 5:35:2] 物品:火墙	怪物:1A417CE0僵尸5	地图:H201	X:174	Y:85 
[2024/8/20 5:35:7] 物品:金创药(小量)	怪物:20D7A420僵尸4	地图:H201	X:175	Y:89 
[2024/8/20 5:35:7] 物品:强效金创药	怪物:2DC0CB20魔龙刀兵	地图:66	X:127	Y:210 
[2024/8/20 5:35:9] 物品:抗拒火环	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:精神力战法	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:火球术	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:治愈术	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:基本剑术	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:八荒	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:半月	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:蓝色水晶戒指	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:琥珀项链	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:坚固手套	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:灯笼项链	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:铁剑	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:短剑	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:轻型盔甲(男)	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:轻型盔甲(女)	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:青铜斧	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:黑檀项链	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:黄色水晶项链	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:黑色水晶项链	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:青铜头盔	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:金创药(小量)	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:金创药(小量)	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:金创药(小量)	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:金创药(小量)	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:魔法药(小量)	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:魔法药(小量)	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:魔法药(小量)	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:9] 物品:魔法药(小量)	怪物:29F22210僵尸50	地图:H201	X:176	Y:89 
[2024/8/20 5:35:12] 物品:金创药(小量)	怪物:07CB7E80僵尸5	地图:H201	X:177	Y:87 
[2024/8/20 5:35:13] 物品:神圣战甲术	怪物:2FF358D0恶灵尸王	地图:H201	X:177	Y:88 
[2024/8/20 5:35:13] 物品:集体隐身术	怪物:2FF358D0恶灵尸王	地图:H201	X:177	Y:88 
[2024/8/20 5:35:13] 物品:隐身术	怪物:2FF358D0恶灵尸王	地图:H201	X:177	Y:88 
[2024/8/20 5:35:13] 物品:大火球	怪物:2FF358D0恶灵尸王	地图:H201	X:177	Y:88 
[2024/8/20 5:35:13] 物品:瞬息移动	怪物:2FF358D0恶灵尸王	地图:H201	X:177	Y:88 
[2024/8/20 5:35:16] 物品:太阳水	怪物:2DED9230僵尸5	地图:H201	X:177	Y:85 
[2024/8/20 5:35:17] 物品:强效太阳水	怪物:294B0780魔龙破甲兵1	地图:66	X:121	Y:210 
[2024/8/20 5:35:17] 物品:强效魔法药	怪物:294B0780魔龙破甲兵1	地图:66	X:121	Y:210 
[2024/8/20 5:35:24] 物品:金创药(小量)	怪物:1EA7A790僵尸5	地图:H201	X:177	Y:89 
[2024/8/20 5:35:24] 物品:魔法药(小量)	怪物:1EA7A790僵尸5	地图:H201	X:177	Y:89 
[2024/8/20 5:35:26] 物品:金创药(小量)	怪物:320DCAF0僵尸4	地图:H201	X:177	Y:86 
[2024/8/20 5:35:28] 物品:雷电术	怪物:2D44F190僵尸10	地图:H201	X:175	Y:86 
[2024/8/20 5:35:28] 物品:基本剑术	怪物:2D44F190僵尸10	地图:H201	X:175	Y:86 
[2024/8/20 5:35:28] 物品:青铜斧	怪物:2D44F190僵尸10	地图:H201	X:175	Y:86 
[2024/8/20 5:35:28] 物品:魔法药(中量)	怪物:2D44F190僵尸10	地图:H201	X:175	Y:86 
[2024/8/20 5:35:29] 物品:强效太阳水	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:29] 物品:强效太阳水	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:29] 物品:强效太阳水	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:29] 物品:强效太阳水	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:29] 物品:强效太阳水	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:29] 物品:强效金创药	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:29] 物品:强效金创药	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:29] 物品:强效魔法药	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:29] 物品:强效魔法药	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:29] 物品:黑色水晶戒指	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:29] 物品:珍珠戒指	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:29] 物品:魔力手镯	怪物:1F17FBC0尸王8	地图:H201	X:176	Y:87 
[2024/8/20 5:35:39] 物品:强效太阳水	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:39] 物品:强效太阳水	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:39] 物品:强效太阳水	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:39] 物品:强效太阳水	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:39] 物品:强效太阳水	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:39] 物品:强效金创药	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:39] 物品:强效金创药	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:39] 物品:强效魔法药	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:39] 物品:强效魔法药	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:39] 物品:黑色水晶戒指	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:39] 物品:蛇眼戒指	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:39] 物品:魔力手镯	怪物:2ECC76C0尸王8	地图:H201	X:182	Y:85 
[2024/8/20 5:35:41] 物品:金创药(小量)	怪物:1EA7A790僵尸5	地图:H201	X:180	Y:86 
[2024/8/20 5:35:41] 物品:魔法药(小量)	怪物:1EA7A790僵尸5	地图:H201	X:180	Y:86 
[2024/8/20 5:35:43] 物品:地狱火	怪物:30A6C540僵尸5	地图:H201	X:180	Y:85 
[2024/8/20 5:35:49] 物品:强效太阳水	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:35:49] 物品:强效太阳水	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:35:49] 物品:强效太阳水	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:35:49] 物品:强效太阳水	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:35:49] 物品:强效太阳水	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:35:49] 物品:强效金创药	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:35:49] 物品:强效金创药	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:35:49] 物品:强效魔法药	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:35:49] 物品:强效魔法药	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:35:49] 物品:道德戒指	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:35:49] 物品:黑檀手镯	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:35:49] 物品:魔力手镯	怪物:1A0E8320尸王8	地图:H201	X:181	Y:82 
[2024/8/20 5:36:16] 物品:逐日剑法	怪物:2D577C00魔龙巨蛾	地图:66	X:113	Y:206 
[2024/8/20 5:36:22] 物品:强效太阳水	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:22] 物品:强效太阳水	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:22] 物品:强效太阳水	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:22] 物品:强效太阳水	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:22] 物品:强效太阳水	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:22] 物品:强效金创药	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:22] 物品:强效金创药	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:22] 物品:强效魔法药	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:22] 物品:强效魔法药	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:22] 物品:黑色水晶戒指	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:22] 物品:蓝翡翠项链	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:22] 物品:黑檀手镯	怪物:2B5ED800尸王8	地图:H201	X:167	Y:95 
[2024/8/20 5:36:25] 物品:强效太阳水	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:25] 物品:强效太阳水	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:25] 物品:强效太阳水	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:25] 物品:强效太阳水	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:25] 物品:强效太阳水	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:25] 物品:强效金创药	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:25] 物品:强效金创药	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:25] 物品:强效魔法药	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:25] 物品:强效魔法药	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:25] 物品:珍珠戒指	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:25] 物品:黑檀手镯	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:25] 物品:魔力手镯	怪物:30192AD0尸王8	地图:H201	X:169	Y:94 
[2024/8/20 5:36:30] 物品:隐身术	怪物:17B6FE20僵尸1	地图:H201	X:173	Y:100 
[2024/8/20 5:36:36] 物品:强效太阳水	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:强效太阳水	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:强效太阳水	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:强效太阳水	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:强效太阳水	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:强效金创药	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:强效金创药	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:强效魔法药	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:强效魔法药	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:珊瑚戒指	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:黑色水晶戒指	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:蛇眼戒指	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:凝霜	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:蓝翡翠项链	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:36] 物品:魔力手镯	怪物:1A281290尸王8	地图:H201	X:173	Y:104 
[2024/8/20 5:36:44] 物品:精神力药水	怪物:180DB0F0僵尸4	地图:H201	X:173	Y:107 
[2024/8/20 5:36:50] 物品:金创药(小量)	怪物:2DFD92D0僵尸5	地图:H201	X:173	Y:103 
[2024/8/20 5:36:57] 物品:金创药(小量)	怪物:2F2A38E0僵尸4	地图:H201	X:180	Y:115 
[2024/8/20 5:37:8] 物品:攻击力药水	怪物:27315F40僵尸4	地图:H201	X:176	Y:126 
[2024/8/20 5:37:12] 物品:黑铁头盔	怪物:1EA03670魔龙刀兵1	地图:66	X:111	Y:197 
[2024/8/20 5:37:18] 物品:强效太阳水	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:18] 物品:强效太阳水	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:18] 物品:强效太阳水	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:18] 物品:强效太阳水	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:18] 物品:强效太阳水	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:18] 物品:强效金创药	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:18] 物品:强效金创药	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:18] 物品:强效魔法药	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:18] 物品:强效魔法药	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:18] 物品:黑檀手镯	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:18] 物品:魔力手镯	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:18] 物品:召唤神兽	怪物:05B1ADC0尸王8	地图:H201	X:169	Y:133 
[2024/8/20 5:37:22] 物品:金创药(小量)	怪物:2B307F70僵尸5	地图:H201	X:169	Y:136 
[2024/8/20 5:37:26] 物品:抗拒火环	怪物:24A29100僵尸1	地图:H201	X:172	Y:139 
[2024/8/20 5:37:28] 物品:强效魔法药	怪物:2F6878E0魔龙刀兵1	地图:66	X:110	Y:191 
[2024/8/20 5:37:32] 物品:魔法药(小量)	怪物:29983F70僵尸4	地图:H201	X:171	Y:140 
[2024/8/20 5:37:34] 物品:金创药(小量)	怪物:309E2B40僵尸4	地图:H201	X:173	Y:140 
[2024/8/20 5:37:38] 物品:金创药(小量)	怪物:19277260僵尸5	地图:H201	X:176	Y:142 
[2024/8/20 5:37:38] 物品:魔法药(小量)	怪物:19277260僵尸5	地图:H201	X:176	Y:142 
[2024/8/20 5:37:46] 物品:大火球	怪物:19277260僵尸5	地图:H201	X:175	Y:143 
[2024/8/20 5:37:50] 物品:金创药(小量)	怪物:2B307F70僵尸5	地图:H201	X:171	Y:138 
[2024/8/20 5:37:57] 物品:强效魔法药	怪物:2B9BA1D0魔龙刀兵	地图:66	X:90	Y:193 
[2024/8/20 5:38:1] 物品:魔法药(小量)	怪物:229917D0僵尸4	地图:H201	X:171	Y:149 
[2024/8/20 5:38:13] 物品:魔法药(小量)	怪物:1B9501C0僵尸4	地图:H201	X:168	Y:151 
[2024/8/20 5:38:20] 物品:强效金创药	怪物:2E058D50魔龙刀兵1	地图:66	X:86	Y:182 
[2024/8/20 5:38:41] 物品:金创药(小量)	怪物:27D1FA90僵尸5	地图:H201	X:72	Y:177 
[2024/8/20 5:38:45] 物品:强效太阳水	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:强效太阳水	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:强效太阳水	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:强效太阳水	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:强效太阳水	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:强效金创药	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:强效金创药	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:强效魔法药	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:强效魔法药	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:蛇眼戒指	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:黑檀手镯	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:魔力手镯	怪物:28DF2EA0尸王8	地图:H201	X:73	Y:180 
[2024/8/20 5:38:45] 物品:强效太阳水	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:强效太阳水	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:强效太阳水	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:强效太阳水	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:强效太阳水	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:强效金创药	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:强效金创药	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:强效魔法药	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:强效魔法药	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:生铁戒指	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:道德戒指	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:魔力手镯	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:冰咆哮	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:45] 物品:烈火剑法	怪物:30FDF1A0尸王8	地图:H201	X:74	Y:178 
[2024/8/20 5:38:47] 物品:魔法药(小量)	怪物:193FABD0稻草人	地图:0	X:280	Y:593 
[2024/8/20 5:38:50] 物品:疾光电影	怪物:31EB5570恶灵尸王	地图:H201	X:73	Y:176 
[2024/8/20 5:38:50] 物品:施毒术	怪物:31EB5570恶灵尸王	地图:H201	X:73	Y:176 
[2024/8/20 5:38:50] 物品:大火球	怪物:31EB5570恶灵尸王	地图:H201	X:73	Y:176 
[2024/8/20 5:38:50] 物品:太阳水	怪物:23BF0900魔龙射手2	地图:66	X:72	Y:177 
[2024/8/20 5:38:53] 物品:魔法药(小量)	怪物:19B47900僵尸4	地图:H201	X:71	Y:176 
[2024/8/20 5:38:58] 物品:基本剑术	怪物:0B84B350僵尸1	地图:H201	X:67	Y:174 
[2024/8/20 5:39:0] 物品:降妖除魔戒指	怪物:1ADCE7F0魔龙破甲兵	地图:66	X:73	Y:166 
[2024/8/20 5:39:18] 物品:鹿皮靴	怪物:2EF27AD0魔龙射手1	地图:66	X:80	Y:164 
[2024/8/20 5:39:18] 物品:兽皮腰带	怪物:2EF27AD0魔龙射手1	地图:66	X:80	Y:164 
[2024/8/20 5:39:20] 物品:金创药(小量)	怪物:21E25350僵尸5	地图:H201	X:58	Y:173 
[2024/8/20 5:39:22] 物品:强效魔法药	怪物:2D067B30魔龙邪眼	地图:66	X:79	Y:164 
[2024/8/20 5:39:22] 物品:灵魂战衣(男)	怪物:2D067B30魔龙邪眼	地图:66	X:79	Y:164 
[2024/8/20 5:39:27] 物品:大火球	怪物:2DEACDB0僵尸1	地图:H201	X:61	Y:167 
[2024/8/20 5:39:27] 物品:抗拒火环	怪物:2DEACDB0僵尸1	地图:H201	X:61	Y:167 
[2024/8/20 5:39:37] 物品:金创药(小量)	怪物:1C8D9790僵尸5	地图:H201	X:60	Y:164 
[2024/8/20 5:39:38] 物品:强效金创药	怪物:1C53D870魔龙破甲兵	地图:66	X:84	Y:169 
[2024/8/20 5:40:0] 物品:召唤骷髅	怪物:05BC7860僵尸1	地图:H201	X:50	Y:157 
[2024/8/20 5:40:3] 物品:金创药(小量)	怪物:28490680僵尸5	地图:H201	X:51	Y:156 
[2024/8/20 5:40:7] 物品:神圣战甲术	怪物:2DA7F730恶灵尸王	地图:H201	X:50	Y:163 
