[2024/8/18 22:0:3] 物品:黑檀手镯	怪物:2AB72FB0魔龙破甲兵	地图:66	X:71	Y:186 
[2024/8/18 22:29:13] 物品:强效太阳水	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:太阳水	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:太阳水	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:太阳水	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:太阳水	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:太阳水	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:太阳水	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:太阳水	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:太阳水	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:太阳水	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:太阳水	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:金创药(中量)	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:金创药(中量)	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:金创药(中量)	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效金创药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效金创药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效金创药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:魔法药(中量)	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:魔法药(中量)	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:魔法药(中量)	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效魔法药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效魔法药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效魔法药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效金创药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效金创药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效金创药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效金创药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效金创药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效金创药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效魔法药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效魔法药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效魔法药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效魔法药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效魔法药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:13] 物品:强效魔法药	怪物:05919C30虹魔猪卫8	地图:H204	X:57	Y:48 
[2024/8/18 22:29:14] 物品:魔法药(小量)	怪物:2F203830僵尸5	地图:H201	X:115	Y:155 
[2024/8/18 22:29:15] 物品:强效魔法药	怪物:31001860魔龙刀兵2	地图:66	X:111	Y:246 
[2024/8/18 22:29:18] 物品:重盔甲(男)	怪物:1C2E5BE0祖玛雕像8	地图:H204	X:58	Y:47 
[2024/8/18 22:29:20] 物品:黑檀项链	怪物:0DB9B320僵尸10	地图:H201	X:115	Y:154 
[2024/8/18 22:29:20] 物品:金创药(中量)	怪物:0DB9B320僵尸10	地图:H201	X:115	Y:154 
[2024/8/18 22:29:20] 物品:魔法药(中量)	怪物:0DB9B320僵尸10	地图:H201	X:115	Y:154 
[2024/8/18 22:29:21] 物品:魔法药(小量)	怪物:05813260僵尸3	地图:D402	X:121	Y:166 
[2024/8/18 22:29:31] 物品:强效太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:太阳水	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效金创药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效金创药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效金创药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效金创药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效金创药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效金创药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效金创药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效金创药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效金创药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效金创药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效魔法药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效魔法药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效魔法药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效魔法药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效魔法药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效魔法药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效魔法药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效魔法药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效魔法药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:强效魔法药	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:31] 物品:铂金戒指	怪物:19EBD390虹魔蝎卫8	地图:H204	X:57	Y:47 
[2024/8/18 22:29:32] 物品:魔法药(小量)	怪物:28E37090僵尸4	地图:H201	X:115	Y:156 
[2024/8/18 22:29:34] 物品:强效金创药	怪物:27A4AE60魔龙破甲兵	地图:66	X:113	Y:244 
[2024/8/18 22:29:34] 物品:魔法长袍(男)	怪物:27A4AE60魔龙破甲兵	地图:66	X:113	Y:244 
[2024/8/18 22:29:39] 物品:太阳水	怪物:3087DAD0僵尸5	地图:H201	X:125	Y:156 
[2024/8/18 22:29:40] 物品:强效金创药	怪物:2D9D4CE0魔龙邪眼	地图:66	X:111	Y:246 
[2024/8/18 22:29:40] 物品:强效魔法药	怪物:2D9D4CE0魔龙邪眼	地图:66	X:111	Y:246 
[2024/8/18 22:29:43] 物品:召唤骷髅	怪物:294D4CA0僵尸2	地图:D402	X:123	Y:166 
[2024/8/18 22:29:44] 物品:金创药(小量)	怪物:29A54DB0僵尸4	地图:H201	X:124	Y:160 
[2024/8/18 22:29:44] 物品:魔法药(小量)	怪物:29A54DB0僵尸4	地图:H201	X:124	Y:160 
[2024/8/18 22:29:50] 物品:治愈术	怪物:18FDE6C0僵尸1	地图:H201	X:130	Y:156 
[2024/8/18 22:29:52] 物品:太阳水	怪物:29FC6BD0黑野猪8	地图:H002	X:112	Y:124 
[2024/8/18 22:29:54] 物品:魔法药(小量)	怪物:223C2740僵尸5	地图:H201	X:127	Y:157 
[2024/8/18 22:30:1] 物品:强效金创药	怪物:0D909430魔龙射手	地图:66	X:113	Y:239 
[2024/8/18 22:30:1] 物品:强效魔法药	怪物:0D909430魔龙射手	地图:66	X:113	Y:239 
[2024/8/18 22:30:3] 物品:强效太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:强效太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:强效太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:强效太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:强效太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:太阳水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:金创药(中量)	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:金创药(中量)	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:强效金创药	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:强效金创药	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:强效金创药	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:魔法药(中量)	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:魔法药(中量)	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:强效魔法药	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:强效魔法药	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:强效魔法药	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:MP强化药水	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:龙之戒指	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:琥珀项链	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:道德戒指	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:爆裂火焰	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:3] 物品:火墙	怪物:17E95350沃玛卫士8	地图:H204	X:59	Y:45 
[2024/8/18 22:30:5] 物品:降妖除魔戒指	怪物:294410C0魔龙射手	地图:66	X:113	Y:241 
[2024/8/18 22:30:8] 物品:魔鬼项链	怪物:0D694430祖玛弓箭手	地图:D5061	X:7	Y:16 
[2024/8/18 22:30:16] 物品:强效太阳水	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:强效太阳水	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:强效太阳水	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:强效太阳水	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:强效太阳水	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:强效金创药	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:强效金创药	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:强效魔法药	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:强效魔法药	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:蛇眼戒指	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:生铁戒指	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:蓝翡翠项链	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:16] 物品:魔力手镯	怪物:294B4A10尸王8	地图:H201	X:93	Y:102 
[2024/8/18 22:30:18] 物品:金创药(小量)	怪物:27FD86C0僵尸5	地图:H201	X:140	Y:156 
[2024/8/18 22:30:29] 物品:祝福油	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:祝福油	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:金条	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:力量戒指	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:战神盔甲(女)	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:恶魔长袍(女)	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:幽灵战衣(男)	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:重盔甲(男)	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:魔法长袍(男)	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:魔法长袍(女)	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:偃月	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:破魂	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:降魔	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:斩马刀	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:修罗	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:凝霜	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:骷髅头盔	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:道士头盔	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:蓝翡翠项链	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:放大镜	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:竹笛	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:小手镯	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:魔法手镯	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:黑檀手镯	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:道士手镯	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:死神手套	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:金手镯	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:黑色水晶戒指	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:蛇眼戒指	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:珍珠戒指	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:金戒指	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:骷髅戒指	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:魅力戒指	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:道德戒指	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:降妖除魔戒指	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:珊瑚戒指	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:野蛮冲撞	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:地狱雷光	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:圣言术	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:困魔咒	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:29] 物品:群体治疗术	怪物:2360C640地藏王	地图:H204	X:58	Y:45 
[2024/8/18 22:30:30] 物品:魔法药(小量)	怪物:197286C0僵尸3	地图:D402	X:111	Y:154 
[2024/8/18 22:30:34] 物品:太阳水	怪物:284A7FB0黑色恶蛆8	地图:H001	X:48	Y:94 
[2024/8/18 22:30:36] 物品:强效金创药	怪物:050FACB0魔龙射手	地图:66	X:116	Y:239 
[2024/8/18 22:30:38] 物品:强效太阳水	怪物:058637C0尸王8	地图:H201	X:91	Y:97 
[2024/8/18 22:30:38] 物品:强效太阳水	怪物:058637C0尸王8	地图:H201	X:91	Y:97 
[2024/8/18 22:30:38] 物品:强效太阳水	怪物:058637C0尸王8	地图:H201	X:91	Y:97 
[2024/8/18 22:30:38] 物品:强效太阳水	怪物:058637C0尸王8	地图:H201	X:91	Y:97 
[2024/8/18 22:30:38] 物品:强效太阳水	怪物:058637C0尸王8	地图:H201	X:91	Y:97 
[2024/8/18 22:30:38] 物品:强效金创药	怪物:058637C0尸王8	地图:H201	X:91	Y:97 
[2024/8/18 22:30:38] 物品:强效金创药	怪物:058637C0尸王8	地图:H201	X:91	Y:97 
[2024/8/18 22:30:38] 物品:强效魔法药	怪物:058637C0尸王8	地图:H201	X:91	Y:97 
[2024/8/18 22:30:38] 物品:强效魔法药	怪物:058637C0尸王8	地图:H201	X:91	Y:97 
[2024/8/18 22:30:38] 物品:生铁戒指	怪物:058637C0尸王8	地图:H201	X:91	Y:97 
[2024/8/18 22:30:41] 物品:刺杀剑术	怪物:272A5310恶灵尸王	地图:H201	X:138	Y:164 
[2024/8/18 22:30:41] 物品:幽灵盾	怪物:272A5310恶灵尸王	地图:H201	X:138	Y:164 
[2024/8/18 22:30:41] 物品:攻杀剑术	怪物:272A5310恶灵尸王	地图:H201	X:138	Y:164 
[2024/8/18 22:30:41] 物品:灵魂火符	怪物:272A5310恶灵尸王	地图:H201	X:138	Y:164 
[2024/8/18 22:30:41] 物品:大火球	怪物:272A5310恶灵尸王	地图:H201	X:138	Y:164 
[2024/8/18 22:30:42] 物品:金创药(小量)	怪物:27A1A5D0僵尸4	地图:H201	X:137	Y:164 
[2024/8/18 22:30:43] 物品:攻杀剑术	怪物:29C33490恶灵尸王	地图:H201	X:137	Y:165 
[2024/8/18 22:30:43] 物品:大火球	怪物:29C33490恶灵尸王	地图:H201	X:137	Y:165 
[2024/8/18 22:30:51] 物品:黑檀手镯	怪物:036F3A10恶灵尸王	地图:H201	X:138	Y:166 
[2024/8/18 22:30:51] 物品:刺杀剑术	怪物:036F3A10恶灵尸王	地图:H201	X:138	Y:166 
[2024/8/18 22:30:51] 物品:集体隐身术	怪物:036F3A10恶灵尸王	地图:H201	X:138	Y:166 
[2024/8/18 22:30:51] 物品:大火球	怪物:036F3A10恶灵尸王	地图:H201	X:138	Y:166 
[2024/8/18 22:30:52] 物品:金创药(小量)	怪物:0395AC30僵尸5	地图:H201	X:137	Y:164 
[2024/8/18 22:30:52] 物品:强效太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:强效太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:强效太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:强效太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:强效太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:太阳水	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:金创药(中量)	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:金创药(中量)	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:强效金创药	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:强效金创药	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:强效金创药	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:魔法药(中量)	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:魔法药(中量)	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:强效魔法药	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:强效魔法药	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:强效魔法药	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:狂风戒指	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:52] 物品:幽灵盾	怪物:292D72E0沃玛卫士8	地图:H204	X:52	Y:42 
[2024/8/18 22:30:53] 物品:金创药(小量)	怪物:197286C0僵尸3	地图:D402	X:111	Y:154 
[2024/8/18 22:30:59] 物品:太阳水	怪物:30DCC560僵尸5	地图:H201	X:147	Y:156 
[2024/8/18 22:30:59] 物品:强效太阳水	怪物:244D8BA0尸王8	地图:H201	X:92	Y:97 
[2024/8/18 22:30:59] 物品:强效太阳水	怪物:244D8BA0尸王8	地图:H201	X:92	Y:97 
[2024/8/18 22:30:59] 物品:强效太阳水	怪物:244D8BA0尸王8	地图:H201	X:92	Y:97 
