[2024/8/17 20:0:5] 物品:海魂	怪物:29A84010骷髅战将	地图:D003	X:195	Y:245 
[2024/8/17 20:25:37] 物品:强效太阳水	怪物:30F6E730尸王8	地图:H201	X:120	Y:20 
[2024/8/17 20:25:37] 物品:强效太阳水	怪物:30F6E730尸王8	地图:H201	X:120	Y:20 
[2024/8/17 20:25:37] 物品:强效太阳水	怪物:30F6E730尸王8	地图:H201	X:120	Y:20 
[2024/8/17 20:25:37] 物品:强效金创药	怪物:30F6E730尸王8	地图:H201	X:120	Y:20 
[2024/8/17 20:25:37] 物品:强效金创药	怪物:30F6E730尸王8	地图:H201	X:120	Y:20 
[2024/8/17 20:25:37] 物品:强效魔法药	怪物:30F6E730尸王8	地图:H201	X:120	Y:20 
[2024/8/17 20:25:37] 物品:强效魔法药	怪物:30F6E730尸王8	地图:H201	X:120	Y:20 
[2024/8/17 20:25:37] 物品:凝霜	怪物:30F6E730尸王8	地图:H201	X:120	Y:20 
[2024/8/17 20:25:39] 物品:蛇眼戒指	怪物:0642C950祖玛雕像8	地图:H204	X:61	Y:21 
[2024/8/17 20:25:45] 物品:隐身术	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:召唤骷髅	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:灵魂火符	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:抗拒火环	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:精神力战法	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:火球术	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:治愈术	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:基本剑术	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:八荒	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:海魂	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:凌风	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:魔鬼项链	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:灯笼项链	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:铁剑	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:短剑	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:轻型盔甲(男)	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:轻型盔甲(女)	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:青铜斧	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:黑檀项链	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:黄色水晶项链	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:黑色水晶项链	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:青铜头盔	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:金创药(小量)	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:金创药(小量)	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:金创药(小量)	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:金创药(小量)	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:魔法药(小量)	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:魔法药(小量)	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:魔法药(小量)	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:45] 物品:魔法药(小量)	怪物:17EC1950僵尸50	地图:D406	X:97	Y:52 
[2024/8/17 20:25:47] 物品:强效太阳水	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:强效太阳水	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:强效太阳水	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:强效太阳水	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:强效太阳水	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:强效金创药	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:强效金创药	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:强效魔法药	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:强效魔法药	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:蛇眼戒指	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:珍珠戒指	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:死神手套	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:黑檀手镯	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:47] 物品:魔力手镯	怪物:2A46B0B0尸王8	地图:H201	X:86	Y:65 
[2024/8/17 20:25:53] 物品:强效太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:太阳水	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效金创药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效金创药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效金创药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效金创药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效金创药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效金创药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效金创药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效金创药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效金创药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效金创药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效魔法药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效魔法药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效魔法药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效魔法药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效魔法药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效魔法药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效魔法药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效魔法药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效魔法药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:强效魔法药	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:53] 物品:记忆项链	怪物:28C438A0虹魔蝎卫8	地图:H204	X:62	Y:22 
[2024/8/17 20:25:58] 物品:金创药(小量)	怪物:1EC045E0山洞蝙蝠	地图:D001	X:359	Y:137 
[2024/8/17 20:25:58] 物品:攻杀剑术	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:抗拒火环	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:精神力战法	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:火球术	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:治愈术	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:基本剑术	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:半月	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:海魂	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:凌风	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:蓝色水晶戒指	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:魔鬼项链	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:凤凰明珠	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:灯笼项链	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:铁剑	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:短剑	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:轻型盔甲(男)	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:轻型盔甲(女)	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:青铜斧	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:黑檀项链	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:黄色水晶项链	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:黑色水晶项链	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:青铜头盔	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:金创药(小量)	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:金创药(小量)	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:金创药(小量)	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:金创药(小量)	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:魔法药(小量)	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:魔法药(小量)	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:魔法药(小量)	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:25:58] 物品:魔法药(小量)	怪物:185CB8A0僵尸50	地图:H201	X:132	Y:25 
[2024/8/17 20:26:2] 物品:道德戒指	怪物:18B94C80祖玛卫士8	地图:H204	X:63	Y:20 
[2024/8/17 20:26:5] 物品:施毒术	怪物:18687670僵尸40	地图:H201	X:132	Y:26 
[2024/8/17 20:26:5] 物品:攻杀剑术	怪物:18687670僵尸40	地图:H201	X:132	Y:26 
[2024/8/17 20:26:5] 物品:抗拒火环	怪物:18687670僵尸40	地图:H201	X:132	Y:26 
[2024/8/17 20:26:5] 物品:精神力战法	怪物:18687670僵尸40	地图:H201	X:132	Y:26 
[2024/8/17 20:26:5] 物品:火球术	怪物:18687670僵尸40	地图:H201	X:132	Y:26 
[2024/8/17 20:26:5] 物品:治愈术	怪物:18687670僵尸40	地图:H201	X:132	Y:26 
[2024/8/17 20:26:5] 物品:基本剑术	怪物:18687670僵尸40	地图:H201	X:132	Y:26 
[2024/8/17 20:26:5] 物品:魔法药(小量)	怪物:18687670僵尸40	地图:H201	X:132	Y:26 
[2024/8/17 20:26:6] 物品:金创药(小量)	怪物:281FFC40山洞蝙蝠	地图:D001	X:358	Y:151 
[2024/8/17 20:26:7] 物品:轻型盔甲(女)	怪物:0DB9F5B0蜈蚣	地图:D601	X:206	Y:236 
[2024/8/17 20:26:8] 物品:金创药(小量)	怪物:06028760僵尸4	地图:H201	X:98	Y:69 
[2024/8/17 20:26:11] 物品:灯笼项链	怪物:190C4760僵尸10	地图:H201	X:135	Y:31 
[2024/8/17 20:26:11] 物品:金创药(小量)	怪物:05BB57F0山洞蝙蝠	地图:D001	X:362	Y:151 
[2024/8/17 20:26:14] 物品:魔法手镯	怪物:1A3EF750祖玛弓箭手8	地图:H204	X:62	Y:19 
[2024/8/17 20:26:14] 物品:骷髅戒指	怪物:1A3EF750祖玛弓箭手8	地图:H204	X:62	Y:19 
[2024/8/17 20:26:15] 物品:强效太阳水	怪物:28DD72E0尸王8	地图:H201	X:98	Y:70 
[2024/8/17 20:26:15] 物品:强效太阳水	怪物:28DD72E0尸王8	地图:H201	X:98	Y:70 
[2024/8/17 20:26:15] 物品:强效太阳水	怪物:28DD72E0尸王8	地图:H201	X:98	Y:70 
[2024/8/17 20:26:15] 物品:强效太阳水	怪物:28DD72E0尸王8	地图:H201	X:98	Y:70 
[2024/8/17 20:26:15] 物品:强效太阳水	怪物:28DD72E0尸王8	地图:H201	X:98	Y:70 
[2024/8/17 20:26:15] 物品:强效金创药	怪物:28DD72E0尸王8	地图:H201	X:98	Y:70 
[2024/8/17 20:26:15] 物品:强效金创药	怪物:28DD72E0尸王8	地图:H201	X:98	Y:70 
[2024/8/17 20:26:15] 物品:强效魔法药	怪物:28DD72E0尸王8	地图:H201	X:98	Y:70 
[2024/8/17 20:26:15] 物品:强效魔法药	怪物:28DD72E0尸王8	地图:H201	X:98	Y:70 
[2024/8/17 20:26:15] 物品:蓝翡翠项链	怪物:28DD72E0尸王8	地图:H201	X:98	Y:70 
[2024/8/17 20:26:15] 物品:魔力手镯	怪物:28DD72E0尸王8	地图:H201	X:98	Y:70 
[2024/8/17 20:26:21] 物品:太阳水	怪物:1C901B00黑野猪8	地图:H002	X:101	Y:109 
[2024/8/17 20:26:21] 物品:灵魂火符	怪物:2844C8D0恶灵尸王	地图:H201	X:129	Y:32 
[2024/8/17 20:26:21] 物品:地狱火	怪物:2844C8D0恶灵尸王	地图:H201	X:129	Y:32 
[2024/8/17 20:26:21] 物品:瞬息移动	怪物:2844C8D0恶灵尸王	地图:H201	X:129	Y:32 
[2024/8/17 20:26:23] 物品:强效太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:强效太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:强效太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:强效太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:强效太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:太阳水	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:金创药(中量)	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:金创药(中量)	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:强效金创药	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:强效金创药	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:强效金创药	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:魔法药(中量)	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:魔法药(中量)	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:强效魔法药	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:强效魔法药	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:强效魔法药	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:魔力手镯	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:野蛮冲撞	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:魔法盾	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:幽灵盾	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:爆裂火焰	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:集体隐身术	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:神圣战甲术	怪物:194403F0沃玛卫士8	地图:H204	X:60	Y:18 
[2024/8/17 20:26:23] 物品:金创药(小量)	怪物:2EFB18B0僵尸5	地图:D406	X:77	Y:89 
[2024/8/17 20:26:23] 物品:魔法药(小量)	怪物:2EFB18B0僵尸5	地图:D406	X:77	Y:89 
[2024/8/17 20:26:31] 物品:雷电术	怪物:0D895BA0恶灵尸王	地图:H201	X:134	Y:38 
[2024/8/17 20:26:32] 物品:太阳水	怪物:0B83CCF0黑色恶蛆8	地图:H001	X:129	Y:57 
[2024/8/17 20:26:33] 物品:魔法长袍(女)	怪物:2456B4F0巨型蠕虫8	地图:H004	X:29	Y:52 
[2024/8/17 20:26:35] 物品:强效太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:太阳水	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:金创药(中量)	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:金创药(中量)	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:金创药(中量)	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效金创药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效金创药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效金创药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:魔法药(中量)	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:魔法药(中量)	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:魔法药(中量)	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效魔法药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效魔法药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效魔法药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效金创药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效金创药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效金创药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效金创药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效金创药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效金创药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效魔法药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效魔法药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效魔法药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效魔法药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效魔法药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:35] 物品:强效魔法药	怪物:2FF8A620虹魔猪卫8	地图:H204	X:60	Y:17 
[2024/8/17 20:26:37] 物品:强效太阳水	怪物:28157A10尸王8	地图:H201	X:105	Y:73 
[2024/8/17 20:26:37] 物品:强效太阳水	怪物:28157A10尸王8	地图:H201	X:105	Y:73 
[2024/8/17 20:26:37] 物品:强效太阳水	怪物:28157A10尸王8	地图:H201	X:105	Y:73 
