[2024/8/20 23:0:52] 物品:金创药(中量)	怪物:23A41B70祖玛弓箭手8	地图:H204	X:76	Y:21 
[2024/8/20 23:27:12] 物品:强效太阳水	怪物:23E0C4E0尸王8	地图:H201	X:168	Y:37 
[2024/8/20 23:27:12] 物品:强效金创药	怪物:23E0C4E0尸王8	地图:H201	X:168	Y:37 
[2024/8/20 23:27:12] 物品:强效金创药	怪物:23E0C4E0尸王8	地图:H201	X:168	Y:37 
[2024/8/20 23:27:12] 物品:强效魔法药	怪物:23E0C4E0尸王8	地图:H201	X:168	Y:37 
[2024/8/20 23:27:12] 物品:强效魔法药	怪物:23E0C4E0尸王8	地图:H201	X:168	Y:37 
[2024/8/20 23:27:12] 物品:黑色水晶戒指	怪物:23E0C4E0尸王8	地图:H201	X:168	Y:37 
[2024/8/20 23:27:12] 物品:蛇眼戒指	怪物:23E0C4E0尸王8	地图:H201	X:168	Y:37 
[2024/8/20 23:27:12] 物品:魅力戒指	怪物:23E0C4E0尸王8	地图:H201	X:168	Y:37 
[2024/8/20 23:27:12] 物品:魔力手镯	怪物:23E0C4E0尸王8	地图:H201	X:168	Y:37 
[2024/8/20 23:27:12] 物品:强效金创药	怪物:28FB9CF0魔龙射手	地图:66	X:45	Y:148 
[2024/8/20 23:27:13] 物品:魔鬼项链	怪物:2BC1B890祖玛卫士8	地图:H204	X:50	Y:9 
[2024/8/20 23:27:14] 物品:雷电术	怪物:232FA6F0僵尸1	地图:H201	X:168	Y:37 
[2024/8/20 23:27:14] 物品:刺杀剑术	怪物:232058D0僵尸1	地图:H201	X:168	Y:36 
[2024/8/20 23:27:14] 物品:隐身术	怪物:232058D0僵尸1	地图:H201	X:168	Y:36 
[2024/8/20 23:27:14] 物品:强效金创药	怪物:28F9F760魔龙射手	地图:66	X:150	Y:113 
[2024/8/20 23:27:14] 物品:太阳水	怪物:28F9F760魔龙射手	地图:66	X:150	Y:113 
[2024/8/20 23:27:14] 物品:道士手镯	怪物:28F9F760魔龙射手	地图:66	X:150	Y:113 
[2024/8/20 23:27:14] 物品:强效太阳水	怪物:28D937C0魔龙射手	地图:66	X:46	Y:134 
[2024/8/20 23:27:14] 物品:太阳水	怪物:28D937C0魔龙射手	地图:66	X:46	Y:134 
[2024/8/20 23:27:16] 物品:强效魔法药	怪物:2B27C7C0魔龙刺蛙1	地图:66	X:152	Y:111 
[2024/8/20 23:27:16] 物品:竹笛	怪物:2B27C7C0魔龙刺蛙1	地图:66	X:152	Y:111 
[2024/8/20 23:27:16] 物品:爆裂火焰	怪物:23266ED0僵尸1	地图:H201	X:168	Y:37 
[2024/8/20 23:27:18] 物品:琥珀项链	怪物:2BBFDA80祖玛卫士8	地图:H204	X:51	Y:11 
[2024/8/20 23:27:18] 物品:道士手镯	怪物:2BBFDA80祖玛卫士8	地图:H204	X:51	Y:11 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:强效金创药	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:强效金创药	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:强效魔法药	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:强效魔法药	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:骷髅戒指	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:黑色水晶戒指	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:生铁戒指	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:蓝翡翠项链	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:魔力手镯	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:冰咆哮	怪物:23E56980尸王8	地图:H201	X:168	Y:39 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:太阳水	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:金创药(中量)	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:金创药(中量)	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:金创药(中量)	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效金创药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效金创药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效金创药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:魔法药(中量)	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:魔法药(中量)	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:魔法药(中量)	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效魔法药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效魔法药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效魔法药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效金创药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效金创药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效金创药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效金创药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效金创药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效金创药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效魔法药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效魔法药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效魔法药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效魔法药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效魔法药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:20] 物品:强效魔法药	怪物:2BC0C480白野猪8	地图:H204	X:53	Y:91 
[2024/8/20 23:27:21] 物品:大火球	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:诱惑之光	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:抗拒火环	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:精神力战法	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:火球术	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:治愈术	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:基本剑术	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:半月	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:海魂	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:蓝色水晶戒指	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:凤凰明珠	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:铁剑	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:短剑	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:轻型盔甲(男)	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:轻型盔甲(女)	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:青铜斧	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:黑檀项链	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:黄色水晶项链	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:黑色水晶项链	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:青铜头盔	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:金创药(小量)	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:金创药(小量)	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:金创药(小量)	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:金创药(小量)	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:魔法药(小量)	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:魔法药(小量)	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:魔法药(小量)	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:魔法药(小量)	怪物:23DEB860僵尸50	地图:H201	X:168	Y:37 
[2024/8/20 23:27:21] 物品:强效金创药	怪物:29032CD0魔龙破甲兵2	地图:66	X:149	Y:112 
[2024/8/20 23:27:21] 物品:强效太阳水	怪物:29032CD0魔龙破甲兵2	地图:66	X:149	Y:112 
[2024/8/20 23:27:22] 物品:蓝色水晶戒指	怪物:2BC1E4F0祖玛卫士8	地图:H204	X:51	Y:9 
[2024/8/20 23:27:29] 物品:金创药(小量)	怪物:23340010僵尸4	地图:H201	X:173	Y:44 
[2024/8/20 23:27:29] 物品:魔法药(小量)	怪物:23340010僵尸4	地图:H201	X:173	Y:44 
[2024/8/20 23:27:29] 物品:抗拒火环	怪物:23340010僵尸4	地图:H201	X:173	Y:44 
[2024/8/20 23:27:29] 物品:强效太阳水	怪物:2BCAFAA0祖玛弓箭手8	地图:H204	X:41	Y:20 
[2024/8/20 23:27:33] 物品:强效金创药	怪物:28E48630魔龙破甲兵	地图:66	X:48	Y:147 
[2024/8/20 23:27:33] 物品:强效金创药	怪物:28E48630魔龙破甲兵	地图:66	X:48	Y:147 
[2024/8/20 23:27:35] 物品:金创药(小量)	怪物:235354F0僵尸4	地图:H201	X:179	Y:44 
[2024/8/20 23:27:35] 物品:魔法药(小量)	怪物:235354F0僵尸4	地图:H201	X:179	Y:44 
[2024/8/20 23:27:38] 物品:金创药(中量)	怪物:23DD2900僵尸10	地图:H201	X:180	Y:50 
[2024/8/20 23:27:38] 物品:强效金创药	怪物:28DAD1C0魔龙射手	地图:66	X:49	Y:149 
[2024/8/20 23:27:40] 物品:蓝翡翠项链	怪物:2BBF5F70祖玛雕像8	地图:H204	X:86	Y:79 
[2024/8/20 23:27:44] 物品:太阳水	怪物:2BC22780祖玛卫士8	地图:H204	X:27	Y:26 
[2024/8/20 23:27:45] 物品:强效太阳水	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:强效太阳水	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:强效太阳水	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:强效太阳水	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:强效太阳水	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:强效金创药	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:强效金创药	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:强效魔法药	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:强效魔法药	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:蓝翡翠项链	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:黑檀手镯	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:群体治疗术	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:45] 物品:半月弯刀	怪物:234FD7D0尸王8	地图:H201	X:178	Y:50 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:强效魔法药	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:强效魔法药	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:生铁戒指	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:死神手套	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:黑檀手镯	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:魔力手镯	怪物:235583C0尸王8	地图:H201	X:182	Y:55 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:28DECB10魔龙破甲兵	地图:66	X:42	Y:131 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:太阳水	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:金创药(中量)	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:金创药(中量)	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:金创药(中量)	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:魔法药(中量)	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:魔法药(中量)	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:魔法药(中量)	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效魔法药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效魔法药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效魔法药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效金创药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效魔法药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效魔法药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效魔法药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效魔法药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效魔法药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:强效魔法药	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:蓝翡翠项链	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:51] 物品:道德戒指	怪物:2BC2DC70白野猪8	地图:H204	X:82	Y:65 
[2024/8/20 23:27:53] 物品:强效太阳水	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:强效太阳水	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:强效太阳水	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:强效太阳水	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:强效太阳水	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:强效金创药	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:强效金创药	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:强效魔法药	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:强效魔法药	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:道德戒指	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:蓝翡翠项链	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:魔力手镯	怪物:23503090尸王8	地图:H201	X:178	Y:54 
[2024/8/20 23:27:53] 物品:隐身术	怪物:23DC2080僵尸40	地图:H201	X:177	Y:54 
[2024/8/20 23:27:53] 物品:灵魂火符	怪物:23DC2080僵尸40	地图:H201	X:177	Y:54 
[2024/8/20 23:27:53] 物品:抗拒火环	怪物:23DC2080僵尸40	地图:H201	X:177	Y:54 
[2024/8/20 23:27:53] 物品:精神力战法	怪物:23DC2080僵尸40	地图:H201	X:177	Y:54 
[2024/8/20 23:27:53] 物品:火球术	怪物:23DC2080僵尸40	地图:H201	X:177	Y:54 
[2024/8/20 23:27:53] 物品:治愈术	怪物:23DC2080僵尸40	地图:H201	X:177	Y:54 
[2024/8/20 23:27:53] 物品:基本剑术	怪物:23DC2080僵尸40	地图:H201	X:177	Y:54 
[2024/8/20 23:27:57] 物品:太阳水	怪物:28E71FD0魔龙破甲兵	地图:66	X:41	Y:132 
[2024/8/20 23:27:57] 物品:鹿皮靴	怪物:28E71FD0魔龙破甲兵	地图:66	X:41	Y:132 
[2024/8/20 23:27:59] 物品:强效太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:太阳水	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:金创药(中量)	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:金创药(中量)	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:金创药(中量)	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效金创药	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效金创药	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:强效金创药	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
[2024/8/20 23:27:59] 物品:魔法药(中量)	怪物:2BC36190白野猪8	地图:H204	X:87	Y:61 
