[2024/8/18 20:0:1] 物品:紫碧螺	怪物:29028200祖玛弓箭手83	地图:H007	X:140	Y:152 
[2024/8/18 20:29:25] 物品:魅力戒指	怪物:2A00DA20黑锷蜘蛛8	地图:H009	X:165	Y:231 
[2024/8/18 20:29:25] 物品:降魔	怪物:2A00DA20黑锷蜘蛛8	地图:H009	X:165	Y:231 
[2024/8/18 20:29:25] 物品:偃月	怪物:2A00DA20黑锷蜘蛛8	地图:H009	X:165	Y:231 
[2024/8/18 20:29:25] 物品:降魔	怪物:2A00DA20黑锷蜘蛛8	地图:H009	X:165	Y:231 
[2024/8/18 20:29:25] 物品:白色虎齿项链	怪物:2A00DA20黑锷蜘蛛8	地图:H009	X:165	Y:231 
[2024/8/18 20:29:26] 物品:凤凰明珠	怪物:249C5500祖玛弓箭手8	地图:H007	X:60	Y:125 
[2024/8/18 20:29:27] 物品:精神力药水	怪物:30511500僵尸4	地图:H201	X:174	Y:56 
[2024/8/18 20:29:35] 物品:金创药(小量)	怪物:29832E00僵尸5	地图:H201	X:174	Y:55 
[2024/8/18 20:29:35] 物品:魔法药(小量)	怪物:29832E00僵尸5	地图:H201	X:174	Y:55 
[2024/8/18 20:29:37] 物品:金创药(中量)	怪物:292A3B30天狼蜘蛛8	地图:H009	X:164	Y:232 
[2024/8/18 20:29:37] 物品:魔法药(中量)	怪物:292A3B30天狼蜘蛛8	地图:H009	X:164	Y:232 
[2024/8/18 20:29:37] 物品:魔法药(小量)	怪物:1BF57410僵尸4	地图:H201	X:176	Y:55 
[2024/8/18 20:29:38] 物品:金创药(小量)	怪物:18BB0C80僵尸5	地图:H201	X:176	Y:56 
[2024/8/18 20:29:40] 物品:集体隐身术	怪物:05A77260僵尸5	地图:H201	X:67	Y:186 
[2024/8/18 20:29:41] 物品:魔法药(小量)	怪物:195A8BA0骷髅战士	地图:D001	X:245	Y:378 
[2024/8/18 20:29:42] 物品:金创药(中量)	怪物:28FD92D0祖玛弓箭手83	地图:H007	X:53	Y:118 
[2024/8/18 20:29:42] 物品:魔法药(中量)	怪物:28FD92D0祖玛弓箭手83	地图:H007	X:53	Y:118 
[2024/8/18 20:29:42] 物品:躲避手链	怪物:28FD92D0祖玛弓箭手83	地图:H007	X:53	Y:118 
[2024/8/18 20:29:45] 物品:竹笛	怪物:2960CB20魔龙射手	地图:66	X:58	Y:81 
[2024/8/18 20:29:49] 物品:金创药(小量)	怪物:31D3E3E0僵尸5	地图:H201	X:66	Y:184 
[2024/8/18 20:29:52] 物品:召唤骷髅	怪物:188D4E70僵尸5	地图:H201	X:66	Y:184 
[2024/8/18 20:29:53] 物品:金创药(小量)	怪物:2AA67AD0骷髅0	地图:D001	X:243	Y:363 
[2024/8/18 20:29:53] 物品:金创药(小量)	怪物:2AA67AD0骷髅0	地图:D001	X:243	Y:363 
[2024/8/18 20:29:53] 物品:金创药(小量)	怪物:2AA67AD0骷髅0	地图:D001	X:243	Y:363 
[2024/8/18 20:29:53] 物品:金创药(小量)	怪物:2AA67AD0骷髅0	地图:D001	X:243	Y:363 
[2024/8/18 20:29:53] 物品:魔法药(小量)	怪物:2AA67AD0骷髅0	地图:D001	X:243	Y:363 
[2024/8/18 20:29:53] 物品:魔法药(小量)	怪物:2AA67AD0骷髅0	地图:D001	X:243	Y:363 
[2024/8/18 20:29:53] 物品:魔法药(小量)	怪物:2AA67AD0骷髅0	地图:D001	X:243	Y:363 
[2024/8/18 20:29:53] 物品:魔法药(小量)	怪物:2AA67AD0骷髅0	地图:D001	X:243	Y:363 
[2024/8/18 20:29:55] 物品:太阳水	怪物:0DDB7720钢牙蜘蛛8	地图:H009	X:165	Y:229 
[2024/8/18 20:29:55] 物品:强效金创药	怪物:0DDB7720钢牙蜘蛛8	地图:H009	X:165	Y:229 
[2024/8/18 20:29:55] 物品:强效魔法药	怪物:0DDB7720钢牙蜘蛛8	地图:H009	X:165	Y:229 
[2024/8/18 20:29:55] 物品:疗伤药	怪物:0DDB7720钢牙蜘蛛8	地图:H009	X:165	Y:229 
[2024/8/18 20:29:55] 物品:琥珀项链	怪物:0DDB7720钢牙蜘蛛8	地图:H009	X:165	Y:229 
[2024/8/18 20:29:57] 物品:金创药(小量)	怪物:2D5E10C0僵尸4	地图:H201	X:180	Y:55 
[2024/8/18 20:29:58] 物品:强效太阳水	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:强效太阳水	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:强效太阳水	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:强效太阳水	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:强效太阳水	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:强效金创药	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:强效金创药	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:强效魔法药	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:强效魔法药	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:蛇眼戒指	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:生铁戒指	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:黑檀手镯	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:58] 物品:魔力手镯	怪物:299A5830尸王8	地图:H201	X:65	Y:184 
[2024/8/18 20:29:59] 物品:金戒指	怪物:1A42B380红野猪8	地图:H002	X:160	Y:72 
[2024/8/18 20:30:0] 物品:雷电术	怪物:26504E70恶灵尸王	地图:H201	X:180	Y:54 
[2024/8/18 20:30:0] 物品:地狱火	怪物:26504E70恶灵尸王	地图:H201	X:180	Y:54 
[2024/8/18 20:30:0] 物品:召唤骷髅	怪物:26504E70恶灵尸王	地图:H201	X:180	Y:54 
[2024/8/18 20:30:0] 物品:瞬息移动	怪物:26504E70恶灵尸王	地图:H201	X:180	Y:54 
[2024/8/18 20:30:3] 物品:金创药(中量)	怪物:1F061040骷髅战士0	地图:D001	X:243	Y:364 
[2024/8/18 20:30:3] 物品:金创药(中量)	怪物:1F061040骷髅战士0	地图:D001	X:243	Y:364 
[2024/8/18 20:30:3] 物品:金创药(中量)	怪物:1F061040骷髅战士0	地图:D001	X:243	Y:364 
[2024/8/18 20:30:3] 物品:金创药(中量)	怪物:1F061040骷髅战士0	地图:D001	X:243	Y:364 
[2024/8/18 20:30:3] 物品:魔法药(中量)	怪物:1F061040骷髅战士0	地图:D001	X:243	Y:364 
[2024/8/18 20:30:3] 物品:魔法药(中量)	怪物:1F061040骷髅战士0	地图:D001	X:243	Y:364 
[2024/8/18 20:30:3] 物品:魔法药(中量)	怪物:1F061040骷髅战士0	地图:D001	X:243	Y:364 
[2024/8/18 20:30:3] 物品:魔法药(中量)	怪物:1F061040骷髅战士0	地图:D001	X:243	Y:364 
[2024/8/18 20:30:4] 物品:强效魔法药	怪物:28C1A080魔龙刀兵	地图:66	X:58	Y:81 
[2024/8/18 20:30:5] 物品:金创药(小量)	怪物:055ED5F0山洞蝙蝠	地图:D001	X:241	Y:364 
[2024/8/18 20:30:6] 物品:诱惑之光	怪物:24A092B0僵尸1	地图:H201	X:175	Y:46 
[2024/8/18 20:30:9] 物品:强效太阳水	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:9] 物品:强效太阳水	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:9] 物品:强效太阳水	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:9] 物品:强效太阳水	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:9] 物品:强效太阳水	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:9] 物品:强效金创药	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:9] 物品:强效金创药	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:9] 物品:强效魔法药	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:9] 物品:强效魔法药	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:9] 物品:死神手套	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:9] 物品:道德戒指	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:9] 物品:魔力手镯	怪物:2936DEC0尸王8	地图:H201	X:67	Y:184 
[2024/8/18 20:30:10] 物品:蓝翡翠项链	怪物:2FAEA520跳跳蜂8	地图:H004	X:12	Y:25 
[2024/8/18 20:30:14] 物品:幽灵盾	怪物:2801A670僵尸5	地图:H201	X:74	Y:180 
[2024/8/18 20:30:16] 物品:太阳水	怪物:28F5CB00祖玛弓箭手8	地图:H007	X:47	Y:121 
[2024/8/18 20:30:16] 物品:强效金创药	怪物:19B99490魔龙破甲兵	地图:66	X:56	Y:80 
[2024/8/18 20:30:16] 物品:道士手镯	怪物:19B99490魔龙破甲兵	地图:66	X:56	Y:80 
[2024/8/18 20:30:22] 物品:重盔甲(女)	怪物:24B11CB0祖玛弓箭手8	地图:H007	X:44	Y:118 
[2024/8/18 20:30:22] 物品:太阳水	怪物:05A33840魔龙射手	地图:66	X:57	Y:79 
[2024/8/18 20:30:22] 物品:重盔甲(女)	怪物:05A33840魔龙射手	地图:66	X:57	Y:79 
[2024/8/18 20:30:22] 物品:魔法药(小量)	怪物:31F629D0僵尸4	地图:H201	X:177	Y:46 
[2024/8/18 20:30:23] 物品:爆裂火焰	怪物:29396230僵尸1	地图:H201	X:65	Y:161 
[2024/8/18 20:30:25] 物品:疾风药水	怪物:06271160半兽人	地图:0	X:618	Y:180 
[2024/8/18 20:30:26] 物品:金创药(中量)	怪物:29554720天狼蜘蛛8	地图:H009	X:163	Y:249 
[2024/8/18 20:30:26] 物品:魔法药(中量)	怪物:29554720天狼蜘蛛8	地图:H009	X:163	Y:249 
[2024/8/18 20:30:26] 物品:强效太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:太阳水	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效金创药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效金创药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效金创药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效金创药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效金创药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效金创药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效金创药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效金创药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效金创药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效金创药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效魔法药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效魔法药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效魔法药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效魔法药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效魔法药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效魔法药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效魔法药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效魔法药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效魔法药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:强效魔法药	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:重盔甲(男)	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:道士头盔	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:26] 物品:降妖除魔戒指	怪物:2A42E9C0虹魔蝎卫8	地图:H204	X:22	Y:24 
[2024/8/18 20:30:27] 物品:金创药(小量)	怪物:2D9BA750僵尸4	地图:H201	X:64	Y:161 
[2024/8/18 20:30:27] 物品:魔法药(小量)	怪物:2D9BA750僵尸4	地图:H201	X:64	Y:161 
[2024/8/18 20:30:31] 物品:魔法长袍(男)	怪物:0D85A310跳跳蜂	地图:D601	X:27	Y:134 
[2024/8/18 20:30:33] 物品:竹笛	怪物:1E6F26F0祖玛弓箭手83	地图:H007	X:43	Y:115 
[2024/8/18 20:30:33] 物品:金手镯	怪物:1E6F26F0祖玛弓箭手83	地图:H007	X:43	Y:115 
[2024/8/18 20:30:35] 物品:魔法药(小量)	怪物:1A30FCE0僵尸4	地图:H201	X:64	Y:163 
[2024/8/18 20:30:35] 物品:强效金创药	怪物:2E051E60魔龙破甲兵2	地图:66	X:62	Y:85 
[2024/8/18 20:30:35] 物品:强效太阳水	怪物:2E051E60魔龙破甲兵2	地图:66	X:62	Y:85 
[2024/8/18 20:30:35] 物品:力量戒指	怪物:2E051E60魔龙破甲兵2	地图:66	X:62	Y:85 
[2024/8/18 20:30:39] 物品:治愈术	怪物:28440120僵尸10	地图:H201	X:166	Y:43 
[2024/8/18 20:30:39] 物品:基本剑术	怪物:28440120僵尸10	地图:H201	X:166	Y:43 
[2024/8/18 20:30:39] 物品:青铜斧	怪物:28440120僵尸10	地图:H201	X:166	Y:43 
[2024/8/18 20:30:39] 物品:黑檀项链	怪物:28440120僵尸10	地图:H201	X:166	Y:43 
[2024/8/18 20:30:39] 物品:金创药(中量)	怪物:28440120僵尸10	地图:H201	X:166	Y:43 
[2024/8/18 20:30:39] 物品:魔法药(中量)	怪物:28440120僵尸10	地图:H201	X:166	Y:43 
[2024/8/18 20:30:40] 物品:魔法药(小量)	怪物:1C91EB70骷髅战士	地图:D001	X:362	Y:227 
[2024/8/18 20:30:40] 物品:强效太阳水	怪物:293BFA50尸王8	地图:H201	X:63	Y:162 
[2024/8/18 20:30:40] 物品:强效太阳水	怪物:293BFA50尸王8	地图:H201	X:63	Y:162 
[2024/8/18 20:30:40] 物品:强效太阳水	怪物:293BFA50尸王8	地图:H201	X:63	Y:162 
[2024/8/18 20:30:40] 物品:强效太阳水	怪物:293BFA50尸王8	地图:H201	X:63	Y:162 
[2024/8/18 20:30:40] 物品:强效太阳水	怪物:293BFA50尸王8	地图:H201	X:63	Y:162 
[2024/8/18 20:30:40] 物品:强效金创药	怪物:293BFA50尸王8	地图:H201	X:63	Y:162 
[2024/8/18 20:30:40] 物品:强效金创药	怪物:293BFA50尸王8	地图:H201	X:63	Y:162 
[2024/8/18 20:30:40] 物品:强效魔法药	怪物:293BFA50尸王8	地图:H201	X:63	Y:162 
[2024/8/18 20:30:40] 物品:强效魔法药	怪物:293BFA50尸王8	地图:H201	X:63	Y:162 
[2024/8/18 20:30:40] 物品:珍珠戒指	怪物:293BFA50尸王8	地图:H201	X:63	Y:162 
[2024/8/18 20:30:44] 物品:强效太阳水	怪物:2DE464A0魔龙射手	地图:66	X:61	Y:81 
[2024/8/18 20:30:45] 物品:金创药(小量)	怪物:1A30FCE0僵尸4	地图:H201	X:64	Y:163 
[2024/8/18 20:30:45] 物品:强效太阳水	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:45] 物品:强效太阳水	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:45] 物品:强效太阳水	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:45] 物品:强效太阳水	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:45] 物品:强效太阳水	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:45] 物品:强效金创药	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:45] 物品:强效金创药	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:45] 物品:强效魔法药	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:45] 物品:强效魔法药	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:45] 物品:道德戒指	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:45] 物品:蓝翡翠项链	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:45] 物品:黑檀手镯	怪物:28604BE0尸王8	地图:H201	X:166	Y:42 
[2024/8/18 20:30:49] 物品:治愈术	怪物:304C7E70僵尸5	地图:H201	X:166	Y:44 
[2024/8/18 20:30:49] 物品:强效太阳水	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:强效太阳水	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:强效太阳水	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:强效太阳水	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:强效太阳水	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:强效金创药	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:强效金创药	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:强效魔法药	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:强效魔法药	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:骷髅戒指	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:珍珠戒指	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:黑檀手镯	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:49] 物品:魔力手镯	怪物:1FC2DEC0尸王8	地图:H201	X:63	Y:161 
[2024/8/18 20:30:51] 物品:金创药(小量)	怪物:1A30FCE0僵尸4	地图:H201	X:64	Y:163 
[2024/8/18 20:30:52] 物品:黑檀手镯	怪物:3011D760祖玛弓箭手8	地图:H204	X:21	Y:20 
[2024/8/18 20:30:52] 物品:金创药(中量)	怪物:1C4A1DF0天狼蜘蛛8	地图:H009	X:157	Y:255 
[2024/8/18 20:30:52] 物品:魔法药(中量)	怪物:1C4A1DF0天狼蜘蛛8	地图:H009	X:157	Y:255 
[2024/8/18 20:30:53] 物品:强效太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:太阳水	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效金创药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效金创药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效金创药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效金创药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效金创药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效金创药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效金创药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效金创药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效金创药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效金创药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效魔法药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效魔法药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效魔法药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效魔法药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效魔法药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效魔法药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效魔法药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效魔法药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效魔法药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:强效魔法药	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:53] 物品:重盔甲(男)	怪物:2D9DE830触龙神	地图:66	X:66	Y:82 
[2024/8/18 20:30:58] 物品:青铜斧	怪物:29986BD0骷髅战士0	地图:D001	X:359	Y:144 
[2024/8/18 20:30:58] 物品:金创药(中量)	怪物:29986BD0骷髅战士0	地图:D001	X:359	Y:144 
[2024/8/18 20:30:58] 物品:金创药(中量)	怪物:29986BD0骷髅战士0	地图:D001	X:359	Y:144 
[2024/8/18 20:30:58] 物品:金创药(中量)	怪物:29986BD0骷髅战士0	地图:D001	X:359	Y:144 
[2024/8/18 20:30:58] 物品:金创药(中量)	怪物:29986BD0骷髅战士0	地图:D001	X:359	Y:144 
[2024/8/18 20:30:58] 物品:魔法药(中量)	怪物:29986BD0骷髅战士0	地图:D001	X:359	Y:144 
[2024/8/18 20:30:58] 物品:魔法药(中量)	怪物:29986BD0骷髅战士0	地图:D001	X:359	Y:144 
[2024/8/18 20:30:58] 物品:魔法药(中量)	怪物:29986BD0骷髅战士0	地图:D001	X:359	Y:144 
[2024/8/18 20:30:58] 物品:魔法药(中量)	怪物:29986BD0骷髅战士0	地图:D001	X:359	Y:144 
