[2024/8/19 19:0:2] 物品:太阳水	怪物:283FBB90黑野猪8	地图:H002	X:276	Y:149 
[2024/8/19 19:39:6] 物品:金创药(小量)	怪物:052D9C30稻草人	地图:0	X:220	Y:589 
[2024/8/19 19:39:11] 物品:心灵启示	怪物:2BAB0B60恶灵尸王	地图:H201	X:169	Y:58 
[2024/8/19 19:39:11] 物品:刺杀剑术	怪物:2BAB0B60恶灵尸王	地图:H201	X:169	Y:58 
[2024/8/19 19:39:11] 物品:隐身术	怪物:2BAB0B60恶灵尸王	地图:H201	X:169	Y:58 
[2024/8/19 19:39:17] 物品:强效太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:太阳水	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:金创药(中量)	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:金创药(中量)	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:金创药(中量)	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效金创药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效金创药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效金创药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:魔法药(中量)	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:魔法药(中量)	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:魔法药(中量)	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效魔法药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效魔法药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效魔法药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效金创药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效金创药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效金创药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效金创药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效金创药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效金创药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效魔法药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效魔法药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效魔法药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效魔法药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效魔法药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:强效魔法药	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:17] 物品:铂金戒指	怪物:1C2DC090虹魔猪卫8	地图:H204	X:17	Y:41 
[2024/8/19 19:39:20] 物品:刺杀剑术	怪物:1F20A380恶灵尸王	地图:H201	X:37	Y:117 
[2024/8/19 19:39:20] 物品:灵魂火符	怪物:1F20A380恶灵尸王	地图:H201	X:37	Y:117 
[2024/8/19 19:39:20] 物品:雷电术	怪物:1F20A380恶灵尸王	地图:H201	X:37	Y:117 
[2024/8/19 19:39:20] 物品:诱惑之光	怪物:1F20A380恶灵尸王	地图:H201	X:37	Y:117 
[2024/8/19 19:39:20] 物品:地狱火	怪物:1F20A380恶灵尸王	地图:H201	X:37	Y:117 
[2024/8/19 19:39:21] 物品:魔法手镯	怪物:1E0DD540祖玛卫士8	地图:H204	X:17	Y:43 
[2024/8/19 19:39:25] 物品:基本剑术	怪物:2E0826F0僵尸1	地图:H201	X:39	Y:116 
[2024/8/19 19:39:27] 物品:金创药(小量)	怪物:291D89F0僵尸5	地图:H201	X:39	Y:118 
[2024/8/19 19:39:29] 物品:火墙	怪物:28715F40恶灵尸王	地图:H201	X:169	Y:44 
[2024/8/19 19:39:29] 物品:隐身术	怪物:28715F40恶灵尸王	地图:H201	X:169	Y:44 
[2024/8/19 19:39:29] 物品:攻杀剑术	怪物:28715F40恶灵尸王	地图:H201	X:169	Y:44 
[2024/8/19 19:39:29] 物品:灵魂火符	怪物:28715F40恶灵尸王	地图:H201	X:169	Y:44 
[2024/8/19 19:39:39] 物品:金创药(小量)	怪物:19EF2FD0僵尸5	地图:H201	X:39	Y:136 
[2024/8/19 19:39:41] 物品:降妖除魔戒指	怪物:1BB83EF0黑野猪8	地图:H002	X:276	Y:168 
[2024/8/19 19:39:46] 物品:太阳水	怪物:18D6D890黑野猪8	地图:H002	X:169	Y:212 
[2024/8/19 19:40:6] 物品:金创药(小量)	怪物:1B7E75D0僵尸5	地图:H201	X:115	Y:189 
[2024/8/19 19:40:6] 物品:召唤骷髅	怪物:1B7E75D0僵尸5	地图:H201	X:115	Y:189 
[2024/8/19 19:40:8] 物品:太阳水	怪物:28C1E310黑野猪8	地图:H002	X:189	Y:210 
[2024/8/19 19:40:14] 物品:爆裂火焰	怪物:18C5DFA0僵尸5	地图:H201	X:116	Y:189 
[2024/8/19 19:40:16] 物品:强效太阳水	怪物:1A4B10C0尸王8	地图:H201	X:114	Y:188 
[2024/8/19 19:40:16] 物品:强效太阳水	怪物:1A4B10C0尸王8	地图:H201	X:114	Y:188 
[2024/8/19 19:40:16] 物品:强效太阳水	怪物:1A4B10C0尸王8	地图:H201	X:114	Y:188 
[2024/8/19 19:40:16] 物品:强效太阳水	怪物:1A4B10C0尸王8	地图:H201	X:114	Y:188 
[2024/8/19 19:40:16] 物品:强效太阳水	怪物:1A4B10C0尸王8	地图:H201	X:114	Y:188 
[2024/8/19 19:40:16] 物品:强效金创药	怪物:1A4B10C0尸王8	地图:H201	X:114	Y:188 
[2024/8/19 19:40:16] 物品:强效金创药	怪物:1A4B10C0尸王8	地图:H201	X:114	Y:188 
[2024/8/19 19:40:16] 物品:强效魔法药	怪物:1A4B10C0尸王8	地图:H201	X:114	Y:188 
[2024/8/19 19:40:16] 物品:强效魔法药	怪物:1A4B10C0尸王8	地图:H201	X:114	Y:188 
[2024/8/19 19:40:16] 物品:蓝翡翠项链	怪物:1A4B10C0尸王8	地图:H201	X:114	Y:188 
[2024/8/19 19:40:18] 物品:金创药(小量)	怪物:237C5350僵尸5	地图:H201	X:115	Y:187 
[2024/8/19 19:40:24] 物品:魔法药(中量)	怪物:038BF3C0恶灵尸王	地图:H201	X:159	Y:53 
[2024/8/19 19:40:24] 物品:集体隐身术	怪物:038BF3C0恶灵尸王	地图:H201	X:159	Y:53 
[2024/8/19 19:40:24] 物品:施毒术	怪物:038BF3C0恶灵尸王	地图:H201	X:159	Y:53 
[2024/8/19 19:40:24] 物品:诱惑之光	怪物:038BF3C0恶灵尸王	地图:H201	X:159	Y:53 
[2024/8/19 19:40:25] 物品:金创药(小量)	怪物:29EDE460稻草人	地图:0	X:223	Y:599 
[2024/8/19 19:40:27] 物品:魔法药(小量)	怪物:1B7E75D0僵尸5	地图:H201	X:115	Y:189 
[2024/8/19 19:40:32] 物品:强效太阳水	怪物:0385F610尸王8	地图:H201	X:116	Y:188 
[2024/8/19 19:40:32] 物品:强效太阳水	怪物:0385F610尸王8	地图:H201	X:116	Y:188 
[2024/8/19 19:40:32] 物品:强效太阳水	怪物:0385F610尸王8	地图:H201	X:116	Y:188 
[2024/8/19 19:40:32] 物品:强效太阳水	怪物:0385F610尸王8	地图:H201	X:116	Y:188 
[2024/8/19 19:40:32] 物品:强效太阳水	怪物:0385F610尸王8	地图:H201	X:116	Y:188 
[2024/8/19 19:40:32] 物品:强效金创药	怪物:0385F610尸王8	地图:H201	X:116	Y:188 
[2024/8/19 19:40:32] 物品:强效金创药	怪物:0385F610尸王8	地图:H201	X:116	Y:188 
[2024/8/19 19:40:32] 物品:强效魔法药	怪物:0385F610尸王8	地图:H201	X:116	Y:188 
[2024/8/19 19:40:32] 物品:强效魔法药	怪物:0385F610尸王8	地图:H201	X:116	Y:188 
[2024/8/19 19:40:32] 物品:蓝翡翠项链	怪物:0385F610尸王8	地图:H201	X:116	Y:188 
[2024/8/19 19:40:32] 物品:黑檀手镯	怪物:0385F610尸王8	地图:H201	X:116	Y:188 
[2024/8/19 19:40:32] 物品:瞬息移动	怪物:1B7E75D0僵尸5	地图:H201	X:115	Y:189 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:2224AE20尸王8	地图:H201	X:116	Y:187 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:2224AE20尸王8	地图:H201	X:116	Y:187 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:2224AE20尸王8	地图:H201	X:116	Y:187 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:2224AE20尸王8	地图:H201	X:116	Y:187 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:2224AE20尸王8	地图:H201	X:116	Y:187 
[2024/8/19 19:40:37] 物品:强效金创药	怪物:2224AE20尸王8	地图:H201	X:116	Y:187 
[2024/8/19 19:40:37] 物品:强效金创药	怪物:2224AE20尸王8	地图:H201	X:116	Y:187 
[2024/8/19 19:40:37] 物品:强效魔法药	怪物:2224AE20尸王8	地图:H201	X:116	Y:187 
[2024/8/19 19:40:37] 物品:强效魔法药	怪物:2224AE20尸王8	地图:H201	X:116	Y:187 
[2024/8/19 19:40:37] 物品:道德戒指	怪物:2224AE20尸王8	地图:H201	X:116	Y:187 
[2024/8/19 19:40:37] 物品:魔力手镯	怪物:2224AE20尸王8	地图:H201	X:116	Y:187 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:疗伤药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:疗伤药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:疗伤药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:疗伤药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:疗伤药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:疗伤药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:疗伤药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:太阳水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:金创药(中量)	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:金创药(中量)	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效金创药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效金创药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效金创药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:魔法药(中量)	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:魔法药(中量)	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效魔法药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效魔法药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效魔法药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效金创药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效金创药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效金创药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效金创药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效金创药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效魔法药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效魔法药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效魔法药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效魔法药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:强效魔法药	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:疾风药水	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:生命项链	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:心灵手镯	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:恶魔长袍(女)	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:重盔甲(女)	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:魔法长袍(男)	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:魔法长袍(女)	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:偃月	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:破魂	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:降魔	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:斩马刀	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:修罗	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:凝霜	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:骷髅头盔	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:道士头盔	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:蓝翡翠项链	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:放大镜	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:竹笛	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:小手镯	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:魔法手镯	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:黑檀手镯	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:道士手镯	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:死神手套	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:金手镯	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:黑色水晶戒指	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:蛇眼戒指	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:珍珠戒指	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:金戒指	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:骷髅戒指	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:魅力戒指	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:道德戒指	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:37] 物品:珊瑚戒指	怪物:1BD950C0虹魔教主8	地图:H204	X:7	Y:52 
[2024/8/19 19:40:41] 物品:金创药(小量)	怪物:237C5350僵尸5	地图:H201	X:117	Y:187 
[2024/8/19 19:40:41] 物品:火球术	怪物:237C5350僵尸5	地图:H201	X:117	Y:187 
[2024/8/19 19:40:43] 物品:金创药(小量)	怪物:19B540B0僵尸5	地图:H201	X:115	Y:188 
[2024/8/19 19:40:48] 物品:强效太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:强效太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:强效太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:强效太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:强效太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:太阳水	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:金创药(中量)	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:金创药(中量)	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:金创药(中量)	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:强效金创药	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:强效金创药	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:魔法药(中量)	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:魔法药(中量)	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:魔法药(中量)	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:强效魔法药	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:强效魔法药	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:生铁戒指	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:蓝色水晶戒指	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:道士手镯	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:疾光电影	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:雷电术	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:地狱火	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:大火球	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:瞬息移动	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:抗拒火环	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:精神力战法	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:治愈术	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:基本剑术	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:48] 物品:火球术	怪物:1EA2FAF0尸王	地图:H201	X:115	Y:187 
[2024/8/19 19:40:51] 物品:金创药(小量)	怪物:17BBAAC0僵尸4	地图:H201	X:155	Y:40 
[2024/8/19 19:40:52] 物品:治愈术	怪物:296A1270僵尸10	地图:H201	X:107	Y:183 
[2024/8/19 19:40:52] 物品:中型盔甲(女)	怪物:296A1270僵尸10	地图:H201	X:107	Y:183 
[2024/8/19 19:40:54] 物品:魔法药(小量)	怪物:28C59BA0僵尸4	地图:H201	X:161	Y:38 
[2024/8/19 19:40:57] 物品:金创药(小量)	怪物:1A2B19A0僵尸5	地图:H201	X:107	Y:182 
[2024/8/19 19:40:57] 物品:太阳水	怪物:1A2B19A0僵尸5	地图:H201	X:107	Y:182 
[2024/8/19 19:40:58] 物品:强效太阳水	怪物:1A274E70尸王8	地图:H201	X:163	Y:36 
[2024/8/19 19:40:58] 物品:强效太阳水	怪物:1A274E70尸王8	地图:H201	X:163	Y:36 
