[2024/8/17 22:0:1] 物品:魔法药(小量)	怪物:057E6C60僵尸5	地图:H201	X:112	Y:17 
[2024/8/17 22:38:37] 物品:半月弯刀	怪物:289C2750尸王8	地图:H201	X:171	Y:73 
[2024/8/17 22:38:42] 物品:施毒术	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:大火球	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:诱惑之光	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:抗拒火环	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:精神力战法	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:火球术	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:治愈术	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:基本剑术	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:八荒	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:凌风	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:蓝色水晶戒指	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:魔鬼项链	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:琥珀项链	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:凤凰明珠	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:魔力手镯	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:铁剑	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:短剑	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:轻型盔甲(男)	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:轻型盔甲(女)	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:中型盔甲(男)	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:青铜斧	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:黑檀项链	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:黄色水晶项链	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:黑色水晶项链	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:青铜头盔	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:金创药(小量)	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:金创药(小量)	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:金创药(小量)	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:金创药(小量)	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:魔法药(小量)	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:魔法药(小量)	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:魔法药(小量)	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:魔法药(小量)	怪物:17F09600僵尸50	地图:H201	X:171	Y:72 
[2024/8/17 22:38:42] 物品:珍珠戒指	怪物:1DD80DB0祖玛雕像8	地图:H204	X:51	Y:14 
[2024/8/17 22:38:43] 物品:魔法药(小量)	怪物:1C7A4910僵尸5	地图:H201	X:171	Y:72 
[2024/8/17 22:38:45] 物品:太阳水	怪物:2DAF4B50黑野猪8	地图:H002	X:274	Y:147 
[2024/8/17 22:38:47] 物品:强效金创药	怪物:1EA525A0祖玛雕像8	地图:H204	X:52	Y:14 
[2024/8/17 22:38:55] 物品:强效太阳水	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:55] 物品:强效太阳水	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:55] 物品:强效太阳水	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:55] 物品:强效太阳水	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:55] 物品:强效太阳水	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:55] 物品:强效金创药	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:55] 物品:强效金创药	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:55] 物品:强效魔法药	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:55] 物品:强效魔法药	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:55] 物品:骷髅戒指	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:55] 物品:黑色水晶戒指	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:55] 物品:黑檀手镯	怪物:1E7073C0尸王8	地图:H201	X:176	Y:64 
[2024/8/17 22:38:57] 物品:蓝翡翠项链	怪物:306BEF50祖玛弓箭手8	地图:H204	X:49	Y:15 
[2024/8/17 22:39:4] 物品:小手镯	怪物:2F170B50祖玛弓箭手8	地图:H204	X:52	Y:9 
[2024/8/17 22:39:11] 物品:强效太阳水	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:强效太阳水	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:强效太阳水	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:强效太阳水	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:强效太阳水	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:强效金创药	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:强效金创药	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:强效魔法药	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:强效魔法药	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:骷髅戒指	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:道德戒指	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:黑檀手镯	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:魔力手镯	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:11] 物品:半月弯刀	怪物:31DB1CA0尸王8	地图:H201	X:182	Y:57 
[2024/8/17 22:39:13] 物品:凤凰明珠	怪物:2D72B400祖玛弓箭手8	地图:H204	X:40	Y:18 
[2024/8/17 22:39:15] 物品:强效金创药	怪物:2E04C5A0魔龙破甲兵2	地图:66	X:96	Y:126 
[2024/8/17 22:39:15] 物品:力量戒指	怪物:2E04C5A0魔龙破甲兵2	地图:66	X:96	Y:126 
[2024/8/17 22:39:23] 物品:强效太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:太阳水	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:金创药(中量)	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:金创药(中量)	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:金创药(中量)	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效金创药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效金创药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效金创药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:魔法药(中量)	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:魔法药(中量)	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:魔法药(中量)	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效魔法药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效魔法药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效魔法药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效金创药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效金创药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效金创药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效金创药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效金创药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效金创药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效魔法药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效魔法药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效魔法药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效魔法药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效魔法药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:强效魔法药	怪物:18DD9830白野猪8	地图:H204	X:41	Y:19 
[2024/8/17 22:39:23] 物品:魔法药(小量)	怪物:1B78E130僵尸5	地图:H201	X:180	Y:57 
[2024/8/17 22:39:28] 物品:魔法药(小量)	怪物:27F41750僵尸4	地图:H201	X:180	Y:58 
[2024/8/17 22:39:29] 物品:强效金创药	怪物:2EB751E0魔龙破甲兵	地图:66	X:97	Y:129 
[2024/8/17 22:39:42] 物品:强效太阳水	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:42] 物品:强效太阳水	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:42] 物品:强效太阳水	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:42] 物品:强效太阳水	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:42] 物品:强效太阳水	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:42] 物品:强效金创药	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:42] 物品:强效金创药	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:42] 物品:强效魔法药	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:42] 物品:强效魔法药	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:42] 物品:黑色水晶戒指	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:42] 物品:生铁戒指	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:42] 物品:黑檀手镯	怪物:23802210尸王8	地图:H201	X:175	Y:54 
[2024/8/17 22:39:44] 物品:金创药(小量)	怪物:1C6B64A0僵尸5	地图:H201	X:177	Y:53 
[2024/8/17 22:39:55] 物品:火球术	怪物:2815FF30僵尸1	地图:H201	X:176	Y:52 
[2024/8/17 22:39:59] 物品:攻杀剑术	怪物:28A3E0C0僵尸10	地图:H201	X:176	Y:46 
[2024/8/17 22:39:59] 物品:治愈术	怪物:28A3E0C0僵尸10	地图:H201	X:176	Y:46 
[2024/8/17 22:39:59] 物品:灯笼项链	怪物:28A3E0C0僵尸10	地图:H201	X:176	Y:46 
[2024/8/17 22:39:59] 物品:青铜头盔	怪物:28A3E0C0僵尸10	地图:H201	X:176	Y:46 
[2024/8/17 22:39:59] 物品:金创药(中量)	怪物:28A3E0C0僵尸10	地图:H201	X:176	Y:46 
[2024/8/17 22:39:59] 物品:魔法药(中量)	怪物:28A3E0C0僵尸10	地图:H201	X:176	Y:46 
[2024/8/17 22:40:0] 物品:强效太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:太阳水	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:金创药(中量)	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:金创药(中量)	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:金创药(中量)	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效金创药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效金创药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效金创药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:魔法药(中量)	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:魔法药(中量)	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:魔法药(中量)	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效魔法药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效魔法药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效魔法药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效金创药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效金创药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效金创药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效金创药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效金创药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效金创药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效魔法药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效魔法药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效魔法药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效魔法药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效魔法药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:强效魔法药	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:0] 物品:灯笼项链	怪物:0C2DEE80虹魔猪卫8	地图:H204	X:33	Y:27 
[2024/8/17 22:40:1] 物品:太阳水	怪物:1861C240僵尸5	地图:H201	X:175	Y:46 
[2024/8/17 22:40:3] 物品:太阳水	怪物:1A298A40黑野猪8	地图:H002	X:254	Y:128 
[2024/8/17 22:40:6] 物品:强效金创药	怪物:2DE26650魔龙射手	地图:66	X:120	Y:121 
[2024/8/17 22:40:8] 物品:魔法长袍(女)	怪物:1E964910黑野猪8	地图:H002	X:254	Y:129 
[2024/8/17 22:40:12] 物品:强效太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:太阳水	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:金创药(中量)	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:金创药(中量)	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:金创药(中量)	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效金创药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效金创药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效金创药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:魔法药(中量)	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:魔法药(中量)	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:魔法药(中量)	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效魔法药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效魔法药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效魔法药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效金创药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效金创药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效金创药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效金创药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效金创药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效金创药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效魔法药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效魔法药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效魔法药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效魔法药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效魔法药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:12] 物品:强效魔法药	怪物:2D5B1E60虹魔猪卫8	地图:H204	X:34	Y:27 
[2024/8/17 22:40:13] 物品:金创药(小量)	怪物:285F9A60僵尸4	地图:H201	X:177	Y:49 
[2024/8/17 22:40:18] 物品:绿色项链	怪物:21E5C950魔龙射手	地图:66	X:119	Y:115 
[2024/8/17 22:40:18] 物品:灵魂战衣(女)	怪物:21E5C950魔龙射手	地图:66	X:119	Y:115 
[2024/8/17 22:40:18] 物品:蛇眼戒指	怪物:225FFCA0祖玛弓箭手8	地图:H204	X:28	Y:29 
[2024/8/17 22:40:19] 物品:太阳水	怪物:2EB8B4E0黑野猪8	地图:H002	X:346	Y:80 
[2024/8/17 22:40:22] 物品:强效太阳水	怪物:1BDEF5B0尸王8	地图:H201	X:170	Y:55 
[2024/8/17 22:40:22] 物品:强效太阳水	怪物:1BDEF5B0尸王8	地图:H201	X:170	Y:55 
[2024/8/17 22:40:22] 物品:强效太阳水	怪物:1BDEF5B0尸王8	地图:H201	X:170	Y:55 
[2024/8/17 22:40:22] 物品:强效太阳水	怪物:1BDEF5B0尸王8	地图:H201	X:170	Y:55 
[2024/8/17 22:40:22] 物品:强效太阳水	怪物:1BDEF5B0尸王8	地图:H201	X:170	Y:55 
