[2024/8/20 15:0:3] 物品:金创药(小量)	怪物:1B029CF0僵尸3	地图:D401	X:128	Y:117 
[2024/8/20 15:31:1] 物品:黑色水晶戒指	怪物:27D013F0牛魔将军0	地图:H010	X:295	Y:31 
[2024/8/20 15:31:11] 物品:强效太阳水	怪物:31B4E740牛魔将军8	地图:H010	X:294	Y:32 
[2024/8/20 15:31:11] 物品:强效魔法药	怪物:31B4E740牛魔将军8	地图:H010	X:294	Y:32 
[2024/8/20 15:31:14] 物品:灵魂战衣(女)	怪物:1B029CF0祖玛卫士8	地图:H204	X:60	Y:60 
[2024/8/20 15:31:18] 物品:强效太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:强效太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:强效太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:强效太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:强效太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:太阳水	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:金创药(中量)	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:金创药(中量)	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:强效金创药	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:强效金创药	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:强效金创药	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:魔法药(中量)	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:魔法药(中量)	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:强效魔法药	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:强效魔法药	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:强效魔法药	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:重盔甲(男)	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:18] 物品:冰咆哮	怪物:297F8BA0沃玛卫士8	地图:H204	X:61	Y:60 
[2024/8/20 15:31:21] 物品:蓝色水晶戒指	怪物:05E8F8A0祖玛雕像8	地图:H204	X:59	Y:60 
[2024/8/20 15:31:21] 物品:骷髅戒指	怪物:05E8F8A0祖玛雕像8	地图:H204	X:59	Y:60 
[2024/8/20 15:31:23] 物品:八荒	怪物:2C8800E0祖玛卫士8	地图:H204	X:59	Y:61 
[2024/8/20 15:31:26] 物品:生铁戒指	怪物:17C323C0牛魔侍卫8	地图:H010	X:287	Y:25 
[2024/8/20 15:31:39] 物品:强效太阳水	怪物:21D8F5D0牛魔将军8	地图:H010	X:285	Y:18 
[2024/8/20 15:31:39] 物品:强效金创药	怪物:21D8F5D0牛魔将军8	地图:H010	X:285	Y:18 
[2024/8/20 15:31:43] 物品:强效太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:太阳水	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效金创药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效金创药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效金创药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效金创药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效金创药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效金创药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效金创药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效金创药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效金创药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效金创药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效魔法药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效魔法药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效魔法药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效魔法药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效魔法药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效魔法药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效魔法药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效魔法药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效魔法药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:强效魔法药	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:43] 物品:幽灵手套	怪物:18D28840虹魔蝎卫8	地图:H204	X:53	Y:50 
[2024/8/20 15:31:46] 物品:骷髅头盔	怪物:2DBFAAB0祖玛卫士8	地图:H204	X:51	Y:51 
[2024/8/20 15:31:46] 物品:魔力手镯	怪物:2DBFAAB0祖玛卫士8	地图:H204	X:51	Y:51 
[2024/8/20 15:31:53] 物品:强效太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:强效太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:强效太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:强效太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:强效太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:太阳水	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:金创药(中量)	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:金创药(中量)	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:强效金创药	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:强效金创药	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:强效金创药	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:魔法药(中量)	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:魔法药(中量)	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:强效魔法药	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:强效魔法药	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:强效魔法药	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:小手镯	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:生铁戒指	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:圣言术	怪物:29C51CB0沃玛卫士8	地图:H204	X:51	Y:52 
[2024/8/20 15:31:53] 物品:强效太阳水	怪物:2B4D2FB0牛魔将军8	地图:H010	X:287	Y:15 
[2024/8/20 15:32:0] 物品:强效太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:太阳水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效金创药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效金创药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效金创药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效金创药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效金创药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效金创药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效金创药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效金创药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效金创药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效金创药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效魔法药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效魔法药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效魔法药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效魔法药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效魔法药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效魔法药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效魔法药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效魔法药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效魔法药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:强效魔法药	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:0] 物品:魔法力药水	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:1] 物品:蛇眼戒指	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:1] 物品:珍珠戒指	怪物:1A5AFB30虹魔蝎卫8	地图:H204	X:52	Y:50 
[2024/8/20 15:32:4] 物品:魔法手镯	怪物:2B5B07C0祖玛卫士8	地图:H204	X:51	Y:51 
[2024/8/20 15:32:4] 物品:道士手镯	怪物:2B5B07C0祖玛卫士8	地图:H204	X:51	Y:51 
[2024/8/20 15:32:4] 物品:珍珠戒指	怪物:2B5B07C0祖玛卫士8	地图:H204	X:51	Y:51 
[2024/8/20 15:32:14] 物品:强效太阳水	怪物:2A0E3CE0牛魔将军0	地图:H010	X:273	Y:29 
[2024/8/20 15:32:14] 物品:强效太阳水	怪物:2A0E3CE0牛魔将军0	地图:H010	X:273	Y:29 
[2024/8/20 15:32:14] 物品:强效太阳水	怪物:2A0E3CE0牛魔将军0	地图:H010	X:273	Y:29 
[2024/8/20 15:32:14] 物品:太阳水	怪物:2A0E3CE0牛魔将军0	地图:H010	X:273	Y:29 
[2024/8/20 15:32:16] 物品:强效太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:强效太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:强效太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:强效太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:强效太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:太阳水	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:金创药(中量)	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:金创药(中量)	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:强效金创药	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:强效金创药	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:强效金创药	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:魔法药(中量)	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:魔法药(中量)	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:强效魔法药	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:强效魔法药	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:16] 物品:强效魔法药	怪物:1CA72210沃玛卫士8	地图:H204	X:49	Y:42 
[2024/8/20 15:32:20] 物品:强效太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:强效太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:强效太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:强效太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:强效太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:太阳水	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:金创药(中量)	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:金创药(中量)	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:强效金创药	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:强效金创药	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:强效金创药	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:魔法药(中量)	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:魔法药(中量)	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:强效魔法药	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:强效魔法药	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:强效魔法药	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:辟邪手镯	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:降魔	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:灯笼项链	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:地狱雷光	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:20] 物品:刺杀剑术	怪物:30DA8480沃玛卫士8	地图:H204	X:50	Y:43 
[2024/8/20 15:32:25] 物品:强效金创药	怪物:2FCD4340祖玛弓箭手8	地图:H204	X:43	Y:39 
[2024/8/20 15:32:27] 物品:太阳水	怪物:1C768C40祖玛雕像8	地图:H204	X:43	Y:40 
[2024/8/20 15:32:36] 物品:强效太阳水	怪物:206DA500牛魔将军0	地图:H010	X:274	Y:29 
[2024/8/20 15:32:36] 物品:强效太阳水	怪物:206DA500牛魔将军0	地图:H010	X:274	Y:29 
[2024/8/20 15:32:36] 物品:强效太阳水	怪物:206DA500牛魔将军0	地图:H010	X:274	Y:29 
[2024/8/20 15:32:36] 物品:太阳水	怪物:206DA500牛魔将军0	地图:H010	X:274	Y:29 
[2024/8/20 15:32:36] 物品:太阳水	怪物:206DA500牛魔将军0	地图:H010	X:274	Y:29 
[2024/8/20 15:32:36] 物品:灵魂战衣(女)	怪物:206DA500牛魔将军0	地图:H010	X:274	Y:29 
[2024/8/20 15:32:40] 物品:强效太阳水	怪物:0DB215A0沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/20 15:32:40] 物品:强效太阳水	怪物:0DB215A0沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/20 15:32:40] 物品:强效太阳水	怪物:0DB215A0沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/20 15:32:40] 物品:强效太阳水	怪物:0DB215A0沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/20 15:32:40] 物品:强效太阳水	怪物:0DB215A0沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/20 15:32:40] 物品:太阳水	怪物:0DB215A0沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/20 15:32:40] 物品:太阳水	怪物:0DB215A0沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/20 15:32:40] 物品:太阳水	怪物:0DB215A0沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/20 15:32:40] 物品:太阳水	怪物:0DB215A0沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/20 15:32:40] 物品:太阳水	怪物:0DB215A0沃玛卫士8	地图:H204	X:38	Y:34 
[2024/8/20 15:32:40] 物品:太阳水	怪物:0DB215A0沃玛卫士8	地图:H204	X:38	Y:34 
