[2024/8/17 16:0:40] 物品:太阳水	怪物:0DABD560黑野猪8	地图:H002	X:184	Y:212 
[2024/8/17 16:40:33] 物品:强效金创药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:魔法药(中量)	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:魔法药(中量)	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:魔法药(中量)	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效魔法药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效魔法药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效魔法药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效金创药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效金创药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效金创药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效金创药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效金创药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效金创药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效魔法药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效魔法药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效魔法药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效魔法药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效魔法药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:强效魔法药	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:生命项链	怪物:1F906A20白野猪	地图:D714	X:105	Y:293 
[2024/8/17 16:40:33] 物品:玻璃戒指	怪物:1B89A980骷髅战士	地图:D002	X:148	Y:89 
[2024/8/17 16:40:39] 物品:金创药(小量)	怪物:1EFBEA60僵尸5	地图:H201	X:108	Y:16 
[2024/8/17 16:40:50] 物品:太阳水	怪物:31AAFD10黑野猪8	地图:H002	X:161	Y:138 
[2024/8/17 16:40:58] 物品:轻型盔甲(女)	怪物:186195E0僵尸10	地图:H201	X:109	Y:9 
[2024/8/17 16:41:15] 物品:隐身术	怪物:1C50E790僵尸40	地图:H201	X:122	Y:15 
[2024/8/17 16:41:15] 物品:雷电术	怪物:1C50E790僵尸40	地图:H201	X:122	Y:15 
[2024/8/17 16:41:15] 物品:抗拒火环	怪物:1C50E790僵尸40	地图:H201	X:122	Y:15 
[2024/8/17 16:41:15] 物品:精神力战法	怪物:1C50E790僵尸40	地图:H201	X:122	Y:15 
[2024/8/17 16:41:15] 物品:火球术	怪物:1C50E790僵尸40	地图:H201	X:122	Y:15 
[2024/8/17 16:41:15] 物品:治愈术	怪物:1C50E790僵尸40	地图:H201	X:122	Y:15 
[2024/8/17 16:41:15] 物品:基本剑术	怪物:1C50E790僵尸40	地图:H201	X:122	Y:15 
[2024/8/17 16:41:15] 物品:魔法药(小量)	怪物:1C50E790僵尸40	地图:H201	X:122	Y:15 
[2024/8/17 16:41:38] 物品:太阳水	怪物:0D6AD390黑色恶蛆8	地图:H001	X:112	Y:17 
[2024/8/17 16:41:45] 物品:金创药(中量)	怪物:208A4FB0红野猪	地图:D714	X:103	Y:292 
[2024/8/17 16:41:45] 物品:魔法药(中量)	怪物:208A4FB0红野猪	地图:D714	X:103	Y:292 
[2024/8/17 16:41:57] 物品:强效太阳水	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:41:57] 物品:强效太阳水	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:41:57] 物品:强效太阳水	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:41:57] 物品:强效太阳水	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:41:57] 物品:强效太阳水	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:41:57] 物品:强效金创药	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:41:57] 物品:强效金创药	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:41:57] 物品:强效魔法药	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:41:57] 物品:强效魔法药	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:41:57] 物品:黑色水晶戒指	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:41:57] 物品:死神手套	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:41:57] 物品:蓝翡翠项链	怪物:17DF5EC0尸王8	地图:H201	X:141	Y:34 
[2024/8/17 16:42:0] 物品:凝霜	怪物:1B42BCA0恶灵尸王8	地图:H001	X:72	Y:74 
[2024/8/17 16:42:2] 物品:金创药(小量)	怪物:03B1E940骷髅战士	地图:D002	X:149	Y:119 
[2024/8/17 16:42:2] 物品:大手镯	怪物:03B1E940骷髅战士	地图:D002	X:149	Y:119 
[2024/8/17 16:42:8] 物品:黑檀项链	怪物:0DDE3D20掷斧骷髅	地图:D002	X:146	Y:119 
[2024/8/17 16:42:38] 物品:强效太阳水	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:强效太阳水	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:强效太阳水	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:强效太阳水	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:强效太阳水	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:强效金创药	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:强效金创药	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:强效魔法药	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:强效魔法药	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:凝霜	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:黑檀手镯	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:魔力手镯	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:38] 物品:烈火剑法	怪物:1D77C200尸王8	地图:H201	X:162	Y:34 
[2024/8/17 16:42:43] 物品:大火球	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:抗拒火环	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:精神力战法	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:火球术	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:治愈术	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:基本剑术	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:八荒	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:半月	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:蓝色水晶戒指	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:魔鬼项链	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:凤凰明珠	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:魔力手镯	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:灯笼项链	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:铁剑	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:短剑	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:轻型盔甲(男)	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:轻型盔甲(女)	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:青铜斧	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:黑檀项链	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:黄色水晶项链	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:黑色水晶项链	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:青铜头盔	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:金创药(小量)	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:金创药(小量)	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:金创药(小量)	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:金创药(小量)	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:魔法药(小量)	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:魔法药(小量)	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:魔法药(小量)	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:42:43] 物品:魔法药(小量)	怪物:2358D390僵尸50	地图:H201	X:160	Y:35 
[2024/8/17 16:43:23] 物品:强效太阳水	怪物:1C4544F0尸王8	地图:H201	X:155	Y:52 
[2024/8/17 16:43:23] 物品:强效太阳水	怪物:1C4544F0尸王8	地图:H201	X:155	Y:52 
[2024/8/17 16:43:23] 物品:强效太阳水	怪物:1C4544F0尸王8	地图:H201	X:155	Y:52 
[2024/8/17 16:43:23] 物品:强效太阳水	怪物:1C4544F0尸王8	地图:H201	X:155	Y:52 
[2024/8/17 16:43:23] 物品:强效太阳水	怪物:1C4544F0尸王8	地图:H201	X:155	Y:52 
[2024/8/17 16:43:23] 物品:强效金创药	怪物:1C4544F0尸王8	地图:H201	X:155	Y:52 
[2024/8/17 16:43:23] 物品:强效金创药	怪物:1C4544F0尸王8	地图:H201	X:155	Y:52 
[2024/8/17 16:43:23] 物品:强效魔法药	怪物:1C4544F0尸王8	地图:H201	X:155	Y:52 
[2024/8/17 16:43:23] 物品:强效魔法药	怪物:1C4544F0尸王8	地图:H201	X:155	Y:52 
[2024/8/17 16:43:23] 物品:珍珠戒指	怪物:1C4544F0尸王8	地图:H201	X:155	Y:52 
[2024/8/17 16:43:23] 物品:魅力戒指	怪物:1C4544F0尸王8	地图:H201	X:155	Y:52 
[2024/8/17 16:43:25] 物品:紫宝石矿	怪物:03A89C50骷髅精灵8	地图:H001	X:76	Y:91 
[2024/8/17 16:43:26] 物品:魔法长袍(男)	怪物:1E147CA0跳跳蜂8	地图:H004	X:51	Y:71 
[2024/8/17 16:43:39] 物品:金创药(小量)	怪物:27F9E460山洞蝙蝠	地图:D002	X:80	Y:156 
[2024/8/17 16:43:41] 物品:刺杀剑术	怪物:063E7130恶灵尸王	地图:H201	X:157	Y:53 
[2024/8/17 16:43:41] 物品:瞬息移动	怪物:063E7130恶灵尸王	地图:H201	X:157	Y:53 
[2024/8/17 16:43:57] 物品:强效太阳水	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:强效太阳水	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:强效太阳水	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:强效太阳水	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:强效太阳水	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:强效金创药	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:强效金创药	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:强效魔法药	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:强效魔法药	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:黑色水晶戒指	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:珍珠戒指	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:道德戒指	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:黑檀手镯	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:魔力手镯	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:43:57] 物品:召唤神兽	怪物:0D38BEE0尸王8	地图:H201	X:165	Y:44 
[2024/8/17 16:44:13] 物品:强效太阳水	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:强效太阳水	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:强效太阳水	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:强效太阳水	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:强效太阳水	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:强效金创药	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:强效金创药	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:强效魔法药	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:强效魔法药	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:蓝翡翠项链	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:魔力手镯	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:半月弯刀	怪物:226B1A20尸王8	地图:H201	X:166	Y:44 
[2024/8/17 16:44:13] 物品:魔法药(小量)	怪物:301999C0僵尸3	地图:D401	X:81	Y:171 
[2024/8/17 16:44:15] 物品:金创药(中量)	怪物:2F14F730掷斧骷髅0	地图:D002	X:111	Y:166 
[2024/8/17 16:44:15] 物品:金创药(中量)	怪物:2F14F730掷斧骷髅0	地图:D002	X:111	Y:166 
[2024/8/17 16:44:15] 物品:金创药(中量)	怪物:2F14F730掷斧骷髅0	地图:D002	X:111	Y:166 
[2024/8/17 16:44:15] 物品:金创药(中量)	怪物:2F14F730掷斧骷髅0	地图:D002	X:111	Y:166 
[2024/8/17 16:44:15] 物品:魔法药(中量)	怪物:2F14F730掷斧骷髅0	地图:D002	X:111	Y:166 
[2024/8/17 16:44:15] 物品:魔法药(中量)	怪物:2F14F730掷斧骷髅0	地图:D002	X:111	Y:166 
[2024/8/17 16:44:15] 物品:魔法药(中量)	怪物:2F14F730掷斧骷髅0	地图:D002	X:111	Y:166 
[2024/8/17 16:44:15] 物品:魔法药(中量)	怪物:2F14F730掷斧骷髅0	地图:D002	X:111	Y:166 
[2024/8/17 16:44:23] 物品:大火球	怪物:3085B020恶灵尸王	地图:H201	X:166	Y:43 
[2024/8/17 16:44:27] 物品:太阳水	怪物:304B9AD0黑色恶蛆8	地图:H004	X:65	Y:75 
[2024/8/17 16:44:37] 物品:强效太阳水	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:37] 物品:强效太阳水	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:37] 物品:强效太阳水	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:37] 物品:强效太阳水	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:37] 物品:强效太阳水	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:37] 物品:强效金创药	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:37] 物品:强效金创药	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:37] 物品:强效魔法药	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:37] 物品:强效魔法药	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:37] 物品:黑色水晶戒指	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:37] 物品:珍珠戒指	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:37] 物品:蓝翡翠项链	怪物:236099E0尸王8	地图:H201	X:165	Y:43 
[2024/8/17 16:44:39] 物品:金创药(中量)	怪物:0530BAF0骷髅战士0	地图:D002	X:120	Y:172 
[2024/8/17 16:44:39] 物品:金创药(中量)	怪物:0530BAF0骷髅战士0	地图:D002	X:120	Y:172 
[2024/8/17 16:44:39] 物品:金创药(中量)	怪物:0530BAF0骷髅战士0	地图:D002	X:120	Y:172 
[2024/8/17 16:44:39] 物品:金创药(中量)	怪物:0530BAF0骷髅战士0	地图:D002	X:120	Y:172 
[2024/8/17 16:44:39] 物品:魔法药(中量)	怪物:0530BAF0骷髅战士0	地图:D002	X:120	Y:172 
[2024/8/17 16:44:39] 物品:魔法药(中量)	怪物:0530BAF0骷髅战士0	地图:D002	X:120	Y:172 
[2024/8/17 16:44:39] 物品:魔法药(中量)	怪物:0530BAF0骷髅战士0	地图:D002	X:120	Y:172 
[2024/8/17 16:44:39] 物品:魔法药(中量)	怪物:0530BAF0骷髅战士0	地图:D002	X:120	Y:172 
[2024/8/17 16:44:46] 物品:青铜剑	怪物:1F2617D0骷髅战将0	地图:D002	X:122	Y:172 
[2024/8/17 16:44:46] 物品:皮制手套	怪物:1F2617D0骷髅战将0	地图:D002	X:122	Y:172 
[2024/8/17 16:44:46] 物品:金创药(中量)	怪物:1F2617D0骷髅战将0	地图:D002	X:122	Y:172 
[2024/8/17 16:44:46] 物品:金创药(中量)	怪物:1F2617D0骷髅战将0	地图:D002	X:122	Y:172 
[2024/8/17 16:44:46] 物品:金创药(中量)	怪物:1F2617D0骷髅战将0	地图:D002	X:122	Y:172 
[2024/8/17 16:44:46] 物品:金创药(中量)	怪物:1F2617D0骷髅战将0	地图:D002	X:122	Y:172 
[2024/8/17 16:44:46] 物品:魔法药(中量)	怪物:1F2617D0骷髅战将0	地图:D002	X:122	Y:172 
[2024/8/17 16:44:46] 物品:魔法药(中量)	怪物:1F2617D0骷髅战将0	地图:D002	X:122	Y:172 
[2024/8/17 16:44:46] 物品:魔法药(中量)	怪物:1F2617D0骷髅战将0	地图:D002	X:122	Y:172 
[2024/8/17 16:44:46] 物品:魔法药(中量)	怪物:1F2617D0骷髅战将0	地图:D002	X:122	Y:172 
[2024/8/17 16:44:56] 物品:金创药(小量)	怪物:1841F780骷髅0	地图:D002	X:123	Y:171 
[2024/8/17 16:44:56] 物品:金创药(小量)	怪物:1841F780骷髅0	地图:D002	X:123	Y:171 
[2024/8/17 16:44:56] 物品:金创药(小量)	怪物:1841F780骷髅0	地图:D002	X:123	Y:171 
[2024/8/17 16:44:56] 物品:金创药(小量)	怪物:1841F780骷髅0	地图:D002	X:123	Y:171 
[2024/8/17 16:44:56] 物品:魔法药(小量)	怪物:1841F780骷髅0	地图:D002	X:123	Y:171 
[2024/8/17 16:44:56] 物品:魔法药(小量)	怪物:1841F780骷髅0	地图:D002	X:123	Y:171 
[2024/8/17 16:44:56] 物品:魔法药(小量)	怪物:1841F780骷髅0	地图:D002	X:123	Y:171 
[2024/8/17 16:44:56] 物品:魔法药(小量)	怪物:1841F780骷髅0	地图:D002	X:123	Y:171 
[2024/8/17 16:45:0] 物品:魔法药(小量)	怪物:27934680山洞蝙蝠	地图:D002	X:127	Y:171 
[2024/8/17 16:45:2] 物品:强效太阳水	怪物:03B867D0尸王8	地图:H201	X:177	Y:44 
[2024/8/17 16:45:2] 物品:强效太阳水	怪物:03B867D0尸王8	地图:H201	X:177	Y:44 
[2024/8/17 16:45:2] 物品:强效太阳水	怪物:03B867D0尸王8	地图:H201	X:177	Y:44 
[2024/8/17 16:45:2] 物品:强效太阳水	怪物:03B867D0尸王8	地图:H201	X:177	Y:44 
[2024/8/17 16:45:2] 物品:强效太阳水	怪物:03B867D0尸王8	地图:H201	X:177	Y:44 
[2024/8/17 16:45:2] 物品:强效金创药	怪物:03B867D0尸王8	地图:H201	X:177	Y:44 
[2024/8/17 16:45:2] 物品:强效金创药	怪物:03B867D0尸王8	地图:H201	X:177	Y:44 
[2024/8/17 16:45:2] 物品:强效魔法药	怪物:03B867D0尸王8	地图:H201	X:177	Y:44 
[2024/8/17 16:45:2] 物品:强效魔法药	怪物:03B867D0尸王8	地图:H201	X:177	Y:44 
[2024/8/17 16:45:2] 物品:道德戒指	怪物:03B867D0尸王8	地图:H201	X:177	Y:44 
[2024/8/17 16:45:14] 物品:抗拒火环	怪物:1D7AB460僵尸1	地图:H201	X:183	Y:51 
[2024/8/17 16:45:16] 物品:金戒指	怪物:31DEEB60巨型蠕虫8	地图:H004	X:87	Y:100 
[2024/8/17 16:45:19] 物品:魔法力药水	怪物:2F397610骷髅战将	地图:D002	X:108	Y:176 
[2024/8/17 16:45:21] 物品:施毒术	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:隐身术	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:灵魂火符	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:地狱火	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:抗拒火环	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:精神力战法	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:火球术	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:治愈术	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:基本剑术	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:八荒	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:半月	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:海魂	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:琥珀项链	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:凤凰明珠	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:坚固手套	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:灯笼项链	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:铁剑	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:短剑	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:轻型盔甲(男)	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:轻型盔甲(女)	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:中型盔甲(女)	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:青铜斧	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:黑檀项链	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:黄色水晶项链	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:黑色水晶项链	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:青铜头盔	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:金创药(小量)	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:金创药(小量)	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:金创药(小量)	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:金创药(小量)	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:魔法药(小量)	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:魔法药(小量)	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:魔法药(小量)	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:21] 物品:魔法药(小量)	怪物:2365CBA0僵尸50	地图:H201	X:183	Y:51 
[2024/8/17 16:45:33] 物品:强效太阳水	怪物:283A0BE0尸王8	地图:H201	X:183	Y:52 
[2024/8/17 16:45:33] 物品:强效太阳水	怪物:283A0BE0尸王8	地图:H201	X:183	Y:52 
[2024/8/17 16:45:33] 物品:强效太阳水	怪物:283A0BE0尸王8	地图:H201	X:183	Y:52 
[2024/8/17 16:45:33] 物品:强效太阳水	怪物:283A0BE0尸王8	地图:H201	X:183	Y:52 
[2024/8/17 16:45:33] 物品:强效太阳水	怪物:283A0BE0尸王8	地图:H201	X:183	Y:52 
[2024/8/17 16:45:33] 物品:强效金创药	怪物:283A0BE0尸王8	地图:H201	X:183	Y:52 
[2024/8/17 16:45:33] 物品:强效金创药	怪物:283A0BE0尸王8	地图:H201	X:183	Y:52 
[2024/8/17 16:45:33] 物品:强效魔法药	怪物:283A0BE0尸王8	地图:H201	X:183	Y:52 
[2024/8/17 16:45:33] 物品:强效魔法药	怪物:283A0BE0尸王8	地图:H201	X:183	Y:52 
[2024/8/17 16:45:33] 物品:黑色水晶戒指	怪物:283A0BE0尸王8	地图:H201	X:183	Y:52 
[2024/8/17 16:45:33] 物品:凝霜	怪物:283A0BE0尸王8	地图:H201	X:183	Y:52 
