[2024/8/21 17:0:1] 物品:灵魂战衣(男)	怪物:239AA2D0祖玛卫士83	地图:H008	X:38	Y:30 
[2024/8/21 17:28:23] 物品:太阳水	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:太阳水	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:金创药(中量)	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:金创药(中量)	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:金创药(中量)	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效金创药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效金创药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效金创药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:魔法药(中量)	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:魔法药(中量)	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:魔法药(中量)	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效魔法药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效魔法药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效魔法药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效金创药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效金创药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效金创药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效金创药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效金创药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效金创药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效魔法药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效魔法药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效魔法药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效魔法药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效魔法药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:23] 物品:强效魔法药	怪物:1292EA10白野猪8	地图:H204	X:63	Y:37 
[2024/8/21 17:28:25] 物品:金创药(小量)	怪物:23982C70僵尸3	地图:D401	X:152	Y:152 
[2024/8/21 17:28:28] 物品:强效魔法药	怪物:13A30AD0魔龙破甲兵	地图:66	X:228	Y:48 
[2024/8/21 17:28:28] 物品:强效金创药	怪物:13A30AD0魔龙破甲兵	地图:66	X:228	Y:48 
[2024/8/21 17:28:30] 物品:强效太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:太阳水	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:金创药(中量)	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:金创药(中量)	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:金创药(中量)	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效金创药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效金创药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效金创药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:魔法药(中量)	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:魔法药(中量)	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:魔法药(中量)	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效魔法药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效魔法药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效魔法药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效金创药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效金创药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效金创药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效金创药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效金创药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效金创药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效魔法药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效魔法药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效魔法药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效魔法药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效魔法药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:强效魔法药	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:幽灵手套	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:30] 物品:灵魂战衣(男)	怪物:290A9580白野猪8	地图:H204	X:68	Y:32 
[2024/8/21 17:28:35] 物品:强效魔法药	怪物:2C9642A0魔龙射手	地图:66	X:231	Y:44 
[2024/8/21 17:28:37] 物品:金创药(中量)	怪物:231D37E0祖玛卫士8	地图:H204	X:72	Y:32 
[2024/8/21 17:28:37] 物品:海魂	怪物:231D37E0祖玛卫士8	地图:H204	X:72	Y:32 
[2024/8/21 17:28:37] 物品:死神手套	怪物:231D37E0祖玛卫士8	地图:H204	X:72	Y:32 
[2024/8/21 17:28:37] 物品:强效金创药	怪物:17864E60魔龙破甲兵	地图:66	X:98	Y:166 
[2024/8/21 17:28:37] 物品:放大镜	怪物:17864E60魔龙破甲兵	地图:66	X:98	Y:166 
[2024/8/21 17:28:42] 物品:强效金创药	怪物:11F51190魔龙射手1	地图:66	X:234	Y:43 
[2024/8/21 17:28:43] 物品:强效太阳水	怪物:183189F0魔龙破甲兵	地图:66	X:97	Y:168 
[2024/8/21 17:28:49] 物品:地狱火	怪物:2A444470僵尸2	地图:D401	X:145	Y:163 
[2024/8/21 17:28:52] 物品:强效魔法药	怪物:28A5AC60魔龙破甲兵1	地图:66	X:235	Y:44 
[2024/8/21 17:28:52] 物品:强效魔法药	怪物:28A5AC60魔龙破甲兵1	地图:66	X:235	Y:44 
[2024/8/21 17:28:52] 物品:降妖除魔戒指	怪物:28A5AC60魔龙破甲兵1	地图:66	X:235	Y:44 
[2024/8/21 17:28:52] 物品:道士手镯	怪物:28A5AC60魔龙破甲兵1	地图:66	X:235	Y:44 
[2024/8/21 17:29:0] 物品:白色虎齿项链	怪物:19CC5DE0祖玛卫士8	地图:H204	X:77	Y:26 
[2024/8/21 17:29:3] 物品:强效魔法药	怪物:25E964A0魔龙刀兵	地图:66	X:237	Y:49 
[2024/8/21 17:29:5] 物品:强效金创药	怪物:268F0BB0魔龙刀兵	地图:66	X:104	Y:164 
[2024/8/21 17:29:9] 物品:强效金创药	怪物:2C731BA0魔龙射手	地图:66	X:242	Y:55 
[2024/8/21 17:29:11] 物品:强效太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:太阳水	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:金创药(中量)	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:金创药(中量)	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:金创药(中量)	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效金创药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效金创药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效金创药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:魔法药(中量)	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:魔法药(中量)	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:魔法药(中量)	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效魔法药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效魔法药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效魔法药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效金创药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效金创药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效金创药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效金创药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效金创药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效金创药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效魔法药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效魔法药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效魔法药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效魔法药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效魔法药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:强效魔法药	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:铂金戒指	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:11] 物品:竹笛	怪物:1D173400白野猪8	地图:H204	X:76	Y:27 
[2024/8/21 17:29:18] 物品:灵魂战衣(女)	怪物:2395C710魔龙邪眼	地图:66	X:243	Y:55 
[2024/8/21 17:29:20] 物品:强效太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:太阳水	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:金创药(中量)	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:金创药(中量)	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:金创药(中量)	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效金创药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效金创药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效金创药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:魔法药(中量)	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:魔法药(中量)	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:魔法药(中量)	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效魔法药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效魔法药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效魔法药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效金创药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效金创药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效金创药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效金创药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效金创药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效金创药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效魔法药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效魔法药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效魔法药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效魔法药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效魔法药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:20] 物品:强效魔法药	怪物:24839F70白野猪8	地图:H204	X:75	Y:21 
[2024/8/21 17:29:23] 物品:布鞋	怪物:2AB39C70魔龙射手	地图:66	X:240	Y:61 
[2024/8/21 17:29:30] 物品:强效魔法药	怪物:2A252FC0祖玛弓箭手8	地图:H204	X:63	Y:22 
[2024/8/21 17:29:30] 物品:琥珀项链	怪物:14B57DF0祖玛弓箭手8	地图:H204	X:62	Y:19 
[2024/8/21 17:29:33] 物品:强效金创药	怪物:2395F370魔龙射手2	地图:66	X:95	Y:165 
[2024/8/21 17:29:34] 物品:放大镜	怪物:2CAEB3C0祖玛雕像8	地图:H204	X:63	Y:21 
[2024/8/21 17:29:36] 物品:强效魔法药	怪物:2D2777D0魔龙破甲兵	地图:66	X:249	Y:69 
[2024/8/21 17:29:41] 物品:金创药(小量)	怪物:13A4DF80僵尸3	地图:D401	X:89	Y:173 
[2024/8/21 17:29:41] 物品:魔法药(小量)	怪物:13A4DF80僵尸3	地图:D401	X:89	Y:173 
[2024/8/21 17:29:42] 物品:强效太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:太阳水	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:金创药(中量)	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:金创药(中量)	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:金创药(中量)	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效金创药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效金创药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效金创药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:魔法药(中量)	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:魔法药(中量)	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:魔法药(中量)	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效魔法药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效魔法药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效魔法药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效金创药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效金创药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效金创药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效金创药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效金创药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效金创药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效魔法药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效魔法药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效魔法药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效魔法药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效魔法药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:42] 物品:强效魔法药	怪物:13B9D390虹魔猪卫8	地图:H204	X:63	Y:20 
[2024/8/21 17:29:43] 物品:强效魔法药	怪物:2CD0B470魔龙射手	地图:66	X:249	Y:71 
[2024/8/21 17:29:46] 物品:强效金创药	怪物:22D80560魔龙射手	地图:66	X:94	Y:156 
[2024/8/21 17:29:46] 物品:龙纹剑	怪物:22D80560魔龙射手	地图:66	X:94	Y:156 
[2024/8/21 17:29:55] 物品:强效太阳水	怪物:26BDA010白野猪8	地图:H204	X:78	Y:38 
[2024/8/21 17:29:55] 物品:强效太阳水	怪物:26BDA010白野猪8	地图:H204	X:78	Y:38 
[2024/8/21 17:29:55] 物品:强效太阳水	怪物:26BDA010白野猪8	地图:H204	X:78	Y:38 
[2024/8/21 17:29:55] 物品:强效太阳水	怪物:26BDA010白野猪8	地图:H204	X:78	Y:38 
