[2024/8/18 8:0:2] 物品:魅力戒指	怪物:17C8E900牛魔侍卫8	地图:H010	X:22	Y:311 
[2024/8/18 8:33:5] 物品:骷髅戒指	怪物:229E8930尸王8	地图:H201	X:108	Y:158 
[2024/8/18 8:33:5] 物品:魔力手镯	怪物:229E8930尸王8	地图:H201	X:108	Y:158 
[2024/8/18 8:33:11] 物品:强效太阳水	怪物:2BB42210尸王8	地图:H201	X:109	Y:159 
[2024/8/18 8:33:11] 物品:强效太阳水	怪物:2BB42210尸王8	地图:H201	X:109	Y:159 
[2024/8/18 8:33:11] 物品:强效太阳水	怪物:2BB42210尸王8	地图:H201	X:109	Y:159 
[2024/8/18 8:33:11] 物品:强效太阳水	怪物:2BB42210尸王8	地图:H201	X:109	Y:159 
[2024/8/18 8:33:11] 物品:强效太阳水	怪物:2BB42210尸王8	地图:H201	X:109	Y:159 
[2024/8/18 8:33:11] 物品:强效金创药	怪物:2BB42210尸王8	地图:H201	X:109	Y:159 
[2024/8/18 8:33:11] 物品:强效金创药	怪物:2BB42210尸王8	地图:H201	X:109	Y:159 
[2024/8/18 8:33:11] 物品:强效魔法药	怪物:2BB42210尸王8	地图:H201	X:109	Y:159 
[2024/8/18 8:33:11] 物品:强效魔法药	怪物:2BB42210尸王8	地图:H201	X:109	Y:159 
[2024/8/18 8:33:11] 物品:生铁戒指	怪物:2BB42210尸王8	地图:H201	X:109	Y:159 
[2024/8/18 8:33:14] 物品:重盔甲(男)	怪物:2F24E910牛魔法师8	地图:H010	X:90	Y:144 
[2024/8/18 8:33:14] 物品:重盔甲(女)	怪物:2F24E910牛魔法师8	地图:H010	X:90	Y:144 
[2024/8/18 8:33:14] 物品:偃月	怪物:2F24E910牛魔法师8	地图:H010	X:90	Y:144 
[2024/8/18 8:33:14] 物品:施毒术	怪物:1E7D93F0僵尸1	地图:H201	X:109	Y:160 
[2024/8/18 8:33:18] 物品:强效太阳水	怪物:2899A560牛魔将军8	地图:H010	X:91	Y:144 
[2024/8/18 8:33:18] 物品:黑铁头盔(封印)	怪物:2899A560牛魔将军8	地图:H010	X:91	Y:144 
[2024/8/18 8:33:18] 物品:攻击力药水	怪物:2899A560牛魔将军8	地图:H010	X:91	Y:144 
[2024/8/18 8:33:18] 物品:思贝儿手镯	怪物:2899A560牛魔将军8	地图:H010	X:91	Y:144 
[2024/8/18 8:33:19] 物品:金创药(小量)	怪物:1A0AB460僵尸3	地图:D401	X:155	Y:129 
[2024/8/18 8:33:20] 物品:金创药(小量)	怪物:28E095E0僵尸3	地图:D401	X:150	Y:130 
[2024/8/18 8:33:23] 物品:魔法药(小量)	怪物:188114C0僵尸5	地图:H201	X:115	Y:156 
[2024/8/18 8:33:26] 物品:魔法药(小量)	怪物:1B7602E0僵尸5	地图:H201	X:117	Y:155 
[2024/8/18 8:33:35] 物品:金创药(小量)	怪物:28E095E0僵尸3	地图:D401	X:150	Y:130 
[2024/8/18 8:33:37] 物品:强效太阳水	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:37] 物品:强效太阳水	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:37] 物品:强效太阳水	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:37] 物品:强效太阳水	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:37] 物品:强效太阳水	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:37] 物品:强效金创药	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:37] 物品:强效金创药	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:37] 物品:强效魔法药	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:37] 物品:强效魔法药	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:37] 物品:凝霜	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:37] 物品:蓝翡翠项链	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:37] 物品:黑檀手镯	怪物:2A1F7CA0尸王8	地图:H201	X:117	Y:155 
[2024/8/18 8:33:38] 物品:金创药(小量)	怪物:280630B0僵尸5	地图:H201	X:117	Y:156 
[2024/8/18 8:33:42] 物品:太阳水	怪物:1AEA8BA0牛魔将军8	地图:H010	X:76	Y:151 
[2024/8/18 8:33:42] 物品:偃月	怪物:1AEA8BA0牛魔将军8	地图:H010	X:76	Y:151 
[2024/8/18 8:33:42] 物品:降魔	怪物:1AEA8BA0牛魔将军8	地图:H010	X:76	Y:151 
[2024/8/18 8:33:42] 物品:金手镯	怪物:1AEA8BA0牛魔将军8	地图:H010	X:76	Y:151 
[2024/8/18 8:33:46] 物品:心灵手镯	怪物:245391F0牛魔将军8	地图:H010	X:75	Y:151 
[2024/8/18 8:33:52] 物品:凌风	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:太阳水	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:太阳水	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:太阳水	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:太阳水	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:金创药(中量)	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:金创药(中量)	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:金创药(中量)	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:金创药(中量)	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:魔法药(中量)	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:魔法药(中量)	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:魔法药(中量)	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:52] 物品:魔法药(中量)	怪物:2A9E9160蜈蚣0	地图:D601	X:19	Y:170 
[2024/8/18 8:33:53] 物品:雷电术	怪物:1CE7D8D0恶灵尸王	地图:H201	X:115	Y:148 
[2024/8/18 8:33:53] 物品:瞬息移动	怪物:1CE7D8D0恶灵尸王	地图:H201	X:115	Y:148 
[2024/8/18 8:33:58] 物品:抗拒火环	怪物:0DDE3D20僵尸1	地图:H201	X:114	Y:148 
[2024/8/18 8:34:5] 物品:魔法长袍(男)	怪物:21FA64A0牛魔法师8	地图:H010	X:74	Y:161 
[2024/8/18 8:34:13] 物品:太阳水	怪物:21E5C950蜈蚣	地图:D601	X:19	Y:162 
[2024/8/18 8:34:13] 物品:生铁戒指	怪物:31E3C460牛魔法师8	地图:H010	X:80	Y:169 
[2024/8/18 8:34:27] 物品:强效太阳水	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:强效太阳水	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:强效太阳水	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:强效太阳水	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:强效太阳水	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:强效金创药	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:强效金创药	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:强效魔法药	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:强效魔法药	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:骷髅戒指	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:黑色水晶戒指	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:珍珠戒指	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:凝霜	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:烈火剑法	怪物:191E0680尸王8	地图:H201	X:122	Y:152 
[2024/8/18 8:34:27] 物品:破魂	怪物:2F1FB310牛魔将军8	地图:H010	X:86	Y:168 
[2024/8/18 8:34:27] 物品:修罗	怪物:2F1FB310牛魔将军8	地图:H010	X:86	Y:168 
[2024/8/18 8:34:27] 物品:竹笛	怪物:2F1FB310牛魔将军8	地图:H010	X:86	Y:168 
[2024/8/18 8:34:32] 物品:灵魂战衣(女)	怪物:2A7CD540牛魔侍卫8	地图:H010	X:86	Y:166 
[2024/8/18 8:34:33] 物品:太阳水	怪物:27B77380黑野猪8	地图:H002	X:102	Y:111 
[2024/8/18 8:34:33] 物品:强效太阳水	怪物:052550C0牛魔将军0	地图:H010	X:86	Y:167 
[2024/8/18 8:34:33] 物品:强效太阳水	怪物:052550C0牛魔将军0	地图:H010	X:86	Y:167 
[2024/8/18 8:34:33] 物品:强效太阳水	怪物:052550C0牛魔将军0	地图:H010	X:86	Y:167 
[2024/8/18 8:34:33] 物品:强效太阳水	怪物:052550C0牛魔将军0	地图:H010	X:86	Y:167 
[2024/8/18 8:34:33] 物品:太阳水	怪物:052550C0牛魔将军0	地图:H010	X:86	Y:167 
[2024/8/18 8:34:33] 物品:太阳水	怪物:052550C0牛魔将军0	地图:H010	X:86	Y:167 
[2024/8/18 8:34:36] 物品:太阳水	怪物:2A511870黑色恶蛆8	地图:H104	X:69	Y:46 
[2024/8/18 8:34:39] 物品:金创药(小量)	怪物:1BCDB260僵尸4	地图:H201	X:122	Y:153 
[2024/8/18 8:34:44] 物品:金创药(小量)	怪物:2F2AEA60僵尸5	地图:H201	X:120	Y:152 
[2024/8/18 8:34:44] 物品:太阳水	怪物:2F2AEA60僵尸5	地图:H201	X:120	Y:152 
[2024/8/18 8:34:44] 物品:强效太阳水	怪物:2791F9B0牛魔祭司8	地图:H010	X:84	Y:174 
[2024/8/18 8:34:45] 物品:金创药(中量)	怪物:19419830恶灵尸王	地图:H201	X:120	Y:153 
[2024/8/18 8:34:45] 物品:地狱火	怪物:19419830恶灵尸王	地图:H201	X:120	Y:153 
[2024/8/18 8:34:45] 物品:召唤骷髅	怪物:19419830恶灵尸王	地图:H201	X:120	Y:153 
[2024/8/18 8:34:46] 物品:强效太阳水	怪物:2A559CF0牛魔将军8	地图:H010	X:83	Y:174 
[2024/8/18 8:34:46] 物品:太阳水	怪物:2A559CF0牛魔将军8	地图:H010	X:83	Y:174 
[2024/8/18 8:34:46] 物品:道士手镯	怪物:2A559CF0牛魔将军8	地图:H010	X:83	Y:174 
[2024/8/18 8:34:55] 物品:黑檀手镯	怪物:2DD3C0E0牛魔将军8	地图:H010	X:86	Y:167 
[2024/8/18 8:35:8] 物品:金创药(小量)	怪物:18A09CF0僵尸5	地图:H201	X:102	Y:169 
[2024/8/18 8:35:8] 物品:魔法药(小量)	怪物:18A09CF0僵尸5	地图:H201	X:102	Y:169 
[2024/8/18 8:35:13] 物品:火墙	怪物:2B4FF5B0恶灵尸王	地图:H201	X:101	Y:169 
[2024/8/18 8:35:17] 物品:躲避手链	怪物:052FC6E0牛魔法师8	地图:H010	X:74	Y:182 
[2024/8/18 8:35:22] 物品:金创药(小量)	怪物:2B451AC0僵尸5	地图:H201	X:101	Y:173 
[2024/8/18 8:35:29] 物品:金创药(小量)	怪物:29E74B60僵尸5	地图:H201	X:107	Y:180 
[2024/8/18 8:35:31] 物品:金创药(小量)	怪物:1B773C80僵尸5	地图:H201	X:108	Y:180 
[2024/8/18 8:35:42] 物品:魔法长袍(女)	怪物:18888BA0跳跳蜂	地图:D601	X:17	Y:196 
[2024/8/18 8:35:43] 物品:金创药(小量)	怪物:28A2D680僵尸3	地图:D401	X:151	Y:155 
[2024/8/18 8:35:50] 物品:金戒指	怪物:30B26650钳虫8	地图:H104	X:67	Y:34 
[2024/8/18 8:35:51] 物品:强效太阳水	怪物:05C159E0牛魔将军0	地图:H010	X:75	Y:183 
[2024/8/18 8:35:51] 物品:强效太阳水	怪物:05C159E0牛魔将军0	地图:H010	X:75	Y:183 
[2024/8/18 8:35:51] 物品:太阳水	怪物:05C159E0牛魔将军0	地图:H010	X:75	Y:183 
[2024/8/18 8:35:51] 物品:太阳水	怪物:05C159E0牛魔将军0	地图:H010	X:75	Y:183 
[2024/8/18 8:35:51] 物品:太阳水	怪物:05C159E0牛魔将军0	地图:H010	X:75	Y:183 
[2024/8/18 8:35:54] 物品:雷电术	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:抗拒火环	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:精神力战法	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:火球术	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:治愈术	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:基本剑术	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:凌风	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:蓝色水晶戒指	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:魔鬼项链	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:凤凰明珠	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:魔力手镯	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:灯笼项链	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:铁剑	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:短剑	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:轻型盔甲(男)	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:轻型盔甲(女)	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:青铜斧	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:黑檀项链	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:黄色水晶项链	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:黑色水晶项链	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:青铜头盔	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:金创药(小量)	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:金创药(小量)	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:金创药(小量)	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:金创药(小量)	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:魔法药(小量)	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:魔法药(小量)	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:魔法药(小量)	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:54] 物品:魔法药(小量)	怪物:1832FCE0僵尸50	地图:H201	X:92	Y:177 
[2024/8/18 8:35:58] 物品:太阳水	怪物:235D23E0黑野猪8	地图:H002	X:117	Y:89 
[2024/8/18 8:36:0] 物品:金创药(小量)	怪物:0DC25B90僵尸5	地图:H201	X:88	Y:170 
[2024/8/18 8:36:8] 物品:金创药(小量)	怪物:2A42E9C0僵尸3	地图:D401	X:145	Y:153 
[2024/8/18 8:36:8] 物品:魔法药(小量)	怪物:2A42E9C0僵尸3	地图:D401	X:145	Y:153 
[2024/8/18 8:36:8] 物品:攻杀剑术	怪物:2A42E9C0僵尸3	地图:D401	X:145	Y:153 
[2024/8/18 8:36:13] 物品:强效太阳水	怪物:27A703F0牛魔将军8	地图:H010	X:81	Y:181 
[2024/8/18 8:36:13] 物品:强效太阳水	怪物:27A703F0牛魔将军8	地图:H010	X:81	Y:181 
[2024/8/18 8:36:13] 物品:太阳水	怪物:27A703F0牛魔将军8	地图:H010	X:81	Y:181 
[2024/8/18 8:36:13] 物品:珊瑚戒指	怪物:27A703F0牛魔将军8	地图:H010	X:81	Y:181 
[2024/8/18 8:36:15] 物品:强效太阳水	怪物:2B2A59A0牛魔将军0	地图:H010	X:76	Y:183 
[2024/8/18 8:36:15] 物品:强效太阳水	怪物:2B2A59A0牛魔将军0	地图:H010	X:76	Y:183 
[2024/8/18 8:36:15] 物品:强效太阳水	怪物:2B2A59A0牛魔将军0	地图:H010	X:76	Y:183 
[2024/8/18 8:36:15] 物品:太阳水	怪物:2B2A59A0牛魔将军0	地图:H010	X:76	Y:183 
[2024/8/18 8:36:15] 物品:修罗	怪物:2B2A59A0牛魔将军0	地图:H010	X:76	Y:183 
[2024/8/18 8:36:16] 物品:强效太阳水	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:强效太阳水	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:强效太阳水	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:强效太阳水	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:强效太阳水	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:强效金创药	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:强效金创药	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:强效魔法药	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:强效魔法药	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:蛇眼戒指	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:道德戒指	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:黑檀手镯	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:16] 物品:困魔咒	怪物:18544DB0尸王8	地图:H001	X:124	Y:129 
[2024/8/18 8:36:23] 物品:金创药(小量)	怪物:1E1E8BA0僵尸3	地图:D401	X:138	Y:153 
[2024/8/18 8:36:24] 物品:强效太阳水	怪物:2F240B30牛魔将军8	地图:H010	X:76	Y:182 
[2024/8/18 8:36:24] 物品:太阳水	怪物:2F240B30牛魔将军8	地图:H010	X:76	Y:182 
[2024/8/18 8:36:30] 物品:强效太阳水	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:强效太阳水	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:强效太阳水	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:强效太阳水	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:强效太阳水	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:强效金创药	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:强效金创药	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:强效魔法药	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:强效魔法药	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:珍珠戒指	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:凝霜	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:道德戒指	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:魅力戒指	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:蓝翡翠项链	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:困魔咒	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:30] 物品:野蛮冲撞	怪物:2A7EE9C0尸王8	地图:H201	X:131	Y:162 
[2024/8/18 8:36:32] 物品:太阳水	怪物:19278890牛魔将军8	地图:H010	X:82	Y:189 
[2024/8/18 8:36:32] 物品:强效魔法药	怪物:19278890牛魔将军8	地图:H010	X:82	Y:189 
[2024/8/18 8:36:32] 物品:强效金创药	怪物:19278890牛魔将军8	地图:H010	X:82	Y:189 
[2024/8/18 8:36:32] 物品:记忆头盔	怪物:19278890牛魔将军8	地图:H010	X:82	Y:189 
[2024/8/18 8:36:37] 物品:强效太阳水	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:37] 物品:强效太阳水	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:37] 物品:强效太阳水	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:37] 物品:强效太阳水	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:37] 物品:强效太阳水	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:37] 物品:强效金创药	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:37] 物品:强效金创药	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:37] 物品:强效魔法药	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:37] 物品:强效魔法药	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:37] 物品:珍珠戒指	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:37] 物品:黑檀手镯	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:37] 物品:群体治疗术	怪物:29F101A0尸王8	地图:H201	X:130	Y:160 
[2024/8/18 8:36:38] 物品:强效魔法药	怪物:1C3758D0牛魔祭司8	地图:H010	X:82	Y:186 
[2024/8/18 8:36:41] 物品:强效太阳水	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:强效太阳水	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:强效太阳水	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:强效太阳水	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:强效太阳水	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:强效金创药	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:强效金创药	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:强效魔法药	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:强效魔法药	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:生铁戒指	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:魅力戒指	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:黑檀手镯	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:41] 物品:魔力手镯	怪物:31AEADF0尸王8	地图:H201	X:131	Y:160 
[2024/8/18 8:36:48] 物品:强效太阳水	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:强效太阳水	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:强效太阳水	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:强效太阳水	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:强效太阳水	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:强效金创药	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:强效金创药	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:强效魔法药	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:强效魔法药	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:魅力戒指	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:蓝翡翠项链	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:黑檀手镯	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:48] 物品:魔力手镯	怪物:18D2CAD0尸王8	地图:H201	X:129	Y:160 
[2024/8/18 8:36:53] 物品:强效太阳水	怪物:1E0E7090牛魔将军8	地图:H010	X:93	Y:193 
[2024/8/18 8:36:53] 物品:强效金创药	怪物:1E0E7090牛魔将军8	地图:H010	X:93	Y:193 
[2024/8/18 8:36:53] 物品:放大镜	怪物:1E0E7090牛魔将军8	地图:H010	X:93	Y:193 
[2024/8/18 8:36:54] 物品:生铁戒指	怪物:0DA79370牛魔侍卫8	地图:H010	X:91	Y:194 
[2024/8/18 8:36:58] 物品:强效太阳水	怪物:2A1D9480尸王8	地图:H201	X:137	Y:167 
[2024/8/18 8:36:58] 物品:强效太阳水	怪物:2A1D9480尸王8	地图:H201	X:137	Y:167 
[2024/8/18 8:36:58] 物品:强效太阳水	怪物:2A1D9480尸王8	地图:H201	X:137	Y:167 
[2024/8/18 8:36:58] 物品:强效太阳水	怪物:2A1D9480尸王8	地图:H201	X:137	Y:167 
[2024/8/18 8:36:58] 物品:强效太阳水	怪物:2A1D9480尸王8	地图:H201	X:137	Y:167 
[2024/8/18 8:36:58] 物品:强效金创药	怪物:2A1D9480尸王8	地图:H201	X:137	Y:167 
[2024/8/18 8:36:58] 物品:强效金创药	怪物:2A1D9480尸王8	地图:H201	X:137	Y:167 
[2024/8/18 8:36:58] 物品:强效魔法药	怪物:2A1D9480尸王8	地图:H201	X:137	Y:167 
