[2024/8/18 14:0:1] 物品:道士手镯	怪物:29624450黑野猪8	地图:H002	X:278	Y:345 
[2024/8/18 14:26:58] 物品:强效太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:强效太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:强效太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:强效太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:强效太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:太阳水	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:金创药(中量)	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:金创药(中量)	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:强效金创药	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:强效金创药	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:强效金创药	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:魔法药(中量)	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:魔法药(中量)	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:强效魔法药	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:强效魔法药	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:强效魔法药	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:神圣战甲术	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:26:58] 物品:召唤骷髅	怪物:299E26F0沃玛卫士8	地图:H204	X:29	Y:71 
[2024/8/18 14:27:2] 物品:金创药(小量)	怪物:2A5050C0骷髅0	地图:D001	X:347	Y:361 
[2024/8/18 14:27:2] 物品:金创药(小量)	怪物:2A5050C0骷髅0	地图:D001	X:347	Y:361 
[2024/8/18 14:27:2] 物品:金创药(小量)	怪物:2A5050C0骷髅0	地图:D001	X:347	Y:361 
[2024/8/18 14:27:2] 物品:金创药(小量)	怪物:2A5050C0骷髅0	地图:D001	X:347	Y:361 
[2024/8/18 14:27:2] 物品:魔法药(小量)	怪物:2A5050C0骷髅0	地图:D001	X:347	Y:361 
[2024/8/18 14:27:2] 物品:魔法药(小量)	怪物:2A5050C0骷髅0	地图:D001	X:347	Y:361 
[2024/8/18 14:27:2] 物品:魔法药(小量)	怪物:2A5050C0骷髅0	地图:D001	X:347	Y:361 
[2024/8/18 14:27:2] 物品:魔法药(小量)	怪物:2A5050C0骷髅0	地图:D001	X:347	Y:361 
[2024/8/18 14:27:2] 物品:生铁戒指	怪物:2916F0F0祖玛弓箭手8	地图:H204	X:35	Y:68 
[2024/8/18 14:27:3] 物品:强效太阳水	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:3] 物品:强效太阳水	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:3] 物品:强效太阳水	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:3] 物品:强效太阳水	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:3] 物品:强效太阳水	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:3] 物品:强效金创药	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:3] 物品:强效金创药	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:3] 物品:强效魔法药	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:3] 物品:强效魔法药	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:3] 物品:蛇眼戒指	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:3] 物品:死神手套	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:3] 物品:黑檀手镯	怪物:304A4100尸王8	地图:H201	X:39	Y:94 
[2024/8/18 14:27:11] 物品:太阳水	怪物:1B8A44D0牛魔将军8	地图:H010	X:38	Y:69 
[2024/8/18 14:27:11] 物品:强效魔法药	怪物:1B8A44D0牛魔将军8	地图:H010	X:38	Y:69 
[2024/8/18 14:27:13] 物品:精神力药水	怪物:1C1182A0僵尸2	地图:D401	X:46	Y:146 
[2024/8/18 14:27:14] 物品:偃月	怪物:2DC7D310牛魔侍卫8	地图:H010	X:38	Y:70 
[2024/8/18 14:27:14] 物品:生铁戒指	怪物:2DC7D310牛魔侍卫8	地图:H010	X:38	Y:70 
[2024/8/18 14:27:15] 物品:抗拒火环	怪物:185A8DF0僵尸10	地图:H201	X:35	Y:97 
[2024/8/18 14:27:15] 物品:火球术	怪物:185A8DF0僵尸10	地图:H201	X:35	Y:97 
[2024/8/18 14:27:15] 物品:凌风	怪物:185A8DF0僵尸10	地图:H201	X:35	Y:97 
[2024/8/18 14:27:18] 物品:强效太阳水	怪物:244777C0血僵尸	地图:D10061	X:17	Y:23 
[2024/8/18 14:27:18] 物品:强效太阳水	怪物:244777C0血僵尸	地图:D10061	X:17	Y:23 
[2024/8/18 14:27:18] 物品:疗伤药	怪物:244777C0血僵尸	地图:D10061	X:17	Y:23 
[2024/8/18 14:27:18] 物品:疗伤药	怪物:244777C0血僵尸	地图:D10061	X:17	Y:23 
[2024/8/18 14:27:18] 物品:强效金创药	怪物:244777C0血僵尸	地图:D10061	X:17	Y:23 
[2024/8/18 14:27:18] 物品:强效魔法药	怪物:244777C0血僵尸	地图:D10061	X:17	Y:23 
[2024/8/18 14:27:18] 物品:强效金创药	怪物:244777C0血僵尸	地图:D10061	X:17	Y:23 
[2024/8/18 14:27:18] 物品:强效金创药	怪物:244777C0血僵尸	地图:D10061	X:17	Y:23 
[2024/8/18 14:27:18] 物品:强效魔法药	怪物:244777C0血僵尸	地图:D10061	X:17	Y:23 
[2024/8/18 14:27:18] 物品:白金项链	怪物:244777C0血僵尸	地图:D10061	X:17	Y:23 
[2024/8/18 14:27:18] 物品:强效太阳水	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:18] 物品:强效太阳水	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:18] 物品:强效太阳水	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:18] 物品:强效太阳水	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:18] 物品:强效太阳水	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:18] 物品:强效金创药	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:18] 物品:强效金创药	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:18] 物品:强效魔法药	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:18] 物品:强效魔法药	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:18] 物品:道德戒指	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:18] 物品:魅力戒指	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:18] 物品:黑檀手镯	怪物:2AB6ED20尸王8	地图:H201	X:34	Y:97 
[2024/8/18 14:27:19] 物品:强效太阳水	怪物:1F0C60F0牛魔将军8	地图:H010	X:39	Y:69 
[2024/8/18 14:27:19] 物品:金创药(小量)	怪物:03A42100僵尸4	地图:H201	X:34	Y:96 
[2024/8/18 14:27:23] 物品:太阳水	怪物:18752650黑野猪8	地图:H002	X:155	Y:71 
[2024/8/18 14:27:23] 物品:蓝翡翠项链	怪物:17DCD890黑野猪8	地图:H002	X:268	Y:145 
[2024/8/18 14:27:25] 物品:金创药(中量)	怪物:1B6A21F0僵尸1	地图:H201	X:30	Y:102 
[2024/8/18 14:27:25] 物品:灵魂战衣(女)	怪物:2F227790牛魔侍卫8	地图:H010	X:39	Y:65 
[2024/8/18 14:27:25] 物品:降魔	怪物:2F227790牛魔侍卫8	地图:H010	X:39	Y:65 
[2024/8/18 14:27:25] 物品:强效太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:太阳水	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效金创药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效金创药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效金创药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效金创药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效金创药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效金创药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效金创药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效金创药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效金创药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效金创药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效魔法药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效魔法药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效魔法药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效魔法药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效魔法药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效魔法药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效魔法药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效魔法药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效魔法药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:强效魔法药	怪物:306F3270虹魔蝎卫8	地图:H204	X:40	Y:61 
[2024/8/18 14:27:25] 物品:金手镯	怪物:28F8D390红野猪8	地图:H002	X:76	Y:164 
[2024/8/18 14:27:28] 物品:金创药(小量)	怪物:1B6AA710僵尸5	地图:H201	X:29	Y:103 
[2024/8/18 14:27:31] 物品:魔法长袍(女)	怪物:297535D0牛魔法师8	地图:H010	X:40	Y:63 
[2024/8/18 14:27:31] 物品:降魔	怪物:297535D0牛魔法师8	地图:H010	X:40	Y:63 
[2024/8/18 14:27:36] 物品:八荒	怪物:2DF37570祖玛雕像8	地图:H204	X:44	Y:52 
[2024/8/18 14:27:36] 物品:白色虎齿项链	怪物:2DF37570祖玛雕像8	地图:H204	X:44	Y:52 
[2024/8/18 14:27:38] 物品:重盔甲(男)	怪物:2A1B3EF0牛魔法师8	地图:H010	X:38	Y:62 
[2024/8/18 14:27:38] 物品:魔法长袍(男)	怪物:2A1B3EF0牛魔法师8	地图:H010	X:38	Y:62 
[2024/8/18 14:27:38] 物品:蓝翡翠项链	怪物:2A1B3EF0牛魔法师8	地图:H010	X:38	Y:62 
[2024/8/18 14:27:38] 物品:白色虎齿项链	怪物:2A1B3EF0牛魔法师8	地图:H010	X:38	Y:62 
[2024/8/18 14:27:40] 物品:召唤骷髅	怪物:28692230僵尸40	地图:H201	X:24	Y:96 
[2024/8/18 14:27:40] 物品:雷电术	怪物:28692230僵尸40	地图:H201	X:24	Y:96 
[2024/8/18 14:27:40] 物品:抗拒火环	怪物:28692230僵尸40	地图:H201	X:24	Y:96 
[2024/8/18 14:27:40] 物品:精神力战法	怪物:28692230僵尸40	地图:H201	X:24	Y:96 
[2024/8/18 14:27:40] 物品:火球术	怪物:28692230僵尸40	地图:H201	X:24	Y:96 
[2024/8/18 14:27:40] 物品:治愈术	怪物:28692230僵尸40	地图:H201	X:24	Y:96 
[2024/8/18 14:27:40] 物品:基本剑术	怪物:28692230僵尸40	地图:H201	X:24	Y:96 
[2024/8/18 14:27:40] 物品:黄色水晶项链	怪物:28692230僵尸40	地图:H201	X:24	Y:96 
[2024/8/18 14:27:40] 物品:金创药(小量)	怪物:28692230僵尸40	地图:H201	X:24	Y:96 
[2024/8/18 14:27:40] 物品:魔法药(小量)	怪物:28692230僵尸40	地图:H201	X:24	Y:96 
[2024/8/18 14:27:40] 物品:魔法药(小量)	怪物:28692230僵尸40	地图:H201	X:24	Y:96 
[2024/8/18 14:27:44] 物品:魔法药(小量)	怪物:27B7CC40僵尸5	地图:H201	X:25	Y:93 
[2024/8/18 14:27:47] 物品:斩马刀	怪物:2F1DB4C0祖玛雕像8	地图:H204	X:43	Y:50 
[2024/8/18 14:27:47] 物品:金手镯	怪物:2F1DB4C0祖玛雕像8	地图:H204	X:43	Y:50 
[2024/8/18 14:27:50] 物品:强效太阳水	怪物:24476190血僵尸	地图:D10061	X:20	Y:23 
[2024/8/18 14:27:50] 物品:强效太阳水	怪物:24476190血僵尸	地图:D10061	X:20	Y:23 
[2024/8/18 14:27:50] 物品:疗伤药	怪物:24476190血僵尸	地图:D10061	X:20	Y:23 
[2024/8/18 14:27:50] 物品:疗伤药	怪物:24476190血僵尸	地图:D10061	X:20	Y:23 
[2024/8/18 14:27:50] 物品:强效金创药	怪物:24476190血僵尸	地图:D10061	X:20	Y:23 
[2024/8/18 14:27:50] 物品:强效魔法药	怪物:24476190血僵尸	地图:D10061	X:20	Y:23 
[2024/8/18 14:27:50] 物品:强效金创药	怪物:24476190血僵尸	地图:D10061	X:20	Y:23 
[2024/8/18 14:27:50] 物品:强效魔法药	怪物:24476190血僵尸	地图:D10061	X:20	Y:23 
[2024/8/18 14:27:50] 物品:强效金创药	怪物:24476190血僵尸	地图:D10061	X:20	Y:23 
[2024/8/18 14:27:50] 物品:魔法盾	怪物:24476190血僵尸	地图:D10061	X:20	Y:23 
[2024/8/18 14:27:50] 物品:魔法药(小量)	怪物:1B91FAB0僵尸4	地图:H201	X:23	Y:92 
[2024/8/18 14:27:50] 物品:治愈术	怪物:1B91FAB0僵尸4	地图:H201	X:23	Y:92 
[2024/8/18 14:27:51] 物品:诱惑之光	怪物:0D507C80僵尸1	地图:H201	X:23	Y:94 
[2024/8/18 14:27:52] 物品:强效太阳水	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:强效太阳水	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:太阳水	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:太阳水	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:疗伤药	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:疗伤药	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:强效金创药	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:强效金创药	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:强效魔法药	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:强效魔法药	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:强效金创药	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:强效金创药	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:强效魔法药	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:强效魔法药	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:战神盔甲(男)	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:52] 物品:生铁戒指	怪物:279372E0黑锷蜘蛛0	地图:D10061	X:17	Y:25 
[2024/8/18 14:27:53] 物品:强效魔法药	怪物:197123C0牛魔祭司8	地图:H010	X:28	Y:58 
[2024/8/18 14:27:53] 物品:夏普儿手镯	怪物:197123C0牛魔祭司8	地图:H010	X:28	Y:58 
[2024/8/18 14:27:53] 物品:半月	怪物:289BA230祖玛雕像8	地图:H204	X:43	Y:47 
[2024/8/18 14:27:58] 物品:强效太阳水	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:强效太阳水	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:太阳水	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:太阳水	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:疗伤药	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:疗伤药	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:强效金创药	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:强效金创药	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:强效魔法药	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:强效魔法药	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:强效金创药	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:强效金创药	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:强效魔法药	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:强效魔法药	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:27:58] 物品:地狱雷光	怪物:244D4910血巨人0	地图:D10061	X:18	Y:24 
[2024/8/18 14:28:0] 物品:强效太阳水	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:强效太阳水	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:强效太阳水	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:强效太阳水	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:强效太阳水	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:强效金创药	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:强效金创药	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:强效魔法药	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:强效魔法药	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:珍珠戒指	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:魅力戒指	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:黑檀手镯	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:魔力手镯	怪物:19B925A0尸王8	地图:H201	X:24	Y:92 
[2024/8/18 14:28:0] 物品:小手镯	怪物:29ED4910祖玛弓箭手8	地图:H204	X:43	Y:44 
[2024/8/18 14:28:3] 物品:魔法药(中量)	怪物:18410370恶灵僵尸8	地图:H001	X:49	Y:111 
[2024/8/18 14:28:6] 物品:魔法药(中量)	怪物:306C4810祖玛雕像8	地图:H204	X:41	Y:42 
[2024/8/18 14:28:6] 物品:蓝翡翠项链	怪物:306C4810祖玛雕像8	地图:H204	X:41	Y:42 
[2024/8/18 14:28:6] 物品:蓝色水晶戒指	怪物:306C4810祖玛雕像8	地图:H204	X:41	Y:42 
[2024/8/18 14:28:9] 物品:强效太阳水	怪物:28ACDD10牛魔祭司8	地图:H010	X:45	Y:42 
[2024/8/18 14:28:9] 物品:魔法长袍(男)	怪物:28ACDD10牛魔祭司8	地图:H010	X:45	Y:42 
[2024/8/18 14:28:9] 物品:魔法手镯	怪物:28ACDD10牛魔祭司8	地图:H010	X:45	Y:42 
[2024/8/18 14:28:9] 物品:魔鬼项链	怪物:286B6190祖玛卫士8	地图:H204	X:42	Y:42 
[2024/8/18 14:28:9] 物品:金戒指	怪物:286B6190祖玛卫士8	地图:H204	X:42	Y:42 
[2024/8/18 14:28:9] 物品:太阳水	怪物:2447FCE0血巨人	地图:D10061	X:19	Y:25 
[2024/8/18 14:28:9] 物品:强效太阳水	怪物:2447FCE0血巨人	地图:D10061	X:19	Y:25 
[2024/8/18 14:28:9] 物品:强效金创药	怪物:2447FCE0血巨人	地图:D10061	X:19	Y:25 
[2024/8/18 14:28:9] 物品:强效魔法药	怪物:2447FCE0血巨人	地图:D10061	X:19	Y:25 
[2024/8/18 14:28:9] 物品:金创药(小量)	怪物:29029830僵尸3	地图:D401	X:75	Y:165 
[2024/8/18 14:28:13] 物品:强效太阳水	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:13] 物品:强效太阳水	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:13] 物品:强效太阳水	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:13] 物品:强效太阳水	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:13] 物品:强效太阳水	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:13] 物品:强效金创药	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:13] 物品:强效金创药	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:13] 物品:强效魔法药	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:13] 物品:强效魔法药	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:13] 物品:骷髅戒指	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:13] 物品:珍珠戒指	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:13] 物品:魔力手镯	怪物:2A30CE50尸王8	地图:H201	X:19	Y:87 
[2024/8/18 14:28:14] 物品:强效太阳水	怪物:2D50E740沃玛卫士8	地图:H204	X:43	Y:42 
[2024/8/18 14:28:14] 物品:强效太阳水	怪物:2D50E740沃玛卫士8	地图:H204	X:43	Y:42 
[2024/8/18 14:28:14] 物品:强效太阳水	怪物:2D50E740沃玛卫士8	地图:H204	X:43	Y:42 
[2024/8/18 14:28:14] 物品:强效太阳水	怪物:2D50E740沃玛卫士8	地图:H204	X:43	Y:42 
[2024/8/18 14:28:14] 物品:强效太阳水	怪物:2D50E740沃玛卫士8	地图:H204	X:43	Y:42 
[2024/8/18 14:28:14] 物品:太阳水	怪物:2D50E740沃玛卫士8	地图:H204	X:43	Y:42 
