[2024/8/18 18:0:2] 物品:幽灵手套	怪物:29166BD0祖玛雕像83	地图:H008	X:60	Y:53 
[2024/8/18 18:38:20] 物品:强效太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:太阳水	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效金创药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效金创药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效金创药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效金创药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效金创药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效金创药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效金创药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效金创药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效金创药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效金创药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效魔法药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效魔法药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效魔法药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效魔法药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效魔法药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效魔法药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效魔法药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效魔法药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效魔法药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:强效魔法药	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:20] 物品:银蛇	怪物:2E04AF70虹魔蝎卫8	地图:H204	X:30	Y:30 
[2024/8/18 18:38:25] 物品:金创药(小量)	怪物:2F290240僵尸4	地图:H201	X:92	Y:91 
[2024/8/18 18:38:30] 物品:魔力手镯	怪物:2E710010祖玛卫士8	地图:H204	X:25	Y:35 
[2024/8/18 18:38:31] 物品:魔法药(小量)	怪物:237868A0骷髅战士	地图:D011	X:86	Y:70 
[2024/8/18 18:38:33] 物品:强效太阳水	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:强效太阳水	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:强效太阳水	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:强效太阳水	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:强效太阳水	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:强效金创药	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:强效金创药	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:强效魔法药	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:强效魔法药	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:骷髅戒指	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:死神手套	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:黑檀手镯	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:魔力手镯	怪物:21DF8ED0尸王8	地图:H201	X:94	Y:90 
[2024/8/18 18:38:33] 物品:偃月	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:生铁戒指	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:骷髅戒指	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:八荒	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:蓝色水晶戒指	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:琥珀项链	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:坚固手套	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:魔力手镯	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:太阳水	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:太阳水	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:太阳水	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:太阳水	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:金创药(中量)	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:金创药(中量)	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:金创药(中量)	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:金创药(中量)	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:魔法药(中量)	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:魔法药(中量)	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:魔法药(中量)	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:魔法药(中量)	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:33] 物品:重盔甲(男)	怪物:28D883B0跳跳蜂0	地图:D601	X:33	Y:38 
[2024/8/18 18:38:38] 物品:强效太阳水	怪物:2899D1C0祖玛卫士8	地图:H204	X:24	Y:36 
[2024/8/18 18:38:38] 物品:魔鬼项链	怪物:2899D1C0祖玛卫士8	地图:H204	X:24	Y:36 
[2024/8/18 18:38:39] 物品:强效太阳水	怪物:1B1128A0尸王8	地图:H201	X:92	Y:92 
[2024/8/18 18:38:39] 物品:强效太阳水	怪物:1B1128A0尸王8	地图:H201	X:92	Y:92 
[2024/8/18 18:38:39] 物品:强效太阳水	怪物:1B1128A0尸王8	地图:H201	X:92	Y:92 
[2024/8/18 18:38:39] 物品:强效太阳水	怪物:1B1128A0尸王8	地图:H201	X:92	Y:92 
[2024/8/18 18:38:39] 物品:强效太阳水	怪物:1B1128A0尸王8	地图:H201	X:92	Y:92 
[2024/8/18 18:38:39] 物品:强效金创药	怪物:1B1128A0尸王8	地图:H201	X:92	Y:92 
[2024/8/18 18:38:39] 物品:强效金创药	怪物:1B1128A0尸王8	地图:H201	X:92	Y:92 
[2024/8/18 18:38:39] 物品:强效魔法药	怪物:1B1128A0尸王8	地图:H201	X:92	Y:92 
[2024/8/18 18:38:39] 物品:强效魔法药	怪物:1B1128A0尸王8	地图:H201	X:92	Y:92 
[2024/8/18 18:38:39] 物品:蛇眼戒指	怪物:1B1128A0尸王8	地图:H201	X:92	Y:92 
[2024/8/18 18:38:39] 物品:魔力手镯	怪物:1B1128A0尸王8	地图:H201	X:92	Y:92 
[2024/8/18 18:38:39] 物品:降魔	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:白色虎齿项链	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:小手镯	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:半月	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:蓝色水晶戒指	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:琥珀项链	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:凤凰明珠	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:魔力手镯	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:太阳水	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:太阳水	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:太阳水	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:太阳水	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:金创药(中量)	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:金创药(中量)	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:金创药(中量)	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:金创药(中量)	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:魔法药(中量)	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:魔法药(中量)	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:魔法药(中量)	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:魔法药(中量)	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:魔法长袍(男)	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:39] 物品:竹笛	怪物:063DA980跳跳蜂0	地图:D601	X:32	Y:37 
[2024/8/18 18:38:40] 物品:魔法药(小量)	怪物:2A749830僵尸5	地图:H201	X:94	Y:90 
[2024/8/18 18:38:41] 物品:珍珠戒指	怪物:28100F10祖玛弓箭手8	地图:H204	X:24	Y:35 
[2024/8/18 18:38:43] 物品:魔鬼项链	怪物:2890BE00蜈蚣	地图:D601	X:31	Y:38 
[2024/8/18 18:38:43] 物品:隐身术	怪物:30C4EE30恶灵尸王	地图:H201	X:92	Y:90 
[2024/8/18 18:38:43] 物品:灵魂火符	怪物:30C4EE30恶灵尸王	地图:H201	X:92	Y:90 
[2024/8/18 18:38:47] 物品:金创药(小量)	怪物:2A749830僵尸5	地图:H201	X:94	Y:90 
[2024/8/18 18:38:47] 物品:火球术	怪物:2A749830僵尸5	地图:H201	X:94	Y:90 
[2024/8/18 18:38:47] 物品:金戒指	怪物:2066DB60蝎蛇8	地图:H006	X:31	Y:40 
[2024/8/18 18:38:52] 物品:灵魂战衣(女)	怪物:190D51A0蝎蛇8	地图:H006	X:32	Y:41 
[2024/8/18 18:38:59] 物品:强效太阳水	怪物:18039EB0尸王8	地图:H201	X:93	Y:94 
[2024/8/18 18:38:59] 物品:强效太阳水	怪物:18039EB0尸王8	地图:H201	X:93	Y:94 
[2024/8/18 18:38:59] 物品:强效太阳水	怪物:18039EB0尸王8	地图:H201	X:93	Y:94 
[2024/8/18 18:38:59] 物品:强效太阳水	怪物:18039EB0尸王8	地图:H201	X:93	Y:94 
[2024/8/18 18:38:59] 物品:强效太阳水	怪物:18039EB0尸王8	地图:H201	X:93	Y:94 
[2024/8/18 18:38:59] 物品:强效金创药	怪物:18039EB0尸王8	地图:H201	X:93	Y:94 
[2024/8/18 18:38:59] 物品:强效金创药	怪物:18039EB0尸王8	地图:H201	X:93	Y:94 
[2024/8/18 18:38:59] 物品:强效魔法药	怪物:18039EB0尸王8	地图:H201	X:93	Y:94 
[2024/8/18 18:38:59] 物品:强效魔法药	怪物:18039EB0尸王8	地图:H201	X:93	Y:94 
[2024/8/18 18:38:59] 物品:黑檀手镯	怪物:18039EB0尸王8	地图:H201	X:93	Y:94 
[2024/8/18 18:38:59] 物品:困魔咒	怪物:18039EB0尸王8	地图:H201	X:93	Y:94 
[2024/8/18 18:39:0] 物品:黑色水晶项链	怪物:18D970B0蜈蚣	地图:D601	X:31	Y:37 
[2024/8/18 18:39:2] 物品:太阳水	怪物:0D767ED0黑色恶蛆8	地图:H001	X:76	Y:48 
[2024/8/18 18:39:4] 物品:金创药(小量)	怪物:2B3095A0僵尸5	地图:H201	X:93	Y:94 
[2024/8/18 18:39:4] 物品:魔法药(小量)	怪物:2B3095A0僵尸5	地图:H201	X:93	Y:94 
[2024/8/18 18:39:12] 物品:强效太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:太阳水	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效金创药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效金创药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效金创药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效金创药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效金创药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效金创药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效金创药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效金创药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效金创药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效金创药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效魔法药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效魔法药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效魔法药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效魔法药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效魔法药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效魔法药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效魔法药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效魔法药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效魔法药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:12] 物品:强效魔法药	怪物:1BE3CB20虹魔蝎卫8	地图:H204	X:22	Y:39 
[2024/8/18 18:39:17] 物品:魔法药(小量)	怪物:26DEC720僵尸4	地图:H201	X:92	Y:101 
[2024/8/18 18:39:20] 物品:黑色水晶戒指	怪物:18C0DA40祖玛雕像8	地图:H204	X:17	Y:42 
[2024/8/18 18:39:21] 物品:铁剑	怪物:18DC4CE0僵尸10	地图:H201	X:94	Y:101 
[2024/8/18 18:39:21] 物品:短剑	怪物:18DC4CE0僵尸10	地图:H201	X:94	Y:101 
[2024/8/18 18:39:21] 物品:中型盔甲(男)	怪物:18DC4CE0僵尸10	地图:H201	X:94	Y:101 
[2024/8/18 18:39:21] 物品:青铜头盔	怪物:18DC4CE0僵尸10	地图:H201	X:94	Y:101 
[2024/8/18 18:39:21] 物品:金创药(中量)	怪物:18DC4CE0僵尸10	地图:H201	X:94	Y:101 
[2024/8/18 18:39:24] 物品:金创药(小量)	怪物:3075A9C0僵尸4	地图:H201	X:92	Y:102 
[2024/8/18 18:39:24] 物品:精神力战法	怪物:3075A9C0僵尸4	地图:H201	X:92	Y:102 
[2024/8/18 18:39:26] 物品:祝福油	怪物:2797B090赤月恶魔1	地图:D10071	X:17	Y:21 
[2024/8/18 18:39:28] 物品:竹笛	怪物:24972340祖玛卫士8	地图:H204	X:18	Y:43 
[2024/8/18 18:39:31] 物品:金创药(小量)	怪物:2937A670僵尸5	地图:H201	X:92	Y:100 
[2024/8/18 18:39:32] 物品:魔法药(小量)	怪物:1C28BB30僵尸5	地图:H201	X:93	Y:100 
[2024/8/18 18:39:33] 物品:强效太阳水	怪物:2915D080祖玛卫士83	地图:H008	X:31	Y:67 
[2024/8/18 18:39:34] 物品:太阳水	怪物:29F15A60僵尸5	地图:H201	X:94	Y:101 
[2024/8/18 18:39:37] 物品:生铁戒指	怪物:28897420祖玛弓箭手8	地图:H204	X:11	Y:47 
[2024/8/18 18:39:39] 物品:金创药(小量)	怪物:1C9E9080骷髅战士	地图:D011	X:63	Y:67 
[2024/8/18 18:39:39] 物品:战神油	怪物:1818BCA0赤月恶魔1	地图:D10071	X:17	Y:21 
[2024/8/18 18:39:42] 物品:太阳水	怪物:057143B0黑色恶蛆8	地图:H001	X:62	Y:43 
[2024/8/18 18:39:43] 物品:金创药(中量)	怪物:20D614C0祖玛弓箭手8	地图:H204	X:8	Y:50 
[2024/8/18 18:39:47] 物品:黑色水晶项链	怪物:2A0CC530跳跳蜂	地图:D601	X:29	Y:28 
[2024/8/18 18:39:52] 物品:强效太阳水	怪物:2DE292B0尸王8	地图:H201	X:100	Y:107 
[2024/8/18 18:39:52] 物品:强效太阳水	怪物:2DE292B0尸王8	地图:H201	X:100	Y:107 
[2024/8/18 18:39:52] 物品:强效太阳水	怪物:2DE292B0尸王8	地图:H201	X:100	Y:107 
[2024/8/18 18:39:52] 物品:强效太阳水	怪物:2DE292B0尸王8	地图:H201	X:100	Y:107 
[2024/8/18 18:39:52] 物品:强效太阳水	怪物:2DE292B0尸王8	地图:H201	X:100	Y:107 
[2024/8/18 18:39:52] 物品:强效金创药	怪物:2DE292B0尸王8	地图:H201	X:100	Y:107 
[2024/8/18 18:39:52] 物品:强效金创药	怪物:2DE292B0尸王8	地图:H201	X:100	Y:107 
[2024/8/18 18:39:52] 物品:强效魔法药	怪物:2DE292B0尸王8	地图:H201	X:100	Y:107 
[2024/8/18 18:39:52] 物品:强效魔法药	怪物:2DE292B0尸王8	地图:H201	X:100	Y:107 
[2024/8/18 18:39:52] 物品:黑色水晶戒指	怪物:2DE292B0尸王8	地图:H201	X:100	Y:107 
[2024/8/18 18:39:52] 物品:生铁戒指	怪物:2DE292B0尸王8	地图:H201	X:100	Y:107 
[2024/8/18 18:39:55] 物品:强效太阳水	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:55] 物品:强效太阳水	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:55] 物品:强效太阳水	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:55] 物品:强效太阳水	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:55] 物品:强效太阳水	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:55] 物品:强效金创药	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:55] 物品:强效金创药	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:55] 物品:强效魔法药	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:55] 物品:强效魔法药	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:55] 物品:骷髅戒指	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:55] 物品:珊瑚戒指	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:55] 物品:魔力手镯	怪物:296A5500尸王8	地图:H201	X:99	Y:108 
[2024/8/18 18:39:56] 物品:强效太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:强效太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:强效太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:强效太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:强效太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:强效太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:强效太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:强效太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:强效太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:强效太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
[2024/8/18 18:39:56] 物品:太阳水	怪物:18B77A90白野猪8	地图:H204	X:9	Y:50 
