[2024/8/18 0:0:1] 物品:召唤骷髅	怪物:28BF1D10僵尸1	地图:H201	X:35	Y:89 
[2024/8/18 0:23:3] 物品:强效太阳水	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:3] 物品:强效太阳水	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:3] 物品:强效太阳水	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:3] 物品:强效太阳水	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:3] 物品:强效太阳水	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:3] 物品:强效金创药	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:3] 物品:强效金创药	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:3] 物品:强效魔法药	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:3] 物品:强效魔法药	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:3] 物品:黑色水晶戒指	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:3] 物品:黑檀手镯	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:3] 物品:魔力手镯	怪物:29CA0BE0尸王8	地图:H201	X:32	Y:50 
[2024/8/18 0:23:6] 物品:琥珀项链	怪物:0D638910牛魔侍卫	地图:D2078	X:157	Y:141 
[2024/8/18 0:23:6] 物品:金创药(小量)	怪物:2E019230僵尸4	地图:H201	X:33	Y:51 
[2024/8/18 0:23:6] 物品:魔法药(小量)	怪物:2E019230僵尸4	地图:H201	X:33	Y:51 
[2024/8/18 0:23:12] 物品:太阳水	怪物:2E1E8E70魔龙射手2	地图:66	X:185	Y:194 
[2024/8/18 0:23:15] 物品:金创药(小量)	怪物:1AD726F0僵尸4	地图:H201	X:50	Y:145 
[2024/8/18 0:23:15] 物品:攻击力药水	怪物:1AD726F0僵尸4	地图:H201	X:50	Y:145 
[2024/8/18 0:23:19] 物品:强效魔法药	怪物:056FE0B0魔龙射手	地图:66	X:185	Y:196 
[2024/8/18 0:23:20] 物品:太阳水	怪物:052550C0黑野猪8	地图:H002	X:107	Y:272 
[2024/8/18 0:23:20] 物品:金戒指	怪物:052550C0黑野猪8	地图:H002	X:107	Y:272 
[2024/8/18 0:23:24] 物品:强效太阳水	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:24] 物品:强效太阳水	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:24] 物品:强效太阳水	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:24] 物品:强效太阳水	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:24] 物品:强效太阳水	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:24] 物品:强效金创药	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:24] 物品:强效金创药	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:24] 物品:强效魔法药	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:24] 物品:强效魔法药	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:24] 物品:道德戒指	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:24] 物品:黑檀手镯	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:24] 物品:魔力手镯	怪物:2E0BF5B0尸王8	地图:H201	X:37	Y:59 
[2024/8/18 0:23:28] 物品:强效金创药	怪物:18D94450魔龙射手	地图:66	X:178	Y:193 
[2024/8/18 0:23:29] 物品:强效太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:强效太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:强效太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:强效太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:强效太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:太阳水	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:金创药(中量)	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:金创药(中量)	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:金创药(中量)	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:强效金创药	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:强效金创药	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:魔法药(中量)	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:魔法药(中量)	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:魔法药(中量)	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:强效魔法药	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:强效魔法药	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:珊瑚戒指	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:黑色水晶戒指	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:魔力手镯	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:疾光电影	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:幽灵盾	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:召唤骷髅	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:瞬息移动	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:抗拒火环	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:精神力战法	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:治愈术	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:基本剑术	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:29] 物品:火球术	怪物:27826980尸王	地图:H201	X:38	Y:59 
[2024/8/18 0:23:30] 物品:雷电术	怪物:2A7A6980僵尸1	地图:H201	X:37	Y:59 
[2024/8/18 0:23:40] 物品:强效魔法药	怪物:2745FA90牛魔法师	地图:D2078	X:164	Y:125 
[2024/8/18 0:23:41] 物品:六角戒指	怪物:2F609490骷髅战士	地图:D002	X:319	Y:147 
[2024/8/18 0:23:43] 物品:灵魂战衣(女)	怪物:2DA9A660魔龙破甲兵1	地图:66	X:176	Y:185 
[2024/8/18 0:23:46] 物品:强效太阳水	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:46] 物品:强效太阳水	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:46] 物品:强效太阳水	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:46] 物品:强效太阳水	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:46] 物品:强效太阳水	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:46] 物品:强效金创药	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:46] 物品:强效金创药	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:46] 物品:强效魔法药	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:46] 物品:强效魔法药	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:46] 物品:魅力戒指	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:46] 物品:魔力手镯	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:46] 物品:冰咆哮	怪物:038C09F0尸王8	地图:H201	X:40	Y:64 
[2024/8/18 0:23:47] 物品:放大镜	怪物:1DF089B0魔龙血蛙	地图:66	X:176	Y:187 
[2024/8/18 0:23:50] 物品:金创药(小量)	怪物:17DCAC30骷髅战士	地图:D002	X:328	Y:132 
[2024/8/18 0:23:54] 物品:太阳水	怪物:245E9500黑野猪8	地图:H002	X:301	Y:54 
[2024/8/18 0:23:54] 物品:重盔甲(男)	怪物:245E9500黑野猪8	地图:H002	X:301	Y:54 
[2024/8/18 0:23:54] 物品:道士手镯	怪物:245E9500黑野猪8	地图:H002	X:301	Y:54 
[2024/8/18 0:23:55] 物品:强效太阳水	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:强效太阳水	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:强效太阳水	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:强效太阳水	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:强效太阳水	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:强效金创药	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:强效金创药	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:强效魔法药	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:强效魔法药	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:生铁戒指	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:黑檀手镯	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:魔力手镯	怪物:2DF35F40尸王8	地图:H201	X:40	Y:62 
[2024/8/18 0:23:55] 物品:金创药(小量)	怪物:29A813B0僵尸5	地图:H201	X:48	Y:150 
[2024/8/18 0:23:59] 物品:强效太阳水	怪物:2FBAD3F0尸王8	地图:H201	X:39	Y:63 
[2024/8/18 0:23:59] 物品:强效太阳水	怪物:2FBAD3F0尸王8	地图:H201	X:39	Y:63 
[2024/8/18 0:23:59] 物品:强效太阳水	怪物:2FBAD3F0尸王8	地图:H201	X:39	Y:63 
[2024/8/18 0:23:59] 物品:强效太阳水	怪物:2FBAD3F0尸王8	地图:H201	X:39	Y:63 
[2024/8/18 0:23:59] 物品:强效太阳水	怪物:2FBAD3F0尸王8	地图:H201	X:39	Y:63 
[2024/8/18 0:23:59] 物品:强效金创药	怪物:2FBAD3F0尸王8	地图:H201	X:39	Y:63 
[2024/8/18 0:23:59] 物品:强效金创药	怪物:2FBAD3F0尸王8	地图:H201	X:39	Y:63 
[2024/8/18 0:23:59] 物品:强效魔法药	怪物:2FBAD3F0尸王8	地图:H201	X:39	Y:63 
[2024/8/18 0:23:59] 物品:强效魔法药	怪物:2FBAD3F0尸王8	地图:H201	X:39	Y:63 
[2024/8/18 0:23:59] 物品:凝霜	怪物:2FBAD3F0尸王8	地图:H201	X:39	Y:63 
[2024/8/18 0:23:59] 物品:道德戒指	怪物:2FBAD3F0尸王8	地图:H201	X:39	Y:63 
[2024/8/18 0:24:0] 物品:强效金创药	怪物:2E20E9C0魔龙射手2	地图:66	X:172	Y:180 
[2024/8/18 0:24:0] 物品:道士头盔	怪物:2E20E9C0魔龙射手2	地图:66	X:172	Y:180 
[2024/8/18 0:24:0] 物品:金创药(小量)	怪物:2DF495E0山洞蝙蝠	地图:D001	X:259	Y:109 
[2024/8/18 0:24:1] 物品:太阳水	怪物:03B2B0F0黑野猪8	地图:H002	X:302	Y:52 
[2024/8/18 0:24:2] 物品:魔法药(小量)	怪物:1EBCE1D0僵尸4	地图:H201	X:41	Y:64 
[2024/8/18 0:24:4] 物品:魔法药(小量)	怪物:284056E0山洞蝙蝠	地图:D001	X:258	Y:109 
[2024/8/18 0:24:8] 物品:强效太阳水	怪物:059B21D0尸王8	地图:H201	X:39	Y:64 
[2024/8/18 0:24:8] 物品:强效太阳水	怪物:059B21D0尸王8	地图:H201	X:39	Y:64 
[2024/8/18 0:24:8] 物品:强效太阳水	怪物:059B21D0尸王8	地图:H201	X:39	Y:64 
[2024/8/18 0:24:8] 物品:强效太阳水	怪物:059B21D0尸王8	地图:H201	X:39	Y:64 
[2024/8/18 0:24:8] 物品:强效太阳水	怪物:059B21D0尸王8	地图:H201	X:39	Y:64 
[2024/8/18 0:24:8] 物品:强效金创药	怪物:059B21D0尸王8	地图:H201	X:39	Y:64 
[2024/8/18 0:24:8] 物品:强效金创药	怪物:059B21D0尸王8	地图:H201	X:39	Y:64 
[2024/8/18 0:24:8] 物品:强效魔法药	怪物:059B21D0尸王8	地图:H201	X:39	Y:64 
[2024/8/18 0:24:8] 物品:强效魔法药	怪物:059B21D0尸王8	地图:H201	X:39	Y:64 
[2024/8/18 0:24:8] 物品:黑檀手镯	怪物:059B21D0尸王8	地图:H201	X:39	Y:64 
[2024/8/18 0:24:8] 物品:魔力手镯	怪物:059B21D0尸王8	地图:H201	X:39	Y:64 
[2024/8/18 0:24:13] 物品:金创药(小量)	怪物:23CED6C0僵尸4	地图:H201	X:45	Y:158 
[2024/8/18 0:24:14] 物品:金创药(小量)	怪物:2DDF1CB0僵尸5	地图:H201	X:33	Y:69 
[2024/8/18 0:24:25] 物品:强效太阳水	怪物:273FE6B0牛魔将军	地图:D2078	X:160	Y:115 
[2024/8/18 0:24:25] 物品:辟邪手镯	怪物:273FE6B0牛魔将军	地图:D2078	X:160	Y:115 
[2024/8/18 0:24:27] 物品:刺杀剑术	怪物:2E0243B0恶灵尸王	地图:H201	X:35	Y:70 
[2024/8/18 0:24:27] 物品:雷电术	怪物:2E0243B0恶灵尸王	地图:H201	X:35	Y:70 
[2024/8/18 0:24:27] 物品:瞬息移动	怪物:2E0243B0恶灵尸王	地图:H201	X:35	Y:70 
[2024/8/18 0:24:27] 物品:太阳水	怪物:2375A420黑野猪8	地图:H002	X:305	Y:95 
[2024/8/18 0:24:31] 物品:强效金创药	怪物:2E1F8280魔龙射手2	地图:66	X:181	Y:183 
[2024/8/18 0:24:38] 物品:金创药(小量)	怪物:05BA1D10僵尸4	地图:H201	X:51	Y:161 
[2024/8/18 0:24:38] 物品:回城卷	怪物:2E1EBAD0山洞蝙蝠	地图:D002	X:294	Y:193 
[2024/8/18 0:24:42] 物品:强效太阳水	怪物:2DBD0E50尸王8	地图:H201	X:34	Y:70 
[2024/8/18 0:24:42] 物品:强效太阳水	怪物:2DBD0E50尸王8	地图:H201	X:34	Y:70 
[2024/8/18 0:24:42] 物品:强效太阳水	怪物:2DBD0E50尸王8	地图:H201	X:34	Y:70 
[2024/8/18 0:24:42] 物品:强效太阳水	怪物:2DBD0E50尸王8	地图:H201	X:34	Y:70 
[2024/8/18 0:24:42] 物品:强效太阳水	怪物:2DBD0E50尸王8	地图:H201	X:34	Y:70 
[2024/8/18 0:24:42] 物品:强效金创药	怪物:2DBD0E50尸王8	地图:H201	X:34	Y:70 
[2024/8/18 0:24:42] 物品:强效金创药	怪物:2DBD0E50尸王8	地图:H201	X:34	Y:70 
[2024/8/18 0:24:42] 物品:强效魔法药	怪物:2DBD0E50尸王8	地图:H201	X:34	Y:70 
[2024/8/18 0:24:42] 物品:强效魔法药	怪物:2DBD0E50尸王8	地图:H201	X:34	Y:70 
[2024/8/18 0:24:42] 物品:骷髅戒指	怪物:2DBD0E50尸王8	地图:H201	X:34	Y:70 
[2024/8/18 0:24:42] 物品:黑色水晶戒指	怪物:2DBD0E50尸王8	地图:H201	X:34	Y:70 
[2024/8/18 0:24:53] 物品:精神力战法	怪物:2E79FCA0僵尸4	地图:H201	X:27	Y:71 
[2024/8/18 0:24:56] 物品:魔法药(小量)	怪物:19EF8890骷髅战士	地图:D002	X:279	Y:217 
[2024/8/18 0:24:59] 物品:抗拒火环	怪物:0562E0C0僵尸10	地图:H201	X:36	Y:76 
[2024/8/18 0:24:59] 物品:魔法药(中量)	怪物:0562E0C0僵尸10	地图:H201	X:36	Y:76 
[2024/8/18 0:25:2] 物品:皮制手套	怪物:2DCBCE30掷斧骷髅0	地图:D002	X:291	Y:215 
[2024/8/18 0:25:2] 物品:金创药(中量)	怪物:2DCBCE30掷斧骷髅0	地图:D002	X:291	Y:215 
[2024/8/18 0:25:2] 物品:金创药(中量)	怪物:2DCBCE30掷斧骷髅0	地图:D002	X:291	Y:215 
[2024/8/18 0:25:2] 物品:金创药(中量)	怪物:2DCBCE30掷斧骷髅0	地图:D002	X:291	Y:215 
[2024/8/18 0:25:2] 物品:金创药(中量)	怪物:2DCBCE30掷斧骷髅0	地图:D002	X:291	Y:215 
[2024/8/18 0:25:2] 物品:魔法药(中量)	怪物:2DCBCE30掷斧骷髅0	地图:D002	X:291	Y:215 
[2024/8/18 0:25:2] 物品:魔法药(中量)	怪物:2DCBCE30掷斧骷髅0	地图:D002	X:291	Y:215 
[2024/8/18 0:25:2] 物品:魔法药(中量)	怪物:2DCBCE30掷斧骷髅0	地图:D002	X:291	Y:215 
[2024/8/18 0:25:2] 物品:魔法药(中量)	怪物:2DCBCE30掷斧骷髅0	地图:D002	X:291	Y:215 
[2024/8/18 0:25:6] 物品:金创药(小量)	怪物:2E1EA4A0山洞蝙蝠	地图:D002	X:290	Y:221 
[2024/8/18 0:25:9] 物品:魔法药(小量)	怪物:245CAE60僵尸4	地图:H201	X:37	Y:155 
[2024/8/18 0:25:15] 物品:太阳水	怪物:1C369120黑野猪8	地图:H002	X:199	Y:101 
[2024/8/18 0:25:22] 物品:金创药(小量)	怪物:03B6C240山洞蝙蝠	地图:D002	X:303	Y:228 
[2024/8/18 0:25:25] 物品:太阳水	怪物:225E4E70黑野猪8	地图:H002	X:284	Y:160 
[2024/8/18 0:25:29] 物品:魔法药(中量)	怪物:0DB9F5B0恶灵尸王	地图:H201	X:40	Y:92 
[2024/8/18 0:25:29] 物品:道士手镯	怪物:0DB9F5B0恶灵尸王	地图:H201	X:40	Y:92 
[2024/8/18 0:25:29] 物品:幽灵盾	怪物:0DB9F5B0恶灵尸王	地图:H201	X:40	Y:92 
[2024/8/18 0:25:29] 物品:攻杀剑术	怪物:0DB9F5B0恶灵尸王	地图:H201	X:40	Y:92 
[2024/8/18 0:25:29] 物品:诱惑之光	怪物:0DB9F5B0恶灵尸王	地图:H201	X:40	Y:92 
[2024/8/18 0:25:35] 物品:抗拒火环	怪物:2A0439F0僵尸1	地图:H201	X:27	Y:149 
[2024/8/18 0:25:38] 物品:金创药(中量)	怪物:28D09100骷髅战士0	地图:D002	X:311	Y:193 
[2024/8/18 0:25:38] 物品:金创药(中量)	怪物:28D09100骷髅战士0	地图:D002	X:311	Y:193 
[2024/8/18 0:25:38] 物品:金创药(中量)	怪物:28D09100骷髅战士0	地图:D002	X:311	Y:193 
[2024/8/18 0:25:38] 物品:金创药(中量)	怪物:28D09100骷髅战士0	地图:D002	X:311	Y:193 
[2024/8/18 0:25:38] 物品:魔法药(中量)	怪物:28D09100骷髅战士0	地图:D002	X:311	Y:193 
[2024/8/18 0:25:38] 物品:魔法药(中量)	怪物:28D09100骷髅战士0	地图:D002	X:311	Y:193 
[2024/8/18 0:25:38] 物品:魔法药(中量)	怪物:28D09100骷髅战士0	地图:D002	X:311	Y:193 
[2024/8/18 0:25:38] 物品:魔法药(中量)	怪物:28D09100骷髅战士0	地图:D002	X:311	Y:193 
[2024/8/18 0:25:39] 物品:魔法药(小量)	怪物:1C837260山洞蝙蝠	地图:D001	X:274	Y:79 
[2024/8/18 0:25:41] 物品:强效太阳水	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:强效太阳水	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:强效太阳水	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:强效太阳水	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:强效太阳水	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:强效金创药	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:强效金创药	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:强效魔法药	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:强效魔法药	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:黑色水晶戒指	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:生铁戒指	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:道德戒指	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:41] 物品:魔力手镯	怪物:19496650尸王8	地图:H201	X:34	Y:98 
[2024/8/18 0:25:42] 物品:金创药(小量)	怪物:05546F00山洞蝙蝠	地图:D002	X:317	Y:191 
[2024/8/18 0:25:42] 物品:魔法药(小量)	怪物:05546F00山洞蝙蝠	地图:D002	X:317	Y:191 
[2024/8/18 0:25:45] 物品:金创药(中量)	怪物:19EBD390掷斧骷髅0	地图:D002	X:318	Y:195 
[2024/8/18 0:25:45] 物品:金创药(中量)	怪物:19EBD390掷斧骷髅0	地图:D002	X:318	Y:195 
[2024/8/18 0:25:45] 物品:金创药(中量)	怪物:19EBD390掷斧骷髅0	地图:D002	X:318	Y:195 
[2024/8/18 0:25:45] 物品:金创药(中量)	怪物:19EBD390掷斧骷髅0	地图:D002	X:318	Y:195 
[2024/8/18 0:25:45] 物品:魔法药(中量)	怪物:19EBD390掷斧骷髅0	地图:D002	X:318	Y:195 
[2024/8/18 0:25:45] 物品:魔法药(中量)	怪物:19EBD390掷斧骷髅0	地图:D002	X:318	Y:195 
[2024/8/18 0:25:45] 物品:魔法药(中量)	怪物:19EBD390掷斧骷髅0	地图:D002	X:318	Y:195 
[2024/8/18 0:25:45] 物品:魔法药(中量)	怪物:19EBD390掷斧骷髅0	地图:D002	X:318	Y:195 
[2024/8/18 0:25:47] 物品:刺杀剑术	怪物:28B15D50恶灵尸王	地图:H201	X:34	Y:97 
[2024/8/18 0:25:47] 物品:神圣战甲术	怪物:28B15D50恶灵尸王	地图:H201	X:34	Y:97 
[2024/8/18 0:25:47] 物品:攻杀剑术	怪物:28B15D50恶灵尸王	地图:H201	X:34	Y:97 
[2024/8/18 0:25:47] 物品:雷电术	怪物:28B15D50恶灵尸王	地图:H201	X:34	Y:97 
[2024/8/18 0:25:48] 物品:金创药(小量)	怪物:0C4931E0僵尸4	地图:H201	X:34	Y:98 
[2024/8/18 0:25:50] 物品:黄色水晶项链	怪物:28D65A80骷髅战将	地图:D002	X:318	Y:196 
[2024/8/18 0:25:53] 物品:隐身术	怪物:19C5A070僵尸10	地图:H201	X:28	Y:102 
[2024/8/18 0:25:53] 物品:魔鬼项链	怪物:19C5A070僵尸10	地图:H201	X:28	Y:102 
[2024/8/18 0:25:53] 物品:黑色水晶项链	怪物:19C5A070僵尸10	地图:H201	X:28	Y:102 
[2024/8/18 0:25:53] 物品:金创药(中量)	怪物:19C5A070僵尸10	地图:H201	X:28	Y:102 
[2024/8/18 0:25:53] 物品:大手镯	怪物:057BE9C0骷髅战将0	地图:D002	X:317	Y:194 
[2024/8/18 0:25:53] 物品:金创药(中量)	怪物:057BE9C0骷髅战将0	地图:D002	X:317	Y:194 
[2024/8/18 0:25:53] 物品:金创药(中量)	怪物:057BE9C0骷髅战将0	地图:D002	X:317	Y:194 
[2024/8/18 0:25:53] 物品:金创药(中量)	怪物:057BE9C0骷髅战将0	地图:D002	X:317	Y:194 
[2024/8/18 0:25:53] 物品:金创药(中量)	怪物:057BE9C0骷髅战将0	地图:D002	X:317	Y:194 
[2024/8/18 0:25:53] 物品:魔法药(中量)	怪物:057BE9C0骷髅战将0	地图:D002	X:317	Y:194 
[2024/8/18 0:25:53] 物品:魔法药(中量)	怪物:057BE9C0骷髅战将0	地图:D002	X:317	Y:194 
[2024/8/18 0:25:53] 物品:魔法药(中量)	怪物:057BE9C0骷髅战将0	地图:D002	X:317	Y:194 
[2024/8/18 0:25:53] 物品:魔法药(中量)	怪物:057BE9C0骷髅战将0	地图:D002	X:317	Y:194 
[2024/8/18 0:26:3] 物品:金创药(小量)	怪物:30529A50骷髅战士	地图:D002	X:321	Y:182 
[2024/8/18 0:26:4] 物品:精神力战法	怪物:0D5DD530僵尸1	地图:H201	X:33	Y:145 
[2024/8/18 0:26:25] 物品:魔法药(小量)	怪物:0D725750僵尸4	地图:H201	X:24	Y:95 
[2024/8/18 0:26:25] 物品:魔法药(小量)	怪物:1BD92460骷髅战士	地图:D002	X:330	Y:202 
[2024/8/18 0:26:29] 物品:金创药(小量)	怪物:0DD13BC0僵尸4	地图:H201	X:25	Y:100 
[2024/8/18 0:26:30] 物品:道德戒指	怪物:2DEDEAF0红野猪8	地图:H002	X:97	Y:234 
[2024/8/18 0:26:31] 物品:强效魔法药	怪物:2DF29790魔龙教主	地图:66	X:176	Y:180 
[2024/8/18 0:26:31] 物品:强效金创药	怪物:2DF29790魔龙教主	地图:66	X:176	Y:180 
[2024/8/18 0:26:31] 物品:强效魔法药	怪物:2DF29790魔龙教主	地图:66	X:176	Y:180 
[2024/8/18 0:26:31] 物品:烈焰魔戒	怪物:2DF29790魔龙教主	地图:66	X:176	Y:180 
[2024/8/18 0:26:32] 物品:太阳水	怪物:301368D0黑野猪8	地图:H002	X:97	Y:233 
[2024/8/18 0:26:32] 物品:短剑	怪物:17F3F5D0骷髅战将0	地图:D002	X:330	Y:202 
[2024/8/18 0:26:32] 物品:金创药(中量)	怪物:17F3F5D0骷髅战将0	地图:D002	X:330	Y:202 
[2024/8/18 0:26:32] 物品:金创药(中量)	怪物:17F3F5D0骷髅战将0	地图:D002	X:330	Y:202 
[2024/8/18 0:26:32] 物品:金创药(中量)	怪物:17F3F5D0骷髅战将0	地图:D002	X:330	Y:202 
