[2024/8/17 8:0:6] 物品:死神手套	怪物:27827FB0恶灵尸王8	地图:H001	X:38	Y:16 
[2024/8/17 8:43:35] 物品:金创药(中量)	怪物:2784BF10骷髅战士0	地图:D003	X:288	Y:102 
[2024/8/17 8:43:35] 物品:金创药(中量)	怪物:2784BF10骷髅战士0	地图:D003	X:288	Y:102 
[2024/8/17 8:43:35] 物品:金创药(中量)	怪物:2784BF10骷髅战士0	地图:D003	X:288	Y:102 
[2024/8/17 8:43:35] 物品:金创药(中量)	怪物:2784BF10骷髅战士0	地图:D003	X:288	Y:102 
[2024/8/17 8:43:35] 物品:魔法药(中量)	怪物:2784BF10骷髅战士0	地图:D003	X:288	Y:102 
[2024/8/17 8:43:35] 物品:魔法药(中量)	怪物:2784BF10骷髅战士0	地图:D003	X:288	Y:102 
[2024/8/17 8:43:35] 物品:魔法药(中量)	怪物:2784BF10骷髅战士0	地图:D003	X:288	Y:102 
[2024/8/17 8:43:35] 物品:魔法药(中量)	怪物:2784BF10骷髅战士0	地图:D003	X:288	Y:102 
[2024/8/17 8:43:39] 物品:青铜头盔	怪物:29A7BAF0骷髅战士0	地图:D002	X:136	Y:228 
[2024/8/17 8:43:39] 物品:金创药(中量)	怪物:29A7BAF0骷髅战士0	地图:D002	X:136	Y:228 
[2024/8/17 8:43:39] 物品:金创药(中量)	怪物:29A7BAF0骷髅战士0	地图:D002	X:136	Y:228 
[2024/8/17 8:43:39] 物品:金创药(中量)	怪物:29A7BAF0骷髅战士0	地图:D002	X:136	Y:228 
[2024/8/17 8:43:39] 物品:金创药(中量)	怪物:29A7BAF0骷髅战士0	地图:D002	X:136	Y:228 
[2024/8/17 8:43:39] 物品:魔法药(中量)	怪物:29A7BAF0骷髅战士0	地图:D002	X:136	Y:228 
[2024/8/17 8:43:39] 物品:魔法药(中量)	怪物:29A7BAF0骷髅战士0	地图:D002	X:136	Y:228 
[2024/8/17 8:43:39] 物品:魔法药(中量)	怪物:29A7BAF0骷髅战士0	地图:D002	X:136	Y:228 
[2024/8/17 8:43:39] 物品:魔法药(中量)	怪物:29A7BAF0骷髅战士0	地图:D002	X:136	Y:228 
[2024/8/17 8:43:58] 物品:大手镯	怪物:18169370骷髅战士	地图:D002	X:132	Y:222 
[2024/8/17 8:44:0] 物品:隐身术	怪物:279C00E0僵尸40	地图:H201	X:13	Y:104 
[2024/8/17 8:44:0] 物品:召唤骷髅	怪物:279C00E0僵尸40	地图:H201	X:13	Y:104 
[2024/8/17 8:44:0] 物品:瞬息移动	怪物:279C00E0僵尸40	地图:H201	X:13	Y:104 
[2024/8/17 8:44:0] 物品:抗拒火环	怪物:279C00E0僵尸40	地图:H201	X:13	Y:104 
[2024/8/17 8:44:0] 物品:精神力战法	怪物:279C00E0僵尸40	地图:H201	X:13	Y:104 
[2024/8/17 8:44:0] 物品:火球术	怪物:279C00E0僵尸40	地图:H201	X:13	Y:104 
[2024/8/17 8:44:0] 物品:治愈术	怪物:279C00E0僵尸40	地图:H201	X:13	Y:104 
[2024/8/17 8:44:0] 物品:基本剑术	怪物:279C00E0僵尸40	地图:H201	X:13	Y:104 
[2024/8/17 8:44:0] 物品:轻型盔甲(女)	怪物:279C00E0僵尸40	地图:H201	X:13	Y:104 
[2024/8/17 8:44:3] 物品:强效太阳水	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:强效太阳水	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:强效太阳水	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:强效太阳水	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:疗伤药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:疗伤药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:疗伤药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:疗伤药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:太阳水	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:太阳水	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:太阳水	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:太阳水	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:太阳水	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:太阳水	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:太阳水	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:强效金创药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:强效金创药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:强效魔法药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:强效魔法药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:强效金创药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:强效金创药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:强效魔法药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:强效魔法药	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:祝福油	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:魔法长袍(男)	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:灵魂战衣(男)	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:灵魂战衣(女)	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:偃月	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:破魂	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:降魔	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:斩马刀	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:修罗	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:骷髅头盔	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:道士头盔	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:蓝翡翠项链	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:放大镜	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:竹笛	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:小手镯	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:魔法手镯	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:黑檀手镯	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:道士手镯	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:死神手套	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:金手镯	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:黑色水晶戒指	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:蛇眼戒指	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:珍珠戒指	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:金戒指	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:骷髅戒指	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:魅力戒指	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:道德戒指	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:降妖除魔戒指	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:珊瑚戒指	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:3] 物品:圣言术	怪物:19028CE0牛魔王	地图:D2079	X:60	Y:81 
[2024/8/17 8:44:4] 物品:玻璃戒指	怪物:1885AB30掷斧骷髅	地图:D002	X:133	Y:224 
[2024/8/17 8:44:13] 物品:金创药(小量)	怪物:19716650僵尸3	地图:D401	X:89	Y:90 
[2024/8/17 8:44:13] 物品:魔法药(小量)	怪物:19716650僵尸3	地图:D401	X:89	Y:90 
[2024/8/17 8:44:15] 物品:金创药(小量)	怪物:03ADAE90僵尸3	地图:D401	X:137	Y:135 
[2024/8/17 8:44:15] 物品:魔法药(小量)	怪物:03ADAE90僵尸3	地图:D401	X:137	Y:135 
[2024/8/17 8:44:16] 物品:精神力战法	怪物:27ABDCF0僵尸4	地图:H201	X:12	Y:97 
[2024/8/17 8:44:23] 物品:魔法药(小量)	怪物:0D7866F0僵尸3	地图:D401	X:81	Y:91 
[2024/8/17 8:44:25] 物品:强效太阳水	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:强效太阳水	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:强效太阳水	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:强效太阳水	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:强效太阳水	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:强效金创药	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:强效金创药	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:强效魔法药	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:强效魔法药	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:珍珠戒指	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:凝霜	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:魅力戒指	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:25] 物品:黑檀手镯	怪物:279D0F60尸王8	地图:H201	X:16	Y:100 
[2024/8/17 8:44:29] 物品:抗拒火环	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:29] 物品:精神力战法	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:29] 物品:火球术	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:29] 物品:治愈术	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:29] 物品:基本剑术	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:29] 物品:坚固手套	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:29] 物品:金创药(小量)	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:30] 物品:金创药(小量)	怪物:03ADAE90僵尸3	地图:D401	X:137	Y:135 
[2024/8/17 8:44:33] 物品:短剑	怪物:18CB53F0骷髅0	地图:D002	X:141	Y:215 
[2024/8/17 8:44:33] 物品:小手镯	怪物:18CB53F0骷髅0	地图:D002	X:141	Y:215 
[2024/8/17 8:44:33] 物品:金创药(小量)	怪物:18CB53F0骷髅0	地图:D002	X:141	Y:215 
[2024/8/17 8:44:33] 物品:金创药(小量)	怪物:18CB53F0骷髅0	地图:D002	X:141	Y:215 
[2024/8/17 8:44:33] 物品:金创药(小量)	怪物:18CB53F0骷髅0	地图:D002	X:141	Y:215 
[2024/8/17 8:44:33] 物品:金创药(小量)	怪物:18CB53F0骷髅0	地图:D002	X:141	Y:215 
[2024/8/17 8:44:33] 物品:魔法药(小量)	怪物:18CB53F0骷髅0	地图:D002	X:141	Y:215 
[2024/8/17 8:44:33] 物品:魔法药(小量)	怪物:18CB53F0骷髅0	地图:D002	X:141	Y:215 
[2024/8/17 8:44:33] 物品:魔法药(小量)	怪物:18CB53F0骷髅0	地图:D002	X:141	Y:215 
[2024/8/17 8:44:33] 物品:魔法药(小量)	怪物:18CB53F0骷髅0	地图:D002	X:141	Y:215 
[2024/8/17 8:44:34] 物品:金创药(小量)	怪物:18AF57F0僵尸3	地图:D401	X:136	Y:132 
[2024/8/17 8:44:40] 物品:施毒术	怪物:279C00E0僵尸40	地图:H201	X:15	Y:103 
[2024/8/17 8:44:40] 物品:瞬息移动	怪物:279C00E0僵尸40	地图:H201	X:15	Y:103 
[2024/8/17 8:44:40] 物品:抗拒火环	怪物:279C00E0僵尸40	地图:H201	X:15	Y:103 
[2024/8/17 8:44:40] 物品:精神力战法	怪物:279C00E0僵尸40	地图:H201	X:15	Y:103 
[2024/8/17 8:44:40] 物品:火球术	怪物:279C00E0僵尸40	地图:H201	X:15	Y:103 
[2024/8/17 8:44:40] 物品:治愈术	怪物:279C00E0僵尸40	地图:H201	X:15	Y:103 
[2024/8/17 8:44:40] 物品:基本剑术	怪物:279C00E0僵尸40	地图:H201	X:15	Y:103 
[2024/8/17 8:44:40] 物品:金创药(小量)	怪物:279C00E0僵尸40	地图:H201	X:15	Y:103 
[2024/8/17 8:44:40] 物品:魔法药(小量)	怪物:279C00E0僵尸40	地图:H201	X:15	Y:103 
[2024/8/17 8:44:43] 物品:强效太阳水	怪物:2782EEA0牛魔祭司	地图:D2079	X:63	Y:82 
[2024/8/17 8:44:43] 物品:强效太阳水	怪物:2782EEA0牛魔祭司	地图:D2079	X:63	Y:82 
[2024/8/17 8:44:43] 物品:强效太阳水	怪物:2782EEA0牛魔祭司	地图:D2079	X:63	Y:82 
[2024/8/17 8:44:45] 物品:强效太阳水	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:45] 物品:强效太阳水	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:45] 物品:强效太阳水	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:45] 物品:强效太阳水	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:45] 物品:强效太阳水	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:45] 物品:强效金创药	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:45] 物品:强效金创药	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:45] 物品:强效魔法药	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:45] 物品:强效魔法药	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:45] 物品:骷髅戒指	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:45] 物品:生铁戒指	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:45] 物品:道德戒指	怪物:18F41BA0尸王8	地图:H201	X:16	Y:102 
[2024/8/17 8:44:47] 物品:大火球	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:47] 物品:雷电术	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:47] 物品:抗拒火环	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:47] 物品:精神力战法	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:47] 物品:火球术	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:47] 物品:治愈术	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:47] 物品:基本剑术	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:47] 物品:轻型盔甲(男)	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:47] 物品:魔法药(小量)	怪物:279C00E0僵尸40	地图:H201	X:14	Y:103 
[2024/8/17 8:44:48] 物品:凌风	怪物:05144320牛魔侍卫	地图:D2079	X:74	Y:80 
[2024/8/17 8:44:49] 物品:骷髅头盔	怪物:274FBB90牛魔侍卫	地图:D2079	X:76	Y:80 
[2024/8/17 8:44:49] 物品:强效太阳水	怪物:05A719A0牛魔祭司	地图:D2079	X:76	Y:82 
[2024/8/17 8:44:51] 物品:太阳水	怪物:28447010牛魔将军	地图:D2079	X:74	Y:83 
[2024/8/17 8:44:51] 物品:绿色项链	怪物:28447010牛魔将军	地图:D2079	X:74	Y:83 
[2024/8/17 8:44:52] 物品:强效太阳水	怪物:18B1AD80牛魔祭司	地图:D2079	X:74	Y:82 
[2024/8/17 8:44:52] 物品:强效金创药	怪物:18B1AD80牛魔祭司	地图:D2079	X:74	Y:82 
[2024/8/17 8:44:52] 物品:幽灵手套	怪物:18B1AD80牛魔祭司	地图:D2079	X:74	Y:82 
[2024/8/17 8:44:52] 物品:强效太阳水	怪物:28495F40牛魔祭司	地图:D2079	X:76	Y:81 
[2024/8/17 8:44:52] 物品:魅力戒指	怪物:28495F40牛魔祭司	地图:D2079	X:76	Y:81 
[2024/8/17 8:44:54] 物品:强效太阳水	怪物:275F3AB0牛魔祭司	地图:D2079	X:76	Y:79 
[2024/8/17 8:44:54] 物品:强效魔法药	怪物:275F3AB0牛魔祭司	地图:D2079	X:76	Y:79 
[2024/8/17 8:44:54] 物品:金创药(小量)	怪物:06323BC0僵尸3	地图:D402	X:34	Y:56 
[2024/8/17 8:44:55] 物品:金创药(小量)	怪物:188CC950山洞蝙蝠	地图:D002	X:146	Y:208 
[2024/8/17 8:44:55] 物品:魔法药(小量)	怪物:188CC950山洞蝙蝠	地图:D002	X:146	Y:208 
[2024/8/17 8:44:57] 物品:强效太阳水	怪物:2781B800牛魔将军	地图:D2079	X:75	Y:83 
[2024/8/17 8:44:57] 物品:强效太阳水	怪物:2781B800牛魔将军	地图:D2079	X:75	Y:83 
[2024/8/17 8:44:59] 物品:强效魔法药	怪物:27695BA0牛魔法师	地图:D2079	X:76	Y:82 
[2024/8/17 8:45:0] 物品:万年雪霜	怪物:274C0300牛魔侍卫	地图:D2079	X:76	Y:80 
[2024/8/17 8:45:0] 物品:破魂	怪物:274C0300牛魔侍卫	地图:D2079	X:76	Y:80 
[2024/8/17 8:45:0] 物品:强效太阳水	怪物:27670490牛魔将军	地图:D2079	X:74	Y:80 
[2024/8/17 8:45:0] 物品:强效太阳水	怪物:27670490牛魔将军	地图:D2079	X:74	Y:80 
[2024/8/17 8:45:0] 物品:强效金创药	怪物:27670490牛魔将军	地图:D2079	X:74	Y:80 
[2024/8/17 8:45:0] 物品:强效太阳水	怪物:27638E90牛魔祭司	地图:D2079	X:75	Y:82 
[2024/8/17 8:45:0] 物品:骷髅头盔	怪物:27638E90牛魔祭司	地图:D2079	X:75	Y:82 
[2024/8/17 8:45:0] 物品:魔法力药水	怪物:0DDC28A0僵尸2	地图:D401	X:98	Y:105 
[2024/8/17 8:45:2] 物品:强效太阳水	怪物:2AA00A90尸王8	地图:H201	X:15	Y:104 
[2024/8/17 8:45:2] 物品:强效太阳水	怪物:2AA00A90尸王8	地图:H201	X:15	Y:104 
[2024/8/17 8:45:2] 物品:强效太阳水	怪物:2AA00A90尸王8	地图:H201	X:15	Y:104 
[2024/8/17 8:45:2] 物品:强效太阳水	怪物:2AA00A90尸王8	地图:H201	X:15	Y:104 
[2024/8/17 8:45:2] 物品:强效太阳水	怪物:2AA00A90尸王8	地图:H201	X:15	Y:104 
[2024/8/17 8:45:2] 物品:强效金创药	怪物:2AA00A90尸王8	地图:H201	X:15	Y:104 
[2024/8/17 8:45:2] 物品:强效金创药	怪物:2AA00A90尸王8	地图:H201	X:15	Y:104 
[2024/8/17 8:45:2] 物品:强效魔法药	怪物:2AA00A90尸王8	地图:H201	X:15	Y:104 
[2024/8/17 8:45:2] 物品:强效魔法药	怪物:2AA00A90尸王8	地图:H201	X:15	Y:104 
[2024/8/17 8:45:2] 物品:黑檀手镯	怪物:2AA00A90尸王8	地图:H201	X:15	Y:104 
[2024/8/17 8:45:2] 物品:魔力手镯	怪物:2AA00A90尸王8	地图:H201	X:15	Y:104 
[2024/8/17 8:45:2] 物品:强效魔法药	怪物:05280090牛魔法师	地图:D2079	X:76	Y:83 
[2024/8/17 8:45:3] 物品:强效太阳水	怪物:276241C0牛魔祭司	地图:D2079	X:74	Y:83 
[2024/8/17 8:45:3] 物品:强效太阳水	怪物:276241C0牛魔祭司	地图:D2079	X:74	Y:83 
[2024/8/17 8:45:3] 物品:强效魔法药	怪物:276241C0牛魔祭司	地图:D2079	X:74	Y:83 
[2024/8/17 8:45:4] 物品:灵魂火符	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:抗拒火环	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:精神力战法	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:火球术	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:治愈术	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:基本剑术	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:八荒	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:凌风	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:魔鬼项链	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:灯笼项链	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:铁剑	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:短剑	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:轻型盔甲(男)	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:轻型盔甲(女)	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:青铜斧	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:黑檀项链	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:黄色水晶项链	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:黑色水晶项链	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:青铜头盔	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:金创药(小量)	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:金创药(小量)	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:金创药(小量)	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:金创药(小量)	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:魔法药(小量)	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:魔法药(小量)	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:魔法药(小量)	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:4] 物品:魔法药(小量)	怪物:059A9CB0僵尸50	地图:H201	X:17	Y:102 
[2024/8/17 8:45:5] 物品:道士头盔	怪物:274E9B20牛魔侍卫	地图:D2079	X:75	Y:80 
[2024/8/17 8:45:6] 物品:回城卷	怪物:03B1BCE0山洞蝙蝠0	地图:D003	X:316	Y:132 
[2024/8/17 8:45:6] 物品:回城卷	怪物:03B1BCE0山洞蝙蝠0	地图:D003	X:316	Y:132 
[2024/8/17 8:45:6] 物品:回城卷	怪物:03B1BCE0山洞蝙蝠0	地图:D003	X:316	Y:132 
[2024/8/17 8:45:6] 物品:回城卷	怪物:03B1BCE0山洞蝙蝠0	地图:D003	X:316	Y:132 
[2024/8/17 8:45:6] 物品:回城卷	怪物:03B1BCE0山洞蝙蝠0	地图:D003	X:316	Y:132 
[2024/8/17 8:45:7] 物品:强效太阳水	怪物:28371B00牛魔祭司	地图:D2079	X:75	Y:79 
[2024/8/17 8:45:7] 物品:幽灵手套	怪物:28371B00牛魔祭司	地图:D2079	X:75	Y:79 
[2024/8/17 8:45:7] 物品:黑檀手镯	怪物:28371B00牛魔祭司	地图:D2079	X:75	Y:79 
[2024/8/17 8:45:8] 物品:乌木剑	怪物:15CFFB40稻草人	地图:0	X:156	Y:114 
[2024/8/17 8:45:11] 物品:强效太阳水	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:强效太阳水	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:强效太阳水	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:强效太阳水	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:强效太阳水	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:强效金创药	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:强效金创药	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:强效魔法药	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:强效魔法药	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:珍珠戒指	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:道德戒指	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:黑檀手镯	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:11] 物品:魔力手镯	怪物:18309120尸王8	地图:H201	X:15	Y:102 
[2024/8/17 8:45:15] 物品:强效太阳水	怪物:0549DF00牛魔祭司	地图:D2079	X:76	Y:79 
[2024/8/17 8:45:15] 物品:强效金创药	怪物:0549DF00牛魔祭司	地图:D2079	X:76	Y:79 
