[2024/8/18 16:0:3] 物品:金创药(小量)	怪物:15AD4780僵尸4	地图:H201	X:51	Y:97 
[2024/8/18 16:29:46] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:29:46] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:29:46] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:29:46] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:29:46] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:29:46] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:29:46] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:29:46] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:29:47] 物品:太阳水	怪物:2A29B800黑野猪8	地图:H002	X:188	Y:103 
[2024/8/18 16:29:50] 物品:重盔甲(男)	怪物:2EC3A500祖玛弓箭手8	地图:H204	X:62	Y:35 
[2024/8/18 16:29:50] 物品:修罗	怪物:2EC3A500祖玛弓箭手8	地图:H204	X:62	Y:35 
[2024/8/18 16:29:53] 物品:金创药(小量)	怪物:18C742A0稻草人	地图:0	X:256	Y:579 
[2024/8/18 16:29:55] 物品:强效太阳水	怪物:1F248870恶灵尸王	地图:H201	X:71	Y:54 
[2024/8/18 16:29:55] 物品:黑檀手镯	怪物:1F248870恶灵尸王	地图:H201	X:71	Y:54 
[2024/8/18 16:29:55] 物品:攻杀剑术	怪物:1F248870恶灵尸王	地图:H201	X:71	Y:54 
[2024/8/18 16:29:56] 物品:重盔甲(女)	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:灵魂战衣(男)	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:金戒指	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:太阳水	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:太阳水	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:太阳水	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:太阳水	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:强效金创药	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:强效金创药	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:强效金创药	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:强效金创药	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:强效魔法药	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:强效魔法药	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:强效魔法药	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:56] 物品:强效魔法药	怪物:1A745D90大老鼠0	地图:D501	X:173	Y:248 
[2024/8/18 16:29:59] 物品:魔法长袍(女)	怪物:2A509350祖玛雕像8	地图:H204	X:64	Y:35 
[2024/8/18 16:29:59] 物品:凌风	怪物:2A509350祖玛雕像8	地图:H204	X:64	Y:35 
[2024/8/18 16:30:2] 物品:魔法药(中量)	怪物:2A4C3B30祖玛雕像	地图:H204	X:65	Y:35 
[2024/8/18 16:30:2] 物品:珍珠戒指	怪物:2A4C3B30祖玛雕像	地图:H204	X:65	Y:35 
[2024/8/18 16:30:2] 物品:强效太阳水	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:2] 物品:强效太阳水	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:2] 物品:强效太阳水	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:2] 物品:强效太阳水	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:2] 物品:强效太阳水	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:2] 物品:强效金创药	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:2] 物品:强效金创药	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:2] 物品:强效魔法药	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:2] 物品:强效魔法药	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:2] 物品:凝霜	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:2] 物品:黑檀手镯	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:2] 物品:魔力手镯	怪物:29A50B20尸王8	地图:H201	X:70	Y:55 
[2024/8/18 16:30:4] 物品:召唤骷髅	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:地狱火	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:抗拒火环	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:精神力战法	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:火球术	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:治愈术	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:基本剑术	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:半月	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:凌风	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:琥珀项链	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:魔力手镯	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:铁剑	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:短剑	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:轻型盔甲(男)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:轻型盔甲(女)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:青铜斧	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:黑檀项链	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:黄色水晶项链	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:黑色水晶项链	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:青铜头盔	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:4] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:72	Y:56 
[2024/8/18 16:30:8] 物品:强效太阳水	怪物:1B555DE0尸王8	地图:H201	X:70	Y:54 
[2024/8/18 16:30:8] 物品:强效太阳水	怪物:1B555DE0尸王8	地图:H201	X:70	Y:54 
[2024/8/18 16:30:8] 物品:强效太阳水	怪物:1B555DE0尸王8	地图:H201	X:70	Y:54 
[2024/8/18 16:30:8] 物品:强效太阳水	怪物:1B555DE0尸王8	地图:H201	X:70	Y:54 
[2024/8/18 16:30:8] 物品:强效太阳水	怪物:1B555DE0尸王8	地图:H201	X:70	Y:54 
[2024/8/18 16:30:8] 物品:强效金创药	怪物:1B555DE0尸王8	地图:H201	X:70	Y:54 
[2024/8/18 16:30:8] 物品:强效金创药	怪物:1B555DE0尸王8	地图:H201	X:70	Y:54 
[2024/8/18 16:30:8] 物品:强效魔法药	怪物:1B555DE0尸王8	地图:H201	X:70	Y:54 
[2024/8/18 16:30:8] 物品:强效魔法药	怪物:1B555DE0尸王8	地图:H201	X:70	Y:54 
[2024/8/18 16:30:9] 物品:幽灵盾	怪物:249A6CE0恶灵尸王	地图:D2051	X:166	Y:110 
[2024/8/18 16:30:9] 物品:地狱火	怪物:249A6CE0恶灵尸王	地图:D2051	X:166	Y:110 
[2024/8/18 16:30:9] 物品:大火球	怪物:249A6CE0恶灵尸王	地图:D2051	X:166	Y:110 
[2024/8/18 16:30:10] 物品:精神力战法	怪物:2F24BCB0僵尸10	地图:H201	X:72	Y:56 
[2024/8/18 16:30:10] 物品:海魂	怪物:2F24BCB0僵尸10	地图:H201	X:72	Y:56 
[2024/8/18 16:30:10] 物品:琥珀项链	怪物:2F24BCB0僵尸10	地图:H201	X:72	Y:56 
[2024/8/18 16:30:10] 物品:青铜头盔	怪物:2F24BCB0僵尸10	地图:H201	X:72	Y:56 
[2024/8/18 16:30:10] 物品:魔法药(中量)	怪物:2F24BCB0僵尸10	地图:H201	X:72	Y:56 
[2024/8/18 16:30:10] 物品:太阳水	怪物:2050B670黑野猪8	地图:H002	X:198	Y:125 
[2024/8/18 16:30:12] 物品:魔法长袍(女)	怪物:2A957AB0祖玛雕像	地图:H204	X:64	Y:37 
[2024/8/18 16:30:15] 物品:魔法药(小量)	怪物:2B8E4D70僵尸4	地图:H201	X:70	Y:54 
[2024/8/18 16:30:16] 物品:强效太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:太阳水	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:金创药(中量)	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:金创药(中量)	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:金创药(中量)	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效金创药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效金创药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效金创药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:魔法药(中量)	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:魔法药(中量)	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:魔法药(中量)	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效魔法药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效魔法药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效魔法药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效金创药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效金创药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效金创药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效金创药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效金创药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效金创药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效魔法药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效魔法药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效魔法药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效魔法药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效魔法药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:16] 物品:强效魔法药	怪物:30E127B0白野猪8	地图:H204	X:66	Y:35 
[2024/8/18 16:30:17] 物品:魔鬼项链	怪物:23C14C00僵尸10	地图:H201	X:72	Y:56 
[2024/8/18 16:30:18] 物品:破魂	怪物:18DB9B60祖玛卫士	地图:H204	X:66	Y:36 
[2024/8/18 16:30:18] 物品:白金项链	怪物:18DB9B60祖玛卫士	地图:H204	X:66	Y:36 
[2024/8/18 16:30:18] 物品:珊瑚戒指	怪物:18DB9B60祖玛卫士	地图:H204	X:66	Y:36 
[2024/8/18 16:30:21] 物品:强效太阳水	怪物:1C0FDD10祖玛雕像8	地图:H204	X:64	Y:35 
[2024/8/18 16:30:22] 物品:疾光电影	怪物:1A29F930恶灵尸王	地图:H201	X:70	Y:55 
[2024/8/18 16:30:22] 物品:隐身术	怪物:1A29F930恶灵尸王	地图:H201	X:70	Y:55 
[2024/8/18 16:30:22] 物品:攻杀剑术	怪物:1A29F930恶灵尸王	地图:H201	X:70	Y:55 
[2024/8/18 16:30:29] 物品:牛角戒指	怪物:0D7CA8E0掷斧骷髅	地图:D002	X:315	Y:147 
[2024/8/18 16:30:31] 物品:强效太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:强效太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:强效太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:强效太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:强效太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:太阳水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:金创药(中量)	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:金创药(中量)	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:强效金创药	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:强效金创药	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:强效金创药	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:魔法药(中量)	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:魔法药(中量)	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:强效魔法药	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:强效魔法药	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:强效魔法药	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:攻击神水	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:灯笼项链	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:31] 物品:刺杀剑术	怪物:19503A10沃玛卫士8	地图:H204	X:70	Y:32 
[2024/8/18 16:30:32] 物品:强效太阳水	怪物:21175E30尸王8	地图:H201	X:64	Y:56 
[2024/8/18 16:30:32] 物品:强效太阳水	怪物:21175E30尸王8	地图:H201	X:64	Y:56 
[2024/8/18 16:30:32] 物品:强效太阳水	怪物:21175E30尸王8	地图:H201	X:64	Y:56 
[2024/8/18 16:30:32] 物品:强效太阳水	怪物:21175E30尸王8	地图:H201	X:64	Y:56 
[2024/8/18 16:30:32] 物品:强效太阳水	怪物:21175E30尸王8	地图:H201	X:64	Y:56 
[2024/8/18 16:30:32] 物品:强效金创药	怪物:21175E30尸王8	地图:H201	X:64	Y:56 
[2024/8/18 16:30:32] 物品:强效金创药	怪物:21175E30尸王8	地图:H201	X:64	Y:56 
[2024/8/18 16:30:32] 物品:强效魔法药	怪物:21175E30尸王8	地图:H201	X:64	Y:56 
[2024/8/18 16:30:32] 物品:强效魔法药	怪物:21175E30尸王8	地图:H201	X:64	Y:56 
[2024/8/18 16:30:32] 物品:凝霜	怪物:21175E30尸王8	地图:H201	X:64	Y:56 
[2024/8/18 16:30:36] 物品:银手镯	怪物:1C7F0BE0骷髅战将0	地图:D002	X:314	Y:156 
[2024/8/18 16:30:36] 物品:金创药(中量)	怪物:1C7F0BE0骷髅战将0	地图:D002	X:314	Y:156 
[2024/8/18 16:30:36] 物品:金创药(中量)	怪物:1C7F0BE0骷髅战将0	地图:D002	X:314	Y:156 
[2024/8/18 16:30:36] 物品:金创药(中量)	怪物:1C7F0BE0骷髅战将0	地图:D002	X:314	Y:156 
[2024/8/18 16:30:36] 物品:金创药(中量)	怪物:1C7F0BE0骷髅战将0	地图:D002	X:314	Y:156 
[2024/8/18 16:30:36] 物品:魔法药(中量)	怪物:1C7F0BE0骷髅战将0	地图:D002	X:314	Y:156 
[2024/8/18 16:30:36] 物品:魔法药(中量)	怪物:1C7F0BE0骷髅战将0	地图:D002	X:314	Y:156 
[2024/8/18 16:30:36] 物品:魔法药(中量)	怪物:1C7F0BE0骷髅战将0	地图:D002	X:314	Y:156 
[2024/8/18 16:30:36] 物品:魔法药(中量)	怪物:1C7F0BE0骷髅战将0	地图:D002	X:314	Y:156 
[2024/8/18 16:30:36] 物品:诱惑之光	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:抗拒火环	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:精神力战法	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:火球术	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:治愈术	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:基本剑术	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:半月	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:海魂	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:凌风	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:琥珀项链	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:坚固手套	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:魔力手镯	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:铁剑	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:短剑	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:轻型盔甲(男)	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:轻型盔甲(女)	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:青铜斧	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:黑檀项链	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:黄色水晶项链	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:黑色水晶项链	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:青铜头盔	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:金创药(小量)	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:36] 物品:魔法药(小量)	怪物:220A3980僵尸50	地图:H201	X:69	Y:57 
[2024/8/18 16:30:37] 物品:强效太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:强效太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:强效太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:强效太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:强效太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:太阳水	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:金创药(中量)	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:金创药(中量)	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:强效金创药	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:强效金创药	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:强效金创药	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:魔法药(中量)	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:魔法药(中量)	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
[2024/8/18 16:30:37] 物品:强效魔法药	怪物:1EBBAB30沃玛卫士8	地图:H204	X:70	Y:33 
