[2024/8/20 11:0:18] 物品:金创药(小量)	怪物:28AC6E20僵尸4	地图:H201	X:95	Y:171 
[2024/8/20 11:34:51] 物品:强效金创药	怪物:17E4A6B0尸王8	地图:H201	X:137	Y:32 
[2024/8/20 11:34:51] 物品:强效金创药	怪物:17E4A6B0尸王8	地图:H201	X:137	Y:32 
[2024/8/20 11:34:51] 物品:强效魔法药	怪物:17E4A6B0尸王8	地图:H201	X:137	Y:32 
[2024/8/20 11:34:51] 物品:强效魔法药	怪物:17E4A6B0尸王8	地图:H201	X:137	Y:32 
[2024/8/20 11:34:51] 物品:魅力戒指	怪物:17E4A6B0尸王8	地图:H201	X:137	Y:32 
[2024/8/20 11:34:51] 物品:黑檀手镯	怪物:17E4A6B0尸王8	地图:H201	X:137	Y:32 
[2024/8/20 11:34:51] 物品:魔力手镯	怪物:17E4A6B0尸王8	地图:H201	X:137	Y:32 
[2024/8/20 11:34:51] 物品:圣言术	怪物:17E4A6B0尸王8	地图:H201	X:137	Y:32 
[2024/8/20 11:34:55] 物品:强效金创药	怪物:289721F0魔龙刀兵1	地图:66	X:152	Y:101 
[2024/8/20 11:34:55] 物品:泰坦戒指	怪物:289721F0魔龙刀兵1	地图:66	X:152	Y:101 
[2024/8/20 11:35:0] 物品:抗拒火环	怪物:053EF5B0僵尸5	地图:H201	X:138	Y:32 
[2024/8/20 11:35:4] 物品:太阳水	怪物:1A470BA0魔龙射手1	地图:66	X:153	Y:95 
[2024/8/20 11:35:4] 物品:珊瑚戒指	怪物:1A470BA0魔龙射手1	地图:66	X:153	Y:95 
[2024/8/20 11:35:4] 物品:瞬息移动	怪物:19E4E1D0僵尸1	地图:H201	X:137	Y:29 
[2024/8/20 11:35:9] 物品:攻杀剑术	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:地狱火	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:诱惑之光	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:抗拒火环	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:精神力战法	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:火球术	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:治愈术	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:基本剑术	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:蓝色水晶戒指	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:琥珀项链	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:凤凰明珠	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:坚固手套	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:魔力手镯	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:铁剑	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:短剑	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:轻型盔甲(男)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:轻型盔甲(女)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:青铜斧	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:黑檀项链	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:黄色水晶项链	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:黑色水晶项链	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:青铜头盔	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:金创药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:金创药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:金创药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:金创药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:魔法药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:魔法药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:魔法药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:9] 物品:魔法药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:11] 物品:魔法药(小量)	怪物:27DEF860暗黑战士	地图:D024	X:44	Y:39 
[2024/8/20 11:35:11] 物品:牛角戒指	怪物:27DEF860暗黑战士	地图:D024	X:44	Y:39 
[2024/8/20 11:35:14] 物品:强效太阳水	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:强效太阳水	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:强效太阳水	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:强效太阳水	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:强效太阳水	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:强效金创药	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:强效金创药	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:强效魔法药	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:强效魔法药	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:珊瑚戒指	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:道德戒指	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:魔力手镯	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:14] 物品:烈火剑法	怪物:2847FC40尸王8	地图:H201	X:132	Y:35 
[2024/8/20 11:35:20] 物品:大火球	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:召唤骷髅	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:雷电术	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:抗拒火环	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:精神力战法	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:火球术	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:治愈术	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:基本剑术	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:凌风	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:魔鬼项链	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:坚固手套	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:灯笼项链	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:铁剑	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:短剑	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:轻型盔甲(男)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:轻型盔甲(女)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:中型盔甲(男)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:青铜斧	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:黑檀项链	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:黄色水晶项链	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:黑色水晶项链	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:青铜头盔	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:金创药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:金创药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:金创药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:金创药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:魔法药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:魔法药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:魔法药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:20] 物品:魔法药(小量)	怪物:28D419A0僵尸50	地图:H201	X:132	Y:31 
[2024/8/20 11:35:29] 物品:强效魔法药	怪物:233656E0魔龙射手	地图:66	X:159	Y:83 
[2024/8/20 11:35:30] 物品:强效太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:强效太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:强效太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:强效太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:强效太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:太阳水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:金创药(中量)	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:金创药(中量)	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:强效金创药	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:强效金创药	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:强效金创药	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:魔法药(中量)	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:魔法药(中量)	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:强效魔法药	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:强效魔法药	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:强效魔法药	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:攻击神水	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:灵魂战衣(女)	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:30] 物品:魔鬼项链	怪物:22884370沃玛卫士	地图:D024	X:44	Y:38 
[2024/8/20 11:35:41] 物品:强效金创药	怪物:31EBF0C0魔龙战将	地图:66	X:158	Y:84 
[2024/8/20 11:35:41] 物品:强效太阳水	怪物:31EBF0C0魔龙战将	地图:66	X:158	Y:84 
[2024/8/20 11:35:41] 物品:青铜腰带	怪物:31EBF0C0魔龙战将	地图:66	X:158	Y:84 
[2024/8/20 11:35:43] 物品:强效太阳水	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:强效太阳水	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:强效太阳水	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:强效太阳水	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:强效太阳水	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:强效金创药	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:强效金创药	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:强效魔法药	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:强效魔法药	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:骷髅戒指	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:生铁戒指	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:黑檀手镯	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:43] 物品:魔力手镯	怪物:2D533E50尸王8	地图:H201	X:117	Y:19 
[2024/8/20 11:35:45] 物品:魔法药(小量)	怪物:05710120暗黑战士	地图:D024	X:47	Y:48 
[2024/8/20 11:35:47] 物品:魔法药(小量)	怪物:31E68020僵尸5	地图:H201	X:118	Y:18 
[2024/8/20 11:35:51] 物品:金创药(小量)	怪物:2DEBECA0稻草人	地图:0	X:269	Y:598 
[2024/8/20 11:35:53] 物品:太阳水	怪物:1BC32BD0僵尸5	地图:H201	X:115	Y:17 
[2024/8/20 11:35:53] 物品:太阳水	怪物:2B314B60魔龙射手	地图:66	X:152	Y:78 
[2024/8/20 11:35:53] 物品:强效金创药	怪物:1E837FB0魔龙刀兵	地图:66	X:152	Y:80 
[2024/8/20 11:35:54] 物品:灵魂火符	怪物:057F1DE0僵尸5	地图:H201	X:115	Y:16 
[2024/8/20 11:35:59] 物品:抗拒火环	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:精神力战法	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:火球术	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:治愈术	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:基本剑术	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:海魂	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:蓝色水晶戒指	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:魔鬼项链	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:琥珀项链	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:凤凰明珠	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:坚固手套	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:灯笼项链	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:铁剑	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:短剑	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:轻型盔甲(男)	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:轻型盔甲(女)	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:青铜斧	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:黑檀项链	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:黄色水晶项链	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:黑色水晶项链	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:青铜头盔	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:金创药(小量)	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:金创药(小量)	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:金创药(小量)	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:金创药(小量)	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:魔法药(小量)	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:魔法药(小量)	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:魔法药(小量)	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:35:59] 物品:魔法药(小量)	怪物:30EADF50僵尸50	地图:H201	X:112	Y:14 
[2024/8/20 11:36:4] 物品:重盔甲(男)	怪物:274CF710魔龙射手	地图:66	X:146	Y:74 
[2024/8/20 11:36:6] 物品:八荒	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:魔鬼项链	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:铁剑	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:青铜斧	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:黑檀项链	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:青铜头盔	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:太阳水	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:太阳水	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:太阳水	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:太阳水	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:金创药(中量)	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:金创药(中量)	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:金创药(中量)	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:金创药(中量)	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:魔法药(中量)	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:魔法药(中量)	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:魔法药(中量)	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:6] 物品:魔法药(中量)	怪物:2386A5A0沃玛勇士0	地图:D024	X:48	Y:48 
[2024/8/20 11:36:8] 物品:金创药(小量)	怪物:2405E1D0僵尸5	地图:H201	X:112	Y:16 
[2024/8/20 11:36:10] 物品:强效太阳水	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:10] 物品:强效太阳水	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:10] 物品:强效太阳水	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:10] 物品:强效太阳水	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:10] 物品:强效太阳水	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:10] 物品:强效金创药	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:10] 物品:强效金创药	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:10] 物品:强效魔法药	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:10] 物品:强效魔法药	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:10] 物品:黑色水晶戒指	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:10] 物品:魔力手镯	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:10] 物品:召唤神兽	怪物:17C42E00尸王8	地图:H201	X:113	Y:16 
[2024/8/20 11:36:11] 物品:魔法药(中量)	怪物:28B14720沃玛战将	地图:D024	X:47	Y:48 
[2024/8/20 11:36:16] 物品:灵魂火符	怪物:05C143B0僵尸1	地图:H201	X:107	Y:11 
[2024/8/20 11:36:16] 物品:抗拒火环	怪物:05C143B0僵尸1	地图:H201	X:107	Y:11 
[2024/8/20 11:36:19] 物品:基本剑术	怪物:2333D370僵尸1	地图:H201	X:106	Y:11 
[2024/8/20 11:36:22] 物品:强效金创药	怪物:1FE73FF0魔龙射手1	地图:66	X:143	Y:79 
[2024/8/20 11:36:23] 物品:强效太阳水	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:23] 物品:强效太阳水	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:23] 物品:强效太阳水	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:23] 物品:强效太阳水	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:23] 物品:强效太阳水	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:23] 物品:强效金创药	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:23] 物品:强效金创药	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:23] 物品:强效魔法药	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:23] 物品:强效魔法药	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:23] 物品:蛇眼戒指	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:23] 物品:凝霜	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:23] 物品:魔力手镯	怪物:0857B7F0尸王8	地图:H201	X:106	Y:13 
[2024/8/20 11:36:35] 物品:强效太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:太阳水	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效金创药	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效金创药	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效金创药	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效金创药	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效金创药	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效金创药	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效金创药	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
[2024/8/20 11:36:35] 物品:强效金创药	怪物:2D76D390沃玛教主	地图:D024	X:48	Y:47 
