[2024/8/20 14:0:1] 物品:金创药(中量)	怪物:27617A10沃玛勇士	地图:D024	X:56	Y:46 
[2024/8/20 14:25:53] 物品:太阳水	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:太阳水	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:太阳水	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:太阳水	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:太阳水	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:太阳水	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:太阳水	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:太阳水	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:太阳水	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:金创药(中量)	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:金创药(中量)	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:强效金创药	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:强效金创药	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:强效金创药	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:魔法药(中量)	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:魔法药(中量)	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:强效魔法药	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:强效魔法药	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:强效魔法药	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:重盔甲(女)	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:25:53] 物品:放大镜	怪物:24AF8D50沃玛卫士8	地图:H204	X:78	Y:21 
[2024/8/20 14:26:13] 物品:蓝翡翠项链	怪物:2E1F5620祖玛弓箭手8	地图:H204	X:77	Y:27 
[2024/8/20 14:26:24] 物品:太阳水	怪物:27940E30火焰沃玛0	地图:D024	X:38	Y:39 
[2024/8/20 14:26:37] 物品:强效太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:强效太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:强效太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:强效太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:强效太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:太阳水	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:金创药(中量)	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:金创药(中量)	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:强效金创药	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:强效金创药	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:强效金创药	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:魔法药(中量)	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:魔法药(中量)	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:强效魔法药	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:强效魔法药	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:强效魔法药	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:生命项链	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:竹笛	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:地狱雷光	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:火墙	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:神圣战甲术	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:26:37] 物品:刺杀剑术	怪物:27E08640沃玛卫士8	地图:H204	X:71	Y:31 
[2024/8/20 14:27:31] 物品:金创药(小量)	怪物:17D260F0暗黑战士	地图:D024	X:43	Y:63 
[2024/8/20 14:27:31] 物品:魔力手镯	怪物:17D260F0暗黑战士	地图:D024	X:43	Y:63 
[2024/8/20 14:27:42] 物品:魔法药(中量)	怪物:320DE120沃玛勇士	地图:D024	X:45	Y:72 
[2024/8/20 14:28:30] 物品:魔法药(中量)	怪物:2E734850祖玛弓箭手8	地图:H204	X:85	Y:61 
[2024/8/20 14:28:33] 物品:灯笼项链	怪物:1A281290祖玛弓箭手8	地图:H204	X:79	Y:67 
[2024/8/20 14:28:33] 物品:金创药(中量)	怪物:20F423C0沃玛战将	地图:D024	X:33	Y:30 
[2024/8/20 14:28:43] 物品:灯笼项链	怪物:2AFA9EC0祖玛卫士8	地图:H204	X:75	Y:72 
[2024/8/20 14:28:43] 物品:魔力手镯	怪物:2AFA9EC0祖玛卫士8	地图:H204	X:75	Y:72 
[2024/8/20 14:28:43] 物品:珊瑚戒指	怪物:2AFA9EC0祖玛卫士8	地图:H204	X:75	Y:72 
[2024/8/20 14:28:47] 物品:竹笛	怪物:0B8A62C0祖玛弓箭手8	地图:H204	X:72	Y:76 
[2024/8/20 14:28:49] 物品:强效太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:太阳水	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:金创药(中量)	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:金创药(中量)	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:金创药(中量)	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效金创药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效金创药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效金创药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:魔法药(中量)	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:魔法药(中量)	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:魔法药(中量)	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效魔法药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效魔法药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效魔法药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效金创药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效金创药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效金创药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效金创药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效金创药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效金创药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效魔法药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效魔法药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效魔法药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效魔法药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效魔法药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:49] 物品:强效魔法药	怪物:286619A0白野猪8	地图:H204	X:85	Y:62 
[2024/8/20 14:28:55] 物品:魔法药(中量)	怪物:29C48160沃玛战将	地图:D024	X:29	Y:27 
[2024/8/20 14:28:58] 物品:强效太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:太阳水	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:金创药(中量)	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:金创药(中量)	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:金创药(中量)	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效金创药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效金创药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效金创药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:魔法药(中量)	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:魔法药(中量)	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:魔法药(中量)	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效魔法药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效魔法药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效魔法药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效金创药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效金创药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效金创药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效金创药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效金创药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效金创药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效魔法药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效魔法药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效魔法药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效魔法药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效魔法药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:28:58] 物品:强效魔法药	怪物:1E139EC0白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:太阳水	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:金创药(中量)	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:金创药(中量)	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:金创药(中量)	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效金创药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效金创药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效金创药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:魔法药(中量)	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:魔法药(中量)	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:魔法药(中量)	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效魔法药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效魔法药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效魔法药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效金创药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效金创药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效金创药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效金创药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效金创药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效金创药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效魔法药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效魔法药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效魔法药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效魔法药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效魔法药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:强效魔法药	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:蓝翡翠项链	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:3] 物品:珊瑚戒指	怪物:2BFC2A50白野猪8	地图:H204	X:65	Y:67 
[2024/8/20 14:29:17] 物品:强效太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:太阳水	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:金创药(中量)	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:金创药(中量)	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:金创药(中量)	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效金创药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效金创药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效金创药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:魔法药(中量)	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:魔法药(中量)	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:魔法药(中量)	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效魔法药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效魔法药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效魔法药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效金创药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效金创药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效金创药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效金创药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效金创药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效金创药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效魔法药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效魔法药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效魔法药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效魔法药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效魔法药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:17] 物品:强效魔法药	怪物:1DED4010白野猪8	地图:H204	X:64	Y:61 
[2024/8/20 14:29:23] 物品:灵魂战衣(男)	怪物:2F2C4D60祖玛卫士8	地图:H204	X:94	Y:54 
[2024/8/20 14:29:23] 物品:琥珀项链	怪物:2F2C4D60祖玛卫士8	地图:H204	X:94	Y:54 
