[2024/8/17 17:0:5] 物品:魔法药(小量)	怪物:1BE39EC0僵尸5	地图:H201	X:94	Y:97 
[2024/8/17 17:23:42] 物品:诱惑之光	怪物:18E03610僵尸30	地图:D2000	X:66	Y:47 
[2024/8/17 17:23:42] 物品:八荒	怪物:18E03610僵尸30	地图:D2000	X:66	Y:47 
[2024/8/17 17:23:42] 物品:海魂	怪物:18E03610僵尸30	地图:D2000	X:66	Y:47 
[2024/8/17 17:23:42] 物品:蓝色水晶戒指	怪物:18E03610僵尸30	地图:D2000	X:66	Y:47 
[2024/8/17 17:23:42] 物品:魔鬼项链	怪物:18E03610僵尸30	地图:D2000	X:66	Y:47 
[2024/8/17 17:23:42] 物品:魔力手镯	怪物:18E03610僵尸30	地图:D2000	X:66	Y:47 
[2024/8/17 17:23:42] 物品:灯笼项链	怪物:18E03610僵尸30	地图:D2000	X:66	Y:47 
[2024/8/17 17:23:42] 物品:黑色水晶项链	怪物:18E03610僵尸30	地图:D2000	X:66	Y:47 
[2024/8/17 17:23:42] 物品:金创药(小量)	怪物:18E03610僵尸30	地图:D2000	X:66	Y:47 
[2024/8/17 17:23:43] 物品:强效太阳水	怪物:2AD23150恶灵尸王	地图:H201	X:122	Y:148 
[2024/8/17 17:23:43] 物品:心灵启示	怪物:2AD23150恶灵尸王	地图:H201	X:122	Y:148 
[2024/8/17 17:23:43] 物品:爆裂火焰	怪物:2AD23150恶灵尸王	地图:H201	X:122	Y:148 
[2024/8/17 17:23:43] 物品:诱惑之光	怪物:2AD23150恶灵尸王	地图:H201	X:122	Y:148 
[2024/8/17 17:23:43] 物品:瞬息移动	怪物:2AD23150恶灵尸王	地图:H201	X:122	Y:148 
[2024/8/17 17:23:47] 物品:强效太阳水	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:强效太阳水	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:强效太阳水	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:强效太阳水	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:强效太阳水	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:强效金创药	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:强效金创药	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:强效魔法药	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:强效魔法药	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:骷髅戒指	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:黑色水晶戒指	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:蛇眼戒指	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:珍珠戒指	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:死神手套	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:道德戒指	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:蓝翡翠项链	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:47] 物品:黑檀手镯	怪物:30D436B0尸王8	地图:H201	X:117	Y:15 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:蛇眼戒指	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:蓝翡翠项链	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:黑檀手镯	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:魔力手镯	怪物:2A3CD5E0尸王8	地图:H201	X:116	Y:143 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:太阳水	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效金创药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:55] 物品:强效魔法药	怪物:1F27BD60虹魔蝎卫8	地图:H204	X:71	Y:29 
[2024/8/17 17:23:58] 物品:魔法药(小量)	怪物:17E47A50僵尸3	地图:D2000	X:66	Y:41 
[2024/8/17 17:23:58] 物品:金创药(小量)	怪物:2351CBA0僵尸5	地图:H201	X:116	Y:145 
[2024/8/17 17:24:2] 物品:生铁戒指	怪物:2ADE38E0祖玛弓箭手8	地图:H204	X:65	Y:32 
[2024/8/17 17:24:3] 物品:金创药(中量)	怪物:18084E90僵尸2	地图:D2000	X:66	Y:40 
[2024/8/17 17:24:4] 物品:强效太阳水	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:强效太阳水	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:强效太阳水	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:强效太阳水	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:强效太阳水	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:强效金创药	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:强效金创药	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:强效魔法药	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:强效魔法药	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:珍珠戒指	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:蓝翡翠项链	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:魔力手镯	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:4] 物品:圣言术	怪物:18F9D6C0尸王8	地图:H201	X:116	Y:144 
[2024/8/17 17:24:6] 物品:小手镯	怪物:057E8290祖玛弓箭手8	地图:H204	X:64	Y:34 
[2024/8/17 17:24:9] 物品:太阳水	怪物:17B67900僵尸5	地图:H201	X:108	Y:136 
[2024/8/17 17:24:11] 物品:隐身术	怪物:18E03610僵尸30	地图:D2000	X:65	Y:42 
[2024/8/17 17:24:11] 物品:诱惑之光	怪物:18E03610僵尸30	地图:D2000	X:65	Y:42 
[2024/8/17 17:24:11] 物品:治愈术	怪物:18E03610僵尸30	地图:D2000	X:65	Y:42 
[2024/8/17 17:24:11] 物品:八荒	怪物:18E03610僵尸30	地图:D2000	X:65	Y:42 
[2024/8/17 17:24:11] 物品:半月	怪物:18E03610僵尸30	地图:D2000	X:65	Y:42 
[2024/8/17 17:24:11] 物品:凌风	怪物:18E03610僵尸30	地图:D2000	X:65	Y:42 
[2024/8/17 17:24:11] 物品:凤凰明珠	怪物:18E03610僵尸30	地图:D2000	X:65	Y:42 
[2024/8/17 17:24:17] 物品:金创药(小量)	怪物:18688CA0僵尸4	地图:H201	X:111	Y:134 
[2024/8/17 17:24:23] 物品:隐身术	怪物:05112460僵尸1	地图:H201	X:113	Y:135 
[2024/8/17 17:24:27] 物品:金创药(小量)	怪物:30DD2C70僵尸5	地图:H201	X:117	Y:14 
[2024/8/17 17:24:28] 物品:魔法力药水	怪物:0D875D50僵尸2	地图:D2000	X:72	Y:39 
[2024/8/17 17:24:36] 物品:强效太阳水	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:强效太阳水	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:强效太阳水	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:强效太阳水	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:强效太阳水	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:强效金创药	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:强效金创药	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:强效魔法药	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:强效魔法药	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:蛇眼戒指	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:道德戒指	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:魅力戒指	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:36] 物品:黑檀手镯	怪物:1B124910尸王8	地图:H201	X:109	Y:126 
[2024/8/17 17:24:39] 物品:强效太阳水	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:强效太阳水	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:强效太阳水	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:强效太阳水	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:强效太阳水	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:强效金创药	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:强效金创药	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:强效魔法药	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:强效魔法药	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:骷髅戒指	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:黑色水晶戒指	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:魅力戒指	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:39] 物品:魔力手镯	怪物:1E31BC10尸王8	地图:H201	X:119	Y:14 
[2024/8/17 17:24:43] 物品:火球术	怪物:0DA27FB0僵尸5	地图:H201	X:110	Y:126 
[2024/8/17 17:24:44] 物品:太阳水	怪物:18C4EB90恶灵尸王	地图:H201	X:109	Y:126 
[2024/8/17 17:24:44] 物品:隐身术	怪物:18C4EB90恶灵尸王	地图:H201	X:109	Y:126 
[2024/8/17 17:24:44] 物品:攻杀剑术	怪物:18C4EB90恶灵尸王	地图:H201	X:109	Y:126 
[2024/8/17 17:24:45] 物品:施毒术	怪物:27ACD100僵尸1	地图:H201	X:111	Y:19 
[2024/8/17 17:24:47] 物品:抗拒火环	怪物:1C60E6B0僵尸5	地图:H201	X:110	Y:128 
[2024/8/17 17:24:49] 物品:魅力戒指	怪物:278F3530蝎蛇8	地图:H006	X:30	Y:45 
[2024/8/17 17:24:51] 物品:神圣战甲术	怪物:2A895FE0尸王2	地图:D2002	X:18	Y:16 
[2024/8/17 17:24:51] 物品:灵魂火符	怪物:2A895FE0尸王2	地图:D2002	X:18	Y:16 
[2024/8/17 17:24:51] 物品:雷电术	怪物:2A895FE0尸王2	地图:D2002	X:18	Y:16 
[2024/8/17 17:24:52] 物品:回城卷	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:回城卷	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:回城卷	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:回城卷	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:回城卷	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:回城卷	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效太阳水	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效金创药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效金创药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效金创药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效金创药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效金创药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效金创药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效金创药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效金创药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效金创药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效金创药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效魔法药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效魔法药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效魔法药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效魔法药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效魔法药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效魔法药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效魔法药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效魔法药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效魔法药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:24:52] 物品:强效魔法药	怪物:17E18970重装使者	地图:H204	X:68	Y:32 
[2024/8/17 17:25:1] 物品:金创药(小量)	怪物:2771C950僵尸3	地图:D2000	X:78	Y:35 
[2024/8/17 17:25:5] 物品:魔法药(小量)	怪物:051AD710僵尸3	地图:D2002	X:21	Y:16 
[2024/8/17 17:25:9] 物品:抗拒火环	怪物:0D97BF30僵尸10	地图:H201	X:103	Y:121 
[2024/8/17 17:25:9] 物品:中型盔甲(男)	怪物:0D97BF30僵尸10	地图:H201	X:103	Y:121 
[2024/8/17 17:25:10] 物品:金创药(小量)	怪物:28C15DF0僵尸3	地图:D2000	X:88	Y:47 
[2024/8/17 17:25:10] 物品:太阳水	怪物:22370BB0黑野猪8	地图:H002	X:141	Y:134 
[2024/8/17 17:25:16] 物品:强效太阳水	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:16] 物品:强效太阳水	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:16] 物品:强效太阳水	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:16] 物品:强效太阳水	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:16] 物品:强效太阳水	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:16] 物品:强效金创药	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:16] 物品:强效金创药	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:16] 物品:强效魔法药	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:16] 物品:强效魔法药	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:16] 物品:蛇眼戒指	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:16] 物品:道德戒指	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:16] 物品:魔力手镯	怪物:283A2210尸王8	地图:H201	X:105	Y:121 
[2024/8/17 17:25:18] 物品:金创药(小量)	怪物:1C077AD0僵尸5	地图:H201	X:101	Y:16 
[2024/8/17 17:25:20] 物品:凤凰明珠	怪物:038B9B00僵尸10	地图:H201	X:103	Y:121 
[2024/8/17 17:25:20] 物品:轻型盔甲(女)	怪物:038B9B00僵尸10	地图:H201	X:103	Y:121 
[2024/8/17 17:25:20] 物品:金创药(小量)	怪物:03AF0E90僵尸3	地图:D2000	X:88	Y:47 
[2024/8/17 17:25:24] 物品:魔法药(小量)	怪物:28038E90稻草人	地图:0	X:288	Y:656 
[2024/8/17 17:25:24] 物品:魔法药(小量)	怪物:23742AF0僵尸3	地图:D2002	X:22	Y:16 
[2024/8/17 17:25:25] 物品:魔法药(中量)	怪物:191DDA20僵尸1	地图:H201	X:99	Y:120 
[2024/8/17 17:25:25] 物品:修罗	怪物:03C480F0祖玛雕像8	地图:H204	X:63	Y:37 
[2024/8/17 17:25:31] 物品:金创药(小量)	怪物:2F34C970僵尸5	地图:H201	X:98	Y:21 
[2024/8/17 17:25:32] 物品:强效太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:强效太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:强效太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:强效太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:强效太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:强效太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:强效太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:强效太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:强效太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:强效太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:太阳水	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
[2024/8/17 17:25:32] 物品:强效金创药	怪物:1B815080虹魔蝎卫8	地图:H204	X:62	Y:37 
