[2024/8/22 9:0:1] 物品:道德戒指	怪物:2CAD8020魔龙破甲兵	地图:66	X:46	Y:126 
[2024/8/22 9:32:2] 物品:魔力手镯	怪物:288F7710尸王8	地图:H201	X:178	Y:155 
[2024/8/22 9:32:2] 物品:半月弯刀	怪物:288F7710尸王8	地图:H201	X:178	Y:155 
[2024/8/22 9:32:3] 物品:金创药(小量)	怪物:2CCE3630僵尸4	地图:H201	X:179	Y:152 
[2024/8/22 9:32:3] 物品:攻击力药水	怪物:2CCE3630僵尸4	地图:H201	X:179	Y:152 
[2024/8/22 9:32:9] 物品:抗拒火环	怪物:14179910僵尸40	地图:H201	X:181	Y:152 
[2024/8/22 9:32:9] 物品:精神力战法	怪物:14179910僵尸40	地图:H201	X:181	Y:152 
[2024/8/22 9:32:9] 物品:火球术	怪物:14179910僵尸40	地图:H201	X:181	Y:152 
[2024/8/22 9:32:9] 物品:治愈术	怪物:14179910僵尸40	地图:H201	X:181	Y:152 
[2024/8/22 9:32:9] 物品:基本剑术	怪物:14179910僵尸40	地图:H201	X:181	Y:152 
[2024/8/22 9:32:9] 物品:中型盔甲(女)	怪物:14179910僵尸40	地图:H201	X:181	Y:152 
[2024/8/22 9:32:9] 物品:魔法药(小量)	怪物:14179910僵尸40	地图:H201	X:181	Y:152 
[2024/8/22 9:32:9] 物品:魔法药(小量)	怪物:14179910僵尸40	地图:H201	X:181	Y:152 
[2024/8/22 9:32:11] 物品:降妖除魔戒指	怪物:23FF9800魔龙邪眼	地图:66	X:129	Y:249 
[2024/8/22 9:32:13] 物品:回城卷	怪物:249906A0电僵王8	地图:T2062	X:27	Y:17 
[2024/8/22 9:32:13] 物品:金创药(小量)	怪物:233AA4B0僵尸5	地图:H201	X:180	Y:149 
[2024/8/22 9:32:18] 物品:强效太阳水	怪物:28BE41F0尸王8	地图:H201	X:181	Y:149 
[2024/8/22 9:32:18] 物品:强效太阳水	怪物:28BE41F0尸王8	地图:H201	X:181	Y:149 
[2024/8/22 9:32:18] 物品:强效太阳水	怪物:28BE41F0尸王8	地图:H201	X:181	Y:149 
[2024/8/22 9:32:18] 物品:强效太阳水	怪物:28BE41F0尸王8	地图:H201	X:181	Y:149 
[2024/8/22 9:32:18] 物品:强效太阳水	怪物:28BE41F0尸王8	地图:H201	X:181	Y:149 
[2024/8/22 9:32:18] 物品:强效金创药	怪物:28BE41F0尸王8	地图:H201	X:181	Y:149 
[2024/8/22 9:32:18] 物品:强效金创药	怪物:28BE41F0尸王8	地图:H201	X:181	Y:149 
[2024/8/22 9:32:18] 物品:强效魔法药	怪物:28BE41F0尸王8	地图:H201	X:181	Y:149 
[2024/8/22 9:32:18] 物品:强效魔法药	怪物:28BE41F0尸王8	地图:H201	X:181	Y:149 
[2024/8/22 9:32:18] 物品:骷髅戒指	怪物:28BE41F0尸王8	地图:H201	X:181	Y:149 
[2024/8/22 9:32:19] 物品:强效太阳水	怪物:28D70D10尸王8	地图:H201	X:180	Y:150 
[2024/8/22 9:32:19] 物品:强效太阳水	怪物:28D70D10尸王8	地图:H201	X:180	Y:150 
[2024/8/22 9:32:19] 物品:强效太阳水	怪物:28D70D10尸王8	地图:H201	X:180	Y:150 
[2024/8/22 9:32:19] 物品:强效太阳水	怪物:28D70D10尸王8	地图:H201	X:180	Y:150 
[2024/8/22 9:32:19] 物品:强效太阳水	怪物:28D70D10尸王8	地图:H201	X:180	Y:150 
[2024/8/22 9:32:19] 物品:强效金创药	怪物:28D70D10尸王8	地图:H201	X:180	Y:150 
[2024/8/22 9:32:19] 物品:强效金创药	怪物:28D70D10尸王8	地图:H201	X:180	Y:150 
[2024/8/22 9:32:19] 物品:强效魔法药	怪物:28D70D10尸王8	地图:H201	X:180	Y:150 
[2024/8/22 9:32:19] 物品:强效魔法药	怪物:28D70D10尸王8	地图:H201	X:180	Y:150 
[2024/8/22 9:32:19] 物品:魅力戒指	怪物:28D70D10尸王8	地图:H201	X:180	Y:150 
[2024/8/22 9:32:19] 物品:黑檀手镯	怪物:28D70D10尸王8	地图:H201	X:180	Y:150 
[2024/8/22 9:32:20] 物品:强效太阳水	怪物:14B59420尸王8	地图:H201	X:179	Y:151 
[2024/8/22 9:32:20] 物品:强效太阳水	怪物:14B59420尸王8	地图:H201	X:179	Y:151 
[2024/8/22 9:32:20] 物品:强效太阳水	怪物:14B59420尸王8	地图:H201	X:179	Y:151 
[2024/8/22 9:32:20] 物品:强效太阳水	怪物:14B59420尸王8	地图:H201	X:179	Y:151 
[2024/8/22 9:32:20] 物品:强效太阳水	怪物:14B59420尸王8	地图:H201	X:179	Y:151 
[2024/8/22 9:32:20] 物品:强效金创药	怪物:14B59420尸王8	地图:H201	X:179	Y:151 
[2024/8/22 9:32:20] 物品:强效金创药	怪物:14B59420尸王8	地图:H201	X:179	Y:151 
[2024/8/22 9:32:20] 物品:强效魔法药	怪物:14B59420尸王8	地图:H201	X:179	Y:151 
[2024/8/22 9:32:20] 物品:强效魔法药	怪物:14B59420尸王8	地图:H201	X:179	Y:151 
[2024/8/22 9:32:20] 物品:魔力手镯	怪物:14B59420尸王8	地图:H201	X:179	Y:151 
[2024/8/22 9:32:21] 物品:金创药(小量)	怪物:12304D40僵尸5	地图:H201	X:180	Y:153 
[2024/8/22 9:32:21] 物品:魔法药(小量)	怪物:12304D40僵尸5	地图:H201	X:180	Y:153 
[2024/8/22 9:32:23] 物品:强效金创药	怪物:19B0CF50魔龙刀兵	地图:66	X:130	Y:248 
[2024/8/22 9:32:23] 物品:裁决之杖	怪物:19B0CF50魔龙刀兵	地图:66	X:130	Y:248 
[2024/8/22 9:32:25] 物品:强效金创药	怪物:2B45FBC0魔龙刀兵	地图:66	X:131	Y:249 
[2024/8/22 9:32:29] 物品:强效金创药	怪物:24A6F1E0魔龙射手	地图:66	X:133	Y:248 
[2024/8/22 9:32:31] 物品:强效金创药	怪物:2C6EDDF0魔龙破甲兵	地图:66	X:134	Y:249 
[2024/8/22 9:32:31] 物品:强效太阳水	怪物:2C6EDDF0魔龙破甲兵	地图:66	X:134	Y:249 
[2024/8/22 9:32:33] 物品:魔法药(小量)	怪物:17559A80僵尸5	地图:H201	X:179	Y:151 
[2024/8/22 9:32:36] 物品:金创药(小量)	怪物:17676BB0僵尸4	地图:H201	X:178	Y:146 
[2024/8/22 9:32:38] 物品:魅力戒指	怪物:13E7F450黑色恶蛆8	地图:H004	X:41	Y:65 
[2024/8/22 9:32:47] 物品:太阳水	怪物:16A48F40黑色恶蛆8	地图:H004	X:179	Y:100 
[2024/8/22 9:32:47] 物品:太阳水	怪物:2AA12B10僵尸5	地图:H201	X:172	Y:136 
[2024/8/22 9:32:53] 物品:强效金创药	怪物:2537C410魔龙刀兵	地图:66	X:139	Y:247 
[2024/8/22 9:32:58] 物品:紫碧螺	怪物:2C751870魔龙射手	地图:66	X:139	Y:249 
[2024/8/22 9:32:58] 物品:金手镯	怪物:2C751870魔龙射手	地图:66	X:139	Y:249 
[2024/8/22 9:33:4] 物品:抗拒火环	怪物:2C9D4C30僵尸1	地图:H201	X:179	Y:122 
[2024/8/22 9:33:13] 物品:强效金创药	怪物:23286BA0魔龙射手2	地图:66	X:132	Y:256 
[2024/8/22 9:33:13] 物品:道士头盔	怪物:23286BA0魔龙射手2	地图:66	X:132	Y:256 
[2024/8/22 9:33:18] 物品:太阳水	怪物:24A682F0黑色恶蛆8	地图:H004	X:189	Y:115 
[2024/8/22 9:33:30] 物品:精神力战法	怪物:137995E0僵尸1	地图:H201	X:166	Y:150 
[2024/8/22 9:33:32] 物品:道士手镯	怪物:2BC735F0魔龙破甲兵	地图:66	X:127	Y:259 
[2024/8/22 9:33:37] 物品:放大镜	怪物:2C048930魔龙射手	地图:66	X:127	Y:261 
[2024/8/22 9:33:37] 物品:竹笛	怪物:2C048930魔龙射手	地图:66	X:127	Y:261 
[2024/8/22 9:33:37] 物品:金手镯	怪物:2C048930魔龙射手	地图:66	X:127	Y:261 
[2024/8/22 9:33:49] 物品:强效金创药	怪物:181C6980魔龙射手	地图:66	X:125	Y:267 
[2024/8/22 9:33:49] 物品:骷髅头盔	怪物:181C6980魔龙射手	地图:66	X:125	Y:267 
[2024/8/22 9:33:50] 物品:金创药(小量)	怪物:2AB3F530僵尸4	地图:H201	X:156	Y:162 
[2024/8/22 9:33:50] 物品:魔法药(小量)	怪物:2AB3F530僵尸4	地图:H201	X:156	Y:162 
[2024/8/22 9:34:6] 物品:强效金创药	怪物:1DDA40D0魔龙破甲兵	地图:66	X:130	Y:268 
[2024/8/22 9:34:12] 物品:瞬息移动	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:12] 物品:抗拒火环	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:12] 物品:精神力战法	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:12] 物品:火球术	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:12] 物品:治愈术	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:12] 物品:基本剑术	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:12] 物品:中型盔甲(女)	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:12] 物品:青铜斧	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:12] 物品:金创药(小量)	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:12] 物品:魔法药(小量)	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:12] 物品:强效太阳水	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:强效太阳水	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:强效太阳水	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:强效太阳水	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:强效太阳水	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:强效金创药	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:强效金创药	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:强效魔法药	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:强效魔法药	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:珍珠戒指	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:魅力戒指	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:黑檀手镯	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:12] 物品:魔力手镯	怪物:1B109B60尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:15] 物品:魔法药(小量)	怪物:1BD89AB0僵尸4	地图:H201	X:148	Y:153 
[2024/8/22 9:34:16] 物品:雷电术	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:诱惑之光	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:抗拒火环	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:精神力战法	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:火球术	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:治愈术	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:基本剑术	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:八荒	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:半月	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:海魂	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:魔鬼项链	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:坚固手套	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:魔力手镯	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:铁剑	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:短剑	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:轻型盔甲(男)	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:轻型盔甲(女)	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:中型盔甲(女)	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:青铜斧	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:黑檀项链	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:黄色水晶项链	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:黑色水晶项链	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:青铜头盔	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:金创药(小量)	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:金创药(小量)	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:金创药(小量)	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:金创药(小量)	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:魔法药(小量)	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:魔法药(小量)	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:魔法药(小量)	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:16] 物品:魔法药(小量)	怪物:288D05B0僵尸50	地图:H201	X:146	Y:155 
[2024/8/22 9:34:21] 物品:强效太阳水	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:强效太阳水	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:强效太阳水	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:强效太阳水	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:强效太阳水	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:强效金创药	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:强效金创药	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:强效魔法药	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:强效魔法药	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:凝霜	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:魅力戒指	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:魔力手镯	怪物:2CEBAD70尸王8	地图:H201	X:147	Y:156 
[2024/8/22 9:34:21] 物品:强效魔法药	怪物:25853840魔龙破甲兵1	地图:66	X:133	Y:264 
[2024/8/22 9:34:24] 物品:疾光电影	怪物:14D5C4A0恶灵尸王	地图:H201	X:146	Y:156 
[2024/8/22 9:34:24] 物品:爆裂火焰	怪物:14D5C4A0恶灵尸王	地图:H201	X:146	Y:156 
[2024/8/22 9:34:24] 物品:攻杀剑术	怪物:14D5C4A0恶灵尸王	地图:H201	X:146	Y:156 
[2024/8/22 9:34:24] 物品:灵魂火符	怪物:14D5C4A0恶灵尸王	地图:H201	X:146	Y:156 
[2024/8/22 9:34:24] 物品:地狱火	怪物:14D5C4A0恶灵尸王	地图:H201	X:146	Y:156 
[2024/8/22 9:34:24] 物品:召唤骷髅	怪物:14D5C4A0恶灵尸王	地图:H201	X:146	Y:156 
[2024/8/22 9:34:24] 物品:瞬息移动	怪物:14D5C4A0恶灵尸王	地图:H201	X:146	Y:156 
[2024/8/22 9:34:26] 物品:强效金创药	怪物:065B1640魔龙射手2	地图:66	X:135	Y:265 
[2024/8/22 9:34:28] 物品:地狱火	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:28] 物品:抗拒火环	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:28] 物品:精神力战法	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:28] 物品:火球术	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:28] 物品:治愈术	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:28] 物品:基本剑术	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:28] 物品:海魂	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:28] 物品:坚固手套	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:28] 物品:魔力手镯	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:28] 物品:短剑	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:28] 物品:金创药(小量)	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:28] 物品:魔法药(小量)	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:32] 物品:强效太阳水	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:强效太阳水	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:强效太阳水	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:强效太阳水	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:强效太阳水	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:强效金创药	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:强效金创药	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:强效魔法药	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:强效魔法药	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:生铁戒指	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:道德戒指	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:黑檀手镯	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:32] 物品:群体治疗术	怪物:17545FA0尸王8	地图:H201	X:144	Y:158 
[2024/8/22 9:34:35] 物品:太阳水	怪物:152C9970魔龙射手2	地图:66	X:137	Y:269 
[2024/8/22 9:34:36] 物品:施毒术	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:36] 物品:抗拒火环	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:36] 物品:精神力战法	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:36] 物品:火球术	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:36] 物品:治愈术	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:36] 物品:基本剑术	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:36] 物品:金创药(小量)	怪物:24E0B160僵尸40	地图:H201	X:146	Y:157 
[2024/8/22 9:34:41] 物品:强效魔法药	怪物:2C09DDA0魔龙射手1	地图:66	X:137	Y:267 
[2024/8/22 9:34:47] 物品:强效金创药	怪物:2D265760魔龙射手	地图:66	X:131	Y:264 
[2024/8/22 9:34:52] 物品:强效太阳水	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:34:52] 物品:强效太阳水	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:34:52] 物品:强效太阳水	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:34:52] 物品:强效太阳水	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:34:52] 物品:强效太阳水	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:34:52] 物品:强效金创药	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:34:52] 物品:强效金创药	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:34:52] 物品:强效魔法药	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:34:52] 物品:强效魔法药	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:34:52] 物品:黑色水晶戒指	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:34:52] 物品:黑檀手镯	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:34:52] 物品:魔力手镯	怪物:2329FB00尸王8	地图:H201	X:134	Y:162 
[2024/8/22 9:35:5] 物品:恶魔铃铛	怪物:2CAF8FC0魔龙刀兵	地图:66	X:123	Y:260 
[2024/8/22 9:35:9] 物品:金创药(小量)	怪物:291A7060僵尸5	地图:H201	X:127	Y:154 
[2024/8/22 9:35:14] 物品:强效魔法药	怪物:24C45390魔龙射手	地图:66	X:119	Y:255 
[2024/8/22 9:35:14] 物品:灵魂战衣(男)	怪物:24C45390魔龙射手	地图:66	X:119	Y:255 
[2024/8/22 9:35:19] 物品:强效金创药	怪物:288CEF80魔龙刺蛙1	地图:66	X:120	Y:256 
[2024/8/22 9:35:19] 物品:魔法长袍(女)	怪物:288CEF80魔龙刺蛙1	地图:66	X:120	Y:256 
[2024/8/22 9:35:23] 物品:强效太阳水	怪物:28E6B0E0尸王8	地图:H201	X:123	Y:153 
[2024/8/22 9:35:23] 物品:强效太阳水	怪物:28E6B0E0尸王8	地图:H201	X:123	Y:153 
[2024/8/22 9:35:23] 物品:强效太阳水	怪物:28E6B0E0尸王8	地图:H201	X:123	Y:153 
[2024/8/22 9:35:23] 物品:强效太阳水	怪物:28E6B0E0尸王8	地图:H201	X:123	Y:153 
[2024/8/22 9:35:23] 物品:强效太阳水	怪物:28E6B0E0尸王8	地图:H201	X:123	Y:153 
[2024/8/22 9:35:23] 物品:强效金创药	怪物:28E6B0E0尸王8	地图:H201	X:123	Y:153 
[2024/8/22 9:35:23] 物品:强效金创药	怪物:28E6B0E0尸王8	地图:H201	X:123	Y:153 
[2024/8/22 9:35:23] 物品:强效魔法药	怪物:28E6B0E0尸王8	地图:H201	X:123	Y:153 
[2024/8/22 9:35:23] 物品:强效魔法药	怪物:28E6B0E0尸王8	地图:H201	X:123	Y:153 
[2024/8/22 9:35:23] 物品:骷髅戒指	怪物:28E6B0E0尸王8	地图:H201	X:123	Y:153 
[2024/8/22 9:35:23] 物品:黑檀手镯	怪物:28E6B0E0尸王8	地图:H201	X:123	Y:153 
[2024/8/22 9:35:24] 物品:强效金创药	怪物:15A86A90魔龙射手	地图:66	X:115	Y:257 
[2024/8/22 9:35:24] 物品:强效魔法药	怪物:15A86A90魔龙射手	地图:66	X:115	Y:257 
[2024/8/22 9:35:24] 物品:灵魂战衣(男)	怪物:15A86A90魔龙射手	地图:66	X:115	Y:257 
[2024/8/22 9:35:33] 物品:强效太阳水	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:33] 物品:强效太阳水	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:33] 物品:强效太阳水	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:33] 物品:强效太阳水	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:33] 物品:强效太阳水	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:33] 物品:强效金创药	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:33] 物品:强效金创药	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:33] 物品:强效魔法药	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:33] 物品:强效魔法药	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:33] 物品:骷髅戒指	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:33] 物品:黑檀手镯	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:33] 物品:野蛮冲撞	怪物:17473A10尸王8	地图:H201	X:119	Y:154 
[2024/8/22 9:35:39] 物品:魔法药(小量)	怪物:23C6A750僵尸4	地图:H201	X:119	Y:149 
[2024/8/22 9:35:44] 物品:隐身术	怪物:2C43BDC0僵尸1	地图:H201	X:118	Y:145 
[2024/8/22 9:35:45] 物品:强效太阳水	怪物:2B3404D0魔龙射手	地图:66	X:115	Y:258 
[2024/8/22 9:35:45] 物品:骷髅头盔	怪物:2B3404D0魔龙射手	地图:66	X:115	Y:258 
[2024/8/22 9:35:53] 物品:强效太阳水	怪物:1E0E19C0尸王8	地图:H201	X:115	Y:142 
[2024/8/22 9:35:53] 物品:强效太阳水	怪物:1E0E19C0尸王8	地图:H201	X:115	Y:142 
[2024/8/22 9:35:53] 物品:强效太阳水	怪物:1E0E19C0尸王8	地图:H201	X:115	Y:142 
[2024/8/22 9:35:53] 物品:强效太阳水	怪物:1E0E19C0尸王8	地图:H201	X:115	Y:142 
[2024/8/22 9:35:53] 物品:强效太阳水	怪物:1E0E19C0尸王8	地图:H201	X:115	Y:142 
[2024/8/22 9:35:53] 物品:强效金创药	怪物:1E0E19C0尸王8	地图:H201	X:115	Y:142 
[2024/8/22 9:35:53] 物品:强效金创药	怪物:1E0E19C0尸王8	地图:H201	X:115	Y:142 
[2024/8/22 9:35:53] 物品:强效魔法药	怪物:1E0E19C0尸王8	地图:H201	X:115	Y:142 
[2024/8/22 9:35:53] 物品:强效魔法药	怪物:1E0E19C0尸王8	地图:H201	X:115	Y:142 
[2024/8/22 9:35:53] 物品:蓝翡翠项链	怪物:1E0E19C0尸王8	地图:H201	X:115	Y:142 
[2024/8/22 9:35:53] 物品:施毒术	怪物:1608A6B0僵尸50	地图:H201	X:113	Y:141 
[2024/8/22 9:35:53] 物品:地狱火	怪物:1608A6B0僵尸50	地图:H201	X:113	Y:141 
[2024/8/22 9:35:53] 物品:诱惑之光	怪物:1608A6B0僵尸50	地图:H201	X:113	Y:141 
