[2024/8/18 2:0:0] 物品:黑檀手镯	怪物:279A7AD0牛魔侍卫8	地图:H010	X:373	Y:227 
[2024/8/18 2:35:31] 物品:强效太阳水	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:强效太阳水	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:强效太阳水	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:强效太阳水	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:强效太阳水	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:强效金创药	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:强效金创药	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:强效魔法药	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:强效魔法药	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:黑色水晶戒指	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:黑檀手镯	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:魔力手镯	怪物:296DE2B0尸王8	地图:H201	X:54	Y:159 
[2024/8/18 2:35:31] 物品:强效太阳水	怪物:29FE56B0牛魔将军8	地图:H010	X:205	Y:312 
[2024/8/18 2:35:31] 物品:强效魔法药	怪物:29FE56B0牛魔将军8	地图:H010	X:205	Y:312 
[2024/8/18 2:35:31] 物品:魔法长袍(女)	怪物:29FE56B0牛魔将军8	地图:H010	X:205	Y:312 
[2024/8/18 2:35:31] 物品:道士头盔	怪物:29FE56B0牛魔将军8	地图:H010	X:205	Y:312 
[2024/8/18 2:35:33] 物品:金创药(小量)	怪物:1C3BA140僵尸5	地图:H201	X:54	Y:160 
[2024/8/18 2:35:35] 物品:金创药(小量)	怪物:2EC54910僵尸4	地图:H201	X:56	Y:160 
[2024/8/18 2:35:35] 物品:重盔甲(男)	怪物:2B945D10黑野猪8	地图:H002	X:316	Y:294 
[2024/8/18 2:35:38] 物品:金创药(小量)	怪物:1C528BA0僵尸4	地图:H201	X:56	Y:160 
[2024/8/18 2:35:39] 物品:施毒术	怪物:18F97E00僵尸40	地图:H201	X:56	Y:159 
[2024/8/18 2:35:39] 物品:抗拒火环	怪物:18F97E00僵尸40	地图:H201	X:56	Y:159 
[2024/8/18 2:35:39] 物品:精神力战法	怪物:18F97E00僵尸40	地图:H201	X:56	Y:159 
[2024/8/18 2:35:39] 物品:火球术	怪物:18F97E00僵尸40	地图:H201	X:56	Y:159 
[2024/8/18 2:35:39] 物品:治愈术	怪物:18F97E00僵尸40	地图:H201	X:56	Y:159 
[2024/8/18 2:35:39] 物品:基本剑术	怪物:18F97E00僵尸40	地图:H201	X:56	Y:159 
[2024/8/18 2:35:39] 物品:铁剑	怪物:18F97E00僵尸40	地图:H201	X:56	Y:159 
[2024/8/18 2:35:39] 物品:金创药(小量)	怪物:18F97E00僵尸40	地图:H201	X:56	Y:159 
[2024/8/18 2:35:40] 物品:魔法药(小量)	怪物:27F28970僵尸4	地图:H201	X:55	Y:160 
[2024/8/18 2:35:40] 物品:瞬息移动	怪物:27F28970僵尸4	地图:H201	X:55	Y:160 
[2024/8/18 2:35:41] 物品:偃月	怪物:2F3BFC40牛魔侍卫8	地图:H010	X:197	Y:305 
[2024/8/18 2:35:41] 物品:金创药(小量)	怪物:19E7A650僵尸5	地图:H201	X:56	Y:158 
[2024/8/18 2:35:41] 物品:强效太阳水	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:41] 物品:强效太阳水	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:41] 物品:强效太阳水	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:41] 物品:强效太阳水	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:41] 物品:强效太阳水	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:41] 物品:强效金创药	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:41] 物品:强效金创药	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:41] 物品:强效魔法药	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:41] 物品:强效魔法药	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:41] 物品:蛇眼戒指	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:41] 物品:凝霜	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:41] 物品:地狱雷光	怪物:056C6AB0尸王8	地图:H201	X:82	Y:105 
[2024/8/18 2:35:44] 物品:金戒指	怪物:2E79E670牛魔侍卫8	地图:H010	X:197	Y:307 
[2024/8/18 2:35:48] 物品:灵魂战衣(女)	怪物:30318200牛魔法师8	地图:H010	X:199	Y:306 
[2024/8/18 2:35:48] 物品:金戒指	怪物:30318200牛魔法师8	地图:H010	X:199	Y:306 
[2024/8/18 2:35:50] 物品:强效太阳水	怪物:2F1B1CA0牛魔祭司8	地图:H010	X:197	Y:305 
[2024/8/18 2:35:55] 物品:强效太阳水	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:55] 物品:强效太阳水	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:55] 物品:强效太阳水	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:55] 物品:强效太阳水	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:55] 物品:强效太阳水	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:55] 物品:强效金创药	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:55] 物品:强效金创药	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:55] 物品:强效魔法药	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:55] 物品:强效魔法药	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:55] 物品:道德戒指	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:55] 物品:魅力戒指	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:55] 物品:黑檀手镯	怪物:2D4CBB70尸王8	地图:H201	X:54	Y:153 
[2024/8/18 2:35:56] 物品:金创药(小量)	怪物:29D67A90僵尸5	地图:H201	X:53	Y:153 
[2024/8/18 2:35:56] 物品:雷电术	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:地狱火	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:抗拒火环	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:精神力战法	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:火球术	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:治愈术	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:基本剑术	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:半月	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:凌风	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:魔鬼项链	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:凤凰明珠	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:魔力手镯	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:灯笼项链	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:铁剑	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:短剑	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:轻型盔甲(男)	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:轻型盔甲(女)	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:中型盔甲(男)	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:青铜斧	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:黑檀项链	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:黄色水晶项链	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:黑色水晶项链	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:青铜头盔	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:金创药(小量)	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:金创药(小量)	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:金创药(小量)	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:金创药(小量)	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:魔法药(小量)	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:魔法药(小量)	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:魔法药(小量)	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:56] 物品:魔法药(小量)	怪物:2F0D03E0僵尸50	地图:H201	X:52	Y:152 
[2024/8/18 2:35:59] 物品:魔法药(小量)	怪物:2EB72580僵尸5	地图:H201	X:80	Y:98 
[2024/8/18 2:36:0] 物品:金创药(小量)	怪物:2868DFA0僵尸4	地图:H201	X:54	Y:152 
[2024/8/18 2:36:0] 物品:偃月	怪物:2F2A6540牛魔侍卫8	地图:H010	X:195	Y:316 
[2024/8/18 2:36:3] 物品:施毒术	怪物:18F97E00僵尸40	地图:H201	X:52	Y:155 
[2024/8/18 2:36:3] 物品:攻杀剑术	怪物:18F97E00僵尸40	地图:H201	X:52	Y:155 
[2024/8/18 2:36:3] 物品:隐身术	怪物:18F97E00僵尸40	地图:H201	X:52	Y:155 
[2024/8/18 2:36:3] 物品:瞬息移动	怪物:18F97E00僵尸40	地图:H201	X:52	Y:155 
[2024/8/18 2:36:3] 物品:抗拒火环	怪物:18F97E00僵尸40	地图:H201	X:52	Y:155 
[2024/8/18 2:36:3] 物品:精神力战法	怪物:18F97E00僵尸40	地图:H201	X:52	Y:155 
[2024/8/18 2:36:3] 物品:火球术	怪物:18F97E00僵尸40	地图:H201	X:52	Y:155 
[2024/8/18 2:36:3] 物品:治愈术	怪物:18F97E00僵尸40	地图:H201	X:52	Y:155 
[2024/8/18 2:36:3] 物品:基本剑术	怪物:18F97E00僵尸40	地图:H201	X:52	Y:155 
[2024/8/18 2:36:3] 物品:青铜斧	怪物:18F97E00僵尸40	地图:H201	X:52	Y:155 
[2024/8/18 2:36:3] 物品:金创药(小量)	怪物:18F97E00僵尸40	地图:H201	X:52	Y:155 
[2024/8/18 2:36:3] 物品:铁剑	怪物:2D5DFA90骷髅战将	地图:D002	X:170	Y:176 
[2024/8/18 2:36:4] 物品:强效太阳水	怪物:2A140E30牛魔将军0	地图:H010	X:193	Y:317 
[2024/8/18 2:36:4] 物品:太阳水	怪物:2A140E30牛魔将军0	地图:H010	X:193	Y:317 
[2024/8/18 2:36:4] 物品:太阳水	怪物:2A140E30牛魔将军0	地图:H010	X:193	Y:317 
[2024/8/18 2:36:4] 物品:太阳水	怪物:2A140E30牛魔将军0	地图:H010	X:193	Y:317 
[2024/8/18 2:36:4] 物品:龙之戒指	怪物:2A140E30牛魔将军0	地图:H010	X:193	Y:317 
[2024/8/18 2:36:4] 物品:魔法长袍(女)	怪物:2A140E30牛魔将军0	地图:H010	X:193	Y:317 
[2024/8/18 2:36:7] 物品:魔法药(小量)	怪物:19E7A650僵尸5	地图:H201	X:53	Y:157 
[2024/8/18 2:36:10] 物品:魔法药(小量)	怪物:2868DFA0僵尸4	地图:H201	X:53	Y:153 
[2024/8/18 2:36:11] 物品:灵魂战衣(女)	怪物:2A30A1F0牛魔侍卫8	地图:H010	X:189	Y:320 
[2024/8/18 2:36:13] 物品:紫宝石矿	怪物:0D909430骷髅精灵8	地图:H001	X:65	Y:109 
[2024/8/18 2:36:15] 物品:强效太阳水	怪物:29D013B0牛魔将军8	地图:H010	X:189	Y:318 
[2024/8/18 2:36:15] 物品:降魔	怪物:29D013B0牛魔将军8	地图:H010	X:189	Y:318 
[2024/8/18 2:36:20] 物品:生铁戒指	怪物:2A287D20牛魔侍卫8	地图:H010	X:190	Y:318 
[2024/8/18 2:36:21] 物品:金创药(中量)	怪物:27269A80骷髅战将	地图:D002	X:157	Y:188 
[2024/8/18 2:36:22] 物品:强效太阳水	怪物:2F3C1270牛魔祭司8	地图:H010	X:189	Y:318 
[2024/8/18 2:36:22] 物品:强效太阳水	怪物:2F3C1270牛魔祭司8	地图:H010	X:189	Y:318 
[2024/8/18 2:36:22] 物品:道德戒指	怪物:2F3C1270牛魔祭司8	地图:H010	X:189	Y:318 
[2024/8/18 2:36:23] 物品:隐身术	怪物:1EC1A8E0恶灵尸王	地图:H201	X:81	Y:96 
[2024/8/18 2:36:23] 物品:施毒术	怪物:1EC1A8E0恶灵尸王	地图:H201	X:81	Y:96 
[2024/8/18 2:36:23] 物品:大火球	怪物:1EC1A8E0恶灵尸王	地图:H201	X:81	Y:96 
[2024/8/18 2:36:23] 物品:强效太阳水	怪物:286C1310尸王8	地图:H201	X:61	Y:149 
[2024/8/18 2:36:23] 物品:强效太阳水	怪物:286C1310尸王8	地图:H201	X:61	Y:149 
[2024/8/18 2:36:23] 物品:强效太阳水	怪物:286C1310尸王8	地图:H201	X:61	Y:149 
[2024/8/18 2:36:23] 物品:强效太阳水	怪物:286C1310尸王8	地图:H201	X:61	Y:149 
[2024/8/18 2:36:23] 物品:强效太阳水	怪物:286C1310尸王8	地图:H201	X:61	Y:149 
[2024/8/18 2:36:23] 物品:强效金创药	怪物:286C1310尸王8	地图:H201	X:61	Y:149 
[2024/8/18 2:36:23] 物品:强效金创药	怪物:286C1310尸王8	地图:H201	X:61	Y:149 
[2024/8/18 2:36:23] 物品:强效魔法药	怪物:286C1310尸王8	地图:H201	X:61	Y:149 
[2024/8/18 2:36:23] 物品:强效魔法药	怪物:286C1310尸王8	地图:H201	X:61	Y:149 
[2024/8/18 2:36:23] 物品:蛇眼戒指	怪物:286C1310尸王8	地图:H201	X:61	Y:149 
[2024/8/18 2:36:23] 物品:魔力手镯	怪物:286C1310尸王8	地图:H201	X:61	Y:149 
[2024/8/18 2:36:24] 物品:重盔甲(男)	怪物:1A24DCF0红野猪8	地图:H002	X:218	Y:186 
[2024/8/18 2:36:26] 物品:金创药(小量)	怪物:2DC62D80僵尸4	地图:H201	X:61	Y:151 
[2024/8/18 2:36:28] 物品:灵魂战衣(男)	怪物:29F264A0牛魔法师8	地图:H010	X:188	Y:325 
[2024/8/18 2:36:28] 物品:魅力戒指	怪物:29F264A0牛魔法师8	地图:H010	X:188	Y:325 
[2024/8/18 2:36:31] 物品:白色虎齿项链	怪物:18790BE0牛魔将军8	地图:H010	X:190	Y:325 
[2024/8/18 2:36:33] 物品:魔法药(小量)	怪物:1BC19830僵尸4	地图:H201	X:83	Y:90 
[2024/8/18 2:36:33] 物品:强效太阳水	怪物:17B67900恶灵尸王	地图:H201	X:61	Y:150 
[2024/8/18 2:36:33] 物品:金创药(中量)	怪物:17B67900恶灵尸王	地图:H201	X:61	Y:150 
[2024/8/18 2:36:33] 物品:疾光电影	怪物:17B67900恶灵尸王	地图:H201	X:61	Y:150 
[2024/8/18 2:36:33] 物品:集体隐身术	怪物:17B67900恶灵尸王	地图:H201	X:61	Y:150 
[2024/8/18 2:36:33] 物品:隐身术	怪物:17B67900恶灵尸王	地图:H201	X:61	Y:150 
[2024/8/18 2:36:33] 物品:雷电术	怪物:17B67900恶灵尸王	地图:H201	X:61	Y:150 
[2024/8/18 2:36:33] 物品:瞬息移动	怪物:17B67900恶灵尸王	地图:H201	X:61	Y:150 
[2024/8/18 2:36:42] 物品:强效太阳水	怪物:17F7C490牛魔将军8	地图:H010	X:189	Y:326 
[2024/8/18 2:36:42] 物品:牛角戒指	怪物:17F7F0F0骷髅0	地图:D002	X:146	Y:177 
[2024/8/18 2:36:42] 物品:金创药(小量)	怪物:17F7F0F0骷髅0	地图:D002	X:146	Y:177 
[2024/8/18 2:36:42] 物品:金创药(小量)	怪物:17F7F0F0骷髅0	地图:D002	X:146	Y:177 
[2024/8/18 2:36:42] 物品:金创药(小量)	怪物:17F7F0F0骷髅0	地图:D002	X:146	Y:177 
[2024/8/18 2:36:42] 物品:金创药(小量)	怪物:17F7F0F0骷髅0	地图:D002	X:146	Y:177 
[2024/8/18 2:36:42] 物品:魔法药(小量)	怪物:17F7F0F0骷髅0	地图:D002	X:146	Y:177 
[2024/8/18 2:36:42] 物品:魔法药(小量)	怪物:17F7F0F0骷髅0	地图:D002	X:146	Y:177 
[2024/8/18 2:36:42] 物品:魔法药(小量)	怪物:17F7F0F0骷髅0	地图:D002	X:146	Y:177 
[2024/8/18 2:36:42] 物品:魔法药(小量)	怪物:17F7F0F0骷髅0	地图:D002	X:146	Y:177 
[2024/8/18 2:36:47] 物品:道德戒指	怪物:28402A80牛魔侍卫8	地图:H010	X:188	Y:327 
[2024/8/18 2:36:47] 物品:强效太阳水	怪物:3078F420牛魔将军0	地图:H010	X:187	Y:326 
[2024/8/18 2:36:47] 物品:强效太阳水	怪物:3078F420牛魔将军0	地图:H010	X:187	Y:326 
[2024/8/18 2:36:47] 物品:太阳水	怪物:3078F420牛魔将军0	地图:H010	X:187	Y:326 
[2024/8/18 2:36:47] 物品:太阳水	怪物:3078F420牛魔将军0	地图:H010	X:187	Y:326 
[2024/8/18 2:36:47] 物品:大火球	怪物:2B423E90僵尸4	地图:H201	X:55	Y:144 
[2024/8/18 2:36:53] 物品:金创药(小量)	怪物:1FBA7D20骷髅0	地图:D002	X:134	Y:176 
[2024/8/18 2:36:53] 物品:金创药(小量)	怪物:1FBA7D20骷髅0	地图:D002	X:134	Y:176 
[2024/8/18 2:36:53] 物品:金创药(小量)	怪物:1FBA7D20骷髅0	地图:D002	X:134	Y:176 
[2024/8/18 2:36:53] 物品:金创药(小量)	怪物:1FBA7D20骷髅0	地图:D002	X:134	Y:176 
[2024/8/18 2:36:53] 物品:魔法药(小量)	怪物:1FBA7D20骷髅0	地图:D002	X:134	Y:176 
[2024/8/18 2:36:53] 物品:魔法药(小量)	怪物:1FBA7D20骷髅0	地图:D002	X:134	Y:176 
[2024/8/18 2:36:53] 物品:魔法药(小量)	怪物:1FBA7D20骷髅0	地图:D002	X:134	Y:176 
[2024/8/18 2:36:53] 物品:魔法药(小量)	怪物:1FBA7D20骷髅0	地图:D002	X:134	Y:176 
[2024/8/18 2:36:54] 物品:召唤骷髅	怪物:1E59F050僵尸1	地图:H201	X:90	Y:84 
[2024/8/18 2:36:55] 物品:降魔	怪物:2A507D20牛魔法师8	地图:H010	X:182	Y:321 
[2024/8/18 2:37:0] 物品:金创药(小量)	怪物:2E057720僵尸4	地图:H201	X:91	Y:83 
[2024/8/18 2:37:2] 物品:太阳水	怪物:1B56ED40僵尸5	地图:H201	X:55	Y:143 
[2024/8/18 2:37:6] 物品:强效太阳水	怪物:2A0210C0牛魔祭司0	地图:H010	X:183	Y:323 
[2024/8/18 2:37:6] 物品:强效太阳水	怪物:2A0210C0牛魔祭司0	地图:H010	X:183	Y:323 
[2024/8/18 2:37:6] 物品:太阳水	怪物:2A0210C0牛魔祭司0	地图:H010	X:183	Y:323 
[2024/8/18 2:37:6] 物品:太阳水	怪物:2A0210C0牛魔祭司0	地图:H010	X:183	Y:323 
[2024/8/18 2:37:6] 物品:太阳水	怪物:2A0210C0牛魔祭司0	地图:H010	X:183	Y:323 
[2024/8/18 2:37:6] 物品:魔杖	怪物:2A0210C0牛魔祭司0	地图:H010	X:183	Y:323 
[2024/8/18 2:37:6] 物品:银蛇	怪物:2A0210C0牛魔祭司0	地图:H010	X:183	Y:323 
[2024/8/18 2:37:6] 物品:白金项链	怪物:2A0210C0牛魔祭司0	地图:H010	X:183	Y:323 
[2024/8/18 2:37:9] 物品:魔法力药水	怪物:2B423E90僵尸4	地图:H201	X:55	Y:144 
[2024/8/18 2:37:10] 物品:金创药(小量)	怪物:27AC6210山洞蝙蝠	地图:D002	X:131	Y:173 
[2024/8/18 2:37:11] 物品:魔法药(小量)	怪物:27769EC0僵尸4	地图:H201	X:56	Y:143 
[2024/8/18 2:37:12] 物品:强效魔法药	怪物:18C6A750牛魔将军8	地图:H010	X:182	Y:322 
[2024/8/18 2:37:12] 物品:生铁戒指	怪物:29DEBD60牛魔侍卫8	地图:H010	X:182	Y:323 
[2024/8/18 2:37:12] 物品:白色虎齿项链	怪物:29DEBD60牛魔侍卫8	地图:H010	X:182	Y:323 
[2024/8/18 2:37:14] 物品:金创药(小量)	怪物:29D64E30骷髅战士	地图:D002	X:129	Y:173 
[2024/8/18 2:37:16] 物品:强效魔法药	怪物:2A649350牛魔法师8	地图:H010	X:181	Y:323 
[2024/8/18 2:37:16] 物品:魔法长袍(男)	怪物:2A649350牛魔法师8	地图:H010	X:181	Y:323 
[2024/8/18 2:37:22] 物品:太阳水	怪物:17FF3B70黑野猪8	地图:H002	X:189	Y:216 
[2024/8/18 2:37:24] 物品:强效太阳水	怪物:0DBCA070尸王8	地图:H201	X:45	Y:141 
[2024/8/18 2:37:24] 物品:强效太阳水	怪物:0DBCA070尸王8	地图:H201	X:45	Y:141 
[2024/8/18 2:37:24] 物品:强效太阳水	怪物:0DBCA070尸王8	地图:H201	X:45	Y:141 
[2024/8/18 2:37:24] 物品:强效太阳水	怪物:0DBCA070尸王8	地图:H201	X:45	Y:141 
[2024/8/18 2:37:24] 物品:强效太阳水	怪物:0DBCA070尸王8	地图:H201	X:45	Y:141 
[2024/8/18 2:37:24] 物品:强效金创药	怪物:0DBCA070尸王8	地图:H201	X:45	Y:141 
[2024/8/18 2:37:24] 物品:强效金创药	怪物:0DBCA070尸王8	地图:H201	X:45	Y:141 
[2024/8/18 2:37:24] 物品:强效魔法药	怪物:0DBCA070尸王8	地图:H201	X:45	Y:141 
[2024/8/18 2:37:24] 物品:强效魔法药	怪物:0DBCA070尸王8	地图:H201	X:45	Y:141 
[2024/8/18 2:37:24] 物品:蓝翡翠项链	怪物:0DBCA070尸王8	地图:H201	X:45	Y:141 
[2024/8/18 2:37:24] 物品:黑檀手镯	怪物:0DBCA070尸王8	地图:H201	X:45	Y:141 
[2024/8/18 2:37:26] 物品:太阳水	怪物:17EC5BE0黑野猪8	地图:H002	X:255	Y:33 
[2024/8/18 2:37:28] 物品:强效太阳水	怪物:2A0DFA50牛魔祭司8	地图:H010	X:185	Y:331 
[2024/8/18 2:37:28] 物品:强效太阳水	怪物:2A0DFA50牛魔祭司8	地图:H010	X:185	Y:331 
[2024/8/18 2:37:30] 物品:强效太阳水	怪物:2A143A90牛魔将军0	地图:H010	X:186	Y:330 
[2024/8/18 2:37:30] 物品:强效太阳水	怪物:2A143A90牛魔将军0	地图:H010	X:186	Y:330 
[2024/8/18 2:37:33] 物品:强效太阳水	怪物:1848CED0牛魔祭司0	地图:H010	X:186	Y:330 
[2024/8/18 2:37:33] 物品:强效太阳水	怪物:1848CED0牛魔祭司0	地图:H010	X:186	Y:330 
[2024/8/18 2:37:33] 物品:太阳水	怪物:1848CED0牛魔祭司0	地图:H010	X:186	Y:330 
[2024/8/18 2:37:33] 物品:力量戒指	怪物:1848CED0牛魔祭司0	地图:H010	X:186	Y:330 
[2024/8/18 2:37:33] 物品:灵魂战衣(男)	怪物:1848CED0牛魔祭司0	地图:H010	X:186	Y:330 
[2024/8/18 2:37:35] 物品:大手镯	怪物:19D6C950掷斧骷髅	地图:D002	X:125	Y:155 
[2024/8/18 2:37:36] 物品:刺杀剑术	怪物:03990C00恶灵尸王	地图:H201	X:45	Y:139 
[2024/8/18 2:37:36] 物品:攻杀剑术	怪物:03990C00恶灵尸王	地图:H201	X:45	Y:139 
[2024/8/18 2:37:36] 物品:地狱火	怪物:03990C00恶灵尸王	地图:H201	X:45	Y:139 
[2024/8/18 2:37:37] 物品:太阳水	怪物:27FDC950黑野猪8	地图:H002	X:190	Y:217 
[2024/8/18 2:37:38] 物品:太阳水	怪物:234FFB30黑野猪8	地图:H002	X:256	Y:33 
[2024/8/18 2:37:39] 物品:金创药(小量)	怪物:18300C00僵尸5	地图:H201	X:45	Y:141 
[2024/8/18 2:37:40] 物品:金创药(小量)	怪物:296577C0僵尸4	地图:H201	X:102	Y:87 
[2024/8/18 2:37:43] 物品:瞬息移动	怪物:1C65F050僵尸40	地图:H201	X:39	Y:147 
[2024/8/18 2:37:43] 物品:雷电术	怪物:1C65F050僵尸40	地图:H201	X:39	Y:147 
[2024/8/18 2:37:43] 物品:抗拒火环	怪物:1C65F050僵尸40	地图:H201	X:39	Y:147 
[2024/8/18 2:37:43] 物品:精神力战法	怪物:1C65F050僵尸40	地图:H201	X:39	Y:147 
[2024/8/18 2:37:43] 物品:火球术	怪物:1C65F050僵尸40	地图:H201	X:39	Y:147 
[2024/8/18 2:37:43] 物品:治愈术	怪物:1C65F050僵尸40	地图:H201	X:39	Y:147 
[2024/8/18 2:37:43] 物品:基本剑术	怪物:1C65F050僵尸40	地图:H201	X:39	Y:147 
[2024/8/18 2:37:43] 物品:魔鬼项链	怪物:1C65F050僵尸40	地图:H201	X:39	Y:147 
[2024/8/18 2:37:43] 物品:魔力手镯	怪物:1C65F050僵尸40	地图:H201	X:39	Y:147 
[2024/8/18 2:37:43] 物品:金创药(小量)	怪物:1C65F050僵尸40	地图:H201	X:39	Y:147 
[2024/8/18 2:37:46] 物品:强效太阳水	怪物:2A1AE9C0牛魔将军0	地图:H010	X:185	Y:337 
[2024/8/18 2:37:46] 物品:太阳水	怪物:2A1AE9C0牛魔将军0	地图:H010	X:185	Y:337 
[2024/8/18 2:37:46] 物品:太阳水	怪物:2A1AE9C0牛魔将军0	地图:H010	X:185	Y:337 
[2024/8/18 2:37:46] 物品:太阳水	怪物:2A1AE9C0牛魔将军0	地图:H010	X:185	Y:337 
[2024/8/18 2:37:46] 物品:太阳水	怪物:2A1AE9C0牛魔将军0	地图:H010	X:185	Y:337 
[2024/8/18 2:37:49] 物品:太阳水	怪物:186927F0黑野猪8	地图:H002	X:249	Y:40 
[2024/8/18 2:37:51] 物品:刺杀剑术	怪物:28F3E460恶灵尸王	地图:H201	X:103	Y:87 
