[2024/8/20 9:0:1] 物品:海魂	怪物:18800A80祖玛卫士8	地图:H204	X:36	Y:23 
[2024/8/20 9:40:45] 物品:攻杀剑术	怪物:280F1B00恶灵尸王	地图:H201	X:142	Y:35 
[2024/8/20 9:40:45] 物品:地狱火	怪物:280F1B00恶灵尸王	地图:H201	X:142	Y:35 
[2024/8/20 9:40:57] 物品:隐身术	怪物:19B8E310僵尸40	地图:H201	X:151	Y:33 
[2024/8/20 9:40:57] 物品:抗拒火环	怪物:19B8E310僵尸40	地图:H201	X:151	Y:33 
[2024/8/20 9:40:57] 物品:精神力战法	怪物:19B8E310僵尸40	地图:H201	X:151	Y:33 
[2024/8/20 9:40:57] 物品:火球术	怪物:19B8E310僵尸40	地图:H201	X:151	Y:33 
[2024/8/20 9:40:57] 物品:治愈术	怪物:19B8E310僵尸40	地图:H201	X:151	Y:33 
[2024/8/20 9:40:57] 物品:基本剑术	怪物:19B8E310僵尸40	地图:H201	X:151	Y:33 
[2024/8/20 9:40:57] 物品:琥珀项链	怪物:19B8E310僵尸40	地图:H201	X:151	Y:33 
[2024/8/20 9:40:57] 物品:轻型盔甲(男)	怪物:19B8E310僵尸40	地图:H201	X:151	Y:33 
[2024/8/20 9:41:3] 物品:魔法药(小量)	怪物:28919A60僵尸4	地图:H201	X:149	Y:34 
[2024/8/20 9:41:14] 物品:金创药(小量)	怪物:1A341A20僵尸5	地图:H201	X:152	Y:40 
[2024/8/20 9:41:14] 物品:治愈术	怪物:1A341A20僵尸5	地图:H201	X:152	Y:40 
[2024/8/20 9:41:15] 物品:火球术	怪物:31B18770僵尸5	地图:H201	X:153	Y:39 
[2024/8/20 9:41:22] 物品:金创药(小量)	怪物:2DE53EF0僵尸5	地图:H201	X:149	Y:35 
[2024/8/20 9:41:23] 物品:召唤骷髅	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:23] 物品:瞬息移动	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:23] 物品:雷电术	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:23] 物品:抗拒火环	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:23] 物品:精神力战法	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:23] 物品:火球术	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:23] 物品:治愈术	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:23] 物品:基本剑术	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:23] 物品:中型盔甲(男)	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:23] 物品:魔法药(小量)	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:27] 物品:金创药(中量)	怪物:2828F930恶灵僵尸8	地图:H001	X:47	Y:90 
[2024/8/20 9:41:27] 物品:魔法药(小量)	怪物:2856EE60僵尸5	地图:H201	X:144	Y:35 
[2024/8/20 9:41:34] 物品:大火球	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:34] 物品:灵魂火符	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:34] 物品:雷电术	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:34] 物品:地狱火	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:34] 物品:抗拒火环	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:34] 物品:精神力战法	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:34] 物品:火球术	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:34] 物品:治愈术	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:34] 物品:基本剑术	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:34] 物品:魔法药(小量)	怪物:19B8E310僵尸40	地图:H201	X:150	Y:35 
[2024/8/20 9:41:41] 物品:灵魂火符	怪物:23C18E90恶灵尸王	地图:H201	X:142	Y:34 
[2024/8/20 9:41:50] 物品:太阳水	怪物:30F557D0僵尸5	地图:H201	X:134	Y:36 
[2024/8/20 9:41:50] 物品:精神力战法	怪物:30F557D0僵尸5	地图:H201	X:134	Y:36 
[2024/8/20 9:42:17] 物品:金创药(小量)	怪物:291364C0僵尸5	地图:H201	X:117	Y:14 
[2024/8/20 9:42:17] 物品:魔法药(小量)	怪物:291364C0僵尸5	地图:H201	X:117	Y:14 
[2024/8/20 9:42:43] 物品:隐身术	怪物:19B8E310僵尸40	地图:H201	X:152	Y:37 
[2024/8/20 9:42:43] 物品:雷电术	怪物:19B8E310僵尸40	地图:H201	X:152	Y:37 
[2024/8/20 9:42:43] 物品:抗拒火环	怪物:19B8E310僵尸40	地图:H201	X:152	Y:37 
[2024/8/20 9:42:43] 物品:精神力战法	怪物:19B8E310僵尸40	地图:H201	X:152	Y:37 
[2024/8/20 9:42:43] 物品:火球术	怪物:19B8E310僵尸40	地图:H201	X:152	Y:37 
[2024/8/20 9:42:43] 物品:治愈术	怪物:19B8E310僵尸40	地图:H201	X:152	Y:37 
[2024/8/20 9:42:43] 物品:基本剑术	怪物:19B8E310僵尸40	地图:H201	X:152	Y:37 
[2024/8/20 9:42:43] 物品:灯笼项链	怪物:19B8E310僵尸40	地图:H201	X:152	Y:37 
[2024/8/20 9:42:43] 物品:金创药(小量)	怪物:19B8E310僵尸40	地图:H201	X:152	Y:37 
[2024/8/20 9:42:51] 物品:强效太阳水	怪物:19DC35D0尸王8	地图:H201	X:158	Y:39 
[2024/8/20 9:42:51] 物品:强效太阳水	怪物:19DC35D0尸王8	地图:H201	X:158	Y:39 
[2024/8/20 9:42:51] 物品:强效太阳水	怪物:19DC35D0尸王8	地图:H201	X:158	Y:39 
[2024/8/20 9:42:51] 物品:强效太阳水	怪物:19DC35D0尸王8	地图:H201	X:158	Y:39 
[2024/8/20 9:42:51] 物品:强效太阳水	怪物:19DC35D0尸王8	地图:H201	X:158	Y:39 
[2024/8/20 9:42:51] 物品:强效金创药	怪物:19DC35D0尸王8	地图:H201	X:158	Y:39 
[2024/8/20 9:42:51] 物品:强效金创药	怪物:19DC35D0尸王8	地图:H201	X:158	Y:39 
[2024/8/20 9:42:51] 物品:强效魔法药	怪物:19DC35D0尸王8	地图:H201	X:158	Y:39 
[2024/8/20 9:42:51] 物品:强效魔法药	怪物:19DC35D0尸王8	地图:H201	X:158	Y:39 
[2024/8/20 9:42:51] 物品:黑檀手镯	怪物:19DC35D0尸王8	地图:H201	X:158	Y:39 
[2024/8/20 9:43:9] 物品:强效太阳水	怪物:2F73B3B0尸王8	地图:H201	X:164	Y:32 
[2024/8/20 9:43:9] 物品:强效太阳水	怪物:2F73B3B0尸王8	地图:H201	X:164	Y:32 
[2024/8/20 9:43:9] 物品:强效太阳水	怪物:2F73B3B0尸王8	地图:H201	X:164	Y:32 
[2024/8/20 9:43:9] 物品:强效太阳水	怪物:2F73B3B0尸王8	地图:H201	X:164	Y:32 
[2024/8/20 9:43:9] 物品:强效太阳水	怪物:2F73B3B0尸王8	地图:H201	X:164	Y:32 
[2024/8/20 9:43:9] 物品:强效金创药	怪物:2F73B3B0尸王8	地图:H201	X:164	Y:32 
[2024/8/20 9:43:9] 物品:强效金创药	怪物:2F73B3B0尸王8	地图:H201	X:164	Y:32 
[2024/8/20 9:43:9] 物品:强效魔法药	怪物:2F73B3B0尸王8	地图:H201	X:164	Y:32 
[2024/8/20 9:43:9] 物品:强效魔法药	怪物:2F73B3B0尸王8	地图:H201	X:164	Y:32 
[2024/8/20 9:43:9] 物品:黑檀手镯	怪物:2F73B3B0尸王8	地图:H201	X:164	Y:32 
[2024/8/20 9:43:9] 物品:魔力手镯	怪物:2F73B3B0尸王8	地图:H201	X:164	Y:32 
[2024/8/20 9:43:14] 物品:金创药(小量)	怪物:2D9A70B0僵尸4	地图:H201	X:167	Y:33 
[2024/8/20 9:43:15] 物品:攻杀剑术	怪物:1EFF9100恶灵尸王	地图:H201	X:165	Y:30 
[2024/8/20 9:43:15] 物品:雷电术	怪物:1EFF9100恶灵尸王	地图:H201	X:165	Y:30 
[2024/8/20 9:43:26] 物品:施毒术	怪物:1FB47F70僵尸1	地图:H201	X:169	Y:33 
[2024/8/20 9:43:35] 物品:强效太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:强效太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:强效太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:强效太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:强效太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:太阳水	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:金创药(中量)	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:金创药(中量)	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:强效金创药	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:强效金创药	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:强效金创药	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:魔法药(中量)	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:魔法药(中量)	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:强效魔法药	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:强效魔法药	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:强效魔法药	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:心灵手镯	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:35] 物品:攻杀剑术	怪物:2D699D50沃玛卫士8	地图:H003	X:34	Y:38 
[2024/8/20 9:43:39] 物品:金创药(小量)	怪物:1EE8C6C0僵尸4	地图:H201	X:168	Y:41 
[2024/8/20 9:43:39] 物品:召唤骷髅	怪物:1EE8C6C0僵尸4	地图:H201	X:168	Y:41 
[2024/8/20 9:43:40] 物品:金创药(小量)	怪物:2D9A70B0僵尸4	地图:H201	X:167	Y:33 
[2024/8/20 9:43:41] 物品:金创药(小量)	怪物:0857B7F0僵尸5	地图:H201	X:166	Y:42 
[2024/8/20 9:43:42] 物品:魔法药(小量)	怪物:2DE2BF10僵尸5	地图:H201	X:166	Y:42 
[2024/8/20 9:43:48] 物品:魔法药(小量)	怪物:1A044C00僵尸4	地图:H201	X:166	Y:42 
[2024/8/20 9:43:49] 物品:精神力战法	怪物:22770DB0僵尸1	地图:H201	X:167	Y:43 
[2024/8/20 9:43:59] 物品:强效太阳水	怪物:2873CC80尸王8	地图:H201	X:166	Y:48 
[2024/8/20 9:43:59] 物品:强效太阳水	怪物:2873CC80尸王8	地图:H201	X:166	Y:48 
[2024/8/20 9:43:59] 物品:强效太阳水	怪物:2873CC80尸王8	地图:H201	X:166	Y:48 
[2024/8/20 9:43:59] 物品:强效太阳水	怪物:2873CC80尸王8	地图:H201	X:166	Y:48 
[2024/8/20 9:43:59] 物品:强效太阳水	怪物:2873CC80尸王8	地图:H201	X:166	Y:48 
[2024/8/20 9:43:59] 物品:强效金创药	怪物:2873CC80尸王8	地图:H201	X:166	Y:48 
[2024/8/20 9:43:59] 物品:强效金创药	怪物:2873CC80尸王8	地图:H201	X:166	Y:48 
[2024/8/20 9:43:59] 物品:强效魔法药	怪物:2873CC80尸王8	地图:H201	X:166	Y:48 
[2024/8/20 9:43:59] 物品:强效魔法药	怪物:2873CC80尸王8	地图:H201	X:166	Y:48 
[2024/8/20 9:43:59] 物品:珍珠戒指	怪物:2873CC80尸王8	地图:H201	X:166	Y:48 
[2024/8/20 9:44:8] 物品:凌风	怪物:2A0C4010僵尸10	地图:H201	X:168	Y:48 
[2024/8/20 9:44:8] 物品:中型盔甲(男)	怪物:2A0C4010僵尸10	地图:H201	X:168	Y:48 
[2024/8/20 9:44:8] 物品:青铜斧	怪物:2A0C4010僵尸10	地图:H201	X:168	Y:48 
[2024/8/20 9:44:8] 物品:金创药(中量)	怪物:2A0C4010僵尸10	地图:H201	X:168	Y:48 
[2024/8/20 9:44:10] 物品:金创药(小量)	怪物:1BE714C0僵尸5	地图:H201	X:163	Y:49 
[2024/8/20 9:44:10] 物品:魔法药(小量)	怪物:1BE714C0僵尸5	地图:H201	X:163	Y:49 
[2024/8/20 9:44:14] 物品:强效太阳水	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:14] 物品:强效太阳水	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:14] 物品:强效太阳水	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:14] 物品:强效太阳水	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:14] 物品:强效太阳水	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:14] 物品:强效金创药	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:14] 物品:强效金创药	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:14] 物品:强效魔法药	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:14] 物品:强效魔法药	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:14] 物品:道德戒指	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:14] 物品:黑檀手镯	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:14] 物品:魔力手镯	怪物:278664A0尸王8	地图:H201	X:161	Y:49 
[2024/8/20 9:44:17] 物品:金创药(小量)	怪物:17DB3300僵尸5	地图:H201	X:161	Y:48 
[2024/8/20 9:44:24] 物品:金创药(小量)	怪物:2998AE60僵尸5	地图:H201	X:165	Y:44 
[2024/8/20 9:44:35] 物品:金创药(小量)	怪物:1EE8C6C0僵尸4	地图:H201	X:168	Y:41 
[2024/8/20 9:44:38] 物品:金创药(小量)	怪物:2A75A270僵尸5	地图:H201	X:168	Y:40 
[2024/8/20 9:44:42] 物品:大火球	怪物:054CE610僵尸1	地图:H201	X:174	Y:43 
[2024/8/20 9:44:42] 物品:金创药(小量)	怪物:206AB2A0僵尸4	地图:H201	X:174	Y:46 
[2024/8/20 9:45:6] 物品:金创药(小量)	怪物:0DA79370僵尸5	地图:H201	X:180	Y:49 
[2024/8/20 9:45:7] 物品:金创药(小量)	怪物:1BD803F0僵尸4	地图:H201	X:181	Y:49 
[2024/8/20 9:45:9] 物品:魔法药(小量)	怪物:24568890僵尸4	地图:H201	X:177	Y:47 
[2024/8/20 9:45:21] 物品:爆裂火焰	怪物:24568890僵尸4	地图:H201	X:178	Y:46 
[2024/8/20 9:45:23] 物品:强效太阳水	怪物:1B753B30尸王8	地图:H201	X:179	Y:50 
[2024/8/20 9:45:23] 物品:强效太阳水	怪物:1B753B30尸王8	地图:H201	X:179	Y:50 
[2024/8/20 9:45:23] 物品:强效太阳水	怪物:1B753B30尸王8	地图:H201	X:179	Y:50 
[2024/8/20 9:45:23] 物品:强效太阳水	怪物:1B753B30尸王8	地图:H201	X:179	Y:50 
[2024/8/20 9:45:23] 物品:强效太阳水	怪物:1B753B30尸王8	地图:H201	X:179	Y:50 
[2024/8/20 9:45:23] 物品:强效金创药	怪物:1B753B30尸王8	地图:H201	X:179	Y:50 
[2024/8/20 9:45:23] 物品:强效金创药	怪物:1B753B30尸王8	地图:H201	X:179	Y:50 
[2024/8/20 9:45:23] 物品:强效魔法药	怪物:1B753B30尸王8	地图:H201	X:179	Y:50 
[2024/8/20 9:45:23] 物品:强效魔法药	怪物:1B753B30尸王8	地图:H201	X:179	Y:50 
[2024/8/20 9:45:23] 物品:蓝翡翠项链	怪物:1B753B30尸王8	地图:H201	X:179	Y:50 
[2024/8/20 9:45:23] 物品:黑檀手镯	怪物:1B753B30尸王8	地图:H201	X:179	Y:50 
[2024/8/20 9:45:33] 物品:金创药(小量)	怪物:1BD803F0僵尸4	地图:H201	X:182	Y:50 
[2024/8/20 9:45:37] 物品:基本剑术	怪物:1E9D5600僵尸5	地图:H201	X:181	Y:52 
[2024/8/20 9:45:38] 物品:金创药(小量)	怪物:2F29E020僵尸4	地图:H201	X:181	Y:54 
[2024/8/20 9:45:42] 物品:金创药(小量)	怪物:19F101C0僵尸4	地图:H201	X:182	Y:54 
[2024/8/20 9:45:45] 物品:强效太阳水	怪物:2DED4FA0尸王8	地图:H201	X:182	Y:54 
[2024/8/20 9:45:45] 物品:强效太阳水	怪物:2DED4FA0尸王8	地图:H201	X:182	Y:54 
[2024/8/20 9:45:45] 物品:强效太阳水	怪物:2DED4FA0尸王8	地图:H201	X:182	Y:54 
[2024/8/20 9:45:45] 物品:强效太阳水	怪物:2DED4FA0尸王8	地图:H201	X:182	Y:54 
[2024/8/20 9:45:45] 物品:强效太阳水	怪物:2DED4FA0尸王8	地图:H201	X:182	Y:54 
[2024/8/20 9:45:45] 物品:强效金创药	怪物:2DED4FA0尸王8	地图:H201	X:182	Y:54 
[2024/8/20 9:45:45] 物品:强效金创药	怪物:2DED4FA0尸王8	地图:H201	X:182	Y:54 
[2024/8/20 9:45:45] 物品:强效魔法药	怪物:2DED4FA0尸王8	地图:H201	X:182	Y:54 
[2024/8/20 9:45:45] 物品:强效魔法药	怪物:2DED4FA0尸王8	地图:H201	X:182	Y:54 
[2024/8/20 9:45:45] 物品:骷髅戒指	怪物:2DED4FA0尸王8	地图:H201	X:182	Y:54 
[2024/8/20 9:45:45] 物品:黑色水晶戒指	怪物:2DED4FA0尸王8	地图:H201	X:182	Y:54 
[2024/8/20 9:45:47] 物品:召唤骷髅	怪物:21EE6F00恶灵尸王	地图:H201	X:183	Y:54 
[2024/8/20 9:45:47] 物品:瞬息移动	怪物:21EE6F00恶灵尸王	地图:H201	X:183	Y:54 
[2024/8/20 9:45:57] 物品:攻杀剑术	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:灵魂火符	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:抗拒火环	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:精神力战法	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:火球术	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:治愈术	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:基本剑术	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:海魂	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:蓝色水晶戒指	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:凤凰明珠	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:坚固手套	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:魔力手镯	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:灯笼项链	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:铁剑	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:短剑	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:轻型盔甲(男)	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:轻型盔甲(女)	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:青铜斧	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:黑檀项链	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:黄色水晶项链	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:黑色水晶项链	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:青铜头盔	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:金创药(小量)	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:金创药(小量)	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:金创药(小量)	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:金创药(小量)	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:魔法药(小量)	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:魔法药(小量)	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:魔法药(小量)	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:45:57] 物品:魔法药(小量)	怪物:2B47B2E0僵尸50	地图:H201	X:182	Y:59 
[2024/8/20 9:46:0] 物品:强效太阳水	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:强效太阳水	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:强效太阳水	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:强效太阳水	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:强效太阳水	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:强效金创药	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:强效金创药	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:强效魔法药	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:强效魔法药	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:骷髅戒指	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:珍珠戒指	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:黑檀手镯	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:0] 物品:魔力手镯	怪物:2BE9E610尸王8	地图:H201	X:183	Y:59 
[2024/8/20 9:46:2] 物品:金创药(小量)	怪物:299280B0僵尸5	地图:H201	X:183	Y:62 
[2024/8/20 9:46:2] 物品:金创药(小量)	怪物:231DEC30僵尸4	地图:H201	X:184	Y:60 
[2024/8/20 9:46:4] 物品:金创药(小量)	怪物:24639EA0僵尸4	地图:H201	X:184	Y:61 
[2024/8/20 9:46:13] 物品:强效太阳水	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:强效太阳水	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:强效太阳水	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:强效太阳水	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:强效太阳水	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:强效金创药	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:强效金创药	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:强效魔法药	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:强效魔法药	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:珍珠戒指	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:生铁戒指	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:凝霜	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:道德戒指	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:13] 物品:魔力手镯	怪物:285CBFB0尸王8	地图:H201	X:176	Y:66 
[2024/8/20 9:46:20] 物品:强效太阳水	怪物:2F274800尸王8	地图:H201	X:175	Y:68 
[2024/8/20 9:46:20] 物品:强效太阳水	怪物:2F274800尸王8	地图:H201	X:175	Y:68 
[2024/8/20 9:46:20] 物品:强效太阳水	怪物:2F274800尸王8	地图:H201	X:175	Y:68 
[2024/8/20 9:46:20] 物品:强效太阳水	怪物:2F274800尸王8	地图:H201	X:175	Y:68 
[2024/8/20 9:46:20] 物品:强效太阳水	怪物:2F274800尸王8	地图:H201	X:175	Y:68 
[2024/8/20 9:46:20] 物品:强效金创药	怪物:2F274800尸王8	地图:H201	X:175	Y:68 
[2024/8/20 9:46:20] 物品:强效金创药	怪物:2F274800尸王8	地图:H201	X:175	Y:68 
[2024/8/20 9:46:20] 物品:强效魔法药	怪物:2F274800尸王8	地图:H201	X:175	Y:68 
[2024/8/20 9:46:20] 物品:强效魔法药	怪物:2F274800尸王8	地图:H201	X:175	Y:68 
[2024/8/20 9:46:20] 物品:生铁戒指	怪物:2F274800尸王8	地图:H201	X:175	Y:68 
