[2024/8/19 8:0:11] 物品:瞬息移动	怪物:20AB5A50僵尸5	地图:H201	X:100	Y:58 
[2024/8/19 8:30:8] 物品:强效金创药	怪物:0394FAB0尸王8	地图:H201	X:125	Y:25 
[2024/8/19 8:30:8] 物品:强效金创药	怪物:0394FAB0尸王8	地图:H201	X:125	Y:25 
[2024/8/19 8:30:8] 物品:强效魔法药	怪物:0394FAB0尸王8	地图:H201	X:125	Y:25 
[2024/8/19 8:30:8] 物品:强效魔法药	怪物:0394FAB0尸王8	地图:H201	X:125	Y:25 
[2024/8/19 8:30:8] 物品:珊瑚戒指	怪物:0394FAB0尸王8	地图:H201	X:125	Y:25 
[2024/8/19 8:30:8] 物品:道德戒指	怪物:0394FAB0尸王8	地图:H201	X:125	Y:25 
[2024/8/19 8:30:8] 物品:黑檀手镯	怪物:0394FAB0尸王8	地图:H201	X:125	Y:25 
[2024/8/19 8:30:8] 物品:魔力手镯	怪物:0394FAB0尸王8	地图:H201	X:125	Y:25 
[2024/8/19 8:30:15] 物品:强效魔法药	怪物:19B05BD0魔龙射手	地图:66	X:148	Y:239 
[2024/8/19 8:30:15] 物品:强效金创药	怪物:19B05BD0魔龙射手	地图:66	X:148	Y:239 
[2024/8/19 8:30:15] 物品:重盔甲(男)	怪物:19B05BD0魔龙射手	地图:66	X:148	Y:239 
[2024/8/19 8:30:16] 物品:大火球	怪物:1B906B50僵尸5	地图:H201	X:131	Y:22 
[2024/8/19 8:30:18] 物品:强效魔法药	怪物:2459FE90魔龙刀兵	地图:66	X:149	Y:240 
[2024/8/19 8:30:21] 物品:攻击力药水	怪物:30E78F30僵尸2	地图:D411	X:51	Y:15 
[2024/8/19 8:30:22] 物品:魔法药(中量)	怪物:1EB75750祖玛卫士	地图:H204	X:39	Y:40 
[2024/8/19 8:30:22] 物品:强效金创药	怪物:1EB75750祖玛卫士	地图:H204	X:39	Y:40 
[2024/8/19 8:30:22] 物品:金戒指	怪物:1EB75750祖玛卫士	地图:H204	X:39	Y:40 
[2024/8/19 8:30:25] 物品:强效金创药	怪物:2DB3E940魔龙刀兵	地图:66	X:143	Y:244 
[2024/8/19 8:30:28] 物品:魅力戒指	怪物:1BDA7130钳虫8	地图:H004	X:80	Y:167 
[2024/8/19 8:30:28] 物品:强效太阳水	怪物:2864CE50尸王8	地图:H201	X:138	Y:30 
[2024/8/19 8:30:28] 物品:强效太阳水	怪物:2864CE50尸王8	地图:H201	X:138	Y:30 
[2024/8/19 8:30:28] 物品:强效太阳水	怪物:2864CE50尸王8	地图:H201	X:138	Y:30 
[2024/8/19 8:30:28] 物品:强效太阳水	怪物:2864CE50尸王8	地图:H201	X:138	Y:30 
[2024/8/19 8:30:28] 物品:强效太阳水	怪物:2864CE50尸王8	地图:H201	X:138	Y:30 
[2024/8/19 8:30:28] 物品:强效金创药	怪物:2864CE50尸王8	地图:H201	X:138	Y:30 
[2024/8/19 8:30:28] 物品:强效金创药	怪物:2864CE50尸王8	地图:H201	X:138	Y:30 
[2024/8/19 8:30:28] 物品:强效魔法药	怪物:2864CE50尸王8	地图:H201	X:138	Y:30 
[2024/8/19 8:30:28] 物品:强效魔法药	怪物:2864CE50尸王8	地图:H201	X:138	Y:30 
[2024/8/19 8:30:29] 物品:强效金创药	怪物:1BEB7ED0魔龙刀兵	地图:66	X:149	Y:242 
[2024/8/19 8:30:31] 物品:强效魔法药	怪物:2A8B8910魔龙刀兵1	地图:66	X:149	Y:241 
[2024/8/19 8:30:34] 物品:短剑	怪物:27E5FA90僵尸10	地图:H201	X:131	Y:35 
[2024/8/19 8:30:34] 物品:金创药(中量)	怪物:27E5FA90僵尸10	地图:H201	X:131	Y:35 
[2024/8/19 8:30:34] 物品:魔法长袍(男)	怪物:28F701A0红野猪8	地图:H002	X:302	Y:45 
[2024/8/19 8:30:36] 物品:强效魔法药	怪物:18E6CAD0魔龙射手	地图:66	X:151	Y:242 
[2024/8/19 8:30:41] 物品:金创药(中量)	怪物:2DFD3A10祖玛弓箭手	地图:H204	X:40	Y:42 
[2024/8/19 8:30:55] 物品:强效太阳水	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:55] 物品:强效太阳水	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:55] 物品:强效太阳水	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:55] 物品:强效太阳水	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:55] 物品:强效太阳水	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:55] 物品:强效金创药	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:55] 物品:强效金创药	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:55] 物品:强效魔法药	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:55] 物品:强效魔法药	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:55] 物品:蛇眼戒指	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:55] 物品:黑檀手镯	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:55] 物品:魔力手镯	怪物:2D234760尸王8	地图:H201	X:149	Y:33 
[2024/8/19 8:30:57] 物品:强效太阳水	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:强效太阳水	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:强效太阳水	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:强效太阳水	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:强效太阳水	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:强效金创药	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:强效金创药	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:强效魔法药	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:强效魔法药	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:骷髅戒指	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:珍珠戒指	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:生铁戒指	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:死神手套	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:57] 物品:黑檀手镯	怪物:21F87E00尸王8	地图:H201	X:149	Y:32 
[2024/8/19 8:30:59] 物品:太阳水	怪物:2F0F0230黑野猪8	地图:H002	X:194	Y:217 
[2024/8/19 8:31:1] 物品:强效太阳水	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:1] 物品:强效太阳水	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:1] 物品:强效太阳水	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:1] 物品:强效太阳水	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:1] 物品:强效太阳水	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:1] 物品:强效金创药	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:1] 物品:强效金创药	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:1] 物品:强效魔法药	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:1] 物品:强效魔法药	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:1] 物品:凝霜	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:1] 物品:魅力戒指	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:1] 物品:黑檀手镯	怪物:19CCA420尸王8	地图:H201	X:149	Y:31 
[2024/8/19 8:31:25] 物品:强效太阳水	怪物:30B0E7D0尸王8	地图:H201	X:170	Y:32 
[2024/8/19 8:31:25] 物品:强效太阳水	怪物:30B0E7D0尸王8	地图:H201	X:170	Y:32 
[2024/8/19 8:31:25] 物品:强效太阳水	怪物:30B0E7D0尸王8	地图:H201	X:170	Y:32 
[2024/8/19 8:31:25] 物品:强效太阳水	怪物:30B0E7D0尸王8	地图:H201	X:170	Y:32 
[2024/8/19 8:31:25] 物品:强效太阳水	怪物:30B0E7D0尸王8	地图:H201	X:170	Y:32 
[2024/8/19 8:31:25] 物品:强效金创药	怪物:30B0E7D0尸王8	地图:H201	X:170	Y:32 
[2024/8/19 8:31:25] 物品:强效金创药	怪物:30B0E7D0尸王8	地图:H201	X:170	Y:32 
[2024/8/19 8:31:25] 物品:强效魔法药	怪物:30B0E7D0尸王8	地图:H201	X:170	Y:32 
[2024/8/19 8:31:25] 物品:强效魔法药	怪物:30B0E7D0尸王8	地图:H201	X:170	Y:32 
[2024/8/19 8:31:25] 物品:生铁戒指	怪物:30B0E7D0尸王8	地图:H201	X:170	Y:32 
[2024/8/19 8:31:25] 物品:魔力手镯	怪物:30B0E7D0尸王8	地图:H201	X:170	Y:32 
[2024/8/19 8:31:26] 物品:金创药(小量)	怪物:1B01D540僵尸4	地图:H201	X:166	Y:33 
[2024/8/19 8:31:31] 物品:强效魔法药	怪物:18D5E480魔龙射手	地图:66	X:152	Y:244 
[2024/8/19 8:31:31] 物品:强效魔法药	怪物:18D5E480魔龙射手	地图:66	X:152	Y:244 
[2024/8/19 8:31:33] 物品:太阳水	怪物:1A533150黑野猪8	地图:H002	X:213	Y:216 
[2024/8/19 8:31:37] 物品:强效太阳水	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:37] 物品:强效太阳水	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:37] 物品:强效太阳水	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:37] 物品:强效太阳水	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:37] 物品:强效太阳水	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:37] 物品:强效金创药	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:37] 物品:强效金创药	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:37] 物品:强效魔法药	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:37] 物品:强效魔法药	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:37] 物品:死神手套	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:37] 物品:黑檀手镯	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:37] 物品:魔力手镯	怪物:2B503840尸王8	地图:H201	X:170	Y:41 
[2024/8/19 8:31:43] 物品:强效金创药	怪物:2AB77240魔龙射手	地图:66	X:147	Y:239 
[2024/8/19 8:31:43] 物品:强效太阳水	怪物:2AB77240魔龙射手	地图:66	X:147	Y:239 
[2024/8/19 8:31:43] 物品:重盔甲(男)	怪物:2AB77240魔龙射手	地图:66	X:147	Y:239 
[2024/8/19 8:31:49] 物品:金创药(小量)	怪物:28F3CE30僵尸5	地图:H201	X:91	Y:109 
[2024/8/19 8:31:49] 物品:治愈术	怪物:28F3CE30僵尸5	地图:H201	X:91	Y:109 
[2024/8/19 8:31:53] 物品:太阳水	怪物:3013C190僵尸5	地图:H201	X:38	Y:80 
[2024/8/19 8:31:55] 物品:抗拒火环	怪物:3081CF10僵尸10	地图:H201	X:35	Y:80 
[2024/8/19 8:31:55] 物品:精神力战法	怪物:3081CF10僵尸10	地图:H201	X:35	Y:80 
[2024/8/19 8:31:55] 物品:海魂	怪物:3081CF10僵尸10	地图:H201	X:35	Y:80 
[2024/8/19 8:31:55] 物品:凤凰明珠	怪物:3081CF10僵尸10	地图:H201	X:35	Y:80 
[2024/8/19 8:31:56] 物品:强效太阳水	怪物:2F121F70魔龙射手	地图:66	X:139	Y:246 
[2024/8/19 8:31:56] 物品:魔法长袍(男)	怪物:2F121F70魔龙射手	地图:66	X:139	Y:246 
[2024/8/19 8:31:59] 物品:集体隐身术	怪物:30A2B3F0恶灵尸王	地图:H201	X:35	Y:80 
[2024/8/19 8:32:3] 物品:强效太阳水	怪物:19FAF650尸王8	地图:H201	X:37	Y:81 
[2024/8/19 8:32:3] 物品:强效太阳水	怪物:19FAF650尸王8	地图:H201	X:37	Y:81 
[2024/8/19 8:32:3] 物品:强效太阳水	怪物:19FAF650尸王8	地图:H201	X:37	Y:81 
[2024/8/19 8:32:3] 物品:强效太阳水	怪物:19FAF650尸王8	地图:H201	X:37	Y:81 
[2024/8/19 8:32:3] 物品:强效太阳水	怪物:19FAF650尸王8	地图:H201	X:37	Y:81 
[2024/8/19 8:32:3] 物品:强效金创药	怪物:19FAF650尸王8	地图:H201	X:37	Y:81 
[2024/8/19 8:32:3] 物品:强效金创药	怪物:19FAF650尸王8	地图:H201	X:37	Y:81 
[2024/8/19 8:32:3] 物品:强效魔法药	怪物:19FAF650尸王8	地图:H201	X:37	Y:81 
[2024/8/19 8:32:3] 物品:强效魔法药	怪物:19FAF650尸王8	地图:H201	X:37	Y:81 
[2024/8/19 8:32:5] 物品:强效金创药	怪物:03A3B210魔龙射手1	地图:66	X:138	Y:248 
[2024/8/19 8:32:7] 物品:强效太阳水	怪物:30D23860尸王8	地图:H201	X:37	Y:80 
[2024/8/19 8:32:7] 物品:强效太阳水	怪物:30D23860尸王8	地图:H201	X:37	Y:80 
[2024/8/19 8:32:7] 物品:强效太阳水	怪物:30D23860尸王8	地图:H201	X:37	Y:80 
[2024/8/19 8:32:7] 物品:强效太阳水	怪物:30D23860尸王8	地图:H201	X:37	Y:80 
[2024/8/19 8:32:7] 物品:强效太阳水	怪物:30D23860尸王8	地图:H201	X:37	Y:80 
[2024/8/19 8:32:7] 物品:强效金创药	怪物:30D23860尸王8	地图:H201	X:37	Y:80 
[2024/8/19 8:32:7] 物品:强效金创药	怪物:30D23860尸王8	地图:H201	X:37	Y:80 
[2024/8/19 8:32:7] 物品:强效魔法药	怪物:30D23860尸王8	地图:H201	X:37	Y:80 
[2024/8/19 8:32:7] 物品:强效魔法药	怪物:30D23860尸王8	地图:H201	X:37	Y:80 
[2024/8/19 8:32:7] 物品:珍珠戒指	怪物:30D23860尸王8	地图:H201	X:37	Y:80 
[2024/8/19 8:32:7] 物品:魔力手镯	怪物:30D23860尸王8	地图:H201	X:37	Y:80 
[2024/8/19 8:32:14] 物品:金创药(小量)	怪物:055C7860僵尸4	地图:H201	X:42	Y:82 
[2024/8/19 8:32:17] 物品:强效魔法药	怪物:1C0E18D0魔龙邪眼1	地图:66	X:135	Y:250 
[2024/8/19 8:32:17] 物品:重盔甲(女)	怪物:1C98D560祖玛雕像8	地图:H204	X:25	Y:70 
[2024/8/19 8:32:17] 物品:魔力手镯	怪物:1C98D560祖玛雕像8	地图:H204	X:25	Y:70 
[2024/8/19 8:32:20] 物品:精神力战法	怪物:2C916420僵尸10	地图:H201	X:43	Y:89 
[2024/8/19 8:32:20] 物品:八荒	怪物:2C916420僵尸10	地图:H201	X:43	Y:89 
[2024/8/19 8:32:20] 物品:琥珀项链	怪物:2C916420僵尸10	地图:H201	X:43	Y:89 
[2024/8/19 8:32:20] 物品:魔法药(中量)	怪物:190CA020祖玛雕像8	地图:H204	X:27	Y:71 
[2024/8/19 8:32:21] 物品:金创药(小量)	怪物:2A822FD0僵尸5	地图:H201	X:42	Y:86 
[2024/8/19 8:32:25] 物品:精神力战法	怪物:2A6B79A0僵尸10	地图:H201	X:180	Y:147 
[2024/8/19 8:32:25] 物品:中型盔甲(男)	怪物:2A6B79A0僵尸10	地图:H201	X:180	Y:147 
[2024/8/19 8:32:25] 物品:青铜头盔	怪物:2A6B79A0僵尸10	地图:H201	X:180	Y:147 
[2024/8/19 8:32:25] 物品:金创药(中量)	怪物:2A6B79A0僵尸10	地图:H201	X:180	Y:147 
[2024/8/19 8:32:25] 物品:魔法药(中量)	怪物:2A6B79A0僵尸10	地图:H201	X:180	Y:147 
[2024/8/19 8:32:27] 物品:强效魔法药	怪物:291D1B00魔龙刺蛙1	地图:66	X:131	Y:242 
[2024/8/19 8:32:27] 物品:强效太阳水	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:27] 物品:强效太阳水	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:27] 物品:强效太阳水	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:27] 物品:强效太阳水	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:27] 物品:强效太阳水	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:27] 物品:强效金创药	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:27] 物品:强效金创药	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:27] 物品:强效魔法药	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:27] 物品:强效魔法药	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:27] 物品:黑色水晶戒指	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:27] 物品:生铁戒指	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:27] 物品:道德戒指	怪物:31A61890尸王8	地图:H201	X:181	Y:146 
[2024/8/19 8:32:32] 物品:强效魔法药	怪物:27BA6460祖玛弓箭手8	地图:H204	X:42	Y:60 
[2024/8/19 8:32:39] 物品:修罗	怪物:038B4240祖玛卫士8	地图:H204	X:37	Y:64 
[2024/8/19 8:32:41] 物品:强效太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:太阳水	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:金创药(中量)	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:金创药(中量)	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:金创药(中量)	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效金创药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效金创药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效金创药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:魔法药(中量)	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:魔法药(中量)	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:魔法药(中量)	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效魔法药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效魔法药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效魔法药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效金创药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效金创药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效金创药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效金创药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效金创药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效金创药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效魔法药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效魔法药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效魔法药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效魔法药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效魔法药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:强效魔法药	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:41] 物品:重盔甲(女)	怪物:1B216790白野猪8	地图:H204	X:41	Y:56 
[2024/8/19 8:32:42] 物品:大火球	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:瞬息移动	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:抗拒火环	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:精神力战法	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:火球术	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:治愈术	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:基本剑术	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:半月	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:魔鬼项链	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:凤凰明珠	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:坚固手套	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:灯笼项链	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:铁剑	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:短剑	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:轻型盔甲(男)	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:轻型盔甲(女)	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:中型盔甲(女)	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:青铜斧	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:黑檀项链	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:黄色水晶项链	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:黑色水晶项链	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:青铜头盔	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:金创药(小量)	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:金创药(小量)	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:金创药(小量)	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:金创药(小量)	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:魔法药(小量)	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:魔法药(小量)	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:魔法药(小量)	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:42] 物品:魔法药(小量)	怪物:2EC71B00僵尸50	地图:H201	X:173	Y:140 
[2024/8/19 8:32:45] 物品:金创药(小量)	怪物:28974E50僵尸5	地图:H201	X:173	Y:138 
[2024/8/19 8:32:45] 物品:魔法药(小量)	怪物:28974E50僵尸5	地图:H201	X:173	Y:138 
[2024/8/19 8:32:46] 物品:魔法长袍(女)	怪物:1CBB4E70红野猪8	地图:H002	X:304	Y:33 
[2024/8/19 8:32:47] 物品:强效太阳水	怪物:281EDD50白野猪8	地图:H204	X:51	Y:53 
[2024/8/19 8:32:47] 物品:强效太阳水	怪物:281EDD50白野猪8	地图:H204	X:51	Y:53 
[2024/8/19 8:32:47] 物品:强效太阳水	怪物:281EDD50白野猪8	地图:H204	X:51	Y:53 
[2024/8/19 8:32:47] 物品:强效太阳水	怪物:281EDD50白野猪8	地图:H204	X:51	Y:53 
[2024/8/19 8:32:47] 物品:强效太阳水	怪物:281EDD50白野猪8	地图:H204	X:51	Y:53 
[2024/8/19 8:32:47] 物品:强效太阳水	怪物:281EDD50白野猪8	地图:H204	X:51	Y:53 
[2024/8/19 8:32:47] 物品:强效太阳水	怪物:281EDD50白野猪8	地图:H204	X:51	Y:53 
[2024/8/19 8:32:47] 物品:强效太阳水	怪物:281EDD50白野猪8	地图:H204	X:51	Y:53 
