[2024/8/20 3:0:0] 物品:白金项链	怪物:281FB9B0祖玛弓箭手8	地图:H204	X:20	Y:20 
[2024/8/20 3:33:14] 物品:强效魔法药	怪物:06028760沃玛卫士8	地图:H204	X:65	Y:35 
[2024/8/20 3:33:14] 物品:强效魔法药	怪物:06028760沃玛卫士8	地图:H204	X:65	Y:35 
[2024/8/20 3:33:14] 物品:重盔甲(女)	怪物:06028760沃玛卫士8	地图:H204	X:65	Y:35 
[2024/8/20 3:33:14] 物品:偃月	怪物:06028760沃玛卫士8	地图:H204	X:65	Y:35 
[2024/8/20 3:33:14] 物品:刺杀剑术	怪物:06028760沃玛卫士8	地图:H204	X:65	Y:35 
[2024/8/20 3:33:14] 物品:施毒术	怪物:06028760沃玛卫士8	地图:H204	X:65	Y:35 
[2024/8/20 3:33:15] 物品:强效太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:太阳水	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效金创药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效金创药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效金创药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效金创药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效金创药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效金创药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效金创药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效金创药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效金创药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效金创药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效魔法药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效魔法药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效魔法药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效魔法药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效魔法药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效魔法药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效魔法药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效魔法药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效魔法药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:强效魔法药	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:黑色水晶戒指	怪物:18154E70虹魔蝎卫8	地图:H204	X:64	Y:37 
[2024/8/20 3:33:15] 物品:金创药(中量)	怪物:1FA6BFB0红野猪	地图:D715	X:120	Y:138 
[2024/8/20 3:33:15] 物品:魔法药(中量)	怪物:1FA6BFB0红野猪	地图:D715	X:120	Y:138 
[2024/8/20 3:33:17] 物品:强效太阳水	怪物:1C0AFB90邪恶巨人0	地图:D2001A	X:136	Y:101 
[2024/8/20 3:33:17] 物品:强效太阳水	怪物:1C0AFB90邪恶巨人0	地图:D2001A	X:136	Y:101 
[2024/8/20 3:33:17] 物品:强效太阳水	怪物:1C0AFB90邪恶巨人0	地图:D2001A	X:136	Y:101 
[2024/8/20 3:33:17] 物品:银蛇	怪物:1C0AFB90邪恶巨人0	地图:D2001A	X:136	Y:101 
[2024/8/20 3:33:23] 物品:强效魔法药	怪物:1A873D20祖玛弓箭手8	地图:H204	X:69	Y:29 
[2024/8/20 3:33:26] 物品:祝福油	怪物:1FB14C00黑野猪	地图:D715	X:102	Y:101 
[2024/8/20 3:33:27] 物品:珊瑚戒指	怪物:2E977090魔龙射手2	地图:66	X:70	Y:94 
[2024/8/20 3:33:27] 物品:蓝翡翠项链	怪物:2E977090魔龙射手2	地图:66	X:70	Y:94 
[2024/8/20 3:33:34] 物品:重盔甲(女)	怪物:29B92590魔龙射手	地图:66	X:72	Y:90 
[2024/8/20 3:33:34] 物品:强效太阳水	怪物:031BD260邪恶巨人0	地图:D2001A	X:126	Y:111 
[2024/8/20 3:33:34] 物品:强效太阳水	怪物:031BD260邪恶巨人0	地图:D2001A	X:126	Y:111 
[2024/8/20 3:33:39] 物品:强效金创药	怪物:2A5C82A0魔龙破甲兵	地图:66	X:72	Y:90 
[2024/8/20 3:33:43] 物品:强效太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:太阳水	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效金创药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效金创药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效金创药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效金创药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效金创药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效金创药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效金创药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效金创药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效金创药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效金创药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效魔法药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效魔法药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效魔法药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效魔法药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效魔法药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效魔法药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效魔法药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效魔法药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效魔法药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:43] 物品:强效魔法药	怪物:246226F0虹魔蝎卫8	地图:H204	X:74	Y:25 
[2024/8/20 3:33:46] 物品:重盔甲(男)	怪物:18E2B800魔龙邪眼	地图:66	X:73	Y:89 
[2024/8/20 3:33:50] 物品:白色虎齿项链	怪物:245EEDC0祖玛雕像8	地图:H204	X:75	Y:21 
[2024/8/20 3:33:51] 物品:强效金创药	怪物:2DFB3780魔龙刀兵	地图:66	X:74	Y:89 
[2024/8/20 3:33:55] 物品:布衣(女)	怪物:206DE790多钩猫	地图:0	X:277	Y:593 
[2024/8/20 3:33:55] 物品:蛇眼戒指	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:偃月	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:生铁戒指	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:白色虎齿项链	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:小手镯	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:八荒	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:海魂	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:魔鬼项链	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:琥珀项链	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:凤凰明珠	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:坚固手套	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:灯笼项链	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:太阳水	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:太阳水	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:太阳水	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:太阳水	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:金创药(中量)	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:金创药(中量)	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:金创药(中量)	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:金创药(中量)	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:魔法药(中量)	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:魔法药(中量)	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:魔法药(中量)	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:魔法药(中量)	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:33:55] 物品:魔法长袍(女)	怪物:201034A0黑色恶蛆0	地图:D71607	X:30	Y:31 
[2024/8/20 3:34:1] 物品:强效太阳水	怪物:2A617610邪恶巨人0	地图:D2001A	X:124	Y:111 
[2024/8/20 3:34:1] 物品:强效太阳水	怪物:2A617610邪恶巨人0	地图:D2001A	X:124	Y:111 
[2024/8/20 3:34:1] 物品:强效太阳水	怪物:2A617610邪恶巨人0	地图:D2001A	X:124	Y:111 
[2024/8/20 3:34:1] 物品:强效太阳水	怪物:2A617610邪恶巨人0	地图:D2001A	X:124	Y:111 
[2024/8/20 3:34:3] 物品:强效魔法药	怪物:21F71B00祖玛雕像8	地图:H204	X:81	Y:21 
[2024/8/20 3:34:14] 物品:太阳水	怪物:20235A60红野猪	地图:D71612	X:15	Y:35 
[2024/8/20 3:34:14] 物品:强效太阳水	怪物:0F0CD9E0邪恶巨人0	地图:D2001A	X:124	Y:113 
[2024/8/20 3:34:14] 物品:强效太阳水	怪物:0F0CD9E0邪恶巨人0	地图:D2001A	X:124	Y:113 
[2024/8/20 3:34:14] 物品:强效太阳水	怪物:0F0CD9E0邪恶巨人0	地图:D2001A	X:124	Y:113 
[2024/8/20 3:34:18] 物品:强效太阳水	怪物:2B771950邪恶巨人0	地图:D2001A	X:125	Y:111 
[2024/8/20 3:34:18] 物品:强效太阳水	怪物:2B771950邪恶巨人0	地图:D2001A	X:125	Y:111 
[2024/8/20 3:34:18] 物品:强效太阳水	怪物:2B771950邪恶巨人0	地图:D2001A	X:125	Y:111 
[2024/8/20 3:34:18] 物品:强效太阳水	怪物:2B771950邪恶巨人0	地图:D2001A	X:125	Y:111 
[2024/8/20 3:34:21] 物品:兽皮腰带	怪物:19B8E310魔龙射手	地图:66	X:62	Y:89 
[2024/8/20 3:34:21] 物品:灵魂战衣(女)	怪物:19B8E310魔龙射手	地图:66	X:62	Y:89 
[2024/8/20 3:34:23] 物品:强效太阳水	怪物:23BB7210邪恶巨人0	地图:D2001A	X:124	Y:112 
[2024/8/20 3:34:23] 物品:强效太阳水	怪物:23BB7210邪恶巨人0	地图:D2001A	X:124	Y:112 
[2024/8/20 3:34:24] 物品:强效太阳水	怪物:29CF35D0白野猪0	地图:D717	X:32	Y:70 
[2024/8/20 3:34:24] 物品:强效太阳水	怪物:29CF35D0白野猪0	地图:D717	X:32	Y:70 
[2024/8/20 3:34:24] 物品:强效太阳水	怪物:29CF35D0白野猪0	地图:D717	X:32	Y:70 
[2024/8/20 3:34:24] 物品:太阳水	怪物:29CF35D0白野猪0	地图:D717	X:32	Y:70 
[2024/8/20 3:34:24] 物品:灵魂战衣(女)	怪物:29CF35D0白野猪0	地图:D717	X:32	Y:70 
[2024/8/20 3:34:27] 物品:太阳水	怪物:27D70E50黑色恶蛆	地图:D717	X:32	Y:63 
[2024/8/20 3:34:27] 物品:生铁戒指	怪物:19512E20祖玛卫士8	地图:H204	X:65	Y:22 
[2024/8/20 3:34:42] 物品:凌风	怪物:20E14430祖玛卫士8	地图:H204	X:65	Y:23 
[2024/8/20 3:34:43] 物品:灵魂战衣(男)	怪物:2EBF4820魔龙破甲兵	地图:66	X:59	Y:93 
[2024/8/20 3:34:49] 物品:强效魔法药	怪物:2DFA4370魔龙破甲兵	地图:66	X:60	Y:92 
[2024/8/20 3:34:49] 物品:强效金创药	怪物:2DFA4370魔龙破甲兵	地图:66	X:60	Y:92 
[2024/8/20 3:34:49] 物品:苹果	怪物:2DFA4370魔龙破甲兵	地图:66	X:60	Y:92 
[2024/8/20 3:35:1] 物品:蓝色水晶戒指	怪物:1B749FE0祖玛雕像8	地图:H204	X:64	Y:21 
[2024/8/20 3:35:3] 物品:强效太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:太阳水	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:金创药(中量)	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:金创药(中量)	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:金创药(中量)	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效金创药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效金创药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效金创药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:魔法药(中量)	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:魔法药(中量)	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:魔法药(中量)	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效魔法药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效魔法药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效魔法药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效金创药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效金创药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效金创药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效金创药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效金创药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效金创药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效魔法药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效魔法药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效魔法药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效魔法药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效魔法药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:3] 物品:强效魔法药	怪物:288B5C40白野猪	地图:D717	X:83	Y:32 
[2024/8/20 3:35:10] 物品:金创药(中量)	怪物:1DEA63E0红野猪	地图:D717	X:81	Y:31 
[2024/8/20 3:35:10] 物品:太阳水	怪物:1DEA63E0红野猪	地图:D717	X:81	Y:31 
[2024/8/20 3:35:10] 物品:降魔	怪物:2EEA9B70祖玛弓箭手8	地图:H204	X:64	Y:23 
[2024/8/20 3:35:11] 物品:强效金创药	怪物:277551F0魔龙射手	地图:66	X:58	Y:87 
[2024/8/20 3:35:11] 物品:强效太阳水	怪物:2A42A730邪恶巨人0	地图:D2001A	X:123	Y:103 
[2024/8/20 3:35:11] 物品:强效太阳水	怪物:2A42A730邪恶巨人0	地图:D2001A	X:123	Y:103 
[2024/8/20 3:35:11] 物品:精神力药水	怪物:2A42A730邪恶巨人0	地图:D2001A	X:123	Y:103 
[2024/8/20 3:35:12] 物品:八荒	怪物:19D56650红野猪	地图:D717	X:80	Y:31 
[2024/8/20 3:35:15] 物品:强效太阳水	怪物:2F704E20邪恶巨人0	地图:D2001A	X:121	Y:102 
[2024/8/20 3:35:15] 物品:强效太阳水	怪物:2F704E20邪恶巨人0	地图:D2001A	X:121	Y:102 
[2024/8/20 3:35:17] 物品:太阳水	怪物:29AB9FE0魔龙射手	地图:66	X:60	Y:89 
[2024/8/20 3:35:29] 物品:强效太阳水	怪物:2DB3FF70白野猪0	地图:D717	X:85	Y:39 
[2024/8/20 3:35:29] 物品:强效太阳水	怪物:2DB3FF70白野猪0	地图:D717	X:85	Y:39 
[2024/8/20 3:35:29] 物品:强效太阳水	怪物:2DB3FF70白野猪0	地图:D717	X:85	Y:39 
[2024/8/20 3:35:29] 物品:太阳水	怪物:2DB3FF70白野猪0	地图:D717	X:85	Y:39 
[2024/8/20 3:35:29] 物品:太阳水	怪物:2DB3FF70白野猪0	地图:D717	X:85	Y:39 
[2024/8/20 3:35:35] 物品:金创药(中量)	怪物:06223420红野猪	地图:D717	X:79	Y:38 
[2024/8/20 3:35:36] 物品:强效太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:强效太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:强效太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:强效太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:强效太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:太阳水	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:金创药(中量)	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
[2024/8/20 3:35:36] 物品:金创药(中量)	怪物:2B4F2E00沃玛卫士8	地图:H204	X:64	Y:22 
