[2024/8/20 18:0:0] 物品:修罗	怪物:290255A0祖玛雕像	地图:H204	X:23	Y:79 
[2024/8/20 18:33:28] 物品:强效金创药	怪物:1ECACA50暗之魔龙教主	地图:H008	X:62	Y:63 
[2024/8/20 18:33:28] 物品:强效魔法药	怪物:1ECACA50暗之魔龙教主	地图:H008	X:62	Y:63 
[2024/8/20 18:33:28] 物品:祝福油	怪物:1ECACA50暗之魔龙教主	地图:H008	X:62	Y:63 
[2024/8/20 18:33:28] 物品:开天斩	怪物:1ECACA50暗之魔龙教主	地图:H008	X:62	Y:63 
[2024/8/20 18:33:28] 物品:凰天魔衣	怪物:1ECACA50暗之魔龙教主	地图:H008	X:62	Y:63 
[2024/8/20 18:33:28] 物品:烈焰魔靴	怪物:1ECACA50暗之魔龙教主	地图:H008	X:62	Y:63 
[2024/8/20 18:33:30] 物品:魔法药(中量)	怪物:293ED680祖玛雕像8	地图:H204	X:58	Y:40 
[2024/8/20 18:33:30] 物品:生铁戒指	怪物:293ED680祖玛雕像8	地图:H204	X:58	Y:40 
[2024/8/20 18:33:31] 物品:强效太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:太阳水	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效金创药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效金创药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效金创药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效金创药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效金创药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效金创药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效金创药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效金创药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效金创药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效金创药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效魔法药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效魔法药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效魔法药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效魔法药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效魔法药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效魔法药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效魔法药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效魔法药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效魔法药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:31] 物品:强效魔法药	怪物:1EF8E1D0虹魔蝎卫8	地图:H204	X:58	Y:39 
[2024/8/20 18:33:40] 物品:强效太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:太阳水	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效金创药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效金创药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效金创药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效金创药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效金创药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效金创药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效金创药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效金创药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效金创药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效金创药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效魔法药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效魔法药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效魔法药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效魔法药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效魔法药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效魔法药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效魔法药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效魔法药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效魔法药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:强效魔法药	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:思贝儿手镯	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:半月弯刀	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:野蛮冲撞	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:40] 物品:地狱雷光	怪物:1CB3F200石墓尸王8	地图:H006	X:76	Y:32 
[2024/8/20 18:33:41] 物品:强效太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:太阳水	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:金创药(中量)	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:金创药(中量)	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:金创药(中量)	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效金创药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效金创药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效金创药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:魔法药(中量)	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:魔法药(中量)	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:魔法药(中量)	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效魔法药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效魔法药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效魔法药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效金创药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效金创药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效金创药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效金创药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效金创药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效金创药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效魔法药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效魔法药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效魔法药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效魔法药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效魔法药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:强效魔法药	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:生命项链	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:41] 物品:夏普儿手镯	怪物:059632A0白野猪8	地图:H204	X:62	Y:37 
[2024/8/20 18:33:44] 物品:强效太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:强效太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:强效太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:强效太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:强效太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:太阳水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:金创药(中量)	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:金创药(中量)	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:强效金创药	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:强效金创药	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:强效金创药	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:魔法药(中量)	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:魔法药(中量)	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:强效魔法药	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:强效魔法药	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:强效魔法药	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:攻击神水	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:幽灵项链	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:44] 物品:幽灵盾	怪物:17E68ED0沃玛卫士8	地图:H204	X:61	Y:37 
[2024/8/20 18:33:49] 物品:金创药(中量)	怪物:1981EC10祖玛卫士83	地图:H008	X:56	Y:59 
[2024/8/20 18:33:49] 物品:黑色水晶戒指	怪物:1981EC10祖玛卫士83	地图:H008	X:56	Y:59 
[2024/8/20 18:33:49] 物品:白色虎齿项链	怪物:2792AB30祖玛弓箭手8	地图:H204	X:63	Y:35 
[2024/8/20 18:33:53] 物品:放大镜	怪物:286E5830祖玛弓箭手8	地图:H204	X:65	Y:32 
[2024/8/20 18:33:56] 物品:道士手镯	怪物:2066DB60祖玛卫士8	地图:H204	X:66	Y:32 
[2024/8/20 18:34:6] 物品:白金项链	怪物:2EC4F050祖玛雕像8	地图:H007	X:74	Y:80 
[2024/8/20 18:34:9] 物品:魔法药(中量)	怪物:28E81560祖玛卫士8	地图:H007	X:74	Y:78 
[2024/8/20 18:34:10] 物品:强效太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:强效太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:强效太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:强效太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:强效太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:太阳水	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:金创药(中量)	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:金创药(中量)	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:强效金创药	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:强效金创药	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:强效金创药	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:魔法药(中量)	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:魔法药(中量)	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:强效魔法药	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:强效魔法药	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:强效魔法药	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:生命项链	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:记忆头盔	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:小手镯	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:魔法手镯	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:10] 物品:烈火剑法	怪物:1D421870沃玛卫士8	地图:H003	X:42	Y:65 
[2024/8/20 18:34:15] 物品:CHILD	怪物:082F57E0雪域领主	地图:YXSD	X:45	Y:31 
[2024/8/20 18:34:15] 物品:天师长袍	怪物:082F57E0雪域领主	地图:YXSD	X:45	Y:31 
[2024/8/20 18:34:15] 物品:CHILD	怪物:082F57E0雪域领主	地图:YXSD	X:45	Y:31 
[2024/8/20 18:34:15] 物品:魔法力药水	怪物:082F57E0雪域领主	地图:YXSD	X:45	Y:31 
[2024/8/20 18:34:17] 物品:魔法药(中量)	怪物:1EF101C0祖玛弓箭手8	地图:H204	X:64	Y:34 
[2024/8/20 18:34:20] 物品:半月	怪物:299A4200祖玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:22] 物品:修罗	怪物:1BA19430祖玛卫士8	地图:H204	X:65	Y:34 
[2024/8/20 18:34:24] 物品:强效太阳水	怪物:1CB3DBD0祖玛卫士8	地图:H204	X:66	Y:34 
[2024/8/20 18:34:24] 物品:死神手套	怪物:1CB3DBD0祖玛卫士8	地图:H204	X:66	Y:34 
[2024/8/20 18:34:26] 物品:金创药(小量)	怪物:28350680骷髅战士	地图:D001	X:17	Y:103 
[2024/8/20 18:34:27] 物品:琥珀项链	怪物:249671C0祖玛雕像8	地图:H204	X:66	Y:32 
[2024/8/20 18:34:28] 物品:强效太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:强效太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:强效太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:强效太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:强效太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:太阳水	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:金创药(中量)	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:金创药(中量)	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:强效金创药	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:强效金创药	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:强效金创药	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:魔法药(中量)	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:魔法药(中量)	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:强效魔法药	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
[2024/8/20 18:34:28] 物品:强效魔法药	怪物:29EF7240沃玛卫士8	地图:H204	X:66	Y:33 
