[2024/8/17 9:0:3] 物品:金创药(小量)	怪物:19EB4E70僵尸3	地图:D401	X:19	Y:147 
[2024/8/17 9:41:16] 物品:青铜斧	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:黑檀项链	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:黄色水晶项链	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:黑色水晶项链	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:青铜头盔	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:金创药(小量)	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:金创药(小量)	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:金创药(小量)	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:金创药(小量)	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:魔法药(小量)	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:魔法药(小量)	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:魔法药(小量)	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:16] 物品:魔法药(小量)	怪物:2FB55010僵尸50	地图:D2001	X:231	Y:121 
[2024/8/17 9:41:17] 物品:金创药(小量)	怪物:054F10C0骷髅战士	地图:D003	X:267	Y:58 
[2024/8/17 9:41:19] 物品:金创药(小量)	怪物:05277B70僵尸3	地图:D401	X:152	Y:38 
[2024/8/17 9:41:19] 物品:金创药(小量)	怪物:18C14930僵尸4	地图:D406	X:112	Y:53 
[2024/8/17 9:41:20] 物品:大手镯	怪物:245FCBA0骷髅战士	地图:D001	X:242	Y:229 
[2024/8/17 9:41:21] 物品:金创药(小量)	怪物:1C83CB20僵尸5	地图:D422	X:338	Y:165 
[2024/8/17 9:41:23] 物品:魔法头盔	怪物:05DBC240骷髅战将	地图:D003	X:266	Y:58 
[2024/8/17 9:41:35] 物品:牛角戒指	怪物:224A1E70骷髅战将0	地图:D002	X:299	Y:67 
[2024/8/17 9:41:35] 物品:金创药(中量)	怪物:224A1E70骷髅战将0	地图:D002	X:299	Y:67 
[2024/8/17 9:41:35] 物品:金创药(中量)	怪物:224A1E70骷髅战将0	地图:D002	X:299	Y:67 
[2024/8/17 9:41:35] 物品:金创药(中量)	怪物:224A1E70骷髅战将0	地图:D002	X:299	Y:67 
[2024/8/17 9:41:35] 物品:金创药(中量)	怪物:224A1E70骷髅战将0	地图:D002	X:299	Y:67 
[2024/8/17 9:41:35] 物品:魔法药(中量)	怪物:224A1E70骷髅战将0	地图:D002	X:299	Y:67 
[2024/8/17 9:41:35] 物品:魔法药(中量)	怪物:224A1E70骷髅战将0	地图:D002	X:299	Y:67 
[2024/8/17 9:41:35] 物品:魔法药(中量)	怪物:224A1E70骷髅战将0	地图:D002	X:299	Y:67 
[2024/8/17 9:41:35] 物品:魔法药(中量)	怪物:224A1E70骷髅战将0	地图:D002	X:299	Y:67 
[2024/8/17 9:41:41] 物品:青铜斧	怪物:193072E0掷斧骷髅	地图:D002	X:109	Y:165 
[2024/8/17 9:41:42] 物品:火球术	怪物:278FA420僵尸4	地图:D406	X:83	Y:70 
[2024/8/17 9:41:44] 物品:魔法药(小量)	怪物:1C8CCFE0僵尸4	地图:D422	X:337	Y:174 
[2024/8/17 9:41:46] 物品:金创药(小量)	怪物:23659F40僵尸3	地图:D2001	X:231	Y:123 
[2024/8/17 9:41:49] 物品:魔法药(小量)	怪物:236CE9C0僵尸5	地图:D2001	X:237	Y:116 
[2024/8/17 9:41:51] 物品:太阳水	怪物:27723840骷髅战将	地图:D002	X:291	Y:54 
[2024/8/17 9:41:52] 物品:金创药(小量)	怪物:0DE039F0稻草人	地图:0	X:655	Y:668 
[2024/8/17 9:41:52] 物品:魔法药(小量)	怪物:0DE039F0稻草人	地图:0	X:655	Y:668 
[2024/8/17 9:41:56] 物品:HP强化药水	怪物:19D9C890掷斧骷髅	地图:D002	X:106	Y:167 
[2024/8/17 9:41:59] 物品:金创药(小量)	怪物:23659F40僵尸3	地图:D2001	X:233	Y:121 
[2024/8/17 9:41:59] 物品:魔法药(小量)	怪物:23659F40僵尸3	地图:D2001	X:233	Y:121 
[2024/8/17 9:42:1] 物品:金创药(小量)	怪物:18940A80僵尸4	地图:D406	X:76	Y:76 
[2024/8/17 9:42:1] 物品:魔法药(小量)	怪物:236CBD60僵尸5	地图:D2001	X:236	Y:118 
[2024/8/17 9:42:3] 物品:魔法药(小量)	怪物:235AA070僵尸3	地图:D2001	X:235	Y:120 
[2024/8/17 9:42:3] 物品:金创药(小量)	怪物:18D22F80稻草人	地图:0	X:649	Y:663 
[2024/8/17 9:42:7] 物品:金创药(小量)	怪物:2FB11260僵尸3	地图:D2001	X:235	Y:127 
[2024/8/17 9:42:14] 物品:金创药(小量)	怪物:23593EF0僵尸4	地图:D2001	X:235	Y:128 
[2024/8/17 9:42:14] 物品:魔法药(小量)	怪物:2FFAF740僵尸5	地图:D2001	X:233	Y:125 
[2024/8/17 9:42:25] 物品:太阳水	怪物:2776B4F0黑色恶蛆8	地图:H102	X:68	Y:153 
[2024/8/17 9:42:26] 物品:魔法药(小量)	怪物:1C8CFC40僵尸4	地图:D406	X:68	Y:62 
[2024/8/17 9:42:30] 物品:魔法药(小量)	怪物:06265FE0僵尸5	地图:D422	X:353	Y:168 
[2024/8/17 9:42:32] 物品:金创药(小量)	怪物:0DC90680骷髅战士	地图:D001	X:285	Y:227 
[2024/8/17 9:42:33] 物品:金创药(中量)	怪物:058D0D90骷髅战士0	地图:D002	X:109	Y:178 
[2024/8/17 9:42:33] 物品:金创药(中量)	怪物:058D0D90骷髅战士0	地图:D002	X:109	Y:178 
[2024/8/17 9:42:33] 物品:金创药(中量)	怪物:058D0D90骷髅战士0	地图:D002	X:109	Y:178 
[2024/8/17 9:42:33] 物品:金创药(中量)	怪物:058D0D90骷髅战士0	地图:D002	X:109	Y:178 
[2024/8/17 9:42:33] 物品:魔法药(中量)	怪物:058D0D90骷髅战士0	地图:D002	X:109	Y:178 
[2024/8/17 9:42:33] 物品:魔法药(中量)	怪物:058D0D90骷髅战士0	地图:D002	X:109	Y:178 
[2024/8/17 9:42:33] 物品:魔法药(中量)	怪物:058D0D90骷髅战士0	地图:D002	X:109	Y:178 
[2024/8/17 9:42:33] 物品:魔法药(中量)	怪物:058D0D90骷髅战士0	地图:D002	X:109	Y:178 
[2024/8/17 9:42:37] 物品:传统项链	怪物:0D5BD560稻草人	地图:0	X:655	Y:653 
[2024/8/17 9:42:39] 物品:金创药(小量)	怪物:1CA592B0僵尸5	地图:D422	X:357	Y:161 
[2024/8/17 9:42:45] 物品:金创药(小量)	怪物:235B6820僵尸3	地图:D2001	X:229	Y:140 
[2024/8/17 9:42:47] 物品:魔法药(小量)	怪物:234935D0僵尸3	地图:D2001	X:228	Y:141 
[2024/8/17 9:42:48] 物品:金创药(小量)	怪物:3015CBB0僵尸5	地图:D406	X:135	Y:70 
[2024/8/17 9:42:48] 物品:轻型盔甲(女)	怪物:0D5DD530骷髅0	地图:D001	X:283	Y:205 
[2024/8/17 9:42:48] 物品:金创药(小量)	怪物:0D5DD530骷髅0	地图:D001	X:283	Y:205 
[2024/8/17 9:42:48] 物品:金创药(小量)	怪物:0D5DD530骷髅0	地图:D001	X:283	Y:205 
[2024/8/17 9:42:48] 物品:金创药(小量)	怪物:0D5DD530骷髅0	地图:D001	X:283	Y:205 
[2024/8/17 9:42:48] 物品:金创药(小量)	怪物:0D5DD530骷髅0	地图:D001	X:283	Y:205 
[2024/8/17 9:42:48] 物品:魔法药(小量)	怪物:0D5DD530骷髅0	地图:D001	X:283	Y:205 
[2024/8/17 9:42:48] 物品:魔法药(小量)	怪物:0D5DD530骷髅0	地图:D001	X:283	Y:205 
[2024/8/17 9:42:48] 物品:魔法药(小量)	怪物:0D5DD530骷髅0	地图:D001	X:283	Y:205 
[2024/8/17 9:42:48] 物品:魔法药(小量)	怪物:0D5DD530骷髅0	地图:D001	X:283	Y:205 
[2024/8/17 9:42:55] 物品:召唤骷髅	怪物:235B2590僵尸3	地图:D2001	X:227	Y:146 
[2024/8/17 9:42:57] 物品:金创药(小量)	怪物:0DA963E0稻草人	地图:0	X:229	Y:64 
[2024/8/17 9:42:57] 物品:魔法药(小量)	怪物:0DA963E0稻草人	地图:0	X:229	Y:64 
[2024/8/17 9:42:59] 物品:太阳水	怪物:225CD540骷髅战将	地图:D002	X:113	Y:184 
[2024/8/17 9:42:59] 物品:钢手镯	怪物:225CD540骷髅战将	地图:D002	X:113	Y:184 
[2024/8/17 9:43:0] 物品:攻击力药水	怪物:1CA592B0僵尸5	地图:D422	X:357	Y:161 
[2024/8/17 9:43:1] 物品:魔法药(小量)	怪物:17BFADC0稻草人	地图:0	X:230	Y:67 
[2024/8/17 9:43:2] 物品:太阳水	怪物:309C1840黑色恶蛆8	地图:H001	X:79	Y:47 
[2024/8/17 9:43:2] 物品:金创药(小量)	怪物:1C7E01A0僵尸3	地图:D401	X:30	Y:176 
[2024/8/17 9:43:6] 物品:金创药(中量)	怪物:15276740掷斧骷髅0	地图:D003	X:264	Y:32 
[2024/8/17 9:43:6] 物品:金创药(中量)	怪物:15276740掷斧骷髅0	地图:D003	X:264	Y:32 
[2024/8/17 9:43:6] 物品:金创药(中量)	怪物:15276740掷斧骷髅0	地图:D003	X:264	Y:32 
[2024/8/17 9:43:6] 物品:金创药(中量)	怪物:15276740掷斧骷髅0	地图:D003	X:264	Y:32 
[2024/8/17 9:43:6] 物品:魔法药(中量)	怪物:15276740掷斧骷髅0	地图:D003	X:264	Y:32 
[2024/8/17 9:43:6] 物品:魔法药(中量)	怪物:15276740掷斧骷髅0	地图:D003	X:264	Y:32 
[2024/8/17 9:43:6] 物品:魔法药(中量)	怪物:15276740掷斧骷髅0	地图:D003	X:264	Y:32 
[2024/8/17 9:43:6] 物品:魔法药(中量)	怪物:15276740掷斧骷髅0	地图:D003	X:264	Y:32 
[2024/8/17 9:43:6] 物品:攻击力药水	怪物:1B9FC240僵尸4	地图:D406	X:45	Y:43 
[2024/8/17 9:43:10] 物品:金创药(小量)	怪物:2347E900僵尸3	地图:D2001	X:224	Y:154 
[2024/8/17 9:43:13] 物品:皮制手套	怪物:0628B570骷髅战士	地图:D001	X:307	Y:196 
[2024/8/17 9:43:15] 物品:魔法药(小量)	怪物:1CA592B0僵尸5	地图:D422	X:358	Y:160 
[2024/8/17 9:43:15] 物品:抗拒火环	怪物:234F0720僵尸1	地图:D2001	X:102	Y:64 
[2024/8/17 9:43:17] 物品:金创药(小量)	怪物:1CB008D0僵尸5	地图:D406	X:52	Y:48 
[2024/8/17 9:43:19] 物品:魔法药(中量)	怪物:27514AF0骷髅战将	地图:D002	X:112	Y:193 
[2024/8/17 9:43:23] 物品:魔法药(小量)	怪物:0D6F23E0骷髅战士	地图:D002	X:112	Y:192 
[2024/8/17 9:43:26] 物品:魔法药(中量)	怪物:2831FF70骷髅战将	地图:D003	X:267	Y:24 
[2024/8/17 9:43:26] 物品:轻型盔甲(男)	怪物:2831FF70骷髅战将	地图:D003	X:267	Y:24 
[2024/8/17 9:43:27] 物品:金创药(小量)	怪物:2379FC40僵尸3	地图:D2001	X:101	Y:65 
[2024/8/17 9:43:30] 物品:攻杀剑术	怪物:190A8BA0僵尸1	地图:D406	X:127	Y:101 
[2024/8/17 9:43:32] 物品:金创药(小量)	怪物:19400490僵尸3	地图:D401	X:139	Y:117 
[2024/8/17 9:43:32] 物品:魔法药(小量)	怪物:19400490僵尸3	地图:D401	X:139	Y:117 
[2024/8/17 9:43:32] 物品:金创药(小量)	怪物:1CA592B0僵尸5	地图:D422	X:357	Y:157 
[2024/8/17 9:43:34] 物品:攻杀剑术	怪物:059A9CB0僵尸3	地图:D401	X:157	Y:33 
[2024/8/17 9:43:35] 物品:魔法药(小量)	怪物:051C6670僵尸5	地图:D406	X:33	Y:50 
[2024/8/17 9:43:35] 物品:金创药(小量)	怪物:1A1B83B0僵尸4	地图:D406	X:129	Y:101 
[2024/8/17 9:43:35] 物品:魔法药(小量)	怪物:1A1B83B0僵尸4	地图:D406	X:129	Y:101 
[2024/8/17 9:43:42] 物品:传统项链	怪物:282F8DF0钉耙猫	地图:0	X:196	Y:73 
[2024/8/17 9:43:44] 物品:金创药(小量)	怪物:27A9C9F0山洞蝙蝠	地图:D003	X:278	Y:25 
[2024/8/17 9:43:44] 物品:魔法药(小量)	怪物:0D73D080僵尸4	地图:D406	X:35	Y:41 
[2024/8/17 9:43:45] 物品:魔法药(小量)	怪物:1894E860骷髅战士	地图:D002	X:126	Y:184 
[2024/8/17 9:43:45] 物品:魔法药(小量)	怪物:237EBF10僵尸5	地图:D2001	X:104	Y:59 
[2024/8/17 9:43:45] 物品:魔法力药水	怪物:237EBF10僵尸5	地图:D2001	X:104	Y:59 
[2024/8/17 9:43:51] 物品:金创药(小量)	怪物:05341AC0僵尸5	地图:D406	X:33	Y:35 
[2024/8/17 9:43:52] 物品:金创药(中量)	怪物:189C8BA0骷髅战将	地图:D002	X:128	Y:188 
[2024/8/17 9:43:55] 物品:金创药(小量)	怪物:23494C00僵尸3	地图:D2001	X:105	Y:58 
[2024/8/17 9:44:3] 物品:金创药(小量)	怪物:0D8413B0稻草人	地图:0	X:182	Y:43 
[2024/8/17 9:44:6] 物品:金创药(中量)	怪物:0EC8B920骷髅战将0	地图:D003	X:283	Y:27 
[2024/8/17 9:44:6] 物品:金创药(中量)	怪物:0EC8B920骷髅战将0	地图:D003	X:283	Y:27 
[2024/8/17 9:44:6] 物品:金创药(中量)	怪物:0EC8B920骷髅战将0	地图:D003	X:283	Y:27 
[2024/8/17 9:44:6] 物品:金创药(中量)	怪物:0EC8B920骷髅战将0	地图:D003	X:283	Y:27 
[2024/8/17 9:44:6] 物品:魔法药(中量)	怪物:0EC8B920骷髅战将0	地图:D003	X:283	Y:27 
[2024/8/17 9:44:6] 物品:魔法药(中量)	怪物:0EC8B920骷髅战将0	地图:D003	X:283	Y:27 
[2024/8/17 9:44:6] 物品:魔法药(中量)	怪物:0EC8B920骷髅战将0	地图:D003	X:283	Y:27 
[2024/8/17 9:44:6] 物品:魔法药(中量)	怪物:0EC8B920骷髅战将0	地图:D003	X:283	Y:27 
[2024/8/17 9:44:11] 物品:召唤骷髅	怪物:1DFAB320僵尸5	地图:D406	X:59	Y:21 
[2024/8/17 9:44:11] 物品:魔法药(小量)	怪物:18864680骷髅战士	地图:D002	X:122	Y:171 
[2024/8/17 9:44:12] 物品:攻杀剑术	怪物:23762940僵尸20	地图:D2001	X:265	Y:194 
[2024/8/17 9:44:12] 物品:施毒术	怪物:23762940僵尸20	地图:D2001	X:265	Y:194 
[2024/8/17 9:44:12] 物品:雷电术	怪物:23762940僵尸20	地图:D2001	X:265	Y:194 
[2024/8/17 9:44:12] 物品:地狱火	怪物:23762940僵尸20	地图:D2001	X:265	Y:194 
[2024/8/17 9:44:12] 物品:蓝色水晶戒指	怪物:23762940僵尸20	地图:D2001	X:265	Y:194 
[2024/8/17 9:44:12] 物品:轻型盔甲(女)	怪物:23762940僵尸20	地图:D2001	X:265	Y:194 
[2024/8/17 9:44:12] 物品:魔法药(中量)	怪物:23762940僵尸20	地图:D2001	X:265	Y:194 
[2024/8/17 9:44:17] 物品:攻击力药水	怪物:1D872C30骷髅战士	地图:D003	X:282	Y:28 
[2024/8/17 9:44:29] 物品:金创药(小量)	怪物:1892D560僵尸3	地图:D401	X:149	Y:151 
[2024/8/17 9:44:36] 物品:金创药(小量)	怪物:236503F0僵尸3	地图:D2001	X:77	Y:96 
[2024/8/17 9:44:42] 物品:魔法药(小量)	怪物:18A17AD0僵尸4	地图:D406	X:164	Y:144 
[2024/8/17 9:44:43] 物品:金创药(小量)	怪物:1C847CA0僵尸5	地图:D422	X:366	Y:191 
[2024/8/17 9:44:44] 物品:金创药(小量)	怪物:28346B30稻草人	地图:0	X:301	Y:540 
[2024/8/17 9:44:45] 物品:金创药(小量)	怪物:1E1501C0僵尸4	地图:D406	X:57	Y:21 
[2024/8/17 9:44:48] 物品:金创药(小量)	怪物:27ABDCF0僵尸5	地图:D406	X:163	Y:144 
[2024/8/17 9:44:48] 物品:魔法药(小量)	怪物:0D6AD390稻草人	地图:0	X:240	Y:32 
[2024/8/17 9:44:51] 物品:魔法药(中量)	怪物:1B546B50恶灵僵尸8	地图:H001	X:57	Y:62 
[2024/8/17 9:44:53] 物品:金创药(小量)	怪物:2376DAC0僵尸5	地图:D2001	X:75	Y:95 
[2024/8/17 9:44:54] 物品:金创药(中量)	怪物:29A7E750掷斧骷髅0	地图:D002	X:133	Y:161 
[2024/8/17 9:44:54] 物品:金创药(中量)	怪物:29A7E750掷斧骷髅0	地图:D002	X:133	Y:161 
[2024/8/17 9:44:54] 物品:金创药(中量)	怪物:29A7E750掷斧骷髅0	地图:D002	X:133	Y:161 
[2024/8/17 9:44:54] 物品:金创药(中量)	怪物:29A7E750掷斧骷髅0	地图:D002	X:133	Y:161 
[2024/8/17 9:44:54] 物品:魔法药(中量)	怪物:29A7E750掷斧骷髅0	地图:D002	X:133	Y:161 
[2024/8/17 9:44:54] 物品:魔法药(中量)	怪物:29A7E750掷斧骷髅0	地图:D002	X:133	Y:161 
[2024/8/17 9:44:54] 物品:魔法药(中量)	怪物:29A7E750掷斧骷髅0	地图:D002	X:133	Y:161 
[2024/8/17 9:44:54] 物品:魔法药(中量)	怪物:29A7E750掷斧骷髅0	地图:D002	X:133	Y:161 
[2024/8/17 9:45:0] 物品:金创药(中量)	怪物:17BEB610骷髅战将	地图:D002	X:132	Y:157 
[2024/8/17 9:45:1] 物品:太阳水	怪物:1F124430骷髅精灵	地图:D003	X:276	Y:37 
[2024/8/17 9:45:1] 物品:太阳水	怪物:1F124430骷髅精灵	地图:D003	X:276	Y:37 
[2024/8/17 9:45:1] 物品:金创药(中量)	怪物:1F124430骷髅精灵	地图:D003	X:276	Y:37 
[2024/8/17 9:45:1] 物品:降魔	怪物:1F124430骷髅精灵	地图:D003	X:276	Y:37 
[2024/8/17 9:45:1] 物品:骷髅戒指	怪物:1F124430骷髅精灵	地图:D003	X:276	Y:37 
[2024/8/17 9:45:1] 物品:大火球	怪物:1F124430骷髅精灵	地图:D003	X:276	Y:37 
[2024/8/17 9:45:1] 物品:隐身术	怪物:1F124430骷髅精灵	地图:D003	X:276	Y:37 
[2024/8/17 9:45:1] 物品:爆裂火焰	怪物:1F124430骷髅精灵	地图:D003	X:276	Y:37 
[2024/8/17 9:45:1] 物品:黄色水晶项链	怪物:1F124430骷髅精灵	地图:D003	X:276	Y:37 
[2024/8/17 9:45:1] 物品:火球术	怪物:1F124430骷髅精灵	地图:D003	X:276	Y:37 
[2024/8/17 9:45:2] 物品:金创药(小量)	怪物:2379CFE0僵尸3	地图:D2001	X:76	Y:96 
[2024/8/17 9:45:10] 物品:金创药(小量)	怪物:2378EDC0僵尸3	地图:D2001	X:73	Y:97 
[2024/8/17 9:45:16] 物品:金创药(小量)	怪物:23618DF0僵尸5	地图:D2001	X:76	Y:91 
[2024/8/17 9:45:27] 物品:金创药(小量)	怪物:185557F0山洞蝙蝠	地图:D001	X:354	Y:362 
[2024/8/17 9:45:37] 物品:金创药(小量)	怪物:2763E750僵尸4	地图:D406	X:76	Y:149 
[2024/8/17 9:45:39] 物品:六角戒指	怪物:27ED69A0骷髅战士	地图:D003	X:288	Y:34 
[2024/8/17 9:45:43] 物品:火墙	怪物:237AADC0僵尸2	地图:D2001	X:44	Y:85 
[2024/8/17 9:45:56] 物品:魔法药(小量)	怪物:0D442560稻草人	地图:0	X:678	Y:569 
[2024/8/17 9:45:56] 物品:金创药(中量)	怪物:274FA560骷髅战将	地图:D002	X:33	Y:340 
[2024/8/17 9:45:58] 物品:强效太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:强效太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:强效太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:强效太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:强效太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:太阳水	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:金创药(中量)	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:金创药(中量)	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:金创药(中量)	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:强效金创药	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:强效金创药	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:魔法药(中量)	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:魔法药(中量)	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:魔法药(中量)	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:强效魔法药	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:强效魔法药	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:骷髅戒指	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:凝霜	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:蓝色水晶戒指	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:魔力手镯	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:雷电术	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:诱惑之光	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:地狱火	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:大火球	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:召唤骷髅	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:抗拒火环	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:精神力战法	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:治愈术	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:基本剑术	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:58] 物品:火球术	怪物:2375BA50尸王	地图:D2001	X:44	Y:86 
[2024/8/17 9:45:59] 物品:金创药(小量)	怪物:1C820F60僵尸5	地图:D422	X:359	Y:216 
[2024/8/17 9:46:4] 物品:金创药(小量)	怪物:17EE2480稻草人	地图:0	X:319	Y:520 
[2024/8/17 9:46:5] 物品:金创药(小量)	怪物:277AC640僵尸4	地图:D406	X:71	Y:151 
[2024/8/17 9:46:6] 物品:金创药(小量)	怪物:17B6A560僵尸3	地图:D2001	X:42	Y:85 
[2024/8/17 9:46:7] 物品:金创药(小量)	怪物:2378D790僵尸4	地图:D2001	X:48	Y:84 
[2024/8/17 9:46:9] 物品:魔法药(小量)	怪物:05A78890骷髅战士	地图:D002	X:143	Y:173 
[2024/8/17 9:46:12] 物品:魔法药(小量)	怪物:277AC640僵尸4	地图:D406	X:71	Y:151 
[2024/8/17 9:46:14] 物品:皮制手套	怪物:29AD5FE0骷髅0	地图:D003	X:232	Y:356 
[2024/8/17 9:46:14] 物品:金创药(小量)	怪物:29AD5FE0骷髅0	地图:D003	X:232	Y:356 
[2024/8/17 9:46:14] 物品:金创药(小量)	怪物:29AD5FE0骷髅0	地图:D003	X:232	Y:356 
[2024/8/17 9:46:14] 物品:金创药(小量)	怪物:29AD5FE0骷髅0	地图:D003	X:232	Y:356 
[2024/8/17 9:46:14] 物品:金创药(小量)	怪物:29AD5FE0骷髅0	地图:D003	X:232	Y:356 
[2024/8/17 9:46:14] 物品:魔法药(小量)	怪物:29AD5FE0骷髅0	地图:D003	X:232	Y:356 
[2024/8/17 9:46:14] 物品:魔法药(小量)	怪物:29AD5FE0骷髅0	地图:D003	X:232	Y:356 
[2024/8/17 9:46:14] 物品:魔法药(小量)	怪物:29AD5FE0骷髅0	地图:D003	X:232	Y:356 
[2024/8/17 9:46:14] 物品:魔法药(小量)	怪物:29AD5FE0骷髅0	地图:D003	X:232	Y:356 
[2024/8/17 9:46:16] 物品:瞬息移动	怪物:237B0680僵尸2	地图:D2001	X:47	Y:82 
[2024/8/17 9:46:17] 物品:魔法药(小量)	怪物:057939F0僵尸5	地图:D406	X:69	Y:151 
[2024/8/17 9:46:24] 物品:太阳水	怪物:0DDB7720黑色恶蛆8	地图:H001	X:16	Y:116 
[2024/8/17 9:46:29] 物品:金创药(中量)	怪物:299AC720骷髅战将	地图:D002	X:42	Y:357 
[2024/8/17 9:46:30] 物品:魔法药(小量)	怪物:1CF77AD0僵尸4	地图:D406	X:131	Y:116 
[2024/8/17 9:46:33] 物品:金创药(小量)	怪物:2378D790僵尸4	地图:D2001	X:48	Y:84 
[2024/8/17 9:46:36] 物品:诱惑之光	怪物:063A0720僵尸1	地图:D422	X:341	Y:220 
[2024/8/17 9:46:36] 物品:治愈术	怪物:063A0720僵尸1	地图:D422	X:341	Y:220 
[2024/8/17 9:46:36] 物品:基本剑术	怪物:063A0720僵尸1	地图:D422	X:341	Y:220 
[2024/8/17 9:46:36] 物品:金创药(小量)	怪物:2365F800僵尸3	地图:D2001	X:49	Y:82 
[2024/8/17 9:46:48] 物品:集体隐身术	怪物:29AA5310僵尸1	地图:D406	X:59	Y:134 
[2024/8/17 9:46:48] 物品:金创药(小量)	怪物:284308D0僵尸5	地图:D406	X:121	Y:117 
[2024/8/17 9:46:48] 物品:幽灵盾	怪物:284308D0僵尸5	地图:D406	X:121	Y:117 
[2024/8/17 9:46:49] 物品:凤凰明珠	怪物:18F431D0骷髅	地图:D001	X:237	Y:284 
