[2024/8/21 9:0:3] 物品:强效金创药	怪物:28B09530祖玛卫士8	地图:H204	X:68	Y:65 
[2024/8/21 9:39:30] 物品:魔力手镯	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:太阳水	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:太阳水	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:太阳水	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:太阳水	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:金创药(中量)	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:金创药(中量)	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:金创药(中量)	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:金创药(中量)	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:魔法药(中量)	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:魔法药(中量)	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:魔法药(中量)	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:30] 物品:魔法药(中量)	怪物:1ADB2D30跳跳蜂0	地图:D601	X:87	Y:113 
[2024/8/21 9:39:52] 物品:强效金创药	怪物:244DA430魔龙刀兵2	地图:66	X:206	Y:196 
[2024/8/21 9:40:0] 物品:魔力手镯	怪物:1ABD26C0巨型蠕虫	地图:D601	X:101	Y:111 
[2024/8/21 9:40:3] 物品:道士头盔	怪物:1ADD0130祖玛雕像8	地图:H204	X:81	Y:83 
[2024/8/21 9:40:3] 物品:蛇眼戒指	怪物:1ADD0130祖玛雕像8	地图:H204	X:81	Y:83 
[2024/8/21 9:40:10] 物品:战神油	怪物:1AAF2310蜈蚣	地图:D601	X:100	Y:112 
[2024/8/21 9:40:16] 物品:强效金创药	怪物:2C449BA0魔龙刀兵1	地图:66	X:201	Y:197 
[2024/8/21 9:40:29] 物品:金创药(小量)	怪物:1294A5D0僵尸5	地图:D422	X:74	Y:40 
[2024/8/21 9:40:33] 物品:降魔	怪物:2AB74B70魔龙射手	地图:66	X:202	Y:207 
[2024/8/21 9:40:45] 物品:降魔	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:珍珠戒指	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:偃月	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:八荒	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:海魂	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:蓝色水晶戒指	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:凤凰明珠	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:灯笼项链	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:太阳水	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:太阳水	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:太阳水	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:太阳水	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:金创药(中量)	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:金创药(中量)	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:金创药(中量)	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:金创药(中量)	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:魔法药(中量)	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:魔法药(中量)	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:魔法药(中量)	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:魔法药(中量)	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:40:45] 物品:魔法长袍(男)	怪物:1ADB9C20黑色恶蛆0	地图:D601	X:93	Y:129 
[2024/8/21 9:41:23] 物品:强效金创药	怪物:22D7EF30魔龙射手	地图:66	X:187	Y:205 
[2024/8/21 9:41:30] 物品:蓝翡翠项链	怪物:22D21B80魔龙射手	地图:66	X:186	Y:205 
[2024/8/21 9:41:45] 物品:轻型盔甲(女)	怪物:1ABC48E0蜈蚣	地图:D601	X:97	Y:129 
[2024/8/21 9:41:53] 物品:强效金创药	怪物:28E3A850魔龙破甲兵	地图:66	X:187	Y:210 
[2024/8/21 9:41:53] 物品:太阳水	怪物:28E3A850魔龙破甲兵	地图:66	X:187	Y:210 
[2024/8/21 9:42:0] 物品:太阳水	怪物:181BCE30蜈蚣	地图:D601	X:104	Y:131 
[2024/8/21 9:42:6] 物品:灵魂战衣(女)	怪物:22E49B60骷髅刀斧手8	地图:H005	X:142	Y:59 
[2024/8/21 9:42:13] 物品:白金项链	怪物:1899F030巨型蠕虫	地图:D601	X:104	Y:143 
[2024/8/21 9:42:23] 物品:金创药(小量)	怪物:18366FD0僵尸4	地图:D422	X:95	Y:47 
[2024/8/21 9:42:23] 物品:魔法药(小量)	怪物:18366FD0僵尸4	地图:D422	X:95	Y:47 
[2024/8/21 9:42:24] 物品:护体神盾	怪物:22BFA6B0魔龙巨蛾	地图:66	X:189	Y:214 
[2024/8/21 9:42:34] 物品:死神手套	怪物:28C39830魔龙血蛙	地图:66	X:186	Y:218 
[2024/8/21 9:43:4] 物品:太阳水	怪物:184BBA40僵尸5	地图:D422	X:95	Y:48 
[2024/8/21 9:43:5] 物品:强效金创药	怪物:137EEA50魔龙刀兵2	地图:66	X:198	Y:209 
[2024/8/21 9:43:14] 物品:金创药(小量)	怪物:18593130僵尸4	地图:D422	X:95	Y:49 
[2024/8/21 9:43:14] 物品:幽灵盾	怪物:18593130僵尸4	地图:D422	X:95	Y:49 
[2024/8/21 9:43:16] 物品:魔法药(小量)	怪物:184FA4F0僵尸5	地图:D422	X:94	Y:49 
[2024/8/21 9:43:24] 物品:万年雪霜	怪物:24F54E30骷髅长枪兵8	地图:H005	X:145	Y:97 
[2024/8/21 9:43:29] 物品:强效魔法药	怪物:290119D0魔龙破甲兵1	地图:66	X:202	Y:205 
[2024/8/21 9:43:42] 物品:强效金创药	怪物:13AAFB20魔龙射手	地图:66	X:212	Y:202 
[2024/8/21 9:43:42] 物品:强效太阳水	怪物:13AAFB20魔龙射手	地图:66	X:212	Y:202 
[2024/8/21 9:43:42] 物品:珊瑚戒指	怪物:13AAFB20魔龙射手	地图:66	X:212	Y:202 
[2024/8/21 9:44:12] 物品:强效魔法药	怪物:22FDFD50魔龙破甲兵	地图:66	X:215	Y:198 
[2024/8/21 9:44:21] 物品:金戒指	怪物:28FEE830魔龙射手1	地图:66	X:218	Y:195 
[2024/8/21 9:44:44] 物品:强效太阳水	怪物:22F3A670魔龙破甲兵	地图:66	X:221	Y:203 
[2024/8/21 9:45:10] 物品:黄色水晶项链	怪物:1818B0F0蜈蚣	地图:D601	X:70	Y:105 
[2024/8/21 9:45:28] 物品:魔法药(小量)	怪物:178F2280僵尸3	地图:D401	X:32	Y:128 
[2024/8/21 9:45:35] 物品:强效魔法药	怪物:25E0D310魔龙破甲兵	地图:66	X:227	Y:201 
[2024/8/21 9:45:35] 物品:道德戒指	怪物:25E0D310魔龙破甲兵	地图:66	X:227	Y:201 
[2024/8/21 9:45:43] 物品:道士手镯	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:蛇眼戒指	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:海魂	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:凌风	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:蓝色水晶戒指	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:琥珀项链	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:凤凰明珠	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:灯笼项链	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:太阳水	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:太阳水	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:太阳水	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:太阳水	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:金创药(中量)	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:金创药(中量)	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:金创药(中量)	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:金创药(中量)	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:魔法药(中量)	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:魔法药(中量)	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:魔法药(中量)	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:43] 物品:魔法药(中量)	怪物:120F5720黑色恶蛆0	地图:D601	X:66	Y:95 
[2024/8/21 9:45:54] 物品:强效金创药	怪物:22D30F90魔龙邪眼1	地图:66	X:229	Y:195 
[2024/8/21 9:46:5] 物品:重盔甲(女)	怪物:189174D0魔龙刺蛙	地图:66	X:232	Y:191 
[2024/8/21 9:46:12] 物品:太阳水	怪物:25A68ED0魔龙破甲兵	地图:66	X:232	Y:195 
[2024/8/21 9:46:12] 物品:死神手套	怪物:25A68ED0魔龙破甲兵	地图:66	X:232	Y:195 
[2024/8/21 9:46:12] 物品:鹿皮靴	怪物:25A68ED0魔龙破甲兵	地图:66	X:232	Y:195 
[2024/8/21 9:46:27] 物品:轻型盔甲(男)	怪物:24997590跳跳蜂	地图:D601	X:56	Y:128 
[2024/8/21 9:46:28] 物品:太阳水	怪物:18545190僵尸5	地图:D422	X:86	Y:105 
[2024/8/21 9:46:36] 物品:放大镜	怪物:249CC650魔龙射手	地图:66	X:239	Y:203 
[2024/8/21 9:46:57] 物品:魔法药(小量)	怪物:184BFCD0僵尸5	地图:D422	X:87	Y:107 
[2024/8/21 9:47:2] 物品:强效金创药	怪物:2C43A790魔龙射手	地图:66	X:235	Y:209 
[2024/8/21 9:47:2] 物品:凝霜	怪物:2C43A790魔龙射手	地图:66	X:235	Y:209 
[2024/8/21 9:47:5] 物品:瞬息移动	怪物:183AAD80僵尸4	地图:D422	X:87	Y:106 
[2024/8/21 9:47:8] 物品:牛角戒指	怪物:063CD4D0多角虫	地图:3	X:618	Y:118 
[2024/8/21 9:47:11] 物品:八荒	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:半月	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:海魂	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:魔鬼项链	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:凤凰明珠	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:魔力手镯	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:太阳水	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:太阳水	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:太阳水	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:太阳水	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:金创药(中量)	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:金创药(中量)	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:金创药(中量)	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:金创药(中量)	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:魔法药(中量)	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:魔法药(中量)	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:魔法药(中量)	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:11] 物品:魔法药(中量)	怪物:2C0889F0跳跳蜂0	地图:D601	X:64	Y:143 
[2024/8/21 9:47:13] 物品:强效金创药	怪物:2A9D2A30魔龙射手	地图:66	X:230	Y:215 
[2024/8/21 9:47:13] 物品:强效魔法药	怪物:2A9D2A30魔龙射手	地图:66	X:230	Y:215 
[2024/8/21 9:47:13] 物品:强效金创药	怪物:2A9D2A30魔龙射手	地图:66	X:230	Y:215 
[2024/8/21 9:47:20] 物品:强效金创药	怪物:2C4C3D50魔龙破甲兵	地图:66	X:234	Y:211 
[2024/8/21 9:47:20] 物品:降妖除魔戒指	怪物:2C4C3D50魔龙破甲兵	地图:66	X:234	Y:211 
[2024/8/21 9:47:29] 物品:黄色水晶项链	怪物:25401230蜈蚣	地图:D601	X:62	Y:145 
[2024/8/21 9:47:32] 物品:蓝色水晶戒指	怪物:1392DA40蜈蚣	地图:D601	X:62	Y:144 
[2024/8/21 9:47:34] 物品:强效太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:强效太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:强效太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:强效太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:强效太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:太阳水	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:金创药(中量)	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:金创药(中量)	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:强效金创药	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:强效金创药	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:强效金创药	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:魔法药(中量)	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:魔法药(中量)	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:强效魔法药	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:强效魔法药	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:强效魔法药	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:重盔甲(女)	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:灵魂战衣(女)	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:地狱雷光	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:刺杀剑术	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:34] 物品:大火球	怪物:0645C740沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/21 9:47:36] 物品:强效太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:太阳水	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:金创药(中量)	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:金创药(中量)	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:金创药(中量)	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效金创药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效金创药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效金创药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:魔法药(中量)	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:魔法药(中量)	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:魔法药(中量)	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效魔法药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效魔法药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效魔法药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效金创药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效金创药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效金创药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效金创药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效金创药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效金创药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效魔法药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效魔法药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效魔法药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效魔法药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效魔法药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:强效魔法药	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:36] 物品:珊瑚戒指	怪物:1AE37AD0白野猪8	地图:H204	X:11	Y:55 
[2024/8/21 9:47:39] 物品:灯笼项链	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:太阳水	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:太阳水	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:太阳水	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:太阳水	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:金创药(中量)	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:金创药(中量)	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:金创药(中量)	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:金创药(中量)	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:魔法药(中量)	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:魔法药(中量)	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:魔法药(中量)	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:39] 物品:魔法药(中量)	怪物:1211E2B0蜈蚣0	地图:D601	X:70	Y:152 
[2024/8/21 9:47:40] 物品:强效太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:强效太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:强效太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:强效太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:强效太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:太阳水	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:金创药(中量)	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:金创药(中量)	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:强效金创药	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:强效金创药	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
[2024/8/21 9:47:40] 物品:强效金创药	怪物:249B4B10沃玛卫士8	地图:H204	X:16	Y:61 
