[2024/8/22 5:0:21] 物品:魔法长袍(女)	怪物:13A22CF0跳跳蜂8	地图:H004	X:189	Y:103 
[2024/8/22 5:37:9] 物品:强效魔法药	怪物:256A5710尸王8	地图:H001	X:22	Y:20 
[2024/8/22 5:37:9] 物品:黑色水晶戒指	怪物:256A5710尸王8	地图:H001	X:22	Y:20 
[2024/8/22 5:37:9] 物品:蛇眼戒指	怪物:256A5710尸王8	地图:H001	X:22	Y:20 
[2024/8/22 5:37:9] 物品:生铁戒指	怪物:256A5710尸王8	地图:H001	X:22	Y:20 
[2024/8/22 5:37:9] 物品:魅力戒指	怪物:256A5710尸王8	地图:H001	X:22	Y:20 
[2024/8/22 5:37:9] 物品:蓝翡翠项链	怪物:256A5710尸王8	地图:H001	X:22	Y:20 
[2024/8/22 5:37:11] 物品:金创药(小量)	怪物:2CD67D80僵尸5	地图:H201	X:112	Y:160 
[2024/8/22 5:37:13] 物品:强效太阳水	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:强效太阳水	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:强效太阳水	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:强效太阳水	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:强效太阳水	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:强效金创药	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:强效金创药	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:强效魔法药	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:强效魔法药	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:骷髅戒指	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:珍珠戒指	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:道德戒指	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:13] 物品:黑檀手镯	怪物:2A9F8440尸王8	地图:H201	X:113	Y:161 
[2024/8/22 5:37:14] 物品:道士头盔	怪物:28BB4B70魔龙射手	地图:66	X:239	Y:80 
[2024/8/22 5:37:15] 物品:金创药(小量)	怪物:13938BC0僵尸5	地图:H201	X:117	Y:159 
[2024/8/22 5:37:19] 物品:金创药(小量)	怪物:293438C0僵尸5	地图:H201	X:110	Y:160 
[2024/8/22 5:37:21] 物品:瞬息移动	怪物:27DE14D0恶灵尸王	地图:H201	X:110	Y:159 
[2024/8/22 5:37:30] 物品:魔法药(小量)	怪物:255989C0森林雪人	地图:0	X:284	Y:593 
[2024/8/22 5:37:32] 物品:金创药(小量)	怪物:28AF5B00僵尸5	地图:H201	X:106	Y:161 
[2024/8/22 5:37:36] 物品:强效太阳水	怪物:142EB650尸王8	地图:H201	X:106	Y:162 
[2024/8/22 5:37:36] 物品:强效太阳水	怪物:142EB650尸王8	地图:H201	X:106	Y:162 
[2024/8/22 5:37:36] 物品:强效太阳水	怪物:142EB650尸王8	地图:H201	X:106	Y:162 
[2024/8/22 5:37:36] 物品:强效太阳水	怪物:142EB650尸王8	地图:H201	X:106	Y:162 
[2024/8/22 5:37:36] 物品:强效太阳水	怪物:142EB650尸王8	地图:H201	X:106	Y:162 
[2024/8/22 5:37:36] 物品:强效金创药	怪物:142EB650尸王8	地图:H201	X:106	Y:162 
[2024/8/22 5:37:36] 物品:强效金创药	怪物:142EB650尸王8	地图:H201	X:106	Y:162 
[2024/8/22 5:37:36] 物品:强效魔法药	怪物:142EB650尸王8	地图:H201	X:106	Y:162 
[2024/8/22 5:37:36] 物品:强效魔法药	怪物:142EB650尸王8	地图:H201	X:106	Y:162 
[2024/8/22 5:37:36] 物品:骷髅戒指	怪物:142EB650尸王8	地图:H201	X:106	Y:162 
[2024/8/22 5:37:36] 物品:魔力手镯	怪物:142EB650尸王8	地图:H201	X:106	Y:162 
[2024/8/22 5:37:42] 物品:抗拒火环	怪物:144273C0僵尸1	地图:H201	X:105	Y:166 
[2024/8/22 5:37:42] 物品:强效太阳水	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:42] 物品:强效太阳水	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:42] 物品:强效太阳水	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:42] 物品:强效太阳水	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:42] 物品:强效太阳水	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:42] 物品:强效金创药	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:42] 物品:强效金创药	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:42] 物品:强效魔法药	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:42] 物品:强效魔法药	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:42] 物品:黑檀手镯	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:42] 物品:魔力手镯	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:42] 物品:圣言术	怪物:23D135D0尸王8	地图:H201	X:104	Y:160 
[2024/8/22 5:37:44] 物品:强效太阳水	怪物:2329E4D0尸王8	地图:H201	X:104	Y:161 
[2024/8/22 5:37:44] 物品:强效太阳水	怪物:2329E4D0尸王8	地图:H201	X:104	Y:161 
[2024/8/22 5:37:44] 物品:强效太阳水	怪物:2329E4D0尸王8	地图:H201	X:104	Y:161 
[2024/8/22 5:37:44] 物品:强效太阳水	怪物:2329E4D0尸王8	地图:H201	X:104	Y:161 
[2024/8/22 5:37:44] 物品:强效太阳水	怪物:2329E4D0尸王8	地图:H201	X:104	Y:161 
[2024/8/22 5:37:44] 物品:强效金创药	怪物:2329E4D0尸王8	地图:H201	X:104	Y:161 
[2024/8/22 5:37:44] 物品:强效金创药	怪物:2329E4D0尸王8	地图:H201	X:104	Y:161 
[2024/8/22 5:37:44] 物品:强效魔法药	怪物:2329E4D0尸王8	地图:H201	X:104	Y:161 
[2024/8/22 5:37:44] 物品:强效魔法药	怪物:2329E4D0尸王8	地图:H201	X:104	Y:161 
[2024/8/22 5:37:44] 物品:蛇眼戒指	怪物:2329E4D0尸王8	地图:H201	X:104	Y:161 
[2024/8/22 5:37:44] 物品:魔力手镯	怪物:2329E4D0尸王8	地图:H201	X:104	Y:161 
[2024/8/22 5:37:51] 物品:金创药(小量)	怪物:2B666410僵尸5	地图:H201	X:101	Y:168 
[2024/8/22 5:37:54] 物品:抗拒火环	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:精神力战法	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:火球术	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:治愈术	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:基本剑术	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:半月	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:海魂	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:蓝色水晶戒指	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:魔鬼项链	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:琥珀项链	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:凤凰明珠	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:坚固手套	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:魔力手镯	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:铁剑	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:短剑	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:轻型盔甲(男)	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:轻型盔甲(女)	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:中型盔甲(女)	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:青铜斧	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:黑檀项链	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:黄色水晶项链	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:黑色水晶项链	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:青铜头盔	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:54] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:99	Y:166 
[2024/8/22 5:37:55] 物品:强效太阳水	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:37:55] 物品:强效太阳水	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:37:55] 物品:强效太阳水	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:37:55] 物品:强效太阳水	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:37:55] 物品:强效太阳水	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:37:55] 物品:强效金创药	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:37:55] 物品:强效金创药	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:37:55] 物品:强效魔法药	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:37:55] 物品:强效魔法药	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:37:55] 物品:骷髅戒指	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:37:55] 物品:道德戒指	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:37:55] 物品:黑檀手镯	怪物:17592C70尸王8	地图:H201	X:102	Y:168 
[2024/8/22 5:38:1] 物品:强效太阳水	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:1] 物品:强效太阳水	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:1] 物品:强效太阳水	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:1] 物品:强效太阳水	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:1] 物品:强效太阳水	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:1] 物品:强效金创药	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:1] 物品:强效金创药	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:1] 物品:强效魔法药	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:1] 物品:强效魔法药	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:1] 物品:黑色水晶戒指	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:1] 物品:魔力手镯	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:1] 物品:圣言术	怪物:1E3EB0F0尸王8	地图:H201	X:103	Y:168 
[2024/8/22 5:38:2] 物品:强效太阳水	怪物:25AA4760尸王8	地图:H201	X:100	Y:168 
[2024/8/22 5:38:2] 物品:强效太阳水	怪物:25AA4760尸王8	地图:H201	X:100	Y:168 
[2024/8/22 5:38:2] 物品:强效太阳水	怪物:25AA4760尸王8	地图:H201	X:100	Y:168 
[2024/8/22 5:38:2] 物品:强效太阳水	怪物:25AA4760尸王8	地图:H201	X:100	Y:168 
[2024/8/22 5:38:2] 物品:强效太阳水	怪物:25AA4760尸王8	地图:H201	X:100	Y:168 
[2024/8/22 5:38:2] 物品:强效金创药	怪物:25AA4760尸王8	地图:H201	X:100	Y:168 
[2024/8/22 5:38:2] 物品:强效金创药	怪物:25AA4760尸王8	地图:H201	X:100	Y:168 
[2024/8/22 5:38:2] 物品:强效魔法药	怪物:25AA4760尸王8	地图:H201	X:100	Y:168 
[2024/8/22 5:38:2] 物品:强效魔法药	怪物:25AA4760尸王8	地图:H201	X:100	Y:168 
[2024/8/22 5:38:2] 物品:圣言术	怪物:25AA4760尸王8	地图:H201	X:100	Y:168 
[2024/8/22 5:38:4] 物品:魔法药(小量)	怪物:143CD310僵尸5	地图:H201	X:104	Y:164 
[2024/8/22 5:38:5] 物品:强效魔法药	怪物:143B2D80魔龙刀兵	地图:66	X:228	Y:71 
[2024/8/22 5:38:8] 物品:强效魔法药	怪物:23160130魔龙刺蛙1	地图:66	X:229	Y:71 
[2024/8/22 5:38:8] 物品:魔法长袍(女)	怪物:23160130魔龙刺蛙1	地图:66	X:229	Y:71 
[2024/8/22 5:38:13] 物品:强效金创药	怪物:143B59E0魔龙破甲兵	地图:66	X:230	Y:71 
[2024/8/22 5:38:17] 物品:疾光电影	怪物:28A3DBF0恶灵尸王	地图:H201	X:105	Y:173 
[2024/8/22 5:38:17] 物品:隐身术	怪物:28A3DBF0恶灵尸王	地图:H201	X:105	Y:173 
[2024/8/22 5:38:20] 物品:抗拒火环	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:精神力战法	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:火球术	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:治愈术	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:基本剑术	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:八荒	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:半月	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:海魂	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:魔鬼项链	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:琥珀项链	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:铁剑	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:短剑	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:轻型盔甲(男)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:轻型盔甲(女)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:青铜斧	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:黑檀项链	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:黄色水晶项链	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:黑色水晶项链	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:青铜头盔	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:20] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:169 
[2024/8/22 5:38:23] 物品:强效魔法药	怪物:23CBB1D0魔龙射手1	地图:66	X:226	Y:69 
[2024/8/22 5:38:23] 物品:降魔	怪物:23CBB1D0魔龙射手1	地图:66	X:226	Y:69 
[2024/8/22 5:38:28] 物品:隐身术	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:抗拒火环	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:精神力战法	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:火球术	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:治愈术	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:基本剑术	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:八荒	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:半月	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:蓝色水晶戒指	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:琥珀项链	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:坚固手套	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:魔力手镯	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:铁剑	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:短剑	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:轻型盔甲(男)	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:轻型盔甲(女)	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:青铜斧	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:黑檀项链	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:黄色水晶项链	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:黑色水晶项链	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:青铜头盔	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:28] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:103	Y:170 
[2024/8/22 5:38:29] 物品:强效金创药	怪物:13A7DDE0魔龙射手1	地图:66	X:220	Y:71 
[2024/8/22 5:38:33] 物品:隐身术	怪物:13AEF640僵尸40	地图:H201	X:102	Y:177 
[2024/8/22 5:38:33] 物品:灵魂火符	怪物:13AEF640僵尸40	地图:H201	X:102	Y:177 
[2024/8/22 5:38:33] 物品:抗拒火环	怪物:13AEF640僵尸40	地图:H201	X:102	Y:177 
[2024/8/22 5:38:33] 物品:精神力战法	怪物:13AEF640僵尸40	地图:H201	X:102	Y:177 
[2024/8/22 5:38:33] 物品:火球术	怪物:13AEF640僵尸40	地图:H201	X:102	Y:177 
[2024/8/22 5:38:33] 物品:治愈术	怪物:13AEF640僵尸40	地图:H201	X:102	Y:177 
[2024/8/22 5:38:33] 物品:基本剑术	怪物:13AEF640僵尸40	地图:H201	X:102	Y:177 
[2024/8/22 5:38:33] 物品:金创药(小量)	怪物:13AEF640僵尸40	地图:H201	X:102	Y:177 
[2024/8/22 5:38:40] 物品:强效魔法药	怪物:2B469AA0魔龙射手	地图:66	X:224	Y:72 
[2024/8/22 5:38:40] 物品:强效魔法药	怪物:2B469AA0魔龙射手	地图:66	X:224	Y:72 
[2024/8/22 5:38:45] 物品:大火球	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:瞬息移动	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:抗拒火环	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:精神力战法	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:火球术	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:治愈术	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:基本剑术	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:八荒	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:半月	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:凌风	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:琥珀项链	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:坚固手套	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:灯笼项链	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:铁剑	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:短剑	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:轻型盔甲(男)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:轻型盔甲(女)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:青铜斧	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:黑檀项链	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:黄色水晶项链	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:黑色水晶项链	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:青铜头盔	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:金创药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:45] 物品:魔法药(小量)	怪物:245E06A0僵尸50	地图:H201	X:102	Y:174 
[2024/8/22 5:38:52] 物品:强效金创药	怪物:28A04E40魔龙射手	地图:66	X:221	Y:72 
[2024/8/22 5:38:52] 物品:强效魔法药	怪物:28A04E40魔龙射手	地图:66	X:221	Y:72 
[2024/8/22 5:38:53] 物品:强效太阳水	怪物:23610940尸王8	地图:H201	X:107	Y:179 
[2024/8/22 5:38:53] 物品:强效太阳水	怪物:23610940尸王8	地图:H201	X:107	Y:179 
[2024/8/22 5:38:53] 物品:强效太阳水	怪物:23610940尸王8	地图:H201	X:107	Y:179 
[2024/8/22 5:38:53] 物品:强效太阳水	怪物:23610940尸王8	地图:H201	X:107	Y:179 
[2024/8/22 5:38:53] 物品:强效太阳水	怪物:23610940尸王8	地图:H201	X:107	Y:179 
[2024/8/22 5:38:53] 物品:强效金创药	怪物:23610940尸王8	地图:H201	X:107	Y:179 
[2024/8/22 5:38:53] 物品:强效金创药	怪物:23610940尸王8	地图:H201	X:107	Y:179 
[2024/8/22 5:38:53] 物品:强效魔法药	怪物:23610940尸王8	地图:H201	X:107	Y:179 
[2024/8/22 5:38:53] 物品:强效魔法药	怪物:23610940尸王8	地图:H201	X:107	Y:179 
[2024/8/22 5:38:53] 物品:道德戒指	怪物:23610940尸王8	地图:H201	X:107	Y:179 
[2024/8/22 5:38:53] 物品:魅力戒指	怪物:23610940尸王8	地图:H201	X:107	Y:179 
[2024/8/22 5:38:57] 物品:太阳水	怪物:1EF3A170僵尸5	地图:H201	X:104	Y:180 
[2024/8/22 5:39:5] 物品:魔法药(小量)	怪物:1EF3A170僵尸5	地图:H201	X:104	Y:180 
[2024/8/22 5:39:10] 物品:抗拒火环	怪物:2895BB70僵尸10	地图:H201	X:111	Y:187 
