[2024/8/19 16:0:2] 物品:金创药(小量)	怪物:289C2750稻草人	地图:0	X:133	Y:127 
[2024/8/19 16:38:28] 物品:强效魔法药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效金创药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效金创药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效金创药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效金创药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效金创药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效金创药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效魔法药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效魔法药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效魔法药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效魔法药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效魔法药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:强效魔法药	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:28] 物品:魔法长袍(男)	怪物:18263130虹魔猪卫8	地图:H204	X:70	Y:69 
[2024/8/19 16:38:33] 物品:强效太阳水	怪物:0DB9C950祖玛弓箭手8	地图:H204	X:68	Y:65 
[2024/8/19 16:38:40] 物品:强效太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:太阳水	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:金创药(中量)	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:金创药(中量)	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:金创药(中量)	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效金创药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效金创药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效金创药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:魔法药(中量)	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:魔法药(中量)	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:魔法药(中量)	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效魔法药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效魔法药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效魔法药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效金创药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效金创药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效金创药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效金创药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效金创药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效金创药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效魔法药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效魔法药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效魔法药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效魔法药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效魔法药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:40] 物品:强效魔法药	怪物:06340DB0虹魔猪卫8	地图:H204	X:69	Y:65 
[2024/8/19 16:38:41] 物品:太阳水	怪物:05B8D1C0黑野猪8	地图:H002	X:229	Y:86 
[2024/8/19 16:38:53] 物品:布鞋	怪物:2BFEC3F0魔龙射手	地图:612	X:130	Y:49 
[2024/8/19 16:39:1] 物品:强效金创药	怪物:2BAE6B30魔龙破甲兵	地图:62	X:330	Y:163 
[2024/8/19 16:39:1] 物品:强效魔法药	怪物:2BAE6B30魔龙破甲兵	地图:62	X:330	Y:163 
[2024/8/19 16:39:1] 物品:雷电术	怪物:29713AB0僵尸30	地图:D2000	X:125	Y:109 
[2024/8/19 16:39:1] 物品:精神力战法	怪物:29713AB0僵尸30	地图:D2000	X:125	Y:109 
[2024/8/19 16:39:1] 物品:海魂	怪物:29713AB0僵尸30	地图:D2000	X:125	Y:109 
[2024/8/19 16:39:1] 物品:凌风	怪物:29713AB0僵尸30	地图:D2000	X:125	Y:109 
[2024/8/19 16:39:1] 物品:魔鬼项链	怪物:29713AB0僵尸30	地图:D2000	X:125	Y:109 
[2024/8/19 16:39:1] 物品:凤凰明珠	怪物:29713AB0僵尸30	地图:D2000	X:125	Y:109 
[2024/8/19 16:39:1] 物品:坚固手套	怪物:29713AB0僵尸30	地图:D2000	X:125	Y:109 
[2024/8/19 16:39:3] 物品:强效太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:太阳水	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:金创药(中量)	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:金创药(中量)	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:金创药(中量)	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效金创药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效金创药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效金创药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:魔法药(中量)	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:魔法药(中量)	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:魔法药(中量)	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效魔法药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效魔法药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效魔法药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效金创药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效金创药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效金创药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效金创药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效金创药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效金创药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效魔法药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效魔法药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效魔法药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效魔法药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效魔法药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效魔法药	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:红宝石戒指	怪物:1C9DDF00白野猪8	地图:H204	X:57	Y:57 
[2024/8/19 16:39:3] 物品:强效金创药	怪物:2BAA59E0魔龙破甲兵	地图:62	X:335	Y:162 
[2024/8/19 16:39:5] 物品:白色虎齿项链	怪物:290B01A0祖玛弓箭手8	地图:H204	X:57	Y:55 
[2024/8/19 16:39:5] 物品:死神手套	怪物:290B01A0祖玛弓箭手8	地图:H204	X:57	Y:55 
[2024/8/19 16:39:7] 物品:金创药(小量)	怪物:2CA5E380僵尸3	地图:D401	X:23	Y:143 
[2024/8/19 16:39:25] 物品:强效魔法药	怪物:2BB0D870魔龙破甲兵	地图:62	X:341	Y:159 
[2024/8/19 16:39:28] 物品:太阳水	怪物:187F01C0黑野猪8	地图:H002	X:212	Y:106 
[2024/8/19 16:39:31] 物品:魔法药(小量)	怪物:30AE0A20僵尸3	地图:D2000	X:149	Y:113 
[2024/8/19 16:39:31] 物品:骷髅头盔	怪物:2C85F5B0魔龙邪眼1	地图:613	X:122	Y:153 
[2024/8/19 16:39:35] 物品:强效金创药	怪物:0D38A8B0魔龙刀兵	地图:62	X:342	Y:159 
[2024/8/19 16:39:38] 物品:强效太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:太阳水	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:金创药(中量)	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:金创药(中量)	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:金创药(中量)	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效金创药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效金创药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效金创药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:魔法药(中量)	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:魔法药(中量)	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:魔法药(中量)	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效魔法药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效魔法药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效魔法药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效金创药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效金创药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效金创药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效金创药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效金创药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效金创药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效魔法药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效魔法药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效魔法药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效魔法药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效魔法药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:强效魔法药	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:生命项链	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:38] 物品:魔法手镯	怪物:2B4057F0白野猪8	地图:H204	X:62	Y:38 
[2024/8/19 16:39:46] 物品:道士头盔	怪物:2F4BA440魔龙邪眼1	地图:621	X:317	Y:159 
[2024/8/19 16:39:49] 物品:魔法长袍(男)	怪物:2BBDC8A0魔龙刺蛙1	地图:621	X:314	Y:162 
[2024/8/19 16:39:49] 物品:金创药(小量)	怪物:27995A60僵尸3	地图:D2000	X:149	Y:121 
[2024/8/19 16:39:49] 物品:魔法药(小量)	怪物:27995A60僵尸3	地图:D2000	X:149	Y:121 
[2024/8/19 16:39:52] 物品:强效太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:太阳水	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:金创药(中量)	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:金创药(中量)	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:金创药(中量)	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效金创药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效金创药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效金创药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:魔法药(中量)	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:魔法药(中量)	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:魔法药(中量)	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效魔法药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效魔法药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效魔法药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效金创药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效金创药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效金创药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效金创药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效金创药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效金创药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效魔法药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效魔法药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效魔法药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效魔法药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效魔法药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:强效魔法药	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:39:52] 物品:修罗	怪物:1CAFDC70虹魔猪卫8	地图:H204	X:68	Y:28 
[2024/8/19 16:40:1] 物品:蛇眼戒指	怪物:22526D80祖玛雕像8	地图:H204	X:77	Y:37 
[2024/8/19 16:40:1] 物品:珊瑚戒指	怪物:22526D80祖玛雕像8	地图:H204	X:77	Y:37 
[2024/8/19 16:40:7] 物品:道士手镯	怪物:2F297130祖玛弓箭手8	地图:H204	X:82	Y:42 
[2024/8/19 16:40:17] 物品:鹿皮靴	怪物:2C243800魔龙破甲兵	地图:622	X:248	Y:92 
[2024/8/19 16:40:19] 物品:强效太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:强效太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:强效太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:强效太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:强效太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:强效太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:强效太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:强效太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:强效太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:强效太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 16:40:19] 物品:太阳水	怪物:17E54200白野猪8	地图:H204	X:87	Y:47 
