[2024/8/21 2:0:32] 物品:魔法长袍(男)	怪物:2585E9C0祖玛雕像8	地图:H204	X:60	Y:58 
[2024/8/21 2:36:37] 物品:蓝翡翠项链	怪物:2AAC29B0白野猪8	地图:H204	X:83	Y:43 
[2024/8/21 2:36:37] 物品:竹笛	怪物:2AAC29B0白野猪8	地图:H204	X:83	Y:43 
[2024/8/21 2:36:41] 物品:蛇眼戒指	怪物:2385BA50祖玛卫士8	地图:H204	X:85	Y:44 
[2024/8/21 2:36:41] 物品:金戒指	怪物:2385BA50祖玛卫士8	地图:H204	X:85	Y:44 
[2024/8/21 2:36:41] 物品:强效金创药	怪物:28C72EB0祖玛卫士8	地图:H204	X:85	Y:42 
[2024/8/21 2:36:41] 物品:魔法长袍(男)	怪物:28C72EB0祖玛卫士8	地图:H204	X:85	Y:42 
[2024/8/21 2:36:41] 物品:黑色水晶戒指	怪物:28C72EB0祖玛卫士8	地图:H204	X:85	Y:42 
[2024/8/21 2:36:41] 物品:魔法药(小量)	怪物:163964A0森林雪人	地图:1	X:138	Y:290 
[2024/8/21 2:36:44] 物品:太阳水	怪物:166F5680森林雪人	地图:1	X:134	Y:290 
[2024/8/21 2:36:47] 物品:魔法药(小量)	怪物:16399100森林雪人	地图:1	X:113	Y:290 
[2024/8/21 2:36:47] 物品:牛角戒指	怪物:16399100森林雪人	地图:1	X:113	Y:290 
[2024/8/21 2:36:51] 物品:强效太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:太阳水	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效金创药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效金创药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效金创药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效金创药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效金创药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效金创药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效金创药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效金创药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效金创药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效金创药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效魔法药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效魔法药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效魔法药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效魔法药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效魔法药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效魔法药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效魔法药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效魔法药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效魔法药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:51] 物品:强效魔法药	怪物:23655EA0虹魔蝎卫8	地图:H204	X:82	Y:41 
[2024/8/21 2:36:56] 物品:偃月	怪物:2AB27C00祖玛雕像8	地图:H204	X:80	Y:38 
[2024/8/21 2:36:56] 物品:竹笛	怪物:2AB27C00祖玛雕像8	地图:H204	X:80	Y:38 
[2024/8/21 2:37:4] 物品:金创药(小量)	怪物:1645D790森林雪人	地图:1	X:90	Y:286 
[2024/8/21 2:37:16] 物品:金创药(小量)	怪物:15334B00山洞蝙蝠	地图:D021	X:75	Y:72 
[2024/8/21 2:37:17] 物品:强效太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:太阳水	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效金创药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效金创药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效金创药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效金创药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效金创药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效金创药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效金创药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效金创药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效金创药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效金创药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效魔法药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效魔法药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效魔法药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效魔法药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效魔法药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效魔法药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效魔法药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效魔法药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效魔法药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:17] 物品:强效魔法药	怪物:2ACA8570虹魔蝎卫8	地图:H204	X:69	Y:33 
[2024/8/21 2:37:21] 物品:金创药(小量)	怪物:153240C0山洞蝙蝠	地图:D021	X:73	Y:69 
[2024/8/21 2:37:24] 物品:强效金创药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效金创药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效金创药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效魔法药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效魔法药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效金创药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效金创药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效金创药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效金创药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效金创药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效魔法药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效魔法药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效金创药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效金创药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效魔法药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:强效魔法药	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:思贝儿手镯	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:24] 物品:辟邪手镯	怪物:2AB43EA0暗之牛魔王8	地图:H204	X:68	Y:33 
[2024/8/21 2:37:30] 物品:强效太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:强效太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:强效太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:强效太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:强效太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:太阳水	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:金创药(中量)	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:金创药(中量)	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:强效金创药	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:强效金创药	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:强效金创药	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:魔法药(中量)	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:魔法药(中量)	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:强效魔法药	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:强效魔法药	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:强效魔法药	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:白色虎齿项链	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:半月弯刀	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:召唤神兽	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:30] 物品:集体隐身术	怪物:2AB1E0B0沃玛卫士8	地图:H204	X:68	Y:34 
[2024/8/21 2:37:31] 物品:强效太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:太阳水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:金创药(中量)	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:金创药(中量)	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效金创药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效金创药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效金创药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:魔法药(中量)	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:魔法药(中量)	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效魔法药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效魔法药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效魔法药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效金创药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效金创药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效金创药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效金创药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效金创药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效魔法药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效魔法药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效魔法药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效魔法药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:强效魔法药	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:攻击神水	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:幽灵手套	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:道士手镯	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:魔法盾	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:31] 物品:神圣战甲术	怪物:25E2CFE0邪恶钳虫8	地图:H004	X:46	Y:148 
[2024/8/21 2:37:37] 物品:蛇眼戒指	怪物:256DBB20祖玛卫士8	地图:H204	X:66	Y:33 
[2024/8/21 2:37:37] 物品:道德戒指	怪物:256DBB20祖玛卫士8	地图:H204	X:66	Y:33 
[2024/8/21 2:37:38] 物品:琥珀项链	怪物:2BD879F0祖玛雕像8	地图:H204	X:68	Y:34 
[2024/8/21 2:38:5] 物品:万年雪霜	怪物:25F27560变异史莱姆8	地图:H004	X:43	Y:150 
[2024/8/21 2:38:5] 物品:绿宝石矿	怪物:25F27560变异史莱姆8	地图:H004	X:43	Y:150 
[2024/8/21 2:38:11] 物品:强效太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:太阳水	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:金创药(中量)	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:金创药(中量)	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:金创药(中量)	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效金创药	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效金创药	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效金创药	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:魔法药(中量)	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:魔法药(中量)	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:魔法药(中量)	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效魔法药	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效魔法药	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效魔法药	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效金创药	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效金创药	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
[2024/8/21 2:38:11] 物品:强效金创药	怪物:25738A70白野猪8	地图:H204	X:81	Y:23 
