[2024/8/19 21:0:3] 物品:蛇眼戒指	怪物:0D725750祖玛卫士8	地图:H204	X:70	Y:75 
[2024/8/19 21:23:58] 物品:太阳水	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:太阳水	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:太阳水	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:太阳水	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:金创药(中量)	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:金创药(中量)	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:金创药(中量)	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效金创药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效金创药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效金创药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:魔法药(中量)	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:魔法药(中量)	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:魔法药(中量)	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效魔法药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效魔法药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效魔法药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效金创药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效金创药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效金创药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效金创药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效金创药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效金创药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效魔法药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效魔法药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效魔法药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效魔法药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效魔法药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:强效魔法药	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:幽灵项链	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:23:58] 物品:竹笛	怪物:2786D390白野猪8	地图:H204	X:68	Y:66 
[2024/8/19 21:24:2] 物品:强效太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:太阳水	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:金创药(中量)	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:金创药(中量)	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:金创药(中量)	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效金创药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效金创药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效金创药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:魔法药(中量)	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:魔法药(中量)	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:魔法药(中量)	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效魔法药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效魔法药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效魔法药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效金创药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效金创药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效金创药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效金创药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效金创药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效金创药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效魔法药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效魔法药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效魔法药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效魔法药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效魔法药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:强效魔法药	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:魔法长袍(男)	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:道士手镯	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:2] 物品:金戒指	怪物:28F3E460虹魔猪卫8	地图:H204	X:78	Y:28 
[2024/8/19 21:24:7] 物品:蓝翡翠项链	怪物:21FA7AD0祖玛弓箭手8	地图:H204	X:66	Y:62 
[2024/8/19 21:24:7] 物品:道德戒指	怪物:21FA7AD0祖玛弓箭手8	地图:H204	X:66	Y:62 
[2024/8/19 21:24:10] 物品:强效太阳水	怪物:225D17D0尸王8	地图:H201	X:162	Y:80 
[2024/8/19 21:24:10] 物品:强效太阳水	怪物:225D17D0尸王8	地图:H201	X:162	Y:80 
[2024/8/19 21:24:10] 物品:强效太阳水	怪物:225D17D0尸王8	地图:H201	X:162	Y:80 
[2024/8/19 21:24:10] 物品:强效太阳水	怪物:225D17D0尸王8	地图:H201	X:162	Y:80 
[2024/8/19 21:24:10] 物品:强效太阳水	怪物:225D17D0尸王8	地图:H201	X:162	Y:80 
[2024/8/19 21:24:10] 物品:强效金创药	怪物:225D17D0尸王8	地图:H201	X:162	Y:80 
[2024/8/19 21:24:10] 物品:强效金创药	怪物:225D17D0尸王8	地图:H201	X:162	Y:80 
[2024/8/19 21:24:10] 物品:强效魔法药	怪物:225D17D0尸王8	地图:H201	X:162	Y:80 
[2024/8/19 21:24:10] 物品:强效魔法药	怪物:225D17D0尸王8	地图:H201	X:162	Y:80 
[2024/8/19 21:24:11] 物品:诱惑之光	怪物:29B90F60恶灵尸王	地图:H201	X:78	Y:172 
[2024/8/19 21:24:11] 物品:瞬息移动	怪物:29B90F60恶灵尸王	地图:H201	X:78	Y:172 
[2024/8/19 21:24:12] 物品:强效太阳水	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:12] 物品:强效太阳水	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:12] 物品:强效太阳水	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:12] 物品:强效太阳水	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:12] 物品:强效太阳水	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:12] 物品:强效金创药	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:12] 物品:强效金创药	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:12] 物品:强效魔法药	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:12] 物品:强效魔法药	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:12] 物品:骷髅戒指	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:12] 物品:凝霜	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:12] 物品:黑檀手镯	怪物:23CDB650尸王8	地图:H201	X:162	Y:78 
[2024/8/19 21:24:13] 物品:金创药(小量)	怪物:1D903050僵尸5	地图:H201	X:164	Y:79 
[2024/8/19 21:24:14] 物品:诱惑之光	怪物:0DBE3410恶灵尸王	地图:H201	X:162	Y:79 
[2024/8/19 21:24:15] 物品:魔法药(小量)	怪物:30CFCCA0僵尸4	地图:H201	X:164	Y:80 
[2024/8/19 21:24:16] 物品:强效太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:太阳水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:金创药(中量)	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:金创药(中量)	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:金创药(中量)	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效金创药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效金创药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效金创药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:魔法药(中量)	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:魔法药(中量)	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:魔法药(中量)	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效魔法药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效魔法药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效魔法药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效金创药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效金创药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效金创药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效金创药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效金创药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效金创药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效魔法药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效魔法药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效魔法药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效魔法药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效魔法药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:强效魔法药	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:HP强化药水	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:16] 物品:魔法长袍(女)	怪物:31F58E80虹魔猪卫8	地图:H204	X:78	Y:26 
[2024/8/19 21:24:18] 物品:集体隐身术	怪物:1A5BC2E0恶灵尸王	地图:H201	X:77	Y:174 
[2024/8/19 21:24:18] 物品:诱惑之光	怪物:1A5BC2E0恶灵尸王	地图:H201	X:77	Y:174 
[2024/8/19 21:24:22] 物品:金创药(小量)	怪物:31EC3350僵尸5	地图:H201	X:165	Y:87 
[2024/8/19 21:24:24] 物品:魔法药(小量)	怪物:276E95E0僵尸5	地图:H201	X:166	Y:87 
[2024/8/19 21:24:29] 物品:强效太阳水	怪物:23E13130恶灵尸王	地图:H201	X:166	Y:87 
[2024/8/19 21:24:29] 物品:神圣战甲术	怪物:23E13130恶灵尸王	地图:H201	X:166	Y:87 
[2024/8/19 21:24:29] 物品:爆裂火焰	怪物:23E13130恶灵尸王	地图:H201	X:166	Y:87 
[2024/8/19 21:24:29] 物品:隐身术	怪物:23E13130恶灵尸王	地图:H201	X:166	Y:87 
[2024/8/19 21:24:29] 物品:瞬息移动	怪物:23E13130恶灵尸王	地图:H201	X:166	Y:87 
[2024/8/19 21:24:29] 物品:魅力戒指	怪物:28C08010钳虫8	地图:H004	X:65	Y:84 
[2024/8/19 21:24:29] 物品:施毒术	怪物:284C39F0僵尸1	地图:H201	X:164	Y:88 
[2024/8/19 21:24:30] 物品:强效太阳水	怪物:1C4D7DC0尸王8	地图:H201	X:77	Y:172 
[2024/8/19 21:24:30] 物品:强效太阳水	怪物:1C4D7DC0尸王8	地图:H201	X:77	Y:172 
[2024/8/19 21:24:30] 物品:强效太阳水	怪物:1C4D7DC0尸王8	地图:H201	X:77	Y:172 
[2024/8/19 21:24:30] 物品:强效太阳水	怪物:1C4D7DC0尸王8	地图:H201	X:77	Y:172 
[2024/8/19 21:24:30] 物品:强效太阳水	怪物:1C4D7DC0尸王8	地图:H201	X:77	Y:172 
[2024/8/19 21:24:30] 物品:强效金创药	怪物:1C4D7DC0尸王8	地图:H201	X:77	Y:172 
[2024/8/19 21:24:30] 物品:强效金创药	怪物:1C4D7DC0尸王8	地图:H201	X:77	Y:172 
[2024/8/19 21:24:30] 物品:强效魔法药	怪物:1C4D7DC0尸王8	地图:H201	X:77	Y:172 
[2024/8/19 21:24:30] 物品:强效魔法药	怪物:1C4D7DC0尸王8	地图:H201	X:77	Y:172 
[2024/8/19 21:24:30] 物品:魔力手镯	怪物:1C4D7DC0尸王8	地图:H201	X:77	Y:172 
[2024/8/19 21:24:30] 物品:金手镯	怪物:051E2230祖玛卫士8	地图:H204	X:84	Y:43 
[2024/8/19 21:24:30] 物品:降妖除魔戒指	怪物:051E2230祖玛卫士8	地图:H204	X:84	Y:43 
[2024/8/19 21:24:34] 物品:金创药(小量)	怪物:30CFCCA0僵尸4	地图:H201	X:165	Y:84 
[2024/8/19 21:24:39] 物品:强效太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:太阳水	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:金创药(中量)	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:金创药(中量)	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:金创药(中量)	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效金创药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效金创药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效金创药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:魔法药(中量)	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:魔法药(中量)	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:魔法药(中量)	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效魔法药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效魔法药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效魔法药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效金创药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效金创药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效金创药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效金创药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效金创药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效金创药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效魔法药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效魔法药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效魔法药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效魔法药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效魔法药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:强效魔法药	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:灵魂战衣(男)	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:39] 物品:凝霜	怪物:208E38E0白野猪8	地图:H204	X:87	Y:47 
[2024/8/19 21:24:46] 物品:重盔甲(男)	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:魔法长袍(男)	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:金戒指	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:蓝翡翠项链	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:黑檀手镯	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:降魔	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:蛇眼戒指	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:珍珠戒指	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:破魂	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:斩马刀	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:白金项链	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:小手镯	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:强效太阳水	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:强效太阳水	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:强效太阳水	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:强效太阳水	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:太阳水	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:太阳水	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:太阳水	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:太阳水	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
[2024/8/19 21:24:46] 物品:强效金创药	怪物:2753E310牛魔法师0	地图:D2078	X:152	Y:112 
