[2024/8/21 0:0:0] 物品:魔法药(小量)	怪物:2334F420僵尸5	地图:H201	X:77	Y:73 
[2024/8/21 0:37:41] 物品:太阳水	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:太阳水	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:太阳水	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:太阳水	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:太阳水	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:金创药(中量)	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:金创药(中量)	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:金创药(中量)	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效金创药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效金创药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效金创药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:魔法药(中量)	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:魔法药(中量)	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:魔法药(中量)	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效魔法药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效魔法药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效魔法药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效金创药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效金创药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效金创药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效金创药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效金创药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效金创药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效魔法药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效魔法药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效魔法药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效魔法药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效魔法药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:强效魔法药	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:虹魔戒指	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:41] 物品:思贝儿手镯	怪物:28BB8E00虹魔猪卫8	地图:H204	X:67	Y:27 
[2024/8/21 0:37:42] 物品:强效太阳水	怪物:2D2DDFF0牛魔祭司8	地图:H010	X:316	Y:143 
[2024/8/21 0:37:42] 物品:强效太阳水	怪物:2D2DDFF0牛魔祭司8	地图:H010	X:316	Y:143 
[2024/8/21 0:37:42] 物品:金戒指	怪物:2D2DDFF0牛魔祭司8	地图:H010	X:316	Y:143 
[2024/8/21 0:37:43] 物品:强效太阳水	怪物:2D2F6DD0牛魔祭司8	地图:H010	X:316	Y:143 
[2024/8/21 0:37:43] 物品:强效金创药	怪物:2D2F6DD0牛魔祭司8	地图:H010	X:316	Y:143 
[2024/8/21 0:37:43] 物品:强效金创药	怪物:2D2F6DD0牛魔祭司8	地图:H010	X:316	Y:143 
[2024/8/21 0:37:43] 物品:灯笼项链	怪物:2D2F6DD0牛魔祭司8	地图:H010	X:316	Y:143 
[2024/8/21 0:37:44] 物品:骷髅头盔	怪物:2ACF38B0祖玛弓箭手8	地图:H204	X:64	Y:21 
[2024/8/21 0:37:46] 物品:强效太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:太阳水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:金创药(中量)	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:金创药(中量)	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:金创药(中量)	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效金创药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效金创药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效金创药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:魔法药(中量)	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:魔法药(中量)	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:魔法药(中量)	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效魔法药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效魔法药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效魔法药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效金创药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效金创药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效金创药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效金创药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效金创药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效金创药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效魔法药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效魔法药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效魔法药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效魔法药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效魔法药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:强效魔法药	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:攻击力药水	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:46] 物品:道德戒指	怪物:2AD2EFC0白野猪8	地图:H204	X:63	Y:23 
[2024/8/21 0:37:49] 物品:小手镯	怪物:2A8D9EE0祖玛弓箭手83	地图:H008	X:33	Y:14 
[2024/8/21 0:37:50] 物品:魔力手镯	怪物:2325F3C0祖玛雕像8	地图:H204	X:61	Y:20 
[2024/8/21 0:37:50] 物品:蓝色水晶戒指	怪物:2C68BDE0祖玛卫士8	地图:H204	X:43	Y:53 
[2024/8/21 0:37:50] 物品:金戒指	怪物:2C68BDE0祖玛卫士8	地图:H204	X:43	Y:53 
[2024/8/21 0:37:51] 物品:魔法长袍(男)	怪物:25AF9500蜈蚣8	地图:H004	X:62	Y:168 
[2024/8/21 0:37:53] 物品:灵魂战衣(男)	怪物:2592FFB0祖玛卫士8	地图:H204	X:44	Y:50 
[2024/8/21 0:37:53] 物品:魔法手镯	怪物:2592FFB0祖玛卫士8	地图:H204	X:44	Y:50 
[2024/8/21 0:37:53] 物品:重盔甲(女)	怪物:25A24A80祖玛雕像8	地图:H204	X:44	Y:48 
[2024/8/21 0:37:53] 物品:魔法长袍(女)	怪物:25A24A80祖玛雕像8	地图:H204	X:44	Y:48 
[2024/8/21 0:37:54] 物品:白金项链	怪物:28B882B0祖玛雕像8	地图:H204	X:61	Y:20 
[2024/8/21 0:37:54] 物品:魔力手镯	怪物:28B882B0祖玛雕像8	地图:H204	X:61	Y:20 
[2024/8/21 0:37:54] 物品:道士手镯	怪物:2C4C5380祖玛卫士8	地图:H204	X:63	Y:20 
[2024/8/21 0:37:55] 物品:蓝翡翠项链	怪物:234580F0牛魔法师8	地图:H010	X:325	Y:140 
[2024/8/21 0:37:56] 物品:灵魂战衣(女)	怪物:233458D0祖玛弓箭手8	地图:H204	X:45	Y:47 
[2024/8/21 0:37:58] 物品:魔法长袍(男)	怪物:250ABCD0祖玛雕像8	地图:H204	X:45	Y:49 
[2024/8/21 0:38:2] 物品:强效太阳水	怪物:24666E80牛魔祭司0	地图:H010	X:328	Y:136 
[2024/8/21 0:38:2] 物品:强效太阳水	怪物:24666E80牛魔祭司0	地图:H010	X:328	Y:136 
[2024/8/21 0:38:2] 物品:强效太阳水	怪物:24666E80牛魔祭司0	地图:H010	X:328	Y:136 
[2024/8/21 0:38:2] 物品:强效太阳水	怪物:24666E80牛魔祭司0	地图:H010	X:328	Y:136 
[2024/8/21 0:38:2] 物品:太阳水	怪物:24666E80牛魔祭司0	地图:H010	X:328	Y:136 
[2024/8/21 0:38:2] 物品:斩马刀	怪物:24666E80牛魔祭司0	地图:H010	X:328	Y:136 
[2024/8/21 0:38:4] 物品:魔法药（小量）	怪物:060AE5A0虎蛇	地图:2	X:489	Y:468 
[2024/8/21 0:38:7] 物品:道士头盔	怪物:2C8EDBF0祖玛弓箭手83	地图:H008	X:33	Y:22 
[2024/8/21 0:38:8] 物品:强效太阳水	怪物:25868530牛魔将军0	地图:H010	X:331	Y:134 
[2024/8/21 0:38:8] 物品:强效太阳水	怪物:25868530牛魔将军0	地图:H010	X:331	Y:134 
[2024/8/21 0:38:8] 物品:太阳水	怪物:25868530牛魔将军0	地图:H010	X:331	Y:134 
[2024/8/21 0:38:8] 物品:太阳水	怪物:25868530牛魔将军0	地图:H010	X:331	Y:134 
[2024/8/21 0:38:8] 物品:太阳水	怪物:25868530牛魔将军0	地图:H010	X:331	Y:134 
[2024/8/21 0:38:8] 物品:辟邪手镯	怪物:25868530牛魔将军0	地图:H010	X:331	Y:134 
[2024/8/21 0:38:10] 物品:黑檀手镯	怪物:245EA580祖玛卫士8	地图:H204	X:50	Y:44 
[2024/8/21 0:38:13] 物品:魔法长袍(女)	怪物:25618F00祖玛弓箭手8	地图:H204	X:53	Y:44 
[2024/8/21 0:38:13] 物品:半月	怪物:25618F00祖玛弓箭手8	地图:H204	X:53	Y:44 
[2024/8/21 0:38:14] 物品:强效太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:太阳水	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:金创药(中量)	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:金创药(中量)	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:金创药(中量)	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效金创药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效金创药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效金创药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:魔法药(中量)	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:魔法药(中量)	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:魔法药(中量)	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效魔法药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效魔法药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效魔法药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效金创药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效金创药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效金创药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效金创药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效金创药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效金创药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效魔法药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效魔法药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效魔法药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效魔法药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效魔法药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:14] 物品:强效魔法药	怪物:2A8E6690白野猪8	地图:H204	X:66	Y:36 
[2024/8/21 0:38:15] 物品:强效太阳水	怪物:2591C910牛魔将军0	地图:H010	X:332	Y:132 
[2024/8/21 0:38:15] 物品:强效太阳水	怪物:2591C910牛魔将军0	地图:H010	X:332	Y:132 
[2024/8/21 0:38:15] 物品:太阳水	怪物:2591C910牛魔将军0	地图:H010	X:332	Y:132 
[2024/8/21 0:38:15] 物品:太阳水	怪物:2591C910牛魔将军0	地图:H010	X:332	Y:132 
[2024/8/21 0:38:15] 物品:重盔甲(男)	怪物:2591C910牛魔将军0	地图:H010	X:332	Y:132 
[2024/8/21 0:38:17] 物品:强效魔法药	怪物:2344A310祖玛弓箭手83	地图:H008	X:32	Y:27 
[2024/8/21 0:38:17] 物品:红宝石戒指	怪物:2344A310祖玛弓箭手83	地图:H008	X:32	Y:27 
[2024/8/21 0:38:17] 物品:强效太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:太阳水	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:金创药(中量)	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:金创药(中量)	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:金创药(中量)	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效金创药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效金创药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效金创药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:魔法药(中量)	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:魔法药(中量)	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:魔法药(中量)	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效魔法药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效魔法药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效魔法药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效金创药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效金创药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效金创药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效金创药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效金创药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效金创药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效魔法药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效魔法药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效魔法药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效魔法药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效魔法药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:强效魔法药	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:重盔甲(女)	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:17] 物品:蓝翡翠项链	怪物:25A9D870虹魔猪卫8	地图:H204	X:65	Y:35 
[2024/8/21 0:38:18] 物品:强效金创药	怪物:2C59CD50祖玛弓箭手8	地图:H204	X:55	Y:49 
[2024/8/21 0:38:19] 物品:强效太阳水	怪物:25A80800牛魔将军0	地图:H010	X:332	Y:131 
[2024/8/21 0:38:19] 物品:强效太阳水	怪物:25A80800牛魔将军0	地图:H010	X:332	Y:131 
[2024/8/21 0:38:19] 物品:强效太阳水	怪物:25A80800牛魔将军0	地图:H010	X:332	Y:131 
[2024/8/21 0:38:19] 物品:强效太阳水	怪物:25A80800牛魔将军0	地图:H010	X:332	Y:131 
[2024/8/21 0:38:19] 物品:太阳水	怪物:25A80800牛魔将军0	地图:H010	X:332	Y:131 
[2024/8/21 0:38:19] 物品:太阳水	怪物:25A80800牛魔将军0	地图:H010	X:332	Y:131 
[2024/8/21 0:38:19] 物品:太阳水	怪物:25A80800牛魔将军0	地图:H010	X:332	Y:131 
[2024/8/21 0:38:20] 物品:死神手套	怪物:236E6E80祖玛弓箭手83	地图:H008	X:37	Y:29 
[2024/8/21 0:38:26] 物品:偃月	怪物:25AE8AC0牛魔法师8	地图:H010	X:330	Y:130 
[2024/8/21 0:38:27] 物品:强效太阳水	怪物:2AC342A0牛魔将军8	地图:H010	X:331	Y:130 
[2024/8/21 0:38:27] 物品:白色虎齿项链	怪物:2AC342A0牛魔将军8	地图:H010	X:331	Y:130 
[2024/8/21 0:38:35] 物品:强效太阳水	怪物:2C24FD80虹魔猪卫8	地图:H204	X:58	Y:57 
[2024/8/21 0:38:35] 物品:强效太阳水	怪物:2C24FD80虹魔猪卫8	地图:H204	X:58	Y:57 
[2024/8/21 0:38:35] 物品:强效太阳水	怪物:2C24FD80虹魔猪卫8	地图:H204	X:58	Y:57 
[2024/8/21 0:38:35] 物品:强效太阳水	怪物:2C24FD80虹魔猪卫8	地图:H204	X:58	Y:57 
[2024/8/21 0:38:35] 物品:强效太阳水	怪物:2C24FD80虹魔猪卫8	地图:H204	X:58	Y:57 
[2024/8/21 0:38:35] 物品:强效太阳水	怪物:2C24FD80虹魔猪卫8	地图:H204	X:58	Y:57 
[2024/8/21 0:38:35] 物品:强效太阳水	怪物:2C24FD80虹魔猪卫8	地图:H204	X:58	Y:57 
[2024/8/21 0:38:35] 物品:强效太阳水	怪物:2C24FD80虹魔猪卫8	地图:H204	X:58	Y:57 
[2024/8/21 0:38:35] 物品:强效太阳水	怪物:2C24FD80虹魔猪卫8	地图:H204	X:58	Y:57 
[2024/8/21 0:38:35] 物品:强效太阳水	怪物:2C24FD80虹魔猪卫8	地图:H204	X:58	Y:57 
