[2024/8/22 17:0:4] 物品:生铁戒指	怪物:242583F0祖玛雕像8	地图:H204	X:69	Y:27 
[2024/8/22 17:22:14] 物品:强效魔法药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效金创药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效金创药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效金创药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效金创药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效金创药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效金创药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效魔法药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效魔法药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效魔法药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效魔法药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效魔法药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:强效魔法药	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:魔法力药水	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:夏普儿手镯	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:白金项链	怪物:2580C9F0白野猪8	地图:H204	X:68	Y:28 
[2024/8/22 17:22:14] 物品:灯笼项链	怪物:19C6CDC0祖玛雕像8	地图:H204	X:71	Y:28 
[2024/8/22 17:22:16] 物品:坚固手套	怪物:129B50C0祖玛卫士8	地图:H204	X:67	Y:28 
[2024/8/22 17:22:20] 物品:金创药(中量)	怪物:1B5B1C70祖玛雕像83	地图:H008	X:36	Y:69 
[2024/8/22 17:22:20] 物品:魔法药(中量)	怪物:1B5B1C70祖玛雕像83	地图:H008	X:36	Y:69 
[2024/8/22 17:22:20] 物品:蛇眼戒指	怪物:1B5B1C70祖玛雕像83	地图:H008	X:36	Y:69 
[2024/8/22 17:22:27] 物品:魔法药(中量)	怪物:11F94C50祖玛雕像83	地图:H008	X:35	Y:71 
[2024/8/22 17:22:30] 物品:强效太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:太阳水	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:金创药(中量)	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:金创药(中量)	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:金创药(中量)	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效金创药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效金创药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效金创药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:魔法药(中量)	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:魔法药(中量)	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:魔法药(中量)	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效魔法药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效魔法药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效魔法药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效金创药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效金创药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效金创药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效金创药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效金创药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效金创药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效魔法药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效魔法药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效魔法药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效魔法药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效魔法药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:强效魔法药	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:30] 物品:骷髅头盔	怪物:2B6105F0白野猪8	地图:H204	X:59	Y:19 
[2024/8/22 17:22:34] 物品:魅力戒指	怪物:268DBEE0祖玛卫士8	地图:H204	X:57	Y:17 
[2024/8/22 17:22:41] 物品:强效太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:太阳水	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:金创药(中量)	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:金创药(中量)	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:金创药(中量)	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效金创药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效金创药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效金创药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:魔法药(中量)	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:魔法药(中量)	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:魔法药(中量)	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效魔法药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效魔法药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效魔法药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效金创药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效金创药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效金创药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效金创药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效金创药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效金创药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效魔法药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效魔法药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效魔法药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效魔法药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效魔法药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:强效魔法药	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:41] 物品:魅力戒指	怪物:247EA270白野猪8	地图:H204	X:56	Y:16 
[2024/8/22 17:22:51] 物品:太阳水	怪物:291BC950黑色恶蛆8	地图:H004	X:64	Y:120 
[2024/8/22 17:22:57] 物品:太阳水	怪物:23C8EC70黑色恶蛆8	地图:H004	X:64	Y:119 
[2024/8/22 17:23:3] 物品:强效太阳水	怪物:1ED44390祖玛弓箭手8	地图:H204	X:47	Y:14 
[2024/8/22 17:23:11] 物品:竹笛	怪物:2B136F00祖玛弓箭手83	地图:H008	X:21	Y:68 
[2024/8/22 17:23:15] 物品:强效太阳水	怪物:28B38610祖玛卫士8	地图:H204	X:50	Y:9 
[2024/8/22 17:23:15] 物品:灵魂战衣(女)	怪物:28B38610祖玛卫士8	地图:H204	X:50	Y:9 
[2024/8/22 17:23:15] 物品:珊瑚戒指	怪物:28B38610祖玛卫士8	地图:H204	X:50	Y:9 
[2024/8/22 17:23:21] 物品:强效太阳水	怪物:257A61C0虹魔蝎卫80	地图:H008	X:18	Y:69 
[2024/8/22 17:23:21] 物品:强效太阳水	怪物:257A61C0虹魔蝎卫80	地图:H008	X:18	Y:69 
[2024/8/22 17:23:41] 物品:强效太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:太阳水	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:金创药(中量)	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:金创药(中量)	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:金创药(中量)	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效金创药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效金创药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效金创药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:魔法药(中量)	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:魔法药(中量)	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:魔法药(中量)	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效魔法药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效魔法药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效魔法药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效金创药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效金创药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效金创药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效金创药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效金创药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效金创药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效魔法药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效魔法药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效魔法药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效魔法药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效魔法药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:强效魔法药	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:41] 物品:金戒指	怪物:288953A0虹魔猪卫8	地图:H204	X:77	Y:26 
[2024/8/22 17:23:42] 物品:强效太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:太阳水	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:金创药(中量)	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:金创药(中量)	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:金创药(中量)	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效金创药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效金创药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效金创药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:魔法药(中量)	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:魔法药(中量)	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:魔法药(中量)	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效魔法药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效魔法药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效魔法药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效金创药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效金创药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效金创药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效金创药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效金创药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效金创药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效魔法药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效魔法药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效魔法药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效魔法药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效魔法药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:强效魔法药	怪物:2B3FD010虹魔猪卫8	地图:H204	X:77	Y:24 
[2024/8/22 17:23:42] 物品:龙之手镯	怪物:11202400祖玛弓箭手83	地图:H008	X:23	Y:64 
[2024/8/22 17:23:47] 物品:绿宝石矿	怪物:29AA46F0变异史莱姆8	地图:H004	X:54	Y:141 
[2024/8/22 17:23:53] 物品:降妖除魔戒指	怪物:2802F8D0祖玛弓箭手83	地图:H008	X:17	Y:57 
[2024/8/22 17:23:56] 物品:强效太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:太阳水	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:金创药(中量)	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:金创药(中量)	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:金创药(中量)	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效金创药	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效金创药	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:强效金创药	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
[2024/8/22 17:23:56] 物品:魔法药(中量)	怪物:1E7F2A90白野猪8	地图:H204	X:80	Y:19 
