[2024/8/19 17:0:2] 物品:道德戒指	怪物:2DD03840祖玛卫士8	地图:H204	X:36	Y:62 
[2024/8/19 17:29:19] 物品:疗伤药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效太阳水	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效金创药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效金创药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效金创药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效金创药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效金创药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效金创药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效金创药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效金创药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效金创药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效金创药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效魔法药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效魔法药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效魔法药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效魔法药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效魔法药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效魔法药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效魔法药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效魔法药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效魔法药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:强效魔法药	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:祝福油	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:19] 物品:祝福油	怪物:2AFCB340红蛇王	地图:H106	X:60	Y:146 
[2024/8/19 17:29:40] 物品:红蛇果	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:疗伤药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:疗伤药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:疗伤药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:疗伤药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效太阳水	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效金创药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效金创药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效金创药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效金创药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效金创药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效金创药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效金创药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效金创药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效金创药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效金创药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效魔法药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效魔法药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效魔法药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效魔法药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效魔法药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效魔法药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效魔法药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效魔法药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效魔法药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:强效魔法药	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:祝福油	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:29:40] 物品:祝福油	怪物:2AF84930红蛇王	地图:H106	X:60	Y:144 
[2024/8/19 17:30:9] 物品:重盔甲(男)	怪物:0B871280黑野猪8	地图:H002	X:317	Y:72 
[2024/8/19 17:30:45] 物品:红蛇果	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:疗伤药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:疗伤药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:疗伤药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:疗伤药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效太阳水	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效金创药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效金创药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效金创药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效金创药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效金创药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效金创药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效金创药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效金创药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效金创药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效金创药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效魔法药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效魔法药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效魔法药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效魔法药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效魔法药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效魔法药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效魔法药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效魔法药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效魔法药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:强效魔法药	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:祝福油	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:30:45] 物品:祝福油	怪物:1A3ECAF0红蛇王	地图:H106	X:114	Y:137 
[2024/8/19 17:31:13] 物品:红蛇果	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:疗伤药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:疗伤药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:疗伤药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:疗伤药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效太阳水	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效金创药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效金创药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效金创药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效金创药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效金创药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效金创药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效金创药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效金创药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效金创药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效金创药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效魔法药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效魔法药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效魔法药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效魔法药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效魔法药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效魔法药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效魔法药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效魔法药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效魔法药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:强效魔法药	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:祝福油	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:13] 物品:祝福油	怪物:2AF81CD0红蛇王	地图:H106	X:100	Y:133 
[2024/8/19 17:31:14] 物品:太阳水	怪物:0D941890黑色恶蛆8	地图:H006	X:75	Y:36 
[2024/8/19 17:31:46] 物品:太阳水	怪物:18167D40黑野猪8	地图:H002	X:308	Y:113 
[2024/8/19 17:32:11] 物品:红蛇果	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:疗伤药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:疗伤药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:疗伤药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:疗伤药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效太阳水	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效金创药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效金创药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效金创药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效金创药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效金创药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效金创药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效金创药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效金创药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效金创药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效金创药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效魔法药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效魔法药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效魔法药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效魔法药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效魔法药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效魔法药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效魔法药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效魔法药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效魔法药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:强效魔法药	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:祝福油	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:11] 物品:祝福油	怪物:2AFD3860红蛇王	地图:H106	X:96	Y:155 
[2024/8/19 17:32:13] 物品:金手镯	怪物:2F0B7040蝎蛇8	地图:H006	X:71	Y:71 
[2024/8/19 17:32:30] 物品:蓝翡翠项链	怪物:27923C40黑野猪8	地图:H002	X:275	Y:128 
[2024/8/19 17:32:30] 物品:偃月	怪物:27923C40黑野猪8	地图:H002	X:275	Y:128 
[2024/8/19 17:32:48] 物品:太阳水	怪物:31EBF0C0黑野猪8	地图:H002	X:269	Y:114 
[2024/8/19 17:33:11] 物品:红蛇果	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:强效太阳水	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:强效太阳水	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:强效太阳水	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:强效太阳水	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:强效太阳水	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:强效太阳水	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:强效太阳水	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:疗伤药	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:疗伤药	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:疗伤药	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:疗伤药	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
[2024/8/19 17:33:11] 物品:强效太阳水	怪物:2AFF4B60红蛇王	地图:H106	X:155	Y:54 
