[2024/8/22 16:0:1] 物品:白金项链	怪物:1780B140祖玛弓箭手8	地图:H204	X:40	Y:57 
[2024/8/22 16:35:15] 物品:强效魔法药	怪物:126F7010白野猪8	地图:H204	X:43	Y:50 
[2024/8/22 16:35:15] 物品:强效魔法药	怪物:126F7010白野猪8	地图:H204	X:43	Y:50 
[2024/8/22 16:35:15] 物品:心灵手镯	怪物:126F7010白野猪8	地图:H204	X:43	Y:50 
[2024/8/22 16:35:17] 物品:强效太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:太阳水	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:金创药(中量)	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:金创药(中量)	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:金创药(中量)	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效金创药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效金创药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效金创药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:魔法药(中量)	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:魔法药(中量)	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:魔法药(中量)	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效魔法药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效魔法药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效魔法药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效金创药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效金创药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效金创药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效金创药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效金创药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效金创药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效魔法药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效魔法药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效魔法药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效魔法药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效魔法药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:17] 物品:强效魔法药	怪物:12106930白野猪8	地图:H204	X:44	Y:51 
[2024/8/22 16:35:20] 物品:魔法药(小量)	怪物:19B80520僵尸4	地图:H201	X:177	Y:143 
[2024/8/22 16:35:22] 物品:治愈术	怪物:154739F0僵尸4	地图:H201	X:170	Y:145 
[2024/8/22 16:35:23] 物品:强效太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:疗伤药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:疗伤药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:疗伤药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:疗伤药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:疗伤药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:疗伤药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:疗伤药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:太阳水	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:金创药(中量)	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:金创药(中量)	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效金创药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效金创药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效金创药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:魔法药(中量)	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:魔法药(中量)	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效魔法药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效魔法药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效魔法药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效金创药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效金创药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效金创药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效金创药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效金创药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效魔法药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效魔法药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效魔法药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效魔法药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:强效魔法药	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:战神盔甲(男)	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:幽灵战衣(女)	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:魔法长袍(女)	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:灵魂战衣(男)	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:偃月	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:破魂	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:降魔	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:斩马刀	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:修罗	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:凝霜	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:骷髅头盔	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:道士头盔	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:蓝翡翠项链	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:放大镜	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:竹笛	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:小手镯	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:魔法手镯	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:黑檀手镯	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:道士手镯	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:死神手套	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:金手镯	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:黑色水晶戒指	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:蛇眼戒指	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:珍珠戒指	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:金戒指	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:骷髅戒指	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:魅力戒指	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:23] 物品:道德戒指	怪物:22EDE8F0虹魔教主8	地图:H008	X:35	Y:25 
[2024/8/22 16:35:25] 物品:蓝色水晶戒指	怪物:2512CC60祖玛雕像8	地图:H204	X:45	Y:55 
[2024/8/22 16:35:32] 物品:绿宝石矿	怪物:1EC4AA40变异史莱姆8	地图:H004	X:109	Y:86 
[2024/8/22 16:35:37] 物品:金创药(中量)	怪物:2A25CB10祖玛弓箭手83	地图:H008	X:39	Y:25 
[2024/8/22 16:35:37] 物品:黑色水晶戒指	怪物:2A25CB10祖玛弓箭手83	地图:H008	X:39	Y:25 
[2024/8/22 16:35:38] 物品:魔法药(小量)	怪物:1F11FCC0僵尸5	地图:H201	X:174	Y:149 
[2024/8/22 16:35:39] 物品:金创药(小量)	怪物:292EAFE0僵尸5	地图:H201	X:170	Y:148 
[2024/8/22 16:35:39] 物品:魔法药(小量)	怪物:292EAFE0僵尸5	地图:H201	X:170	Y:148 
[2024/8/22 16:35:40] 物品:强效太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:太阳水	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:金创药(中量)	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:金创药(中量)	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:金创药(中量)	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效金创药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效金创药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效金创药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:魔法药(中量)	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:魔法药(中量)	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:魔法药(中量)	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效魔法药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效魔法药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效魔法药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效金创药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效金创药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效金创药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效金创药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效金创药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效金创药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效魔法药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效魔法药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效魔法药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效魔法药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效魔法药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:强效魔法药	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:幽灵手套	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:40] 物品:死神手套	怪物:1E2FA8B0虹魔猪卫8	地图:H204	X:37	Y:61 
[2024/8/22 16:35:46] 物品:刺杀剑术	怪物:2384C640恶灵尸王	地图:H201	X:175	Y:150 
[2024/8/22 16:35:46] 物品:攻杀剑术	怪物:2384C640恶灵尸王	地图:H201	X:175	Y:150 
[2024/8/22 16:35:46] 物品:大火球	怪物:2384C640恶灵尸王	地图:H201	X:175	Y:150 
[2024/8/22 16:35:54] 物品:治愈术	怪物:1E82BD60僵尸1	地图:H201	X:181	Y:148 
[2024/8/22 16:35:55] 物品:蛇眼戒指	怪物:1438D7F0祖玛卫士8	地图:H204	X:36	Y:63 
[2024/8/22 16:35:57] 物品:珊瑚戒指	怪物:2B611C20祖玛雕像8	地图:H204	X:36	Y:64 
[2024/8/22 16:36:0] 物品:琥珀项链	怪物:2CF3F550祖玛弓箭手8	地图:H204	X:38	Y:65 
[2024/8/22 16:36:5] 物品:金创药(中量)	怪物:1B109B60祖玛卫士83	地图:H008	X:56	Y:21 
[2024/8/22 16:36:5] 物品:小手镯	怪物:1B109B60祖玛卫士83	地图:H008	X:56	Y:21 
[2024/8/22 16:36:5] 物品:蛇眼戒指	怪物:1B109B60祖玛卫士83	地图:H008	X:56	Y:21 
[2024/8/22 16:36:6] 物品:魔法药(小量)	怪物:2C52E6C0僵尸5	地图:H201	X:175	Y:155 
[2024/8/22 16:36:8] 物品:魔力手镯	怪物:206D00D0祖玛卫士8	地图:H204	X:32	Y:66 
[2024/8/22 16:36:10] 物品:强效太阳水	怪物:23FB4420祖玛雕像83	地图:H008	X:54	Y:20 
[2024/8/22 16:36:10] 物品:修罗	怪物:23FB4420祖玛雕像83	地图:H008	X:54	Y:20 
[2024/8/22 16:36:12] 物品:竹笛	怪物:2CBFBBD0祖玛雕像83	地图:H008	X:57	Y:20 
[2024/8/22 16:36:16] 物品:强效魔法药	怪物:13788BA0祖玛卫士83	地图:H008	X:56	Y:22 
[2024/8/22 16:36:19] 物品:金创药(小量)	怪物:23CA7CB0僵尸5	地图:H201	X:167	Y:151 
[2024/8/22 16:36:19] 物品:疾光电影	怪物:23CA7CB0僵尸5	地图:H201	X:167	Y:151 
[2024/8/22 16:36:24] 物品:强效太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:太阳水	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效金创药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效金创药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效金创药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效金创药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效金创药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效金创药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效金创药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效金创药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效金创药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效金创药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效魔法药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效魔法药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效魔法药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效魔法药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效魔法药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效魔法药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效魔法药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效魔法药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效魔法药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
[2024/8/22 16:36:24] 物品:强效魔法药	怪物:14F9D390触龙神8	地图:H004	X:125	Y:110 
